/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.6/cv2/conv/Conv,/model.7/conv/Conv,output0
1,1,1,0,1,0,1,1,0,1,1,1,0.004314545542001724
0,1,1,0,1,0,0,1,0,1,0,1,0.0010654610814526677
1,1,1,0,1,0,0,1,1,0,1,0,0.004344770219177008
0,0,0,1,1,1,1,1,1,1,0,0,0.0010234644869342446
0,0,0,1,0,0,1,1,1,0,1,1,0.001162028289400041
1,0,0,1,1,1,0,0,1,0,0,0,0.004335240926593542
0,0,1,1,0,0,0,0,0,0,0,0,0.0004160406533628702
0,1,0,0,1,1,0,1,0,1,1,0,0.0011324627557769418
0,1,1,0,0,0,0,0,1,1,1,0,0.0010577546199783683
0,0,1,0,0,0,1,0,1,0,1,1,0.0010762440506368876
0,0,0,1,1,0,1,1,0,0,1,1,0.001224531326442957
1,1,1,0,0,0,0,1,0,1,1,1,0.00434520747512579
1,0,0,0,1,0,1,0,0,1,0,1,0.004255073610693216
0,0,1,0,0,1,0,1,0,0,1,1,0.0011299281613901258
1,0,1,1,1,0,1,1,1,0,0,0,0.004327273461967707
0,0,1,0,1,1,1,1,0,0,0,1,0.0009705552947707474
1,0,1,1,1,0,0,1,1,0,0,1,0.00430899066850543
0,0,1,0,1,0,0,0,0,1,1,1,0.0010835436405614018
1,0,0,0,1,1,0,0,1,0,0,0,0.004306555725634098
1,1,1,0,0,0,1,0,0,1,1,1,0.004313914105296135
1,0,0,1,0,0,1,1,0,1,1,0,0.004357263911515474
1,1,0,1,1,0,1,0,0,0,1,1,0.004305654671043158
1,0,1,0,1,1,0,0,1,1,1,1,0.004311953671276569
1,1,0,0,1,0,1,1,1,0,1,1,0.004305551759898663
0,0,0,0,0,1,1,0,0,0,1,1,0.001032288302667439
1,0,1,0,0,1,0,0,1,0,0,0,0.00432006549090147
1,1,1,1,1,1,0,0,0,1,1,0,0.004355764482170343
1,0,0,1,1,1,1,1,1,0,0,0,0.00432248180732131
1,0,1,1,0,0,0,1,1,0,1,1,0.004359853453934193
1,1,1,0,1,1,1,1,0,1,0,1,0.004301528446376324
1,1,1,1,1,1,0,0,0,0,0,1,0.004301073029637337
0,1,1,0,0,1,0,0,1,1,0,0,0.0009760783868841827
1,0,0,1,0,1,1,0,0,1,0,1,0.0043010408990085125
0,0,0,0,0,0,1,1,0,0,0,1,0.000812397338449955
1,1,1,0,1,0,0,0,0,0,1,0,0.004317695274949074
1,0,1,1,0,1,0,1,1,1,1,1,0.004357405938208103
0,0,0,1,0,1,0,1,1,0,0,0,0.0007059770869091153
1,0,1,0,0,0,1,0,0,0,1,1,0.004304166883230209
1,0,0,1,0,0,0,1,0,0,1,1,0.004346824716776609
0,0,0,0,1,0,0,1,0,1,1,0,0.0010550252627581358
0,1,0,0,0,1,1,1,1,0,1,0,0.0012355850776657462
1,0,1,0,0,1,1,0,1,0,0,0,0.00430691335350275
1,1,0,0,0,1,0,1,0,1,0,0,0.004343864507973194
0,0,0,0,1,1,0,0,1,1,0,1,0.0007312899688258767
0,0,0,0,0,0,0,1,0,0,1,1,0.001062537543475628
0,0,1,1,0,1,0,1,0,1,1,1,0.0011268266243860126
1,0,0,1,1,1,0,1,1,1,0,1,0.0043238126672804356
0,0,0,1,1,1,0,0,1,1,1,1,0.0010158078512176871
1,0,1,1,1,0,0,1,1,0,1,0,0.004352695774286985
0,1,0,0,1,0,1,0,1,1,1,1,0.0012569339014589787
0,0,1,1,0,1,0,0,1,0,1,1,0.0009828254114836454
1,0,1,1,0,0,1,0,1,0,0,0,0.004330921918153763
1,1,0,1,0,1,0,0,1,0,0,1,0.004344553221017122
0,0,0,0,0,0,1,0,0,1,1,0,0.0009790582116693258
1,1,1,1,0,1,0,1,1,1,0,1,0.004372972529381514
1,0,0,0,0,1,1,1,1,0,0,1,0.004297521430999041
1,1,1,1,0,0,1,0,1,0,0,0,0.004352779593318701
0,0,1,0,1,1,1,1,0,0,0,0,0.0009183253860101104
0,1,1,0,1,0,0,0,1,0,1,1,0.0012194605078548193
1,0,0,1,1,0,0,1,1,1,0,0,0.004353492520749569
1,0,0,1,0,0,0,1,1,0,0,0,0.004381086211651564
0,1,0,0,0,0,1,1,1,0,1,0,0.0012339941458776593
0,0,0,1,0,0,1,1,1,1,1,1,0.0011582474689930677
1,1,0,0,1,1,0,0,1,1,1,1,0.004324509296566248
1,1,1,1,0,0,1,1,0,0,1,1,0.004343557171523571
0,1,0,1,1,0,1,0,1,0,0,1,0.001176188001409173
1,1,1,1,1,0,0,0,0,1,1,0,0.0043558841571211815
1,0,0,0,0,1,1,0,1,1,0,0,0.004290508106350899
0,0,1,0,0,0,0,1,1,1,0,1,0.0008988500339910388
1,0,1,1,1,0,0,0,0,1,0,0,0.004326910711824894
0,0,1,1,0,1,1,1,0,0,1,0,0.0011942737037315965
1,0,0,0,0,1,0,0,1,0,0,1,0.004292967263609171
1,1,1,1,0,0,0,1,0,1,1,0,0.004384541884064674
1,1,1,0,1,0,1,0,0,1,1,1,0.0043067364022135735
1,1,1,0,1,1,1,0,0,0,0,1,0.004268574994057417
1,1,0,1,0,0,0,0,1,1,1,0,0.004367932211607695
1,0,0,1,0,0,1,1,1,1,1,1,0.0043374961242079735
0,1,1,1,1,0,0,1,1,1,1,0,0.001273003639653325
0,0,1,0,1,0,1,1,0,1,0,1,0.0009837185498327017
0,0,0,0,1,0,0,0,1,0,0,0,0.0006293318001553416
1,0,0,0,1,1,1,1,1,0,0,1,0.004265297669917345
0,0,0,1,0,0,1,1,1,0,0,1,0.0009326831204816699
0,1,0,0,0,0,1,1,1,1,0,1,0.0011663100449368358
0,1,1,1,0,0,0,0,1,0,1,0,0.0010478387121111155
1,0,1,1,1,0,0,0,0,0,1,0,0.004334201570600271
1,1,0,1,1,1,1,0,1,0,0,0,0.004339644219726324
0,0,1,0,1,1,1,1,1,0,0,0,0.001030100742354989
1,0,1,0,1,1,1,1,1,0,0,0,0.004305590875446796
0,1,0,0,0,0,1,0,1,0,0,1,0.0009861845755949616
1,1,1,1,0,1,1,0,1,1,0,1,0.004315479658544064
0,1,1,0,1,0,0,1,1,0,1,0,0.0012591506820172071
1,0,1,0,1,0,1,1,0,1,0,1,0.004280232358723879
1,0,0,0,0,0,0,1,0,1,1,1,0.004337148275226355
1,1,1,0,0,1,1,1,0,1,1,1,0.004335642326623201
1,1,0,0,0,0,1,1,0,0,0,1,0.004293458536267281
0,1,1,0,0,1,0,1,1,0,0,0,0.0010749250650405884
1,1,1,0,1,0,1,0,1,0,0,1,0.004294203594326973
1,1,1,1,0,0,0,1,1,0,1,1,0.004378582816570997
0,1,1,1,0,1,0,1,1,0,0,1,0.0010848792735487223
1,0,0,0,0,1,1,0,0,1,0,1,0.004273402504622936
0,1,0,1,0,1,1,1,0,1,1,0,0.0012128716334700584
1,1,0,1,0,1,0,0,0,1,1,1,0.004352067597210407
0,1,1,0,1,1,1,1,1,1,0,1,0.0013124506222084165
0,1,0,1,0,0,0,0,1,1,1,0,0.0009998559253290296
1,0,1,0,1,0,1,0,0,0,0,0,0.004277356434613466
1,1,1,1,0,0,0,1,0,0,0,0,0.004359731450676918
1,1,1,0,0,0,1,1,0,0,1,1,0.004323253408074379
0,0,0,0,0,1,1,0,0,1,1,0,0.000981469638645649
1,1,0,1,0,1,1,0,0,0,0,1,0.0043184165842831135
0,1,1,1,1,1,1,1,0,0,0,0,0.0011082551209256053
0,1,0,0,1,1,0,0,1,1,1,0,0.0011036081705242395
0,1,1,1,1,1,1,1,0,1,1,0,0.0013028832618147135
0,1,0,0,1,1,1,0,1,1,1,0,0.0012261986266821623
0,0,1,0,1,1,1,0,1,0,0,1,0.000945238396525383
1,0,0,1,0,0,1,1,0,1,0,1,0.004314062185585499
1,1,0,0,1,1,1,0,0,1,0,1,0.004271680023521185
0,0,1,0,1,0,1,0,1,1,1,1,0.0011754282750189304
1,0,1,1,0,1,1,0,1,0,0,1,0.00430398341268301
1,0,0,0,0,0,0,0,1,1,0,0,0.004315776750445366
1,0,1,1,1,0,1,1,1,0,1,1,0.004316387232393026
1,0,0,0,1,0,0,0,0,1,1,1,0.004313776735216379
1,0,0,1,1,0,0,1,0,0,1,0,0.004344557411968708
0,0,1,1,0,0,1,1,1,0,1,1,0.0012166991364210844
1,1,1,1,1,0,1,0,1,0,1,1,0.00433530006557703
0,1,0,0,1,1,1,1,1,1,1,1,0.0013522759545594454
0,0,0,0,1,1,1,1,0,0,0,0,0.0008431957103312016
0,0,1,0,0,0,1,1,0,0,1,0,0.001175722572952509
0,1,1,1,1,1,1,0,0,1,0,0,0.001019941526465118
1,0,0,1,0,0,1,1,1,0,0,1,0.004326561465859413
1,0,1,1,1,1,1,0,1,1,0,0,0.004326525144279003
1,0,0,1,0,1,0,0,0,0,1,0,0.004361291881650686
1,1,1,0,1,0,0,1,0,1,1,1,0.0043245176784694195
1,0,1,0,1,0,1,1,1,0,0,1,0.00427972199395299
1,0,1,0,0,1,1,0,0,0,1,1,0.0043048011139035225
1,1,0,1,1,0,1,1,0,0,1,1,0.004321520682424307
0,1,1,1,1,0,1,0,0,1,0,1,0.001064228592440486
1,0,0,0,0,1,1,1,0,0,0,0,0.004301924258470535
1,1,1,0,0,1,1,1,1,0,1,0,0.00437826057896018
0,1,1,1,1,0,1,1,1,1,1,1,0.0013947014231234789
0,0,0,0,1,1,0,0,1,1,1,0,0.0009626736864447594
0,0,0,1,1,1,0,1,1,1,1,1,0.001111212302930653
0,1,0,1,0,0,1,1,0,1,1,1,0.0012501958990469575
1,0,1,0,0,1,1,1,1,0,0,1,0.004309518728405237
0,0,0,0,0,0,1,1,0,1,1,0,0.0011171011719852686
1,0,0,0,0,0,1,1,1,0,1,0,0.004345021676272154
0,0,1,1,1,1,1,0,0,0,0,0,0.0007802666514180601
1,0,1,1,0,1,0,0,1,0,0,1,0.004317219834774733
0,1,0,1,0,1,0,1,1,1,0,0,0.0010470803827047348
1,0,0,0,1,1,0,0,0,1,1,1,0.004313838202506304
1,0,0,0,0,0,1,0,1,1,0,0,0.00429097656160593
0,0,1,0,1,1,1,0,1,0,1,0,0.0011355213355273008
1,0,1,0,1,1,1,0,1,0,0,0,0.004296787083148956
1,0,1,1,1,0,1,0,1,1,0,1,0.004302317276597023
1,0,0,1,0,1,1,0,1,1,1,1,0.004297883715480566
0,0,0,0,1,0,0,1,1,0,1,1,0.0010818729642778635
1,0,0,0,0,1,0,1,1,0,0,1,0.004317192360758781
0,1,0,1,1,0,1,1,0,0,0,0,0.001102322363294661
1,0,0,1,1,1,1,0,1,1,1,1,0.004311074037104845
0,0,0,1,1,1,0,1,0,0,1,0,0.0010633667698130012
0,1,1,0,0,0,1,1,0,1,0,0,0.001054327585734427
0,0,0,0,1,0,1,0,1,1,1,1,0.001121971057727933
1,0,0,1,0,1,1,0,0,0,0,1,0.004295612219721079
1,0,1,0,1,1,1,1,1,1,1,1,0.004305052105337381
0,0,1,0,0,0,0,0,0,1,0,0,0.000451928295660764
0,0,1,1,0,0,0,0,0,1,1,1,0.000984615064226091
1,1,0,0,1,1,1,1,1,0,0,1,0.004296096973121166
1,1,0,1,1,0,0,1,1,1,1,1,0.004354214295744896
1,0,0,1,1,1,1,1,1,0,1,1,0.004309692420065403
1,0,0,1,1,1,1,0,1,0,1,0,0.004328892566263676
0,1,1,1,0,1,0,1,0,0,1,0,0.001155866077169776
1,1,0,1,0,1,1,1,1,0,0,0,0.004395664669573307
1,0,1,1,1,1,1,0,1,1,1,1,0.004321364685893059
1,0,1,1,1,1,1,0,1,0,1,1,0.004318854305893183
1,0,1,1,0,0,1,0,1,1,0,0,0.004324786365032196
1,0,1,1,1,1,0,0,1,1,1,0,0.004358370788395405
0,0,0,1,0,1,0,1,0,0,1,0,0.0010086165275424719
0,0,0,0,1,1,0,1,0,0,1,1,0.001100989175029099
1,1,1,0,0,1,1,1,0,1,0,1,0.004315024241805077
0,0,1,1,1,1,0,1,1,1,1,0,0.0011425537522882223
1,0,1,1,0,0,0,1,1,1,0,1,0.004340253304690123
0,1,0,1,1,0,1,0,0,0,0,0,0.0009818250546231866
1,0,1,1,1,0,1,1,0,1,0,1,0.004301979206502438
1,0,1,1,0,0,1,1,0,0,1,0,0.004355906508862972
1,1,1,1,1,1,1,1,0,1,1,0,0.0043504382483661175
1,0,0,0,0,1,1,1,1,1,0,0,0.004327220842242241
1,1,0,0,0,0,0,0,0,1,1,0,0.00434371642768383
0,1,0,1,1,1,0,1,0,1,0,1,0.0010099688079208136
0,1,0,0,0,1,1,0,1,0,0,0,0.0009618046460673213
1,1,1,1,1,0,0,1,1,0,0,1,0.004331550560891628
1,1,0,0,0,0,1,1,1,0,1,0,0.004369500558823347
0,1,1,0,0,0,1,0,1,1,0,0,0.0010820175521075726
0,0,1,0,1,0,0,1,1,0,1,1,0.0011585588799789548
0,0,1,0,0,0,0,1,1,0,0,0,0.0008126412285491824
0,1,1,0,0,1,0,0,1,0,1,1,0.001086341100744903
0,1,0,0,1,0,0,0,0,1,1,0,0.0010512623703107238
1,0,1,0,1,0,0,0,0,0,1,1,0.00429809233173728
1,0,1,1,1,1,0,1,1,0,0,0,0.004336604382842779
1,1,1,1,1,0,1,0,1,0,0,1,0.0043161120265722275
1,1,1,0,1,0,0,0,0,0,0,1,0.004278603941202164
1,0,1,0,1,0,0,0,1,1,0,1,0.004290546756237745
0,0,0,0,1,0,1,1,0,0,1,1,0.0012179194018244743
1,1,1,0,1,1,1,1,0,0,1,1,0.00430556433275342
0,1,1,1,0,1,0,1,1,1,1,0,0.0012016661930829287
0,1,0,0,0,1,0,1,0,1,1,0,0.001069026766344905
1,1,1,1,0,0,1,1,1,0,0,1,0.004367079585790634
0,0,1,1,0,0,1,0,0,1,1,0,0.001042642048560083
1,1,0,0,1,0,0,0,1,0,0,1,0.0043012648820877075
1,0,0,0,0,1,1,1,1,0,1,0,0.004344653338193893
0,1,0,0,0,1,0,0,1,1,0,0,0.0008435214986093342
0,1,1,0,0,0,1,1,0,1,1,0,0.0012371174525469542
0,0,1,1,0,0,1,1,1,0,0,0,0.0009379045804962516
0,0,1,1,1,0,0,1,0,1,0,0,0.0008184796897694468
0,1,0,1,1,0,1,1,0,1,0,0,0.0011303912615403533
0,0,1,1,1,0,1,1,0,0,1,0,0.0012267304118722677
1,0,0,1,0,1,1,1,0,1,0,0,0.00434032641351223
1,0,0,1,1,1,0,1,1,1,1,1,0.004337637685239315
0,1,0,0,0,0,1,1,0,0,1,1,0.0012372147757560015
1,0,1,1,1,1,0,0,0,1,1,1,0.004336506128311157
0,0,1,0,1,1,0,0,0,0,1,1,0.0010707335313782096
1,0,0,1,1,0,1,0,0,1,0,1,0.00428433483466506
0,0,1,1,0,0,1,1,1,0,1,0,0.0011857075151056051
1,0,1,0,1,0,1,0,1,1,1,0,0.004320978187024593
0,0,1,1,0,1,1,0,0,0,1,0,0.0010425627697259188
1,1,0,1,1,1,1,1,1,0,1,1,0.004334356170147657
1,1,0,0,0,1,0,1,0,1,1,0,0.0043610078282654285
0,1,0,1,0,1,0,0,0,1,1,0,0.0009619736229069531
1,0,1,1,0,1,0,1,1,1,0,1,0.004341305233538151
1,1,1,0,1,0,0,1,1,1,1,1,0.004326574504375458
0,1,1,1,0,0,1,0,0,1,0,0,0.0008769497508183122
0,1,0,1,0,0,0,0,1,1,0,1,0.0009326209546998143
0,0,1,1,0,1,0,1,0,1,0,0,0.0007249722257256508
1,0,0,1,1,0,0,0,0,0,1,0,0.00433763861656189
1,0,1,1,1,1,0,1,1,0,1,1,0.004325998015701771
1,1,1,1,0,1,0,0,1,0,0,0,0.00436167698353529
0,1,1,0,1,0,0,0,0,0,1,1,0.0011580872815102339
0,1,0,0,1,1,1,1,1,0,0,1,0.0012197827454656363
1,0,0,1,0,0,1,0,0,0,1,0,0.0043329233303666115
1,0,1,1,0,1,1,1,0,0,0,1,0.004308801610022783
0,1,0,0,0,0,1,1,0,1,0,0,0.0009888680651783943
0,0,1,1,0,1,1,0,0,0,0,0,0.0006090637180022895
0,1,0,0,0,0,0,1,0,1,1,1,0.0011100354604423046
1,0,0,1,1,1,0,1,0,1,0,0,0.004337414167821407
0,1,1,0,0,1,1,0,0,1,0,0,0.0008871571044437587
1,0,0,1,0,1,1,0,1,0,1,1,0.004311223514378071
0,0,0,0,1,0,0,0,0,0,0,1,0.000554888800252229
0,1,0,1,1,0,1,0,0,0,1,1,0.00122972228564322
0,1,1,1,0,0,1,0,0,0,1,1,0.0011595612158998847
0,0,1,0,1,1,1,0,0,0,1,1,0.0011686861980706453
0,0,1,1,1,0,1,0,1,1,0,0,0.0009320474346168339
1,0,0,0,0,1,1,0,1,1,1,0,0.004303323570638895
0,0,1,1,0,0,0,0,1,0,1,1,0.0009809581097215414
0,0,1,0,1,1,1,0,0,0,0,0,0.0007755598053336143
0,0,0,0,0,0,1,1,1,0,0,1,0.0009148322860710323
0,0,0,0,1,0,1,0,1,0,1,0,0.0010799489682540298
0,1,1,0,1,1,1,1,1,0,1,0,0.0013442219933494925
1,0,1,1,0,0,0,0,0,1,0,0,0.004342749714851379
1,0,1,0,1,1,1,1,0,0,1,1,0.004292098339647055
1,0,1,1,1,0,0,0,1,0,1,0,0.004352501127868891
0,1,0,1,1,0,0,0,0,0,0,0,0.0008166964398697019
0,0,1,0,0,1,0,0,0,1,1,1,0.0009694552281871438
1,0,1,1,1,1,0,1,0,0,1,0,0.004338503815233707
1,1,0,1,0,0,0,0,1,1,0,0,0.004364154301583767
1,0,0,0,1,1,0,0,0,0,0,1,0.004263636656105518
0,1,0,1,0,0,1,1,0,1,1,0,0.0012129766400903463
1,0,0,1,0,1,1,0,0,1,1,0,0.004334255121648312
1,1,1,0,1,0,0,0,1,1,0,1,0.004306708928197622
0,0,1,0,1,1,1,1,0,1,1,1,0.0012615795712918043
1,1,0,1,0,1,1,0,1,1,1,0,0.004348167218267918
0,1,0,0,1,0,1,1,1,0,1,1,0.0013344672042876482
1,0,0,0,0,0,0,1,1,0,1,0,0.004368130583316088
1,1,1,1,1,1,0,0,1,1,0,0,0.004353337921202183
1,1,1,1,1,0,1,1,0,1,1,1,0.004335409961640835
1,0,1,1,1,1,0,1,1,0,0,1,0.004308607894927263
1,0,0,1,0,0,0,1,1,0,1,1,0.0043633789755403996
1,0,1,1,1,1,0,1,0,0,0,0,0.004319190979003906
1,0,1,0,1,0,1,1,1,0,0,0,0.004306794609874487
1,1,0,0,0,0,0,1,1,0,0,1,0.004349675960838795
0,0,1,0,0,1,1,1,0,0,0,1,0.0008916988153941929
0,0,1,0,0,1,0,1,1,1,0,0,0.0008569285273551941
1,1,0,0,0,1,1,0,0,0,0,0,0.004308680538088083
1,1,0,0,0,0,1,1,1,0,0,0,0.004365542903542519
0,1,0,1,1,1,0,0,1,1,1,0,0.0011379013303667307
1,1,0,1,1,0,1,0,1,1,0,1,0.004320645239204168
0,1,0,0,1,0,1,1,1,0,1,0,0.0012958779698237777
0,1,1,0,1,0,1,0,0,0,0,1,0.0010452857241034508
0,1,0,1,0,1,0,0,1,1,0,1,0.000933483534026891
0,0,0,0,0,1,0,0,1,1,1,0,0.0008376453188247979
1,1,1,0,0,1,0,1,1,0,0,1,0.004353797063231468
1,1,0,0,0,0,0,1,0,1,1,0,0.004361223429441452
1,0,1,0,0,0,1,0,1,0,1,1,0.004300261847674847
1,1,1,1,1,0,0,0,0,0,0,0,0.004320136271417141
1,0,0,1,0,1,1,0,0,0,1,0,0.004332426004111767
0,1,1,1,0,0,0,0,1,1,0,1,0.0009802711429074407
1,1,0,1,1,0,1,0,1,0,1,0,0.004353328607976437
0,1,1,0,1,0,1,0,0,1,0,0,0.001027017249725759
0,0,0,0,0,0,1,1,0,0,1,1,0.0011795629980042577
1,1,0,0,0,0,1,0,0,1,0,1,0.0042914398945868015
0,0,1,0,1,1,0,1,1,1,0,1,0.0009935523848980665
1,1,1,1,1,0,1,1,1,0,1,1,0.004332371521741152
1,0,0,1,1,1,1,1,1,1,1,1,0.004317472688853741
0,0,1,1,1,0,1,0,0,0,1,0,0.0011297876480966806
1,0,0,1,0,1,1,0,1,0,1,0,0.0043365126475691795
0,0,0,1,1,1,1,1,1,0,1,0,0.00118242425378412
0,1,1,0,0,0,0,0,1,1,0,1,0.000996155315078795
1,0,1,0,0,0,1,1,1,1,1,1,0.004326398018747568
1,0,1,0,0,0,1,0,1,1,1,0,0.0043153609149158
1,0,0,1,1,1,0,0,0,1,0,0,0.00432678172364831
1,0,0,1,1,1,0,1,0,1,1,1,0.004335633013397455
1,0,0,1,1,1,0,1,1,0,1,1,0.0043299319222569466
0,1,1,0,0,0,0,0,1,0,1,0,0.0010516071924939752
0,0,0,1,1,1,1,0,0,0,1,0,0.0010747684864327312
1,0,1,0,1,0,1,0,1,0,1,0,0.004317068960517645
1,0,0,1,0,0,0,0,0,1,1,1,0.004342751111835241
1,1,0,1,1,0,0,1,1,1,0,1,0.004347562789916992
0,1,1,1,0,0,0,0,0,0,1,0,0.0010129904840141535
0,1,1,1,1,1,1,1,1,1,1,1,0.0013972806045785546
0,0,1,1,1,1,0,0,0,1,0,0,0.0006730402819812298
0,0,0,1,1,1,1,1,0,0,0,1,0.0009284981642849743
0,0,1,1,1,0,1,1,1,0,0,0,0.0010210677282884717
0,0,0,1,0,0,1,0,0,1,1,1,0.0010233914945274591
1,0,0,1,0,1,1,1,0,0,1,1,0.004323768895119429
0,1,1,1,1,0,0,0,0,1,0,1,0.0009532080730423331
0,1,0,0,0,1,1,1,0,0,1,0,0.0011927576269954443
1,0,0,0,1,0,1,1,1,0,1,1,0.004284252412617207
1,0,0,1,1,0,0,0,1,1,0,1,0.004314688500016928
0,1,0,0,1,1,1,1,1,1,0,0,0.0012307532597333193
1,1,0,1,0,1,1,0,1,1,0,0,0.004346112255007029
1,0,1,0,0,1,0,1,0,0,1,0,0.004346364643424749
0,0,1,1,1,0,0,0,1,1,1,1,0.001082611852325499
1,1,0,1,0,0,1,0,1,0,1,0,0.00435731140896678
1,1,0,0,1,1,0,0,0,1,0,0,0.004310165531933308
1,0,0,0,1,1,0,1,1,0,0,1,0.004284050315618515
1,0,0,1,0,1,1,0,0,0,0,0,0.004316770937293768
0,1,0,1,1,1,1,1,1,1,0,1,0.0013034299481660128
1,0,1,1,1,1,0,1,0,1,0,0,0.004333327990025282
0,0,1,0,1,1,1,1,0,1,0,1,0.0009846023749560118
1,1,1,0,1,0,0,0,1,0,0,1,0.004303570371121168
1,1,0,0,1,0,0,1,1,1,0,0,0.004341632127761841
0,1,1,1,1,0,0,0,0,1,1,1,0.0011665835045278072
0,1,1,0,0,0,0,0,1,0,0,0,0.0009236633777618408
1,1,1,1,1,0,1,0,1,1,1,1,0.0043385629542171955
1,1,0,0,1,0,1,1,1,1,1,0,0.004333027172833681
1,1,0,1,1,1,1,0,1,0,1,1,0.004332900047302246
0,0,0,1,0,1,1,1,1,0,1,1,0.0011638050200417638
1,0,1,0,0,1,0,0,0,0,1,0,0.0043345848098397255
1,1,1,1,0,1,1,1,1,0,1,1,0.004370035603642464
1,1,1,0,1,1,0,1,0,0,0,0,0.004311974160373211
0,0,0,0,1,1,0,1,0,1,1,1,0.0010996683267876506
0,0,0,1,0,0,1,0,0,0,1,0,0.0009653347660787404
1,1,0,1,1,0,1,1,1,1,0,0,0.004359925631433725
1,1,0,0,0,0,0,0,1,0,0,1,0.004313759505748749
1,0,0,1,1,1,0,0,1,1,1,0,0.004360353108495474
1,1,0,1,0,0,1,1,0,1,0,1,0.004334068391472101
1,0,1,1,1,1,1,1,1,1,0,1,0.004311115015298128
1,1,1,0,1,0,0,0,0,0,1,1,0.0043019698932766914
0,0,1,0,1,1,0,1,1,1,1,0,0.001138404244557023
1,0,0,1,1,1,0,0,1,1,0,1,0.004314482677727938
1,0,1,1,1,0,0,0,1,1,0,1,0.004314608871936798
0,0,0,0,0,1,0,1,1,1,0,1,0.0007749540382064879
0,1,1,0,1,1,1,0,1,1,0,1,0.0012238053604960442
0,1,0,1,0,1,1,0,1,1,0,0,0.0010718037374317646
1,1,0,0,1,1,1,1,1,1,0,1,0.0043032849207520485
0,1,0,1,0,0,0,1,0,0,0,0,0.0008324473164975643
0,1,1,1,1,1,0,0,1,0,0,0,0.0010495467577129602
0,0,1,1,0,0,1,0,1,1,1,0,0.001040519098751247
0,1,0,0,0,0,0,0,0,1,1,1,0.0009805437875911593
1,1,1,0,0,0,0,1,1,0,0,1,0.004354153759777546
1,0,0,0,1,0,1,0,0,0,0,0,0.004262753762304783
1,1,1,0,0,1,1,0,1,0,0,1,0.0043042427860200405
0,0,1,1,0,1,1,1,1,1,0,0,0.0009743169648572803
1,1,1,1,1,0,0,0,1,1,1,0,0.004370781593024731
0,0,0,0,1,0,1,0,0,1,0,1,0.0007928110426291823
0,0,0,0,0,1,0,0,0,1,0,1,0.00035955003113485873
1,0,1,1,0,0,0,0,1,0,0,0,0.004343947395682335
1,1,0,1,0,1,0,1,0,1,0,0,0.004374919459223747
1,1,0,0,0,0,0,0,1,0,0,0,0.004340725485235453
1,1,0,0,1,0,1,1,0,0,1,1,0.004293245263397694
1,0,1,0,0,1,0,1,1,0,1,1,0.004339877516031265
1,1,0,0,1,0,1,1,0,1,1,0,0.004317857790738344
1,0,0,1,0,0,1,0,0,1,0,1,0.004300394561141729
1,0,1,1,0,0,0,0,0,0,1,0,0.0043565877713263035
0,1,1,1,0,1,0,0,0,1,1,1,0.0010601168032735586
1,0,1,1,0,1,1,0,1,0,1,1,0.004321700893342495
0,1,0,1,1,0,0,1,1,1,1,0,0.0012316072825342417
0,1,0,1,1,0,1,0,1,0,1,0,0.0012448574416339397
1,1,0,0,1,1,0,0,1,1,0,1,0.004302941728383303
1,0,1,0,0,1,0,1,0,1,0,1,0.004312529228627682
1,1,0,1,1,1,0,0,1,0,1,0,0.004373545292764902
0,1,1,0,1,0,1,0,0,0,1,1,0.0012500473530963063
1,0,1,1,1,1,0,0,0,0,0,1,0.004291072953492403
0,0,0,0,0,0,0,0,1,0,0,1,0.000479851383715868
1,1,0,1,0,0,1,1,0,0,1,1,0.0043363915756344795
0,0,0,0,0,1,0,0,0,1,1,1,0.000906358181964606
0,0,0,0,1,1,0,1,0,0,0,0,0.0006522241747006774
1,0,1,0,1,0,0,1,1,0,1,0,0.004333374090492725
1,1,1,0,0,0,0,0,1,1,0,1,0.004304460249841213
1,0,0,0,1,1,0,0,0,0,0,0,0.004285597708076239
1,1,0,0,1,1,0,1,1,0,1,1,0.004320085979998112
0,0,0,0,1,0,1,0,1,1,0,1,0.0009017919073812664
1,1,0,1,1,1,0,1,1,1,1,1,0.004354297183454037
0,1,1,0,0,0,0,0,1,1,1,1,0.0010941310320049524
0,1,0,0,0,0,1,0,0,1,0,0,0.0008128839544951916
1,1,0,1,0,1,0,0,0,1,0,1,0.004342215601354837
0,0,0,0,0,1,0,1,0,0,1,1,0.0010665517766028643
1,0,1,0,1,1,1,0,1,1,0,1,0.004277530591934919
1,1,0,0,0,0,1,0,1,1,1,1,0.004290091805160046
1,0,0,0,1,0,1,1,1,1,1,0,0.004314547870308161
1,0,1,1,0,1,0,1,1,1,0,0,0.004370720125734806
1,1,0,0,0,1,1,0,1,1,1,0,0.004319753032177687
0,1,0,1,0,0,0,1,1,1,1,0,0.001142214285209775
0,1,1,1,1,1,1,1,0,1,1,1,0.001331945532001555
1,0,1,1,1,1,1,1,1,0,1,1,0.004315907135605812
1,1,1,0,1,1,1,1,0,1,0,0,0.0043190112337470055
