/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.6/cv2/conv/Conv,/model.7/conv/Conv,output0
1,0,0,1,0,0,0,0,1,0,1,1,336.1877136230469
0,1,1,1,0,1,1,0,0,0,1,1,132.05209350585938
1,0,1,0,0,0,1,0,1,0,1,0,336.6074523925781
1,1,0,0,1,0,0,1,0,1,1,0,335.5739440917969
1,0,0,0,0,0,0,1,1,1,0,1,333.85504150390625
0,1,0,1,0,0,1,0,0,1,1,1,131.7664794921875
0,0,0,1,0,1,0,0,0,1,1,0,110.0087661743164
0,1,1,0,1,0,1,1,1,1,0,1,118.02571105957031
0,0,0,0,0,0,1,0,1,0,0,1,54.119285583496094
1,1,1,0,1,1,1,1,1,0,0,0,333.83184814453125
1,0,0,0,1,1,1,0,1,1,0,0,334.0709533691406
0,1,1,1,0,0,1,1,1,1,0,0,106.45947265625
0,0,1,1,1,1,0,0,0,0,1,0,130.56192016601562
0,1,0,0,0,0,1,1,1,0,0,0,98.18359375
0,1,0,1,0,0,1,0,0,1,1,0,124.04197692871094
0,0,1,0,0,1,0,0,0,0,1,0,116.17494201660156
1,0,0,1,1,0,0,1,1,0,0,0,334.5475158691406
1,0,0,0,0,1,1,1,0,1,1,0,336.23760986328125
0,1,0,1,0,0,0,0,1,1,1,1,125.58773040771484
0,0,1,0,1,1,1,1,1,0,1,0,126.0643081665039
1,0,1,0,1,1,1,0,0,1,0,1,332.89117431640625
0,0,1,0,1,0,0,0,1,0,1,1,126.79081726074219
0,1,1,0,1,1,0,1,1,0,0,0,117.130615234375
1,1,1,0,0,1,1,1,0,0,1,0,336.2264099121094
1,0,0,1,1,0,1,1,1,0,1,1,335.09320068359375
1,1,1,0,0,1,1,0,0,1,0,1,333.5575866699219
1,1,0,1,0,0,0,0,0,0,1,1,335.64801025390625
0,0,1,1,1,1,0,1,1,1,0,1,96.07207489013672
1,1,1,0,0,0,0,1,1,0,1,0,336.83392333984375
1,0,0,0,0,0,1,1,1,1,0,1,333.85504150390625
1,0,0,0,0,1,0,1,0,1,1,0,336.23760986328125
0,0,0,1,0,0,0,1,1,0,0,1,84.44624328613281
1,0,1,1,1,1,1,1,0,1,1,0,335.3181457519531
1,0,1,0,1,1,0,1,1,0,1,1,334.7502746582031
0,1,0,1,1,1,0,0,0,0,0,1,102.2710189819336
0,1,0,0,0,0,0,1,1,0,0,0,98.18359375
1,1,0,1,0,0,0,0,0,1,1,0,336.86138916015625
1,1,0,0,1,1,1,0,1,0,0,0,333.80987548828125
0,0,1,0,0,1,0,1,0,0,0,1,70.38249206542969
0,1,0,0,0,0,1,0,1,1,0,0,91.59709167480469
0,0,1,0,0,1,0,0,0,0,0,1,42.44908905029297
1,0,1,1,0,1,1,0,1,0,0,0,334.84368896484375
1,1,1,0,1,0,0,1,1,1,0,0,334.02508544921875
1,0,0,0,1,1,1,1,0,0,0,0,333.40380859375
0,1,1,0,0,1,1,0,0,0,0,0,81.60562133789062
0,0,1,0,0,1,0,0,1,1,1,0,120.27803802490234
1,1,0,1,1,0,1,0,0,1,1,1,335.0460510253906
1,0,1,0,1,0,1,0,0,0,1,0,335.4854736328125
0,1,0,0,0,1,1,1,0,1,1,0,128.65562438964844
1,1,1,1,1,1,0,0,1,0,1,1,334.82672119140625
0,0,0,1,1,0,0,0,1,1,0,1,80.48835754394531
