/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.6/cv2/conv/Conv,/model.7/conv/Conv,output0
1,1,0,0,1,0,0,1,1,0,1,1,0.319162517786026
0,1,0,0,1,0,0,1,1,1,0,1,0.09752637147903442
1,0,0,1,1,0,0,1,1,0,1,1,0.3152432441711426
0,1,1,1,0,1,0,0,0,0,1,0,0.09465183317661285
0,0,0,0,0,0,0,1,1,0,0,1,0.061247218400239944
0,0,1,1,0,1,0,0,0,0,0,0,0.04583664983510971
1,0,1,1,0,0,0,1,1,1,0,0,0.3164084851741791
0,1,1,1,1,1,1,0,0,0,1,1,0.12391839176416397
0,0,1,1,0,1,1,1,0,1,1,0,0.11617301404476166
1,0,1,1,0,1,1,0,1,1,1,0,0.3257983326911926
0,1,0,1,0,1,1,1,1,1,0,1,0.12444647401571274
0,0,0,1,1,1,1,0,0,1,0,0,0.08243843168020248
1,0,0,0,1,0,1,1,1,1,1,1,0.3232671022415161
1,0,0,1,1,0,1,1,1,1,1,1,0.3244668245315552
1,0,1,1,1,0,0,0,1,1,1,1,0.3207569718360901
0,0,1,0,0,0,0,0,1,0,1,0,0.08307499438524246
1,1,1,1,1,0,1,1,0,0,0,1,0.32605546712875366
0,0,0,1,0,0,0,0,0,0,1,1,0.07139522582292557
1,0,0,0,1,1,1,1,1,1,1,1,0.3233376443386078
0,0,1,0,1,0,1,1,0,1,1,0,0.1201184019446373
1,0,0,0,0,0,1,1,1,0,0,1,0.31811025738716125
0,0,0,0,0,0,0,0,1,1,0,1,0.04574351757764816
1,1,0,0,0,0,0,0,1,1,1,0,0.318613737821579
0,1,1,1,0,0,1,1,0,1,1,0,0.1248955950140953
0,0,1,0,1,0,1,0,0,0,1,0,0.1087268814444542
0,0,1,1,1,0,1,1,1,1,1,0,0.12132763862609863
0,0,0,1,0,1,1,0,0,1,0,1,0.07164614647626877
1,0,1,0,0,0,0,0,1,0,1,1,0.3179325759410858
0,1,1,1,1,1,1,1,1,1,0,1,0.13233646750450134
0,1,0,1,0,0,0,1,0,1,0,1,0.07854868471622467
0,1,0,0,0,1,0,0,1,0,0,0,0.07099884003400803
1,0,0,1,1,0,1,0,0,1,0,0,0.3171331286430359
1,0,1,0,0,1,0,1,0,1,1,1,0.3204863369464874
0,0,1,1,1,1,1,1,1,0,1,0,0.12062257528305054
0,0,0,1,0,0,1,0,1,0,0,1,0.08045035600662231
0,0,1,0,1,1,1,1,0,0,1,0,0.11951538175344467
0,0,0,1,1,0,0,0,0,1,1,1,0.08279304951429367
0,0,0,0,1,1,0,1,0,1,0,1,0.06207261607050896
1,0,0,0,0,0,1,0,0,0,1,0,0.32064464688301086
1,0,0,0,1,0,0,0,1,1,1,0,0.3156598210334778
0,1,1,0,0,1,0,1,1,0,1,0,0.1125386580824852
1,0,1,0,0,0,1,0,0,0,0,1,0.31882327795028687
1,1,1,0,1,0,1,0,0,0,0,1,0.3231683075428009
0,0,1,0,1,0,0,1,0,1,1,1,0.10613374412059784
1,0,0,0,1,1,1,0,1,0,1,0,0.32202887535095215
0,0,0,0,0,0,0,0,1,0,0,0,0.03560822084546089
1,1,1,1,1,1,1,0,0,1,0,0,0.32528018951416016
0,0,0,1,1,1,0,1,1,0,1,1,0.09229029715061188
0,1,1,0,1,1,0,0,0,0,1,1,0.10686396062374115
0,0,1,0,1,0,0,1,0,0,1,0,0.10233937203884125
0,0,0,0,1,1,1,0,0,0,0,1,0.0816747397184372
1,0,0,1,0,1,1,1,1,1,1,0,0.32417863607406616
0,0,1,0,0,1,1,0,1,1,1,0,0.10149429738521576
0,0,1,0,0,0,1,1,1,0,1,0,0.11540331691503525
1,1,0,0,1,0,1,1,0,1,0,0,0.3231423497200012
0,0,0,0,0,1,1,0,0,1,0,1,0.06801527738571167
1,0,1,0,1,1,0,0,0,0,0,1,0.31239110231399536
1,0,0,0,0,0,1,1,1,0,0,0,0.3186066150665283
1,0,1,1,1,1,1,1,1,1,1,0,0.32835954427719116
1,0,0,0,1,0,0,0,1,1,0,0,0.3096844255924225
0,0,1,0,1,1,0,1,0,0,0,1,0.08216279745101929
0,1,1,1,1,0,1,1,1,0,1,0,0.13426239788532257
0,1,0,0,0,0,0,0,1,0,1,1,0.08702597767114639
1,1,0,0,1,0,0,0,1,1,0,1,0.3143482804298401
0,0,1,0,0,1,1,1,1,1,1,0,0.11534059047698975
1,1,0,0,0,1,1,0,1,0,1,0,0.3264022469520569
0,1,1,0,0,1,0,1,1,1,0,0,0.10564843565225601
0,0,0,1,1,1,0,1,0,0,0,0,0.057458214461803436
0,1,1,1,0,0,1,0,0,1,0,1,0.09775914251804352
0,0,1,1,0,0,1,0,0,0,0,0,0.06683079898357391
0,1,1,0,1,1,0,0,1,1,0,1,0.10753490775823593
1,0,1,0,0,1,0,1,1,0,0,0,0.315926730632782
1,0,0,0,0,0,1,1,0,0,1,1,0.32241788506507874
0,0,1,1,0,1,1,1,0,1,0,0,0.09132255613803864
0,0,1,0,0,1,1,0,1,1,1,1,0.10476990789175034
0,0,1,1,0,0,1,1,0,0,0,0,0.0888226181268692
1,1,1,1,1,1,1,1,1,0,0,0,0.32922035455703735
1,0,0,0,1,1,0,0,0,1,0,1,0.306955486536026
0,0,0,0,0,0,1,1,0,0,1,0,0.1089617982506752
0,1,1,0,0,0,1,0,0,0,0,0,0.09092400223016739
1,0,0,0,1,0,1,0,0,0,1,0,0.3207818865776062
0,1,0,1,1,1,0,1,1,1,1,0,0.10769237577915192
1,0,1,1,1,0,1,0,0,1,1,0,0.32660502195358276
0,0,1,1,0,1,1,0,1,1,1,0,0.10235023498535156
0,0,1,1,1,1,1,1,1,0,1,1,0.12385623157024384
1,0,1,1,1,0,0,1,0,1,0,1,0.3154911696910858
1,1,0,1,0,1,1,0,0,1,0,1,0.32239097356796265
0,0,1,0,0,0,1,0,0,0,1,0,0.09976734966039658
0,0,1,1,1,1,1,1,0,1,1,1,0.12403331696987152
1,1,1,1,0,1,1,0,1,1,1,1,0.32948198914527893
1,0,0,0,1,0,0,0,0,0,1,0,0.3134416341781616
1,1,0,1,1,1,1,1,0,0,0,0,0.32389941811561584
0,1,1,0,0,0,1,1,0,0,0,0,0.10715967416763306
1,1,1,1,0,0,0,0,0,1,0,1,0.31790265440940857
0,1,0,1,0,1,0,0,0,1,0,1,0.063157819211483
0,1,0,1,0,1,1,1,1,1,0,0,0.12244974076747894
1,0,1,1,1,1,0,1,1,1,1,0,0.3215082287788391
0,1,1,1,1,0,0,0,0,1,0,0,0.08923225104808807
1,0,0,1,0,1,1,1,0,1,1,0,0.3243935704231262
1,0,1,0,0,0,1,0,0,1,1,1,0.3247777819633484
1,1,0,0,1,0,0,0,1,1,1,0,0.320451021194458
0,1,0,1,0,0,0,1,0,1,0,0,0.07580980658531189
1,0,0,0,0,0,0,0,0,1,0,0,0.30681848526000977
0,1,0,1,0,0,0,1,1,1,0,1,0.0935530886054039
0,0,0,0,1,0,1,1,1,0,0,0,0.09900103509426117
0,0,0,0,1,0,1,0,0,1,0,0,0.07847650349140167
0,0,1,1,1,0,0,1,0,1,1,1,0.10683013498783112
1,1,1,0,1,0,1,0,0,0,0,0,0.3233261704444885
0,0,1,1,1,0,1,0,1,0,1,0,0.11179943382740021
1,0,0,1,1,0,0,0,0,0,1,1,0.3141961693763733
1,0,0,1,1,1,1,0,0,1,0,1,0.317220538854599
1,0,1,1,1,0,1,0,1,0,0,1,0.3220497965812683
1,1,1,0,0,0,1,0,0,1,0,0,0.323637455701828
1,0,1,0,1,0,0,1,1,1,0,0,0.31633228063583374
1,1,1,1,0,1,0,0,0,1,0,0,0.31761008501052856
0,1,1,1,1,1,1,1,0,1,0,1,0.11989609152078629
0,1,0,1,1,1,1,1,1,0,0,1,0.1289633810520172
0,1,1,1,1,1,1,0,1,0,1,0,0.1264781504869461
1,1,0,1,0,1,0,0,1,0,0,0,0.31556692719459534
0,0,1,1,1,1,1,1,1,0,0,1,0.10906752198934555
0,1,0,0,0,0,0,0,0,1,0,1,0.058571331202983856
1,1,1,1,0,1,0,1,1,0,1,1,0.32561832666397095
1,1,1,0,1,1,0,0,0,0,1,1,0.32143262028694153
0,0,1,1,0,1,0,1,0,0,1,1,0.10272183269262314
1,0,0,1,1,0,0,1,1,1,1,1,0.31571272015571594
1,0,0,1,0,1,1,0,0,1,0,0,0.3165183365345001
1,0,0,1,0,1,1,1,1,1,0,1,0.31965819001197815
1,0,0,1,0,0,1,1,0,1,1,1,0.32443472743034363
0,1,1,1,0,0,0,1,0,0,0,0,0.08884375542402267
1,0,0,1,0,1,0,0,0,0,1,1,0.3142327666282654
0,1,1,1,1,1,0,0,0,1,0,1,0.09285356849431992
1,1,1,1,0,0,1,1,1,0,1,1,0.33239680528640747
1,0,0,1,0,1,0,1,1,0,0,1,0.3101477026939392
0,1,0,0,0,0,0,0,1,1,0,1,0.0769614428281784
0,0,0,0,0,0,0,1,0,0,0,1,0.05077816918492317
1,1,0,1,1,0,0,0,1,0,0,1,0.31578052043914795
1,1,1,0,0,0,1,0,0,0,0,0,0.3231266438961029
1,0,0,1,0,0,0,1,0,0,0,1,0.30835312604904175
1,1,0,1,1,1,1,0,1,0,1,0,0.32905882596969604
0,0,1,1,0,0,1,1,1,1,1,0,0.11595448106527328
1,1,1,1,1,0,1,0,0,1,0,0,0.3252628445625305
0,1,0,1,0,1,0,0,1,1,1,1,0.08966768532991409
0,1,0,1,0,0,0,1,1,0,0,0,0.08908523619174957
0,1,1,1,0,1,1,1,0,0,0,0,0.10748939216136932
1,0,0,0,0,0,0,0,0,0,0,1,0.30592089891433716
1,1,0,1,0,0,0,1,1,0,1,0,0.32268136739730835
1,0,0,0,0,0,0,0,1,0,0,1,0.3070690929889679
1,0,1,0,0,1,1,0,1,0,0,1,0.31950849294662476
1,1,0,1,0,1,1,1,1,0,1,0,0.3309842646121979
1,1,1,0,1,0,1,0,0,0,1,0,0.32787230610847473
1,1,0,0,1,0,0,1,1,0,0,1,0.3150588870048523
0,0,1,1,0,0,1,1,0,1,0,1,0.09565900266170502
0,1,0,1,0,0,1,0,0,0,0,1,0.09309647232294083
1,1,1,0,1,1,1,1,0,1,1,0,0.3304021954536438
1,1,0,0,0,1,1,1,1,1,1,0,0.3287898600101471
1,1,0,0,0,1,1,1,1,1,1,1,0.3282735049724579
0,1,0,1,1,1,1,0,1,0,0,0,0.11854294687509537
1,1,1,0,0,0,0,0,0,1,0,0,0.3167766332626343
0,1,1,0,1,1,0,1,0,1,1,1,0.1166742816567421
0,0,1,1,0,1,1,1,1,0,0,1,0.10248967260122299
0,0,1,0,1,0,1,1,1,0,0,0,0.1060805693268776
0,0,0,0,1,1,0,0,0,1,0,0,0.04295533522963524
1,0,1,1,0,1,1,1,1,1,0,1,0.3232264518737793
0,1,0,1,0,0,1,1,1,0,1,1,0.12913966178894043
0,1,0,0,1,0,0,0,0,1,0,1,0.07396963238716125
0,1,1,1,0,0,1,1,1,1,1,0,0.12910842895507812
1,0,0,1,0,1,0,0,0,1,0,1,0.3077966570854187
0,1,0,0,1,0,1,0,1,0,1,0,0.12104471772909164
1,1,0,1,1,0,0,0,0,0,1,1,0.31835800409317017
0,0,1,1,1,1,0,1,0,1,0,1,0.08391894400119781
0,0,0,1,1,0,1,1,1,0,0,1,0.10464346408843994
0,0,0,0,1,0,1,0,0,0,0,1,0.08145269006490707
0,0,1,0,0,1,0,0,0,0,0,0,0.04402222856879234
1,1,1,1,1,0,1,1,1,1,0,0,0.3297473192214966
1,0,1,0,1,1,0,1,0,1,0,1,0.31464189291000366
0,1,1,1,1,1,1,0,0,0,0,0,0.10477490723133087
0,1,0,0,1,0,1,1,0,0,0,0,0.10977481305599213
1,1,0,0,0,0,1,0,0,1,1,1,0.32504042983055115
1,1,0,1,0,0,1,1,0,0,1,0,0.32818537950515747
1,0,0,0,0,0,1,1,1,1,1,1,0.32272523641586304
1,0,1,1,0,1,0,0,1,1,0,1,0.3135713040828705
1,0,0,1,1,1,0,1,0,1,0,1,0.3092837631702423
0,1,1,0,1,0,0,0,1,1,0,1,0.1073923334479332
0,0,0,1,1,1,0,0,1,1,0,0,0.06170202046632767
1,0,0,1,0,0,0,1,1,1,0,0,0.31085339188575745
0,1,0,1,1,1,0,0,0,1,1,1,0.09626481682062149
0,1,1,0,1,1,0,1,1,1,0,0,0.11370940506458282
1,1,0,0,0,1,0,1,1,1,0,0,0.3157886862754822
0,1,0,0,1,1,1,1,1,0,1,1,0.13242092728614807
0,1,0,1,0,1,1,0,0,0,0,0,0.0898970514535904
0,1,1,1,0,0,0,0,1,1,1,0,0.09983350336551666
1,0,0,0,1,0,1,1,1,0,0,0,0.3188067674636841
1,0,0,1,0,0,0,0,1,0,1,1,0.3142126798629761
0,1,1,1,0,1,1,0,0,0,1,1,0.11461547762155533
1,0,1,0,0,0,1,0,1,0,1,0,0.3248753547668457
1,1,0,0,1,0,0,1,0,1,1,0,0.3185778260231018
1,0,0,0,0,0,0,1,1,1,0,1,0.308677613735199
0,1,0,1,0,0,1,0,0,1,1,1,0.11157097667455673
0,0,0,1,0,1,0,0,0,1,1,0,0.06872500479221344
0,1,1,0,1,0,1,1,1,1,0,1,0.1327551156282425
0,0,0,0,0,0,1,0,1,0,0,1,0.07726538181304932
1,1,1,0,1,1,1,1,1,0,0,0,0.32837456464767456
1,0,0,0,1,1,1,0,1,1,0,0,0.3178160786628723
0,1,1,1,0,0,1,1,1,1,0,0,0.12334861606359482
0,0,1,1,1,1,0,0,0,0,1,0,0.09245716780424118
0,1,0,0,0,0,1,1,1,0,0,0,0.11578696966171265
0,1,0,1,0,0,1,0,0,1,1,0,0.1087314635515213
0,0,1,0,0,1,0,0,0,0,1,0,0.0824514627456665
1,0,0,1,1,0,0,1,1,0,0,0,0.31098389625549316
1,0,0,0,0,1,1,1,0,1,1,0,0.32343441247940063
0,1,0,1,0,0,0,0,1,1,1,1,0.08956027776002884
0,0,1,0,1,1,1,1,1,0,1,0,0.12005176395177841
1,0,1,0,1,1,1,0,0,1,0,1,0.3205445408821106
0,0,1,0,1,0,0,0,1,0,1,1,0.09787765145301819
0,1,1,0,1,1,0,1,1,0,0,0,0.11126966774463654
1,1,1,0,0,1,1,1,0,0,1,0,0.32991868257522583
1,0,0,1,1,0,1,1,1,0,1,1,0.3237603008747101
1,1,1,0,0,1,1,0,0,1,0,1,0.3241475224494934
1,1,0,1,0,0,0,0,0,0,1,1,0.31856003403663635
0,0,1,1,1,1,0,1,1,1,0,1,0.09346917271614075
1,1,1,0,0,0,0,1,1,0,1,0,0.32554060220718384
1,0,0,0,0,0,1,1,1,1,0,1,0.31818538904190063
1,0,0,0,0,1,0,1,0,1,1,0,0.3151170611381531
0,0,0,1,0,0,0,1,1,0,0,1,0.06346781551837921
1,0,1,1,1,1,1,1,0,1,1,0,0.3276393711566925
1,0,1,0,1,1,0,1,1,0,1,1,0.3195391297340393
0,1,0,1,1,1,0,0,0,0,0,1,0.07525451481342316
0,1,0,0,0,0,0,1,1,0,0,0,0.08502601832151413
1,1,0,1,0,0,0,0,0,1,1,0,0.3192254602909088
1,1,0,0,1,1,1,0,1,0,0,0,0.3230781555175781
0,0,1,0,0,1,0,1,0,0,0,1,0.07409097999334335
0,1,0,0,0,0,1,0,1,1,0,0,0.10626957565546036
0,0,1,0,0,1,0,0,0,0,0,1,0.052384745329618454
1,0,1,1,0,1,1,0,1,0,0,0,0.3210071921348572
1,1,1,0,1,0,0,1,1,1,0,0,0.3214266002178192
1,0,0,0,1,1,1,1,0,0,0,0,0.3167722225189209
0,1,1,0,0,1,1,0,0,0,0,0,0.0910654067993164
0,0,1,0,0,1,0,0,1,1,1,0,0.08412204682826996
1,1,0,1,1,0,1,0,0,1,1,1,0.3273438811302185
1,0,1,0,1,0,1,0,0,0,1,0,0.3248441815376282
0,1,0,0,0,1,1,1,0,1,1,0,0.11983630806207657
1,1,1,1,1,1,0,0,1,0,1,1,0.3248235881328583
0,0,0,1,1,0,0,0,1,1,0,1,0.06474925577640533
0,0,0,0,0,1,0,1,0,1,0,0,0.047283511608839035
1,0,1,1,0,1,1,1,0,0,0,0,0.32220301032066345
1,0,1,0,1,0,1,0,0,1,1,1,0.32588857412338257
1,0,1,1,0,1,0,0,1,1,0,0,0.3144969344139099
1,0,0,1,0,0,0,0,1,1,1,1,0.31390851736068726
0,1,1,0,0,0,1,0,0,0,1,1,0.11369391530752182
0,1,0,0,1,0,0,0,0,0,1,0,0.08874352276325226
1,1,1,1,1,1,1,0,1,1,0,0,0.32826924324035645
0,0,0,0,1,1,0,0,1,0,1,1,0.08193466067314148
0,1,0,1,1,1,1,0,1,1,0,1,0.12341376394033432
0,0,0,0,1,1,1,0,0,1,1,1,0.1081715002655983
1,0,1,1,0,1,0,1,0,0,1,1,0.3205501437187195
1,1,1,0,1,1,0,0,1,0,0,0,0.31973251700401306
1,1,1,0,0,1,0,0,0,1,0,0,0.3167344927787781
1,0,1,1,0,0,0,0,0,1,1,0,0.319462388753891
0,1,1,1,1,0,0,0,0,0,0,0,0.0862639918923378
0,0,1,0,0,0,0,1,0,0,1,1,0.101553775370121
0,0,1,1,1,0,0,1,0,0,1,0,0.10306789726018906
1,0,1,0,1,0,1,0,1,0,0,0,0.3215979337692261
0,1,0,0,0,0,0,0,1,0,0,1,0.07299049198627472
1,0,1,0,1,1,0,0,1,1,1,0,0.32056868076324463
0,1,1,1,0,1,1,0,1,1,1,0,0.11654609441757202
1,0,1,0,0,1,0,1,1,1,1,0,0.3203050196170807
1,1,1,0,0,0,1,0,1,0,1,1,0.3288255035877228
1,0,0,0,0,0,1,1,1,0,1,1,0.32300618290901184
0,1,0,0,0,1,0,1,1,1,0,0,0.08776986598968506
0,1,0,1,0,0,0,1,1,0,0,1,0.09130103886127472
1,1,1,0,0,1,0,1,0,0,0,1,0.31788915395736694
0,1,0,1,1,1,0,1,1,0,1,1,0.10951586812734604
0,1,0,0,0,0,0,0,1,0,0,0,0.07080952078104019
1,1,1,1,0,0,1,0,1,1,0,0,0.32619160413742065
0,1,1,1,1,1,0,1,0,1,1,1,0.11701031774282455
1,1,1,0,1,1,0,1,0,1,1,0,0.3236182630062103
0,1,1,1,1,0,0,0,0,1,1,0,0.10531139373779297
1,0,1,0,1,0,0,0,0,0,1,0,0.3185155987739563
0,0,0,1,1,0,0,1,1,0,1,0,0.08884894102811813
1,1,0,0,0,0,0,1,1,1,0,0,0.31576818227767944
0,0,1,1,0,1,0,0,0,1,1,0,0.08473722636699677
0,0,0,1,1,1,0,1,0,0,1,1,0.09174542129039764
1,0,1,0,1,1,1,1,1,1,0,0,0.3238815665245056
0,1,1,1,1,0,0,1,1,0,1,1,0.1212250217795372
0,1,0,0,1,1,0,1,0,1,0,0,0.08092097193002701
0,1,0,0,1,1,1,1,1,1,1,0,0.13072705268859863
1,1,1,1,1,0,1,0,1,1,0,0,0.3283633291721344
0,1,0,1,1,0,0,1,0,1,0,0,0.08461390435695648
0,1,1,1,1,0,1,0,1,0,0,1,0.1219249963760376
1,1,0,0,1,1,0,0,0,1,1,0,0.31828826665878296
1,0,1,1,0,0,1,1,1,0,1,1,0.32757294178009033
0,1,1,1,1,0,1,0,0,1,1,1,0.1248759776353836
1,0,0,1,0,1,1,1,0,0,0,0,0.31809207797050476
0,1,0,0,1,0,0,0,1,0,0,1,0.08641048520803452
0,1,1,1,1,0,0,1,0,0,0,1,0.10021678358316422
0,1,1,1,1,1,0,1,0,1,1,0,0.11433813720941544
0,1,1,1,0,0,1,1,0,1,0,1,0.11254598945379257
0,1,1,1,0,0,1,1,0,1,1,1,0.12775391340255737
1,0,1,0,0,1,0,0,1,1,0,1,0.3126179575920105
0,1,1,0,1,0,1,1,1,0,1,0,0.13431258499622345
1,1,0,0,1,1,0,1,0,1,0,1,0.3132486045360565
0,1,0,0,1,0,0,0,1,1,1,1,0.09870734065771103
1,0,1,1,0,0,0,0,1,1,0,1,0.3134936988353729
1,1,0,1,0,1,1,0,0,1,1,1,0.3265567123889923
1,1,0,0,1,0,1,1,0,0,1,0,0.3265101909637451
0,0,1,1,0,1,1,1,1,1,0,1,0.10463309288024902
0,1,1,1,1,0,0,0,1,1,0,0,0.10480650514364243
0,0,1,1,1,1,1,1,1,1,1,0,0.12148003280162811
1,1,0,0,0,0,0,1,1,0,1,0,0.32106226682662964
0,0,1,0,1,0,1,0,1,0,1,1,0.1146293506026268
0,1,1,0,0,1,1,0,0,0,0,1,0.09485423564910889
1,1,1,0,1,1,1,0,0,0,1,0,0.3278700113296509
1,1,1,0,1,1,1,0,0,1,0,0,0.3243815302848816
0,1,0,0,1,1,0,0,1,0,1,1,0.09820335358381271
1,0,1,1,0,1,0,0,1,0,1,0,0.31964340806007385
0,0,0,1,0,0,1,1,0,0,0,0,0.08251252770423889
0,0,0,1,0,0,0,0,0,0,0,0,0.009138310328125954
0,0,1,1,0,0,1,0,1,0,1,0,0.10129360109567642
0,0,0,1,1,0,0,1,1,0,0,1,0.0722784548997879
1,1,1,0,1,0,0,1,1,0,1,1,0.32384806871414185
1,1,1,0,0,0,1,0,0,1,1,0,0.32826516032218933
1,0,1,1,1,0,1,0,1,0,0,0,0.3225110173225403
1,0,1,1,0,1,0,0,0,0,0,0,0.31347209215164185
1,0,1,1,1,1,1,0,1,0,1,0,0.3272312879562378
0,0,0,1,1,0,0,0,1,0,1,1,0.08305560797452927
1,1,1,0,1,0,1,1,0,1,1,1,0.33040615916252136
0,1,1,0,1,0,0,1,0,1,0,1,0.10186237096786499
1,1,1,0,1,0,0,1,1,0,1,0,0.3245386779308319
0,0,0,1,1,1,1,1,1,1,0,0,0.10506604611873627
0,0,0,1,0,0,1,1,1,0,1,1,0.11337758600711823
1,0,0,1,1,1,0,0,1,0,0,0,0.3102431297302246
0,0,1,1,0,0,0,0,0,0,0,0,0.04540375620126724
0,1,0,0,1,1,0,1,0,1,1,0,0.09973796457052231
0,1,1,0,0,0,0,0,1,1,1,0,0.09982091933488846
0,0,1,0,0,0,1,0,1,0,1,1,0.1043936014175415
0,0,0,1,1,0,1,1,0,0,1,1,0.11822240054607391
1,1,1,0,0,0,0,1,0,1,1,1,0.3237857222557068
1,0,0,0,1,0,1,0,0,1,0,1,0.31583672761917114
0,0,1,0,0,1,0,1,0,0,1,1,0.10171791166067123
1,0,1,1,1,0,1,1,1,0,0,0,0.3238471746444702
0,0,1,0,1,1,1,1,0,0,0,1,0.10105200111865997
1,0,1,1,1,0,0,1,1,0,0,1,0.3160652220249176
0,0,1,0,1,0,0,0,0,1,1,1,0.09724058955907822
1,0,0,0,1,1,0,0,1,0,0,0,0.3088635504245758
1,1,1,0,0,0,1,0,0,1,1,1,0.32810404896736145
1,0,0,1,0,0,1,1,0,1,1,0,0.324374258518219
1,1,0,1,1,0,1,0,0,0,1,1,0.3262306749820709
1,0,1,0,1,1,0,0,1,1,1,1,0.3198172450065613
