/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
0,0,1,1,1,1,0,0,0,0,1,0,39.43455123901367
0,1,0,0,0,0,1,1,1,0,0,0,39.12152862548828
0,1,0,1,0,0,1,0,0,1,1,0,39.87007141113281
0,0,1,0,0,1,0,0,0,0,1,0,43.073936462402344
1,0,0,1,1,0,0,1,1,0,0,0,29.34464454650879
1,0,0,0,0,1,1,1,0,1,1,0,30.118188858032227
0,1,0,1,0,0,0,0,1,1,1,1,38.59073257446289
0,0,1,0,1,1,1,1,1,0,1,0,37.636714935302734
1,0,1,0,1,1,1,0,0,1,0,1,30.9560489654541
0,0,1,0,1,0,0,0,1,0,1,1,41.675315856933594
0,1,1,0,1,1,0,1,1,0,0,0,37.51599884033203
1,1,1,0,0,1,1,1,0,0,1,0,29.938989639282227
1,0,0,1,1,0,1,1,1,0,1,1,29.172521591186523
1,1,1,0,0,1,1,0,0,1,0,1,30.83953857421875
1,1,0,1,0,0,0,0,0,0,1,1,30.384933471679688
0,0,1,1,1,1,0,1,1,1,0,1,34.681114196777344
1,1,1,0,0,0,0,1,1,0,1,0,29.894119262695312
1,0,0,0,0,0,1,1,1,1,0,1,30.2086181640625
1,0,0,0,0,1,0,1,0,1,1,0,30.125255584716797
0,0,0,1,0,0,0,1,1,0,0,1,35.561893463134766
1,0,1,1,1,1,1,1,0,1,1,0,29.013736724853516
1,0,1,0,1,1,0,1,1,0,1,1,29.972064971923828
0,1,0,1,1,1,0,0,0,0,0,1,39.612823486328125
0,1,0,0,0,0,0,1,1,0,0,0,39.178890228271484
1,1,0,1,0,0,0,0,0,1,1,0,30.47538185119629
1,1,0,0,1,1,1,0,1,0,0,0,31.1871280670166
0,0,1,0,0,1,0,1,0,0,0,1,38.33769226074219
0,1,0,0,0,0,1,0,1,1,0,0,43.53922653198242
0,0,1,0,0,1,0,0,0,0,0,1,43.24492645263672
1,0,1,1,0,1,1,0,1,0,0,0,30.441497802734375
1,1,1,0,1,0,0,1,1,1,0,0,29.980712890625
1,0,0,0,1,1,1,1,0,0,0,0,30.28983497619629
0,1,1,0,0,1,1,0,0,0,0,0,42.272090911865234
0,0,1,0,0,1,0,0,1,1,1,0,41.648353576660156
1,1,0,1,1,0,1,0,0,1,1,1,30.37518310546875
1,0,1,0,1,0,1,0,0,0,1,0,31.062885284423828
0,1,0,0,0,1,1,1,0,1,1,0,38.17082595825195
1,1,1,1,1,1,0,0,1,0,1,1,30.119064331054688
0,0,0,1,1,0,0,0,1,1,0,1,39.91057586669922
0,0,0,0,0,1,0,1,0,1,0,0,39.28839874267578
1,0,1,1,0,1,1,1,0,0,0,0,29.162796020507812
1,0,1,0,1,0,1,0,0,1,1,1,30.988723754882812
1,0,1,1,0,1,0,0,1,1,0,0,30.403766632080078
1,0,0,1,0,0,0,0,1,1,1,1,30.250869750976562
0,1,1,0,0,0,1,0,0,0,1,1,40.77616500854492
0,1,0,0,1,0,0,0,0,0,1,0,43.16832733154297
1,1,1,1,1,1,1,0,1,1,0,0,30.297069549560547
0,0,0,0,1,1,0,0,1,0,1,1,41.81374740600586
0,1,0,1,1,1,1,0,1,1,0,1,38.925926208496094
0,0,0,0,1,1,1,0,0,1,1,1,42.455135345458984
1,0,1,1,0,1,0,1,0,0,1,1,29.037860870361328
1,1,1,0,1,1,0,0,1,0,0,0,30.965328216552734
1,1,1,0,0,1,0,0,0,1,0,0,30.953826904296875
1,0,1,1,0,0,0,0,0,1,1,0,30.481983184814453
0,1,1,1,1,0,0,0,0,0,0,0,40.17957305908203
0,0,1,0,0,0,0,1,0,0,1,1,38.61798858642578
0,0,1,1,1,0,0,1,0,0,1,0,35.435577392578125
1,0,1,0,1,0,1,0,1,0,0,0,31.082820892333984
0,1,0,0,0,0,0,0,1,0,0,1,43.17319869995117
1,0,1,0,1,1,0,0,1,1,1,0,30.937530517578125
0,1,1,1,0,1,1,0,1,1,1,0,38.22577667236328
1,0,1,0,0,1,0,1,1,1,1,0,30.02242088317871
1,1,1,0,0,0,1,0,1,0,1,1,30.64115333557129
1,0,0,0,0,0,1,1,1,0,1,1,30.126821517944336
0,1,0,0,0,1,0,1,1,1,0,0,38.202396392822266
0,1,0,1,0,0,0,1,1,0,0,1,35.3764533996582
1,1,1,0,0,1,0,1,0,0,0,1,29.94921875
0,1,0,1,1,1,0,1,1,0,1,1,34.65594482421875
0,1,0,0,0,0,0,0,1,0,0,0,44.43107604980469
1,1,1,1,0,0,1,0,1,1,0,0,30.29109764099121
0,1,1,1,1,1,0,1,0,1,1,1,34.631935119628906
1,1,1,0,1,1,0,1,0,1,1,0,29.863000869750977
0,1,1,1,1,0,0,0,0,1,1,0,39.267852783203125
1,0,1,0,1,0,0,0,0,0,1,0,31.071643829345703
0,0,0,1,1,0,0,1,1,0,1,0,35.31193923950195
1,1,0,0,0,0,0,1,1,1,0,0,30.155399322509766
0,0,1,1,0,1,0,0,0,1,1,0,39.42398452758789
0,0,0,1,1,1,0,1,0,0,1,1,34.98423385620117
1,0,1,0,1,1,1,1,1,1,0,0,30.066579818725586
0,1,1,1,1,0,0,1,1,0,1,1,34.80983352661133
0,1,0,0,1,1,0,1,0,1,0,0,38.47833251953125
0,1,0,0,1,1,1,1,1,1,1,0,37.56348419189453
1,1,1,1,1,0,1,0,1,1,0,0,30.282196044921875
