/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
0,0,0,1,1,0,1,1,1,0,0,1,1025.0311279296875
0,0,0,0,1,0,1,0,0,0,0,1,360.061279296875
0,0,1,0,0,1,0,0,0,0,0,0,416.93548583984375
1,1,1,1,1,0,1,1,1,1,0,0,2815.110595703125
1,0,1,0,1,1,0,1,0,1,0,1,2660.3828125
0,1,1,1,1,1,1,0,0,0,0,0,740.1300048828125
0,1,0,0,1,0,1,1,0,0,0,0,671.149658203125
1,1,0,0,0,0,1,0,0,1,1,1,2617.91015625
1,1,0,1,0,0,1,1,0,0,1,0,2823.73388671875
1,0,0,0,0,0,1,1,1,1,1,1,2720.90087890625
1,0,1,1,0,1,0,0,1,1,0,1,2640.83984375
1,0,0,1,1,1,0,1,0,1,0,1,2772.92529296875
0,1,1,0,1,0,0,0,1,1,0,1,681.2650146484375
0,0,0,1,1,1,0,0,1,1,0,0,671.6922607421875
1,0,0,1,0,0,0,1,1,1,0,0,2777.4853515625
0,1,0,1,1,1,0,0,0,1,1,1,834.0579833984375
0,1,1,0,1,1,0,1,1,1,0,0,859.46240234375
1,1,0,0,0,1,0,1,1,1,0,0,2606.642822265625
0,1,0,0,1,1,1,1,1,0,1,1,912.6146240234375
0,1,0,1,0,1,1,0,0,0,0,0,666.8093872070312
0,1,1,1,0,0,0,0,1,1,1,0,829.0301513671875
1,0,0,0,1,0,1,1,1,0,0,0,2601.922607421875
1,0,0,1,0,0,0,0,1,0,1,1,2717.87841796875
0,1,1,1,0,1,1,0,0,0,1,1,847.1033325195312
1,0,1,0,0,0,1,0,1,0,1,0,2649.15185546875
1,1,0,0,1,0,0,1,0,1,1,0,2664.715576171875
1,0,0,0,0,0,0,1,1,1,0,1,2631.125732421875
0,1,0,1,0,0,1,0,0,1,1,1,763.1148681640625
0,0,0,1,0,1,0,0,0,1,1,0,685.310302734375
0,1,1,0,1,0,1,1,1,1,0,1,849.1241455078125
0,0,0,0,0,0,1,0,1,0,0,1,433.067626953125
1,1,1,0,1,1,1,1,1,0,0,0,2639.371826171875
1,0,0,0,1,1,1,0,1,1,0,0,2498.472412109375
0,1,1,1,0,0,1,1,1,1,0,0,1082.244384765625
0,0,1,1,1,1,0,0,0,0,1,0,705.4027099609375
0,1,0,0,0,0,1,1,1,0,0,0,699.54736328125
0,1,0,1,0,0,1,0,0,1,1,0,711.5857543945312
0,0,1,0,0,1,0,0,0,0,1,0,526.16650390625
1,0,0,1,1,0,0,1,1,0,0,0,2741.9248046875
1,0,0,0,0,1,1,1,0,1,1,0,2703.9453125
0,1,0,1,0,0,0,0,1,1,1,1,846.4577026367188
0,0,1,0,1,1,1,1,1,0,1,0,833.6320190429688
1,0,1,0,1,1,1,0,0,1,0,1,2580.5
0,0,1,0,1,0,0,0,1,0,1,1,632.2078857421875
0,1,1,0,1,1,0,1,1,0,0,0,862.9783325195312
1,1,1,0,0,1,1,1,0,0,1,0,2732.73681640625
1,0,0,1,1,0,1,1,1,0,1,1,2838.7470703125
1,1,1,0,0,1,1,0,0,1,0,1,2603.002685546875
1,1,0,1,0,0,0,0,0,0,1,1,2706.95166015625
0,0,1,1,1,1,0,1,1,1,0,1,1113.683837890625
1,1,1,0,0,0,0,1,1,0,1,0,2752.3681640625
1,0,0,0,0,0,1,1,1,1,0,1,2633.361572265625
1,0,0,0,0,1,0,1,0,1,1,0,2700.697265625
0,0,0,1,0,0,0,1,1,0,0,1,1012.0667724609375
1,0,1,1,1,1,1,1,0,1,1,0,2887.117431640625
1,0,1,0,1,1,0,1,1,0,1,1,2678.926513671875
0,1,0,1,1,1,0,0,0,0,0,1,729.6773681640625
0,1,0,0,0,0,0,1,1,0,0,0,690.7394409179688
1,1,0,1,0,0,0,0,0,1,1,0,2687.476806640625
1,1,0,0,1,1,1,0,1,0,0,0,2525.457763671875
0,0,1,0,0,1,0,1,0,0,0,1,751.0371704101562
0,1,0,0,0,0,1,0,1,1,0,0,535.2162475585938
0,0,1,0,0,1,0,0,0,0,0,1,521.3361206054688
1,0,1,1,0,1,1,0,1,0,0,0,2623.7373046875
1,1,1,0,1,0,0,1,1,1,0,0,2683.071533203125
1,0,0,0,1,1,1,1,0,0,0,0,2607.81591796875
0,1,1,0,0,1,1,0,0,0,0,0,596.0296020507812
0,0,1,0,0,1,0,0,1,1,1,0,625.3365478515625
1,1,0,1,1,0,1,0,0,1,1,1,2705.714111328125
1,0,1,0,1,0,1,0,0,0,1,0,2617.586181640625
0,1,0,0,0,1,1,1,0,1,1,0,806.2857666015625
1,1,1,1,1,1,0,0,1,0,1,1,2732.01318359375
0,0,0,1,1,0,0,0,1,1,0,1,689.736083984375
0,0,0,0,0,1,0,1,0,1,0,0,665.3310546875
1,0,1,1,0,1,1,1,0,0,0,0,2801.04736328125
1,0,1,0,1,0,1,0,0,1,1,1,2610.942138671875
1,0,1,1,0,1,0,0,1,1,0,0,2624.830078125
1,0,0,1,0,0,0,0,1,1,1,1,2746.93798828125
0,1,1,0,0,0,1,0,0,0,1,1,698.5831298828125
0,1,0,0,1,0,0,0,0,0,1,0,583.1495361328125
1,1,1,1,1,1,1,0,1,1,0,0,2651.5703125
0,0,0,0,1,1,0,0,1,0,1,1,664.6451416015625
0,1,0,1,1,1,1,0,1,1,0,1,788.5492553710938
0,0,0,0,1,1,1,0,0,1,1,1,622.0068359375
1,0,1,1,0,1,0,1,0,0,1,1,2874.203125
1,1,1,0,1,1,0,0,1,0,0,0,2559.46728515625
1,1,1,0,0,1,0,0,0,1,0,0,2589.862548828125
