/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
0,0,0,1,1,1,1,1,0,1,1,1,0.0015548032242804766
1,0,1,0,1,1,0,0,1,0,1,0,0.003665891010314226
0,0,1,0,0,1,0,1,1,1,1,1,0.0012223019730299711
1,0,1,1,0,1,1,1,0,1,1,0,0.004094651900231838
0,1,0,1,0,1,0,1,0,0,0,1,0.0015029783826321363
1,1,0,0,1,0,0,1,1,0,1,1,0.003854659851640463
0,1,0,0,1,0,0,1,1,1,0,1,0.0011158387642353773
1,0,0,1,1,0,0,1,1,0,1,1,0.0040191058069467545
0,1,1,1,0,1,0,0,0,0,1,0,0.0011126940371468663
0,0,0,0,0,0,0,1,1,0,0,1,0.0009488978539593518
0,0,1,1,0,1,0,0,0,0,0,0,0.0008700381149537861
1,0,1,1,0,0,0,1,1,1,0,0,0.0039625936187803745
0,1,1,1,1,1,1,0,0,0,1,1,0.0012344166170805693
0,0,1,1,0,1,1,1,0,1,1,0,0.0015271297888830304
1,0,1,1,0,1,1,0,1,1,1,0,0.0038173790089786053
0,1,0,1,0,1,1,1,1,1,0,1,0.0015606994275003672
0,0,0,1,1,1,1,0,0,1,0,0,0.0008692666888237
1,0,0,0,1,0,1,1,1,1,1,1,0.0038576554507017136
1,0,0,1,1,0,1,1,1,1,1,1,0.004062009043991566
1,0,1,1,1,0,0,0,1,1,1,1,0.003905982943251729
0,0,1,0,0,0,0,0,1,0,1,0,0.00076209323015064
1,1,1,1,1,0,1,1,0,0,0,1,0.0039268964901566505
0,0,0,1,0,0,0,0,0,0,1,1,0.0009212875738739967
1,0,0,0,1,1,1,1,1,1,1,1,0.0037780660204589367
0,0,1,0,1,0,1,1,0,1,1,0,0.0010201487457379699
1,0,0,0,0,0,1,1,1,0,0,1,0.003680690424516797
0,0,0,0,0,0,0,0,1,1,0,1,0.0006935809506103396
1,1,0,0,0,0,0,0,1,1,1,0,0.003796584438532591
0,1,1,1,0,0,1,1,0,1,1,0,0.0015133797423914075
0,0,1,0,1,0,1,0,0,0,1,0,0.0007004536455497146
0,0,1,1,1,0,1,1,1,1,1,0,0.0015684142708778381
0,0,0,1,0,1,1,0,0,1,0,1,0.0009414356318302453
1,0,1,0,0,0,0,0,1,0,1,1,0.003762894542887807
0,1,1,1,1,1,1,1,1,1,0,1,0.0016226612497121096
0,1,0,1,0,0,0,1,0,1,0,1,0.0014348841505125165
0,1,0,0,0,1,0,0,1,0,0,0,0.0008121533319354057
1,0,0,1,1,0,1,0,0,1,0,0,0.003655384760349989
1,0,1,0,0,1,0,1,0,1,1,1,0.003896716283634305
0,0,1,1,1,1,1,1,1,0,1,0,0.0015847960021346807
0,0,0,1,0,0,1,0,1,0,0,1,0.0008907623705454171
0,0,1,0,1,1,1,1,0,0,1,0,0.0010966310510411859
0,0,0,1,1,0,0,0,0,1,1,1,0.000979176489636302
0,0,0,0,1,1,0,1,0,1,0,1,0.0010359102161601186
1,0,0,0,0,0,1,0,0,0,1,0,0.003654029918834567
1,0,0,0,1,0,0,0,1,1,1,0,0.0037419639993458986
0,1,1,0,0,1,0,1,1,0,1,0,0.0012533203698694706
1,0,1,0,0,0,1,0,0,0,0,1,0.0035839471966028214
1,1,1,0,1,0,1,0,0,0,0,1,0.0036274250596761703
0,0,1,0,1,0,0,1,0,1,1,1,0.001073744148015976
1,0,0,0,1,1,1,0,1,0,1,0,0.003625330049544573
0,0,0,0,0,0,0,0,1,0,0,0,0.0004084869287908077
1,1,1,1,1,1,1,0,0,1,0,0,0.003805809421464801
0,0,0,1,1,1,0,1,1,0,1,1,0.0015830615302547812
0,1,1,0,1,1,0,0,0,0,1,1,0.0010929821291938424
0,0,1,0,1,0,0,1,0,0,1,0,0.0009918553987517953
0,0,0,0,1,1,1,0,0,0,0,1,0.0006719485390931368
1,0,0,1,0,1,1,1,1,1,1,0,0.003964611329138279
0,0,1,0,0,1,1,0,1,1,1,0,0.0008984276792034507
0,0,1,0,0,0,1,1,1,0,1,0,0.001064575044438243
1,1,0,0,1,0,1,1,0,1,0,0,0.0036653089337050915
0,0,0,0,0,1,1,0,0,1,0,1,0.0006837979308329523
1,0,1,0,1,1,0,0,0,0,0,1,0.0036544178146868944
1,0,0,0,0,0,1,1,1,0,0,0,0.0036846231669187546
1,0,1,1,1,1,1,1,1,1,1,0,0.004001449793577194
1,0,0,0,1,0,0,0,1,1,0,0,0.003610016079619527
0,0,1,0,1,1,0,1,0,0,0,1,0.0010849396931007504
0,1,1,1,1,0,1,1,1,0,1,0,0.001583700068295002
0,1,0,0,0,0,0,0,1,0,1,1,0.0009903383906930685
1,1,0,0,1,0,0,0,1,1,0,1,0.003660658374428749
0,0,1,0,0,1,1,1,1,1,1,0,0.0011735580628737807
1,1,0,0,0,1,1,0,1,0,1,0,0.0036805416457355022
0,1,1,0,0,1,0,1,1,1,0,0,0.001184821012429893
0,0,0,1,1,1,0,1,0,0,0,0,0.0014296191511675715
0,1,1,1,0,0,1,0,0,1,0,1,0.0010102343512699008
0,0,1,1,0,0,1,0,0,0,0,0,0.0007528076530434191
0,1,1,0,1,1,0,0,1,1,0,1,0.0010229006875306368
1,0,1,0,0,1,0,1,1,0,0,0,0.003691417630761862
1,0,0,0,0,0,1,1,0,0,1,1,0.003758299397304654
0,0,1,1,0,1,1,1,0,1,0,0,0.0014866429846733809
0,0,1,0,0,1,1,0,1,1,1,1,0.0009959755698218942
0,0,1,1,0,0,1,1,0,0,0,0,0.0013740456197410822
1,1,1,1,1,1,1,1,1,0,0,0,0.003944372292608023
1,0,0,0,1,1,0,0,0,1,0,1,0.0036032528150826693
0,0,0,0,0,0,1,1,0,0,1,0,0.0008914675563573837
0,1,1,0,0,0,1,0,0,0,0,0,0.0007233484066091478
1,0,0,0,1,0,1,0,0,0,1,0,0.003655447158962488
0,1,0,1,1,1,0,1,1,1,1,0,0.0016240610275417566
1,0,1,1,1,0,1,0,0,1,1,0,0.0038005844689905643
0,0,1,1,0,1,1,0,1,1,1,0,0.0010956032201647758
0,0,1,1,1,1,1,1,1,0,1,1,0.001631005434319377
1,0,1,1,1,0,0,1,0,1,0,1,0.0038754872512072325
1,1,0,1,0,1,1,0,0,1,0,1,0.00378497620113194
0,0,1,0,0,0,1,0,0,0,1,0,0.0006598458858206868
0,0,1,1,1,1,1,1,0,1,1,1,0.0015773751074448228
1,1,1,1,0,1,1,0,1,1,1,1,0.003901079995557666
1,0,0,0,1,0,0,0,0,0,1,0,0.0036511956714093685
1,1,0,1,1,1,1,1,0,0,0,0,0.003938064910471439
0,1,1,0,0,0,1,1,0,0,0,0,0.0010114170145243406
1,1,1,1,0,0,0,0,0,1,0,1,0.003730547381564975
0,1,0,1,0,1,0,0,0,1,0,1,0.0010267095640301704
0,1,0,1,0,1,1,1,1,1,0,0,0.0015435379464179277
1,0,1,1,1,1,0,1,1,1,1,0,0.003995888866484165
0,1,1,1,1,0,0,0,0,1,0,0,0.00094724225345999
1,0,0,1,0,1,1,1,0,1,1,0,0.004055399913340807
1,0,1,0,0,0,1,0,0,1,1,1,0.0036964719183743
1,1,0,0,1,0,0,0,1,1,1,0,0.0037972237914800644
0,1,0,1,0,0,0,1,0,1,0,0,0.001394738326780498
1,0,0,0,0,0,0,0,0,1,0,0,0.00351584586314857
0,1,0,1,0,0,0,1,1,1,0,1,0.0015166369266808033
0,0,0,0,1,0,1,1,1,0,0,0,0.0008973510703071952
0,0,0,0,1,0,1,0,0,1,0,0,0.00035283048055134714
0,0,1,1,1,0,0,1,0,1,1,1,0.0014824873069301248
1,1,1,0,1,0,1,0,0,0,0,0,0.0036057778634130955
0,0,1,1,1,0,1,0,1,0,1,0,0.001013177796266973
1,0,0,1,1,0,0,0,0,0,1,1,0.0037884272169321775
1,0,0,1,1,1,1,0,0,1,0,1,0.0037452063988894224
1,0,1,1,1,0,1,0,1,0,0,1,0.003745740745216608
1,1,1,0,0,0,1,0,0,1,0,0,0.003597390605136752
1,0,1,0,1,0,0,1,1,1,0,0,0.0037640463560819626
1,1,1,1,0,1,0,0,0,1,0,0,0.0038048182614147663
0,1,1,1,1,1,1,1,0,1,0,1,0.0015822870191186666
0,1,0,1,1,1,1,1,1,0,0,1,0.001573578454554081
0,1,1,1,1,1,1,0,1,0,1,0,0.0012245777761563659
1,1,0,1,0,1,0,0,1,0,0,0,0.0037188094574958086
0,0,1,1,1,1,1,1,1,0,0,1,0.0015738554066047072
0,1,0,0,0,0,0,0,0,1,0,1,0.0007523989770561457
1,1,1,1,0,1,0,1,1,0,1,1,0.004041415173560381
1,1,1,0,1,1,0,0,0,0,1,1,0.003820148529484868
0,0,1,1,0,1,0,1,0,0,1,1,0.0015529741067439318
1,0,0,1,1,0,0,1,1,1,1,1,0.004058146383613348
1,0,0,1,0,1,1,0,0,1,0,0,0.0037398911081254482
1,0,0,1,0,1,1,1,1,1,0,1,0.003895306261256337
1,0,0,1,0,0,1,1,0,1,1,1,0.003966010175645351
0,1,1,1,0,0,0,1,0,0,0,0,0.0014257986331358552
1,0,0,1,0,1,0,0,0,0,1,1,0.003847487736493349
0,1,1,1,1,1,0,0,0,1,0,1,0.0011101416312158108
1,1,1,1,0,0,1,1,1,0,1,1,0.004110707901418209
1,0,0,1,0,1,0,1,1,0,0,1,0.0038833338767290115
0,1,0,0,0,0,0,0,1,1,0,1,0.0008553342195227742
0,0,0,0,0,0,0,1,0,0,0,1,0.0008476327056996524
1,1,0,1,1,0,0,0,1,0,0,1,0.00373103772290051
1,1,1,0,0,0,1,0,0,0,0,0,0.003605819074437022
1,0,0,1,0,0,0,1,0,0,0,1,0.003853070316836238
1,1,0,1,1,1,1,0,1,0,1,0,0.003820298705250025
0,0,1,1,0,0,1,1,1,1,1,0,0.001557620009407401
1,1,1,1,1,0,1,0,0,1,0,0,0.0037127044051885605
0,1,0,1,0,1,0,0,1,1,1,1,0.001221338170580566
0,1,0,1,0,0,0,1,1,0,0,0,0.0014385392423719168
0,1,1,1,0,1,1,1,0,0,0,0,0.0015244472306221724
1,0,0,0,0,0,0,0,0,0,0,1,0.003526093903928995
1,1,0,1,0,0,0,1,1,0,1,0,0.004052063450217247
1,0,0,0,0,0,0,0,1,0,0,1,0.0035680171567946672
1,0,1,0,0,1,1,0,1,0,0,1,0.0036022975109517574
1,1,0,1,0,1,1,1,1,0,1,0,0.0039968062192201614
1,1,1,0,1,0,1,0,0,0,1,0,0.0037438166327774525
1,1,0,0,1,0,0,1,1,0,0,1,0.0037150015123188496
0,0,1,1,0,0,1,1,0,1,0,1,0.001439492218196392
0,1,0,1,0,0,1,0,0,0,0,1,0.000912788906134665
1,1,1,0,1,1,1,1,0,1,1,0,0.003911654930561781
1,1,0,0,0,1,1,1,1,1,1,0,0.0037983949296176434
1,1,0,0,0,1,1,1,1,1,1,1,0.0038329535163939
0,1,0,1,1,1,1,0,1,0,0,0,0.0010536861373111606
1,1,1,0,0,0,0,0,0,1,0,0,0.0035916385240852833
0,1,1,0,1,1,0,1,0,1,1,1,0.0012840789277106524
0,0,1,1,0,1,1,1,1,0,0,1,0.0015526696806773543
0,0,1,0,1,0,1,1,1,0,0,0,0.0009957540314644575
0,0,0,0,1,1,0,0,0,1,0,0,0.0005356810288503766
1,0,1,1,0,1,1,1,1,1,0,1,0.003936877474188805
0,1,0,1,0,0,1,1,1,0,1,1,0.0015653452137485147
0,1,0,0,1,0,0,0,0,1,0,1,0.0007869175751693547
0,1,1,1,0,0,1,1,1,1,1,0,0.0016147881979122758
1,0,0,1,0,1,0,0,0,1,0,1,0.0037413823883980513
0,1,0,0,1,0,1,0,1,0,1,0,0.0009381950949318707
1,1,0,1,1,0,0,0,0,0,1,1,0.003831582609564066
0,0,1,1,1,1,0,1,0,1,0,1,0.0015310727758333087
0,0,0,1,1,0,1,1,1,0,0,1,0.0014527086168527603
0,0,0,0,1,0,1,0,0,0,0,1,0.0005102908471599221
0,0,1,0,0,1,0,0,0,0,0,0,0.0005908949533477426
1,1,1,1,1,0,1,1,1,1,0,0,0.003989669028669596
1,0,1,0,1,1,0,1,0,1,0,1,0.0037703842390328646
0,1,1,1,1,1,1,0,0,0,0,0,0.0010489372070878744
0,1,0,0,1,0,1,1,0,0,0,0,0.0009511758689768612
1,1,0,0,0,0,1,0,0,1,1,1,0.003710190299898386
1,1,0,1,0,0,1,1,0,0,1,0,0.004001890309154987
1,0,0,0,0,0,1,1,1,1,1,1,0.003856152296066284
1,0,1,1,0,1,0,0,1,1,0,1,0.0037426867056638002
1,0,0,1,1,1,0,1,0,1,0,1,0.003929883241653442
0,1,1,0,1,0,0,0,1,1,0,1,0.0009655115427449346
0,0,0,1,1,1,0,0,1,1,0,0,0.0009519447339698672
1,0,0,1,0,0,0,1,1,1,0,0,0.003936345688998699
0,1,0,1,1,1,0,0,0,1,1,1,0.0011820548679679632
0,1,1,0,1,1,0,1,1,1,0,0,0.001218058867380023
1,1,0,0,0,1,0,1,1,1,0,0,0.0036942209117114544
0,1,0,0,1,1,1,1,1,0,1,1,0.0012933879625052214
0,1,0,1,0,1,1,0,0,0,0,0,0.0009450246579945087
0,1,1,1,0,0,0,0,1,1,1,0,0.0011749293189495802
1,0,0,0,1,0,1,1,1,0,0,0,0.003687532152980566
1,0,0,1,0,0,0,0,1,0,1,1,0.003851868910714984
0,1,1,1,0,1,1,0,0,0,1,1,0.001200543250888586
1,0,1,0,0,0,1,0,1,0,1,0,0.0037544667720794678
1,1,0,0,1,0,0,1,0,1,1,0,0.0037765242159366608
1,0,0,0,0,0,0,1,1,1,0,1,0.0037289198953658342
0,1,0,1,0,0,1,0,0,1,1,1,0.0010815119603648782
0,0,0,1,0,1,0,0,0,1,1,0,0.0009712448227219284
0,1,1,0,1,0,1,1,1,1,0,1,0.0012034073006361723
0,0,0,0,0,0,1,0,1,0,0,1,0.0006137579912319779
1,1,1,0,1,1,1,1,1,0,0,0,0.003740606363862753
1,0,0,0,1,1,1,0,1,1,0,0,0.0035409193951636553
0,1,1,1,0,0,1,1,1,1,0,0,0.0015337930526584387
0,0,1,1,1,1,0,0,0,0,1,0,0.0009997203014791012
0,1,0,0,0,0,1,1,1,0,0,0,0.0009914219845086336
0,1,0,1,0,0,1,0,0,1,1,0,0.0010084833484143019
0,0,1,0,0,1,0,0,0,0,1,0,0.0007457007886841893
1,0,0,1,1,0,0,1,1,0,0,0,0.0038859471678733826
1,0,0,0,0,1,1,1,0,1,1,0,0.0038321216125041246
0,1,0,1,0,0,0,0,1,1,1,1,0.0011996281100437045
0,0,1,0,1,1,1,1,1,0,1,0,0.0011814513709396124
1,0,1,0,1,1,1,0,0,1,0,1,0.0036571710370481014
0,0,1,0,1,0,0,0,1,0,1,1,0.0008959861588664353
0,1,1,0,1,1,0,1,1,0,0,0,0.0012230417924001813
1,1,1,0,0,1,1,1,0,0,1,0,0.0038729258812963963
1,0,0,1,1,0,1,1,1,0,1,1,0.0040231673046946526
1,1,1,0,0,1,1,0,0,1,0,1,0.003689062548801303
1,1,0,1,0,0,0,0,0,0,1,1,0.0038363828789442778
0,0,1,1,1,1,0,1,1,1,0,1,0.0015783499693498015
1,1,1,0,0,0,0,1,1,0,1,0,0.0039007484447211027
1,0,0,0,0,0,1,1,1,1,0,1,0.0037320884875953197
1,0,0,0,0,1,0,1,0,1,1,0,0.003827519016340375
0,0,0,1,0,0,0,1,1,0,0,1,0.0014343350194394588
1,0,1,1,1,1,1,1,0,1,1,0,0.004091720096766949
1,0,1,0,1,1,0,1,1,0,1,1,0.003796664299443364
0,1,0,1,1,1,0,0,0,0,0,1,0.001034123357385397
0,1,0,0,0,0,0,1,1,0,0,0,0.0009789392352104187
1,1,0,1,0,0,0,0,0,1,1,0,0.0038087826687842607
1,1,0,0,1,1,1,0,1,0,0,0,0.0035791632253676653
0,0,1,0,0,1,0,1,0,0,0,1,0.0010643951827660203
0,1,0,0,0,0,1,0,1,1,0,0,0.0007585263811051846
0,0,1,0,0,1,0,0,0,0,0,1,0.0007388551020994782
1,0,1,1,0,1,1,0,1,0,0,0,0.0037184483371675014
1,1,1,0,1,0,0,1,1,1,0,0,0.0038025386165827513
1,0,0,0,1,1,1,1,0,0,0,0,0.003695884719491005
0,1,1,0,0,1,1,0,0,0,0,0,0.0008447131258435547
0,0,1,0,0,1,0,0,1,1,1,0,0.0008862478425726295
1,1,0,1,1,0,1,0,0,1,1,1,0.003834628965705633
1,0,1,0,1,0,1,0,0,0,1,0,0.0037097304593771696
0,1,0,0,0,1,1,1,0,1,1,0,0.0011426953133195639
1,1,1,1,1,1,0,0,1,0,1,1,0.0038719014264643192
0,0,0,1,1,0,0,0,1,1,0,1,0.0009775171056389809
0,0,0,0,0,1,0,1,0,1,0,0,0.0009429294732399285
1,0,1,1,0,1,1,1,0,0,0,0,0.00396973779425025
1,0,1,0,1,0,1,0,0,1,1,1,0.003700314788147807
1,0,1,1,0,1,0,0,1,1,0,0,0.0037199966609477997
1,0,0,1,0,0,0,0,1,1,1,1,0.0038930526934564114
0,1,1,0,0,0,1,0,0,0,1,1,0.000990055501461029
0,1,0,0,1,0,0,0,0,0,1,0,0.0008264590287581086
1,1,1,1,1,1,1,0,1,1,0,0,0.0037578947376459837
0,0,0,0,1,1,0,0,1,0,1,1,0.0009419573470950127
0,1,0,1,1,1,1,0,1,1,0,1,0.0011175584513694048
0,0,0,0,1,1,1,0,0,1,1,1,0.0008815289475023746
1,0,1,1,0,1,0,1,0,0,1,1,0.004073416814208031
1,1,1,0,1,1,0,0,1,0,0,0,0.0036273628938943148
1,1,1,0,0,1,0,0,0,1,0,0,0.003670439822599292
1,0,1,1,0,0,0,0,0,1,1,0,0.00379805825650692
0,1,1,1,1,0,0,0,0,0,0,0,0.0009270746959373355
0,0,1,0,0,0,0,1,0,0,1,1,0.001035413471981883
0,0,1,1,1,0,0,1,0,0,1,0,0.0014417353086173534
1,0,1,0,1,0,1,0,1,0,0,0,0.003624735865741968
0,1,0,0,0,0,0,0,1,0,0,1,0.000796477950643748
1,0,1,0,1,1,0,0,1,1,1,0,0.003680722089484334
0,1,1,1,0,1,1,0,1,1,1,0,0.0012205818202346563
1,0,1,0,0,1,0,1,1,1,1,0,0.0037839103024452925
1,1,1,0,0,0,1,0,1,0,1,1,0.003823482198640704
1,0,0,0,0,0,1,1,1,0,1,1,0.003815288422629237
0,1,0,0,0,1,0,1,1,1,0,0,0.0011130310595035553
0,1,0,1,0,0,0,1,1,0,0,1,0.00146890536416322
1,1,1,0,0,1,0,1,0,0,0,1,0.003799500409513712
0,1,0,1,1,1,0,1,1,0,1,1,0.0016372291138395667
0,1,0,0,0,0,0,0,1,0,0,0,0.000679207849316299
1,1,1,1,0,0,1,0,1,1,0,0,0.0038191471248865128
0,1,1,1,1,1,0,1,0,1,1,1,0.0016253037611022592
1,1,1,0,1,1,0,1,0,1,1,0,0.0039063566364347935
0,1,1,1,1,0,0,0,0,1,1,0,0.0010819353628903627
1,0,1,0,1,0,0,0,0,0,1,0,0.0037048128433525562
0,0,0,1,1,0,0,1,1,0,1,0,0.0014784071827307343
1,1,0,0,0,0,0,1,1,1,0,0,0.003763493848964572
0,0,1,1,0,1,0,0,0,1,1,0,0.0010078134946525097
0,0,0,1,1,1,0,1,0,0,1,1,0.001539283199235797
1,0,1,0,1,1,1,1,1,1,0,0,0.0037066941149532795
0,1,1,1,1,0,0,1,1,0,1,1,0.0016067177057266235
0,1,0,0,1,1,0,1,0,1,0,0,0.0010738419368863106
0,1,0,0,1,1,1,1,1,1,1,0,0.0012658439809456468
1,1,1,1,1,0,1,0,1,1,0,0,0.0038122176192700863
0,1,0,1,1,0,0,1,0,1,0,0,0.001413338235579431
0,1,1,1,1,0,1,0,1,0,0,1,0.001093922066502273
1,1,0,0,1,1,0,0,0,1,1,0,0.0037612207233905792
1,0,1,1,0,0,1,1,1,0,1,1,0.004073217511177063
0,1,1,1,1,0,1,0,0,1,1,1,0.0011517050443217158
1,0,0,1,0,1,1,1,0,0,0,0,0.003920195624232292
0,1,0,0,1,0,0,0,1,0,0,1,0.0008262783521786332
0,1,1,1,1,0,0,1,0,0,0,1,0.0014857429778203368
0,1,1,1,1,1,0,1,0,1,1,0,0.0015832701465114951
0,1,1,1,0,0,1,1,0,1,0,1,0.0014814244350418448
0,1,1,1,0,0,1,1,0,1,1,1,0.0015282478416338563
1,0,1,0,0,1,0,0,1,1,0,1,0.0036046956665813923
0,1,1,0,1,0,1,1,1,0,1,0,0.0012212052242830396
1,1,0,0,1,1,0,1,0,1,0,1,0.003757805796340108
0,1,0,0,1,0,0,0,1,1,1,1,0.0010701346909627318
1,0,1,1,0,0,0,0,1,1,0,1,0.0037830329965800047
1,1,0,1,0,1,1,0,0,1,1,1,0.003937964793294668
1,1,0,0,1,0,1,1,0,0,1,0,0.003791102673858404
0,0,1,1,0,1,1,1,1,1,0,1,0.0015658583724871278
0,1,1,1,1,0,0,0,1,1,0,0,0.0010531621519476175
0,0,1,1,1,1,1,1,1,1,1,0,0.0015978304436430335
1,1,0,0,0,0,0,1,1,0,1,0,0.0038474141620099545
0,0,1,0,1,0,1,0,1,0,1,1,0.0009047965286299586
0,1,1,0,0,1,1,0,0,0,0,1,0.0009473826503381133
1,1,1,0,1,1,1,0,0,0,1,0,0.0037706848233938217
1,1,1,0,1,1,1,0,0,1,0,0,0.0036775697953999043
0,1,0,0,1,1,0,0,1,0,1,1,0.0011035362258553505
1,0,1,1,0,1,0,0,1,0,1,0,0.003797270357608795
0,0,0,1,0,0,1,1,0,0,0,0,0.0013190240133553743
0,0,0,1,0,0,0,0,0,0,0,0,0.0006442927988246083
0,0,1,1,0,0,1,0,1,0,1,0,0.0009956893045455217
0,0,0,1,1,0,0,1,1,0,0,1,0.0014486833242699504
1,1,1,0,1,0,0,1,1,0,1,1,0.003911223728209734
1,1,1,0,0,0,1,0,0,1,1,0,0.0037119623739272356
1,0,1,1,1,0,1,0,1,0,0,0,0.0037505831569433212
1,0,1,1,0,1,0,0,0,0,0,0,0.00377068342640996
1,0,1,1,1,1,1,0,1,0,1,0,0.0037994508165866137
0,0,0,1,1,0,0,0,1,0,1,1,0.0010389143135398626
1,1,1,0,1,0,1,1,0,1,1,1,0.003840777324512601
0,1,1,0,1,0,0,1,0,1,0,1,0.0011106196325272322
1,1,1,0,1,0,0,1,1,0,1,0,0.003896813141182065
0,0,0,1,1,1,1,1,1,1,0,0,0.0015164659125730395
0,0,0,1,0,0,1,1,1,0,1,1,0.0015054272953420877
1,0,0,1,1,1,0,0,1,0,0,0,0.0036780457012355328
0,0,1,1,0,0,0,0,0,0,0,0,0.0007432650891132653
0,1,0,0,1,1,0,1,0,1,1,0,0.001159029663540423
0,1,1,0,0,0,0,0,1,1,1,0,0.0010165561689063907
0,0,1,0,0,0,1,0,1,0,1,1,0.0008806898258626461
0,0,0,1,1,0,1,1,0,0,1,1,0.0014469556044787169
1,1,1,0,0,0,0,1,0,1,1,1,0.003834472270682454
1,0,0,0,1,0,1,0,0,1,0,1,0.003537713084369898
0,0,1,0,0,1,0,1,0,0,1,1,0.0011400551302358508
