/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv2.0/cv2.0.1/conv/Conv,/model.23/cv2.1/cv2.1.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
0,1,0,1,0,0,0,1,1,1,1,0,233.22555541992188
1,0,0,1,1,1,1,0,1,1,0,1,342.7785949707031
0,1,0,0,0,0,0,0,0,0,0,1,68.57156372070312
0,0,0,1,1,0,1,0,0,0,0,1,243.1475830078125
1,1,1,1,0,0,1,0,0,0,0,1,317.0493469238281
0,0,1,0,1,1,1,0,0,1,1,1,273.9847412109375
0,1,0,1,1,1,0,0,1,0,1,0,242.5011749267578
0,0,1,1,1,1,0,0,1,0,1,1,250.2052764892578
1,1,1,0,0,0,1,1,0,0,1,0,320.88604736328125
0,1,0,0,0,1,1,0,1,1,0,0,230.13900756835938
0,1,1,0,1,1,0,0,1,0,0,1,252.52584838867188
1,1,0,0,1,0,0,1,0,1,1,1,329.52593994140625
0,1,1,0,0,0,1,1,0,1,1,0,208.2162628173828
0,0,0,0,1,1,0,1,0,0,0,1,242.7241973876953
0,1,0,0,1,1,1,0,0,1,1,0,268.24896240234375
1,1,1,0,1,1,1,0,0,0,0,1,335.27239990234375
1,1,1,0,1,0,1,0,0,0,1,1,341.0995788574219
0,0,1,0,1,1,1,0,0,1,0,0,258.8762512207031
1,0,1,1,1,1,0,1,0,0,0,1,334.6092529296875
0,1,0,0,1,1,1,0,1,1,1,1,277.21392822265625
0,1,0,0,0,1,1,0,0,1,1,0,209.8563232421875
0,0,1,1,0,0,0,1,0,0,1,0,118.6295394897461
1,0,0,0,1,1,1,0,0,1,1,1,330.7518310546875
0,0,1,0,0,1,0,1,1,0,0,1,184.52383422851562
0,1,0,1,1,1,1,1,0,0,0,0,244.8607177734375
1,1,0,1,1,1,1,1,0,0,0,1,335.20550537109375
0,0,0,0,0,0,1,0,0,0,1,1,127.1301040649414
1,1,1,1,1,1,0,0,0,1,0,1,332.79827880859375
0,0,1,0,1,0,0,0,0,0,0,0,244.2882843017578
0,0,0,0,1,1,1,0,0,0,0,0,246.3028564453125
0,1,0,1,0,0,0,0,0,0,0,1,69.97682189941406
0,1,0,0,0,0,0,1,0,0,0,0,55.134063720703125
1,0,1,1,1,0,1,1,1,1,0,1,343.6282653808594
0,1,0,0,0,0,0,1,0,0,1,1,137.30169677734375
0,1,0,0,1,0,0,1,1,0,1,0,240.8793182373047
1,0,0,0,0,1,0,1,0,1,1,1,324.69024658203125
0,1,0,1,1,0,1,1,1,1,1,0,269.06805419921875
0,1,0,1,1,0,1,0,0,1,0,0,261.9613342285156
0,1,0,1,0,1,1,0,0,0,1,1,135.84573364257812
0,0,0,0,0,1,1,0,0,0,1,1,127.697998046875
0,1,1,1,1,0,0,1,1,0,1,0,241.927490234375
1,0,0,1,0,0,0,0,1,0,1,0,320.1468200683594
1,1,1,1,0,1,1,1,1,1,1,0,322.36492919921875
0,0,0,1,0,0,1,1,1,0,0,0,181.51602172851562
0,0,0,0,1,0,0,0,0,0,1,0,238.15487670898438
0,1,1,0,0,0,1,1,0,0,0,0,65.40242004394531
0,0,0,1,0,1,0,1,1,1,0,0,224.29141235351562
0,0,1,0,1,0,0,1,1,1,0,0,276.756103515625
0,1,1,1,1,0,1,1,1,0,1,1,255.8922576904297
1,0,0,1,0,0,0,0,0,0,0,0,319.00408935546875
1,0,1,1,0,1,1,1,1,0,1,1,317.7926330566406
0,0,0,1,1,1,0,0,0,0,1,1,237.892822265625
1,1,1,1,0,0,1,1,1,1,1,1,322.196533203125
0,0,0,0,1,0,0,0,1,1,0,0,275.851318359375
0,1,1,1,1,1,1,0,1,0,0,1,252.1973876953125
0,1,1,1,1,0,0,0,1,0,0,1,252.1973876953125
0,1,0,0,0,0,0,0,1,0,0,1,187.545654296875
0,1,0,0,0,1,0,0,0,0,0,1,68.18524169921875
0,1,0,0,0,0,1,1,0,0,0,0,55.134063720703125
0,0,0,1,1,0,1,1,1,0,1,0,244.80252075195312
1,0,1,0,0,1,0,0,0,1,1,0,325.9486999511719
0,0,0,1,1,1,0,1,1,0,1,1,250.1226043701172
1,1,0,0,1,0,0,1,1,0,0,1,341.67877197265625
1,0,1,0,0,1,1,0,1,0,1,0,320.43377685546875
0,1,1,0,1,0,1,0,1,1,1,0,270.15081787109375
0,0,0,0,0,0,1,1,1,1,1,1,240.328369140625
1,0,1,0,0,0,1,0,0,0,1,0,320.41949462890625
1,1,0,0,0,0,1,0,0,0,0,1,317.082763671875
1,1,0,1,0,0,1,1,0,0,1,1,319.32989501953125
0,1,1,1,1,1,1,0,1,1,1,0,271.53216552734375
0,1,0,0,0,0,1,0,1,0,1,0,198.3231658935547
1,0,0,0,0,0,0,0,0,1,1,0,325.75213623046875
1,1,1,0,0,0,1,0,0,1,1,0,326.9548034667969
0,0,1,0,0,1,1,1,0,0,1,1,130.97976684570312
0,1,1,1,0,1,1,1,1,1,0,1,230.5928955078125
1,0,0,1,0,0,0,1,0,0,1,1,319.3291320800781
1,0,1,1,0,0,0,0,1,1,1,0,323.55657958984375
0,1,0,1,1,0,0,1,1,1,1,1,277.4964599609375
1,1,1,1,1,1,0,0,1,1,0,1,344.57916259765625
0,1,0,0,1,1,1,0,1,0,0,1,253.1496124267578
1,0,1,0,0,0,1,0,0,0,0,0,318.162109375
1,1,0,1,0,1,1,0,1,1,0,0,315.52239990234375
1,1,0,0,1,0,0,1,1,1,0,1,343.248291015625
0,0,0,1,0,0,0,0,0,1,0,0,176.90255737304688
1,0,0,0,0,1,0,0,1,0,0,0,317.99444580078125
0,1,1,1,1,1,0,0,1,1,0,1,283.25726318359375
0,0,0,1,1,1,1,0,1,1,0,0,276.01318359375
1,1,1,0,0,1,1,0,0,0,0,0,317.30731201171875
1,0,1,0,1,0,0,1,0,1,0,1,333.32867431640625
0,0,0,1,0,1,0,0,0,0,1,0,113.69450378417969
1,1,1,0,1,0,0,0,1,1,0,0,343.45147705078125
1,1,1,0,0,1,1,1,1,0,1,0,319.78369140625
1,0,0,0,0,0,1,1,0,1,1,0,325.274169921875
1,0,1,1,0,1,0,0,1,0,0,1,317.49261474609375
1,1,0,0,0,1,1,1,1,1,1,1,322.10784912109375
0,1,0,0,1,1,0,0,0,0,0,0,246.63900756835938
0,0,0,1,0,0,1,0,1,1,1,0,231.037353515625
1,1,0,1,1,0,0,1,0,1,0,1,332.7772216796875
1,1,0,0,0,1,0,0,1,1,1,0,321.64984130859375
0,0,0,0,0,1,0,1,1,0,0,0,181.19244384765625
0,1,0,1,1,0,1,1,1,1,1,1,277.4964599609375
0,1,0,0,1,1,0,0,1,1,1,1,277.21392822265625
1,1,0,1,1,1,1,1,0,1,1,1,329.0433044433594
1,0,1,0,1,0,1,0,0,0,1,0,340.3854064941406
0,0,0,0,0,0,1,1,0,0,1,1,126.43037414550781
1,1,0,1,0,0,0,1,1,0,1,0,319.894287109375
1,0,0,0,1,0,0,0,1,0,0,0,341.90277099609375
1,1,0,1,0,1,1,1,1,0,0,1,317.05560302734375
0,1,1,0,1,1,1,1,0,0,0,0,244.1339111328125
1,1,1,1,1,1,1,0,0,0,1,1,341.06622314453125
0,0,0,1,1,1,0,1,0,0,0,1,243.1123809814453
1,0,0,1,0,1,0,0,0,1,0,0,319.57476806640625
1,1,0,0,0,1,1,1,1,1,1,0,320.99407958984375
0,0,1,0,0,1,1,0,0,0,0,1,52.42303466796875
0,1,1,0,1,1,1,1,0,0,1,1,241.91262817382812
1,0,0,1,1,1,0,0,1,0,0,1,342.0787658691406
1,1,0,0,1,0,1,0,1,1,1,1,343.8671875
1,1,1,1,0,0,1,0,1,0,0,1,318.27508544921875
1,1,0,1,1,0,0,1,0,0,0,0,334.8499450683594
0,0,1,1,0,1,1,1,1,1,1,0,232.37667846679688
1,0,1,0,0,1,0,0,0,0,1,0,320.6327209472656
0,1,0,1,1,0,1,0,0,0,0,1,245.4425048828125
1,0,0,1,0,0,1,0,0,1,1,1,324.6932067871094
0,0,0,1,0,1,0,1,0,0,1,1,127.8475341796875
1,0,0,0,1,0,1,0,1,0,0,0,341.90277099609375
1,1,1,0,0,1,1,1,0,1,1,1,323.76104736328125
0,1,0,1,0,0,1,0,0,0,1,0,121.3427734375
0,0,1,0,1,1,1,1,1,1,1,1,273.53302001953125
1,1,0,1,0,1,1,1,0,0,1,1,319.32989501953125
0,0,1,0,1,0,0,0,0,0,1,1,239.07205200195312
0,1,1,1,1,0,1,0,1,1,1,1,279.9261169433594
1,0,0,0,0,0,1,0,0,0,0,1,319.79571533203125
0,0,1,0,0,1,1,0,0,0,1,0,118.68577575683594
1,1,1,1,1,1,1,0,0,0,0,0,334.2095947265625
0,0,0,0,1,1,0,0,1,0,0,0,248.60830688476562
0,1,0,0,1,0,0,1,0,0,1,1,243.6173553466797
0,0,1,0,0,1,1,0,1,0,1,0,198.89353942871094
0,1,0,1,1,0,0,1,1,1,1,0,269.06805419921875
0,1,1,0,0,0,0,0,1,0,0,0,183.57522583007812
0,1,1,0,1,1,1,1,1,1,0,1,281.93731689453125
1,0,1,0,0,0,1,0,1,1,0,0,316.787841796875
1,1,1,0,0,1,0,1,1,0,0,1,316.9668884277344
0,0,0,0,1,0,0,1,0,0,0,0,246.25341796875
0,0,0,0,0,1,1,1,0,0,0,0,28.627178192138672
1,1,1,1,1,1,0,1,0,1,1,1,329.14324951171875
1,1,1,1,0,1,1,0,1,0,1,1,317.64013671875
1,0,0,1,0,0,1,0,1,1,0,0,317.99285888671875
0,1,0,0,1,0,0,1,0,1,1,0,267.224609375
1,0,0,1,0,0,1,0,1,1,1,0,323.02490234375
0,0,0,1,1,1,0,0,1,1,0,1,278.6410827636719
0,1,0,0,0,0,1,1,0,0,1,1,137.30169677734375
1,0,0,0,1,1,1,0,1,0,1,1,346.06182861328125
0,0,0,1,1,0,0,1,0,1,0,0,261.03143310546875
0,0,0,1,0,1,1,0,0,1,0,0,176.90255737304688
0,0,0,0,1,1,1,0,1,0,1,1,249.6772003173828
1,1,0,1,1,0,1,0,0,1,0,1,333.1296691894531
0,0,1,0,1,0,0,1,0,0,1,0,238.1995849609375
0,1,0,1,1,1,0,1,1,1,1,1,277.4964599609375
0,1,0,1,0,0,1,0,0,1,0,1,188.38095092773438
1,1,1,0,1,0,0,0,1,1,1,1,344.39886474609375
1,1,1,0,1,0,1,0,0,1,1,0,326.78497314453125
1,1,1,1,1,1,1,0,0,1,1,1,329.96746826171875
0,0,0,0,0,0,0,0,0,1,1,0,210.7813262939453
1,0,0,1,0,0,1,0,0,1,0,0,319.57476806640625
0,0,0,1,1,1,1,0,0,1,1,0,269.0700378417969
1,1,1,1,0,1,0,1,0,0,0,0,316.7966613769531
0,1,0,1,1,0,0,0,1,0,0,0,247.8660430908203
1,1,1,1,1,1,1,0,1,1,1,0,345.2015686035156
0,1,1,1,0,0,1,1,1,1,0,1,230.5928955078125
0,1,1,1,0,1,1,0,0,1,0,1,185.3056640625
0,0,0,1,0,0,0,0,0,0,0,1,53.89513397216797
1,0,0,1,1,1,0,1,0,1,0,0,332.8541259765625
0,1,1,0,1,0,1,0,0,1,1,1,273.7665100097656
0,0,0,1,1,1,1,1,1,1,0,0,276.97711181640625
1,1,1,1,0,1,0,1,0,1,0,0,317.14239501953125
1,1,0,0,1,1,0,0,1,0,0,0,341.3999938964844
0,0,1,1,1,1,1,0,1,1,1,1,273.81866455078125
1,0,0,0,1,0,0,0,0,1,0,0,333.1990661621094
1,1,1,0,1,1,0,0,0,1,0,1,332.95751953125
1,1,0,0,1,1,1,0,1,1,1,0,344.23565673828125
0,1,1,1,1,0,0,0,1,0,1,0,242.7908172607422
1,1,0,1,1,1,0,1,0,0,1,1,340.84307861328125
1,1,1,1,0,1,1,1,1,1,0,1,313.8368225097656
0,0,0,0,0,1,0,0,1,1,0,0,224.868896484375
0,0,1,0,0,1,0,1,0,0,0,1,53.50133514404297
0,1,0,1,1,1,0,1,0,0,0,0,244.8607177734375
1,0,1,0,0,1,0,0,1,0,0,0,317.54461669921875
1,1,0,0,1,1,0,0,0,1,1,1,329.94415283203125
0,1,0,0,1,0,1,0,1,0,0,1,252.8648223876953
1,0,1,1,0,0,1,1,0,0,0,1,318.954833984375
1,1,0,1,0,0,0,0,1,1,1,1,322.53399658203125
0,1,1,0,1,0,0,0,1,1,0,0,278.8102111816406
1,1,1,0,0,0,1,1,1,1,1,1,321.7695617675781
1,1,1,0,1,0,0,1,1,0,1,0,345.1121826171875
0,1,1,1,1,1,0,0,1,1,1,1,279.9261169433594
0,0,1,0,1,0,0,0,0,1,0,0,259.191162109375
1,0,0,1,1,0,0,1,0,0,0,1,334.1098937988281
1,0,0,0,1,1,0,1,0,0,0,0,333.41387939453125
0,0,0,1,0,0,1,1,0,1,0,1,183.8511962890625
0,1,0,1,0,0,0,1,0,0,1,0,119.0273666381836
1,1,0,1,0,0,1,1,1,1,1,1,322.3020935058594
1,0,1,1,1,0,1,1,1,1,1,1,345.3777160644531
1,1,1,1,1,0,1,1,0,1,1,0,327.13751220703125
0,1,1,1,1,0,1,0,1,1,1,0,271.53216552734375
1,0,1,0,0,0,1,0,1,0,0,1,316.92718505859375
0,0,1,1,0,0,0,1,1,0,0,0,181.67648315429688
0,1,0,1,1,0,0,0,1,1,1,0,268.41455078125
1,0,1,0,1,1,1,1,0,0,1,1,341.72344970703125
0,1,0,0,1,1,1,0,0,0,1,0,238.68460083007812
1,1,0,1,1,0,1,1,1,1,0,1,343.4017639160156
1,0,1,1,0,0,1,1,1,0,1,1,317.7926330566406
1,0,1,0,0,1,1,1,0,0,1,0,320.26593017578125
0,1,1,1,1,1,1,1,1,0,1,0,241.927490234375
1,1,0,0,0,0,1,0,0,1,0,0,317.4146423339844
0,1,1,0,1,0,1,0,0,0,1,0,238.0313720703125
0,1,1,1,1,1,1,0,1,0,1,1,255.26602172851562
1,1,0,0,1,1,1,0,0,0,0,1,335.3106994628906
0,1,1,0,1,0,0,0,1,0,1,0,240.13241577148438
1,1,0,0,0,0,1,1,0,0,1,1,319.57537841796875
1,0,0,0,1,0,0,1,0,0,0,0,333.875732421875
0,1,0,1,0,0,1,0,1,0,0,0,183.94137573242188
0,0,0,1,0,1,0,0,1,1,0,0,224.1285858154297
0,0,1,1,0,0,1,1,1,0,1,1,207.1098175048828
0,1,1,0,1,0,0,1,0,0,0,0,243.35653686523438
1,0,1,1,1,0,1,1,1,0,1,0,345.4207458496094
0,1,0,1,1,1,0,1,0,0,1,1,241.7429656982422
0,1,0,1,0,0,0,0,1,0,0,1,187.22447204589844
1,1,0,1,0,0,1,0,1,1,1,0,322.4832458496094
1,1,1,1,1,0,0,1,1,1,0,1,344.3103942871094
0,0,0,1,0,0,0,0,1,1,1,1,239.0897979736328
1,1,0,0,0,1,0,1,1,0,0,0,316.5049743652344
1,0,1,0,1,1,1,1,0,1,0,0,332.8970031738281
1,0,0,0,0,1,0,1,0,0,0,0,318.1988525390625
1,0,0,1,0,1,1,0,1,0,1,1,317.8351745605469
1,0,1,1,1,1,1,1,0,1,1,1,330.1859436035156
1,1,1,0,1,0,0,1,1,1,1,1,344.26702880859375
0,1,1,1,1,1,1,1,1,1,0,0,278.00177001953125
1,0,1,1,0,0,0,0,1,0,1,1,317.92327880859375
1,1,0,0,0,0,0,0,1,0,1,0,319.7893371582031
0,0,0,0,0,0,1,1,1,0,0,1,185.01986694335938
1,0,0,0,0,0,0,1,0,0,0,0,318.32879638671875
1,0,1,0,1,0,0,0,1,0,0,0,342.2153015136719
1,1,1,0,1,1,0,1,1,1,0,1,343.8826904296875
1,1,1,1,1,0,1,0,1,0,1,1,346.209716796875
1,1,1,1,0,1,0,1,0,0,1,1,319.2378234863281
0,1,1,0,1,0,0,0,0,1,1,0,268.8515930175781
0,1,0,1,1,1,1,1,0,1,1,0,266.8460998535156
0,0,0,0,1,0,0,0,0,1,0,0,262.75836181640625
0,0,0,0,0,0,1,0,1,1,1,1,239.90402221679688
0,1,0,1,1,0,0,1,0,0,0,1,244.431396484375
0,0,1,1,0,0,0,0,1,1,0,0,222.46499633789062
1,0,0,0,0,0,0,1,1,0,0,0,317.55389404296875
0,1,1,0,1,1,1,1,1,1,1,0,270.46026611328125
1,0,1,1,1,0,1,0,1,0,0,0,342.43316650390625
0,1,0,0,0,1,1,1,0,0,0,0,57.00150680541992
1,1,0,1,0,1,1,1,1,0,1,1,316.8785705566406
0,1,0,0,0,1,0,1,1,0,0,0,185.40428161621094
0,1,1,1,1,0,1,1,0,1,0,0,259.3045654296875
1,1,1,1,1,1,0,0,1,0,1,0,345.3682556152344
0,1,0,0,1,0,0,0,1,1,1,0,267.72686767578125
0,0,0,0,0,0,1,1,0,1,0,0,177.948486328125
0,1,0,0,1,0,1,0,1,1,1,0,267.72686767578125
0,1,1,0,0,0,1,0,1,1,1,0,232.93447875976562
1,0,1,0,0,1,1,0,0,1,1,0,325.9486999511719
0,0,1,1,0,0,0,1,0,0,0,0,44.627323150634766
0,1,0,0,0,0,0,1,0,1,0,0,179.68502807617188
0,0,1,1,1,0,0,0,1,0,1,0,244.1863555908203
1,0,0,0,1,1,0,1,1,1,0,0,341.4044189453125
1,1,1,0,1,0,1,0,1,0,1,0,345.4403381347656
1,0,1,1,1,1,0,0,1,0,1,1,346.7529602050781
1,1,1,0,0,1,1,0,0,0,0,1,317.15875244140625
0,0,0,0,0,0,1,0,1,1,0,0,224.69277954101562
0,1,1,0,0,1,0,1,0,1,0,0,177.55238342285156
0,0,1,1,0,0,0,0,0,1,1,0,210.55795288085938
0,1,1,1,1,0,0,1,1,1,0,1,282.9453125
0,1,1,1,1,0,1,1,1,0,0,1,253.56185913085938
1,0,1,0,1,1,0,1,1,1,1,1,344.6626281738281
1,1,0,1,1,1,1,0,1,0,1,1,346.08819580078125
1,0,0,0,0,0,1,0,1,0,0,1,317.3257751464844
1,1,1,1,1,1,0,1,0,0,0,1,334.2624206542969
1,1,0,0,0,1,0,0,0,1,0,1,318.9067687988281
0,1,1,1,1,0,0,1,1,1,1,1,279.8160095214844
0,0,0,1,0,0,0,0,1,0,0,1,182.8206329345703
1,1,1,0,1,1,1,0,0,1,1,1,330.2635803222656
1,1,0,0,0,1,1,1,1,0,1,0,319.3092346191406
0,1,1,0,0,0,1,0,1,1,0,1,231.67550659179688
1,1,1,0,1,1,1,1,1,1,0,1,343.8826904296875
0,0,1,0,1,0,0,0,0,0,0,1,240.16659545898438
0,1,1,0,1,1,0,1,0,1,0,1,260.9223937988281
1,0,1,1,1,1,1,1,0,1,0,1,332.96575927734375
1,0,0,0,0,0,0,0,0,1,0,0,319.26739501953125
0,0,1,0,1,1,1,0,1,1,1,0,269.65362548828125
1,1,1,0,1,0,1,1,1,0,0,0,340.6982727050781
0,0,0,1,0,0,0,1,0,0,0,1,54.56208419799805
1,1,0,1,0,1,0,1,0,0,0,1,316.2998352050781
0,1,0,1,0,0,1,1,0,0,0,0,60.28156280517578
0,1,0,0,1,0,1,0,1,0,0,0,247.25741577148438
1,1,1,1,0,1,0,1,0,1,1,1,323.4460144042969
1,1,0,0,1,0,0,1,0,0,1,0,339.6765441894531
1,0,0,1,0,0,0,1,1,0,0,1,316.79620361328125
0,0,0,1,1,0,0,0,0,0,1,0,238.0778350830078
1,1,0,1,1,0,0,0,1,0,0,0,341.6589660644531
0,1,0,1,0,1,0,0,0,0,0,1,69.97682189941406
1,1,0,1,1,0,0,1,0,1,1,0,327.53082275390625
0,0,1,0,0,1,0,0,0,0,0,0,35.479766845703125
0,0,1,1,1,1,0,1,0,0,0,0,242.4414520263672
0,1,1,0,0,1,1,0,1,1,0,1,231.9708709716797
1,1,0,1,0,1,1,0,0,1,0,1,318.71038818359375
0,1,0,0,1,1,1,1,0,1,0,1,262.7330322265625
0,1,0,1,1,1,0,1,1,1,0,0,276.42840576171875
1,0,0,0,1,0,1,1,1,1,0,1,342.60028076171875
1,1,0,0,1,0,0,1,1,0,1,0,344.6964416503906
0,1,0,0,0,1,1,0,0,0,0,0,52.99836349487305
1,1,1,0,0,1,0,0,1,1,0,0,314.47467041015625
1,1,0,0,0,0,0,1,1,0,0,1,316.3343200683594
1,1,0,0,1,0,1,0,0,0,0,1,335.484375
0,1,1,1,0,0,1,0,0,1,1,1,218.34597778320312
1,0,0,1,1,1,0,0,0,1,0,0,332.99365234375
1,1,1,0,1,1,0,1,0,1,0,1,332.7648010253906
0,0,0,1,0,1,0,0,0,1,0,0,176.90255737304688
1,1,1,1,1,0,1,1,0,1,0,1,332.7893981933594
1,1,1,0,0,0,0,0,1,0,1,1,317.2500915527344
1,1,0,0,1,1,1,1,1,0,0,0,341.00445556640625
0,0,1,1,0,0,0,0,1,0,1,1,206.4425048828125
0,0,0,0,1,0,1,0,0,1,1,1,275.6169738769531
1,1,1,0,0,1,1,1,1,0,0,1,316.9668884277344
0,1,0,1,0,1,0,1,1,0,1,1,212.10693359375
1,1,1,0,1,0,0,1,1,1,0,0,342.7900390625
0,0,0,0,0,1,0,1,1,0,1,1,203.45864868164062
0,1,1,0,0,0,0,0,0,0,1,0,125.59393310546875
0,0,0,0,0,0,0,1,1,0,1,1,203.9697723388672
1,0,1,0,0,1,1,0,1,1,1,1,323.05914306640625
1,1,1,1,1,0,1,0,1,1,0,1,344.57916259765625
1,1,1,0,0,1,1,0,1,1,0,1,313.4723205566406
0,1,0,1,1,0,0,0,0,0,0,0,246.39535522460938
0,0,0,1,1,1,1,1,0,0,0,0,245.2734832763672
0,1,0,0,1,0,0,0,1,1,0,0,277.7712097167969
0,0,0,0,0,1,1,0,0,1,1,1,214.45437622070312
0,1,0,0,0,0,1,1,0,1,0,1,191.48263549804688
0,0,0,0,0,1,1,1,1,0,1,1,203.45864868164062
1,1,0,0,0,0,0,0,0,1,0,0,317.4146423339844
1,0,0,0,1,1,0,0,0,0,0,0,333.25274658203125
0,0,0,0,1,1,1,1,0,0,1,0,239.17416381835938
0,1,1,1,1,1,1,0,0,1,1,1,273.90631103515625
0,0,0,1,0,0,0,1,0,1,0,0,176.9956817626953
1,0,0,1,0,0,1,0,0,0,0,1,319.92877197265625
1,1,0,1,0,0,1,0,0,0,1,0,320.8124084472656
0,0,1,1,0,1,1,0,1,0,0,0,180.28857421875
1,0,1,0,1,0,1,1,1,1,1,1,344.9017333984375
0,1,1,1,0,0,1,1,0,1,0,0,175.8676300048828
0,1,0,0,1,0,0,1,0,0,0,0,245.2643585205078
0,0,0,1,1,1,0,0,1,0,1,0,244.3227081298828
1,0,0,0,0,0,0,0,1,0,1,0,320.1900939941406
1,1,1,0,1,0,1,0,1,1,0,0,343.45147705078125
1,1,1,0,1,0,0,1,0,1,1,1,329.50360107421875
0,0,1,1,1,1,1,1,1,1,1,1,274.23651123046875
0,0,0,0,0,1,0,1,1,1,1,0,231.8810272216797
0,0,0,1,0,0,0,0,1,1,1,0,231.037353515625
1,1,0,0,1,0,1,1,0,0,1,1,340.7563171386719
0,0,1,1,0,1,1,0,0,1,1,1,214.30526733398438
1,1,0,0,0,1,1,0,0,0,1,0,320.9378662109375
0,1,1,1,1,0,1,1,1,1,0,0,278.00177001953125
1,1,0,1,1,1,0,0,0,1,0,1,333.1296691894531
1,1,0,0,0,0,1,0,1,1,1,1,322.45458984375
0,0,1,1,0,0,0,0,0,0,0,1,53.8289680480957
1,1,1,0,0,1,1,1,0,1,0,1,319.3943786621094
0,0,1,1,1,1,0,1,1,0,1,0,244.4873046875
1,1,0,0,0,1,1,1,0,0,0,0,317.2750549316406
0,0,1,1,0,0,0,0,1,1,1,0,231.2935333251953
0,0,0,0,1,1,1,1,0,1,0,1,260.753173828125
0,0,0,0,1,0,0,0,0,1,0,1,262.783447265625
0,0,1,0,0,0,0,1,0,0,1,0,116.62507629394531
0,0,0,1,0,0,1,0,0,0,0,0,19.86665916442871
1,0,0,1,1,1,0,0,1,1,0,1,342.7785949707031
0,0,0,0,0,1,1,0,1,1,0,0,224.868896484375
0,0,1,1,0,0,0,0,1,0,1,0,199.85816955566406
1,1,0,1,1,1,1,0,1,0,0,1,342.10064697265625
1,0,0,0,0,1,0,0,0,0,0,1,319.88262939453125
0,0,1,1,0,1,1,1,1,1,0,1,228.00582885742188
0,0,1,1,1,1,1,0,1,1,0,0,276.1197204589844
1,0,0,1,1,1,0,0,1,1,0,0,341.7689208984375
1,1,1,1,0,1,0,0,1,0,0,1,318.27508544921875
0,1,1,1,0,1,1,1,1,0,1,1,214.09597778320312
0,1,1,0,1,0,0,0,0,0,0,0,245.076904296875
1,0,1,0,0,1,0,0,0,1,1,1,325.11053466796875
0,1,1,0,0,0,0,1,1,1,1,0,232.77188110351562
1,1,1,1,0,0,1,1,1,1,0,1,313.8368225097656
0,0,0,1,1,1,0,1,1,0,1,0,244.80252075195312
1,0,0,0,0,1,0,0,1,0,0,1,317.06689453125
1,1,1,0,1,0,0,0,0,1,1,1,330.10919189453125
0,1,1,1,0,1,1,1,1,1,0,0,229.833740234375
0,1,0,1,0,0,1,1,0,0,1,0,119.0273666381836
1,1,0,1,1,0,1,1,1,1,1,1,343.51202392578125
1,1,1,1,0,0,0,1,1,0,1,0,320.32562255859375
1,1,0,1,0,0,1,0,0,1,0,0,317.0548095703125
0,0,1,0,0,1,0,0,1,0,0,1,184.0848846435547
1,0,0,0,0,0,1,0,0,1,0,1,321.16827392578125
1,1,0,1,1,0,0,0,0,0,0,0,334.9046630859375
0,1,0,1,1,1,0,1,0,1,1,0,266.8460998535156
1,1,1,1,0,1,1,1,0,0,0,1,316.50628662109375
1,0,0,0,0,1,0,0,0,0,0,0,318.8824157714844
0,0,1,1,1,1,1,0,0,0,1,1,236.5764923095703
1,0,0,0,0,0,1,1,0,0,0,0,318.32879638671875
0,0,0,0,1,0,1,1,1,0,0,0,248.4472198486328
0,1,0,0,0,1,1,1,1,0,1,1,214.9587860107422
1,0,0,1,1,1,0,0,1,0,0,0,342.2407531738281
0,1,0,0,0,0,1,1,1,0,1,0,199.80392456054688
0,0,0,1,1,0,0,1,0,0,1,0,237.726806640625
1,0,1,0,0,1,1,1,1,1,1,1,322.71337890625
1,1,0,0,1,1,0,1,1,1,1,1,343.83551025390625
0,1,0,1,0,0,0,1,1,0,0,0,184.72412109375
1,0,1,1,0,1,0,0,1,1,0,0,317.2519226074219
1,0,0,0,0,0,0,1,1,1,1,0,322.1116638183594
0,0,1,1,1,1,0,1,0,0,0,1,238.9841766357422
1,1,0,0,1,0,1,0,1,0,1,1,346.01263427734375
0,0,1,1,1,1,0,1,1,0,0,0,249.43881225585938
0,1,0,0,1,1,1,1,1,0,1,1,253.6798553466797
0,0,1,0,0,0,1,1,1,1,0,1,228.82443237304688
0,1,0,1,0,0,1,0,1,0,0,1,187.22447204589844
1,1,1,1,1,1,0,1,1,1,0,1,344.3103942871094
1,1,1,0,0,1,1,0,0,1,0,0,317.3516540527344
1,0,0,0,0,0,1,1,0,1,1,1,324.68597412109375
1,0,0,0,0,1,0,1,0,1,1,0,324.9667663574219
1,1,1,0,0,0,0,0,1,0,0,0,315.9842834472656
1,1,1,0,1,1,0,1,0,0,1,1,340.69232177734375
0,0,0,0,1,1,0,0,1,1,0,1,279.21954345703125
1,0,1,1,1,1,1,1,1,0,0,1,341.54473876953125
1,1,0,0,0,0,1,0,1,0,0,0,316.22760009765625
0,0,1,0,0,0,0,0,0,1,1,0,210.92822265625
1,0,1,0,0,1,1,1,0,1,1,1,324.8788757324219
1,1,1,1,1,0,1,1,1,0,1,0,344.89599609375
1,0,0,0,1,1,0,1,0,0,1,1,340.91717529296875
