/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv2.0/cv2.0.1/conv/Conv,/model.23/cv2.1/cv2.1.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
1,1,0,1,1,0,1,0,1,1,1,0,0.004265241324901581
1,0,0,0,0,0,0,0,0,0,1,0,0.003765224013477564
1,1,1,0,1,0,1,0,1,1,0,1,0.004266253672540188
0,1,1,1,1,1,1,1,1,1,1,0,0.002920550527051091
1,1,0,1,0,1,0,0,0,1,0,1,0.0038754758425056934
0,1,1,0,0,1,1,1,1,1,1,1,0.002571594202890992
1,0,0,0,0,1,1,1,0,1,1,1,0.004045276436954737
1,1,1,1,1,0,0,1,1,1,1,1,0.004433904774487019
1,0,0,0,1,0,0,1,0,1,1,1,0.003916267771273851
1,0,1,1,0,0,0,0,0,0,0,0,0.0037229745648801327
1,0,0,0,0,1,1,1,0,0,0,1,0.0037338007241487503
0,1,1,0,1,1,1,1,1,0,1,0,0.0024743543472141027
0,0,0,0,0,0,1,1,1,0,1,1,0.0018134787678718567
0,1,0,1,0,0,0,1,1,1,1,0,0.0024169418029487133
1,0,0,1,1,1,1,0,1,1,0,1,0.0042242733761668205
0,1,0,0,0,0,0,0,0,0,0,1,0.0005047554732300341
0,0,0,1,1,0,1,0,0,0,0,1,0.0023880084045231342
1,1,1,1,0,0,1,0,0,0,0,1,0.003725044894963503
0,0,1,0,1,1,1,0,0,1,1,1,0.0028498279862105846
0,1,0,1,1,1,0,0,1,0,1,0,0.0024207853712141514
0,0,1,1,1,1,0,0,1,0,1,1,0.002484687604010105
1,1,1,0,0,0,1,1,0,0,1,0,0.003831228706985712
0,1,0,0,0,1,1,0,1,1,0,0,0.0021602108608931303
0,1,1,0,1,1,0,0,1,0,0,1,0.0025468175299465656
1,1,0,0,1,0,0,1,0,1,1,1,0.003929161932319403
0,1,1,0,0,0,1,1,0,1,1,0,0.0019890116527676582
0,0,0,0,1,1,0,1,0,0,0,1,0.0024573407135903835
0,1,0,0,1,1,1,0,0,1,1,0,0.0027899472042918205
1,1,1,0,1,1,1,0,0,0,0,1,0.003798245918005705
1,1,1,0,1,0,1,0,0,0,1,1,0.0038504316471517086
0,0,1,0,1,1,1,0,0,1,0,0,0.002665451029315591
1,0,1,1,1,1,0,1,0,0,0,1,0.0038753412663936615
0,1,0,0,1,1,1,0,1,1,1,1,0.0029354600701481104
0,1,0,0,0,1,1,0,0,1,1,0,0.001904061296954751
0,0,1,1,0,0,0,1,0,0,1,0,0.0010291136568412185
1,0,0,0,1,1,1,0,0,1,1,1,0.0038287609349936247
0,0,1,0,0,1,0,1,1,0,0,1,0.0017311663832515478
0,1,0,1,1,1,1,1,0,0,0,0,0.0024564494378864765
1,1,0,1,1,1,1,1,0,0,0,1,0.003811148926615715
0,0,0,0,0,0,1,0,0,0,1,1,0.0009729922749102116
1,1,1,1,1,1,0,0,0,1,0,1,0.003973609767854214
0,0,1,0,1,0,0,0,0,0,0,0,0.0024466686882078648
0,0,0,0,1,1,1,0,0,0,0,0,0.0023982576094567776
0,1,0,1,0,0,0,0,0,0,0,1,0.0005300315096974373
0,1,0,0,0,0,0,1,0,0,0,0,0.0005133639788255095
1,0,1,1,1,0,1,1,1,1,0,1,0.004312536679208279
0,1,0,0,0,0,0,1,0,0,1,1,0.0011107524624094367
0,1,0,0,1,0,0,1,1,0,1,0,0.0024320054799318314
1,0,0,0,0,1,0,1,0,1,1,1,0.004103799816220999
0,1,0,1,1,0,1,1,1,1,1,0,0.0028734360821545124
0,1,0,1,1,0,1,0,0,1,0,0,0.002643317449837923
0,1,0,1,0,1,1,0,0,0,1,1,0.0011189660290256143
0,0,0,0,0,1,1,0,0,0,1,1,0.0010341510642319918
0,1,1,1,1,0,0,1,1,0,1,0,0.0024941677693277597
1,0,0,1,0,0,0,0,1,0,1,0,0.003924134653061628
1,1,1,1,0,1,1,1,1,1,1,0,0.004144218750298023
0,0,0,1,0,0,1,1,1,0,0,0,0.0015837311511859298
0,0,0,0,1,0,0,0,0,0,1,0,0.002445660997182131
0,1,1,0,0,0,1,1,0,0,0,0,0.0006973951822146773
0,0,0,1,0,1,0,1,1,1,0,0,0.002199537819251418
0,0,1,0,1,0,0,1,1,1,0,0,0.0030443700961768627
0,1,1,1,1,0,1,1,1,0,1,1,0.002560273976996541
1,0,0,1,0,0,0,0,0,0,0,0,0.00368945742957294
1,0,1,1,0,1,1,1,1,0,1,1,0.004013173747807741
0,0,0,1,1,1,0,0,0,0,1,1,0.0025043257046490908
1,1,1,1,0,0,1,1,1,1,1,1,0.004198404960334301
0,0,0,0,1,0,0,0,1,1,0,0,0.002959161764010787
0,1,1,1,1,1,1,0,1,0,0,1,0.0025451546534895897
0,1,1,1,1,0,0,0,1,0,0,1,0.0025496850721538067
0,1,0,0,0,0,0,0,1,0,0,1,0.0016802981263026595
0,1,0,0,0,1,0,0,0,0,0,1,0.0005697120795957744
0,1,0,0,0,0,1,1,0,0,0,0,0.0005988512421026826
0,0,0,1,1,0,1,1,1,0,1,0,0.0024050427600741386
1,0,1,0,0,1,0,0,0,1,1,0,0.004075793549418449
0,0,0,1,1,1,0,1,1,0,1,1,0.002480375813320279
1,1,0,0,1,0,0,1,1,0,0,1,0.004203848075121641
1,0,1,0,0,1,1,0,1,0,1,0,0.003917887806892395
0,1,1,0,1,0,1,0,1,1,1,0,0.002862288849428296
0,0,0,0,0,0,1,1,1,1,1,1,0.0024342299439013004
1,0,1,0,0,0,1,0,0,0,1,0,0.0037586453836411238
1,1,0,0,0,0,1,0,0,0,0,1,0.0036821644753217697
1,1,0,1,0,0,1,1,0,0,1,1,0.003844736609607935
0,1,1,1,1,1,1,0,1,1,1,0,0.002878985134884715
0,1,0,0,0,0,1,0,1,0,1,0,0.0017236636485904455
1,0,0,0,0,0,0,0,0,1,1,0,0.004016333259642124
1,1,1,0,0,0,1,0,0,1,1,0,0.0040308632887899876
0,0,1,0,0,1,1,1,0,0,1,1,0.0011616961564868689
0,1,1,1,0,1,1,1,1,1,0,1,0.002354541327804327
1,0,0,1,0,0,0,1,0,0,1,1,0.003876298200339079
1,0,1,1,0,0,0,0,1,1,1,0,0.004117467440664768
0,1,0,1,1,0,0,1,1,1,1,1,0.0030087288469076157
1,1,1,1,1,1,0,0,1,1,0,1,0.004339286126196384
0,1,0,0,1,1,1,0,1,0,0,1,0.0024747278075665236
1,0,1,0,0,0,1,0,0,0,0,0,0.003665874944999814
1,1,0,1,0,1,1,0,1,1,0,0,0.003908142447471619
1,1,0,0,1,0,0,1,1,1,0,1,0.004316633567214012
0,0,0,1,0,0,0,0,0,1,0,0,0.0015383276622742414
1,0,0,0,0,1,0,0,1,0,0,0,0.0038548826705664396
0,1,1,1,1,1,0,0,1,1,0,1,0.003109357552602887
0,0,0,1,1,1,1,0,1,1,0,0,0.0029545482248067856
1,1,1,0,0,1,1,0,0,0,0,0,0.0037135970778763294
1,0,1,0,1,0,0,1,0,1,0,1,0.003998644184321165
0,0,0,1,0,1,0,0,0,0,1,0,0.0008991138311102986
1,1,1,0,1,0,0,0,1,1,0,0,0.004293088801205158
1,1,1,0,0,1,1,1,1,0,1,0,0.003975566942244768
1,0,0,0,0,0,1,1,0,1,1,0,0.004011478740721941
1,0,1,1,0,1,0,0,1,0,0,1,0.0039341687224805355
1,1,0,0,0,1,1,1,1,1,1,1,0.004157120827585459
0,1,0,0,1,1,0,0,0,0,0,0,0.0024361503310501575
0,0,0,1,0,0,1,0,1,1,1,0,0.002298531122505665
1,1,0,1,1,0,0,1,0,1,0,1,0.0039852759800851345
1,1,0,0,0,1,0,0,1,1,1,0,0.0041088443249464035
0,0,0,0,0,1,0,1,1,0,0,0,0.0015962331090122461
0,1,0,1,1,0,1,1,1,1,1,1,0.0029750606045126915
0,1,0,0,1,1,0,0,1,1,1,1,0.0029671411029994488
1,1,0,1,1,1,1,1,0,1,1,1,0.0038802381604909897
1,0,1,0,1,0,1,0,0,0,1,0,0.003816350596025586
0,0,0,0,0,0,1,1,0,0,1,1,0.001040165894664824
1,1,0,1,0,0,0,1,1,0,1,0,0.003989930730313063
1,0,0,0,1,0,0,0,1,0,0,0,0.0041028959676623344
1,1,0,1,0,1,1,1,1,0,0,1,0.003926983568817377
0,1,1,0,1,1,1,1,0,0,0,0,0.0024981906171888113
1,1,1,1,1,1,1,0,0,0,1,1,0.0038646708708256483
0,0,0,1,1,1,0,1,0,0,0,1,0.0024651288986206055
1,0,0,1,0,1,0,0,0,1,0,0,0.003815997391939163
1,1,0,0,0,1,1,1,1,1,1,0,0.0040926942601799965
0,0,1,0,0,1,1,0,0,0,0,1,0.0006675113108940423
0,1,1,0,1,1,1,1,0,0,1,1,0.0025824501644819975
1,0,0,1,1,1,0,0,1,0,0,1,0.004164906684309244
1,1,0,0,1,0,1,0,1,1,1,1,0.004277664702385664
1,1,1,1,0,0,1,0,1,0,0,1,0.003905015531927347
1,1,0,1,1,0,0,1,0,0,0,0,0.003818892640992999
0,0,1,1,0,1,1,1,1,1,1,0,0.0024126642383635044
1,0,1,0,0,1,0,0,0,0,1,0,0.003828668501228094
0,1,0,1,1,0,1,0,0,0,0,1,0.002438661176711321
1,0,0,1,0,0,1,0,0,1,1,1,0.003987192176282406
0,0,0,1,0,1,0,1,0,0,1,1,0.001055620494298637
1,0,0,0,1,0,1,0,1,0,0,0,0.004054301418364048
1,1,1,0,0,1,1,1,0,1,1,1,0.004130839370191097
0,1,0,1,0,0,1,0,0,0,1,0,0.0009779839310795069
0,0,1,0,1,1,1,1,1,1,1,1,0.002947710920125246
1,1,0,1,0,1,1,1,0,0,1,1,0.0038537841755896807
0,0,1,0,1,0,0,0,0,0,1,1,0.002504430478438735
0,1,1,1,1,0,1,0,1,1,1,1,0.0029750291723757982
1,0,0,0,0,0,1,0,0,0,0,1,0.003668158082291484
0,0,1,0,0,1,1,0,0,0,1,0,0.001017625443637371
1,1,1,1,1,1,1,0,0,0,0,0,0.003762780921533704
0,0,0,0,1,1,0,0,1,0,0,0,0.002373934257775545
0,1,0,0,1,0,0,1,0,0,1,1,0.002560314256697893
0,0,1,0,0,1,1,0,1,0,1,0,0.0017792260041460395
0,1,0,1,1,0,0,1,1,1,1,0,0.0029103297274559736
0,1,1,0,0,0,0,0,1,0,0,0,0.0016503424849361181
0,1,1,0,1,1,1,1,1,1,0,1,0.0031093894504010677
1,0,1,0,0,0,1,0,1,1,0,0,0.0039064520969986916
1,1,1,0,0,1,0,1,1,0,0,1,0.004000506829470396
0,0,0,0,1,0,0,1,0,0,0,0,0.0024345347192138433
0,0,0,0,0,1,1,1,0,0,0,0,0.0005819218931719661
1,1,1,1,1,1,0,1,0,1,1,1,0.003972500097006559
1,1,1,1,0,1,1,0,1,0,1,1,0.003995435778051615
1,0,0,1,0,0,1,0,1,1,0,0,0.0038839634507894516
0,1,0,0,1,0,0,1,0,1,1,0,0.002858507912606001
1,0,0,1,0,0,1,0,1,1,1,0,0.004017997533082962
0,0,0,1,1,1,0,0,1,1,0,1,0.003016079543158412
0,1,0,0,0,0,1,1,0,0,1,1,0.0011294406140223145
1,0,0,0,1,1,1,0,1,0,1,1,0.004070363938808441
0,0,0,1,1,0,0,1,0,1,0,0,0.00269130221568048
0,0,0,1,0,1,1,0,0,1,0,0,0.0015544600319117308
0,0,0,0,1,1,1,0,1,0,1,1,0.00242202403023839
1,1,0,1,1,0,1,0,0,1,0,1,0.0038809545803815126
0,0,1,0,1,0,0,1,0,0,1,0,0.0025209656450897455
0,1,0,1,1,1,0,1,1,1,1,1,0.003012153785675764
0,1,0,1,0,0,1,0,0,1,0,1,0.001683096750639379
1,1,1,0,1,0,0,0,1,1,1,1,0.00437970133498311
1,1,1,0,1,0,1,0,0,1,1,0,0.0038443212397396564
1,1,1,1,1,1,1,0,0,1,1,1,0.003865820588544011
0,0,0,0,0,0,0,0,0,1,1,0,0.001879867515526712
1,0,0,1,0,0,1,0,0,1,0,0,0.003752603428438306
0,0,0,1,1,1,1,0,0,1,1,0,0.0027808193117380142
1,1,1,1,0,1,0,1,0,0,0,0,0.0038161114789545536
0,1,0,1,1,0,0,0,1,0,0,0,0.002392833586782217
1,1,1,1,1,1,1,0,1,1,1,0,0.004305390175431967
0,1,1,1,0,0,1,1,1,1,0,1,0.0023396629840135574
0,1,1,1,0,1,1,0,0,1,0,1,0.0017467777943238616
0,0,0,1,0,0,0,0,0,0,0,1,0.0003430308133829385
1,0,0,1,1,1,0,1,0,1,0,0,0.003962014801800251
0,1,1,0,1,0,1,0,0,1,1,1,0.0028765597380697727
0,0,0,1,1,1,1,1,1,1,0,0,0.0029919822700321674
1,1,1,1,0,1,0,1,0,1,0,0,0.003924443386495113
1,1,0,0,1,1,0,0,1,0,0,0,0.004152790177613497
0,0,1,1,1,1,1,0,1,1,1,1,0.002917641308158636
1,0,0,0,1,0,0,0,0,1,0,0,0.003900089068338275
1,1,1,0,1,1,0,0,0,1,0,1,0.003973907791078091
1,1,0,0,1,1,1,0,1,1,1,0,0.004261414520442486
0,1,1,1,1,0,0,0,1,0,1,0,0.0024527227506041527
1,1,0,1,1,1,0,1,0,0,1,1,0.003926176577806473
1,1,1,1,0,1,1,1,1,1,0,1,0.004031577613204718
0,0,0,0,0,1,0,0,1,1,0,0,0.002146579558029771
0,0,1,0,0,1,0,1,0,0,0,1,0.0006428662454709411
0,1,0,1,1,1,0,1,0,0,0,0,0.002483715768903494
1,0,1,0,0,1,0,0,1,0,0,0,0.0038926261477172375
1,1,0,0,1,1,0,0,0,1,1,1,0.0038939069490879774
0,1,0,0,1,0,1,0,1,0,0,1,0.00246107904240489
1,0,1,1,0,0,1,1,0,0,0,1,0.003761275904253125
1,1,0,1,0,0,0,0,1,1,1,1,0.0041760895401239395
0,1,1,0,1,0,0,0,1,1,0,0,0.0030523021705448627
1,1,1,0,0,0,1,1,1,1,1,1,0.004184356424957514
1,1,1,0,1,0,0,1,1,0,1,0,0.004169282503426075
0,1,1,1,1,1,0,0,1,1,1,1,0.0030153493862599134
0,0,1,0,1,0,0,0,0,1,0,0,0.0026773058343678713
1,0,0,1,1,0,0,1,0,0,0,1,0.0038335882127285004
1,0,0,0,1,1,0,1,0,0,0,0,0.003792824689298868
0,0,0,1,0,0,1,1,0,1,0,1,0.00166792212985456
0,1,0,1,0,0,0,1,0,0,1,0,0.0010370456147938967
1,1,0,1,0,0,1,1,1,1,1,1,0.004161774180829525
1,0,1,1,1,0,1,1,1,1,1,1,0.004359284415841103
1,1,1,1,1,0,1,1,0,1,1,0,0.003897750750184059
0,1,1,1,1,0,1,0,1,1,1,0,0.0028741122223436832
1,0,1,0,0,0,1,0,1,0,0,1,0.0038626696914434433
0,0,1,1,0,0,0,1,1,0,0,0,0.0016487374668940902
0,1,0,1,1,0,0,0,1,1,1,0,0.0028685382567346096
1,0,1,0,1,1,1,1,0,0,1,1,0.003915565088391304
0,1,0,0,1,1,1,0,0,0,1,0,0.0024550314992666245
1,1,0,1,1,0,1,1,1,1,0,1,0.004267917945981026
1,0,1,1,0,0,1,1,1,0,1,1,0.0040037743747234344
1,0,1,0,0,1,1,1,0,0,1,0,0.0038309667725116014
0,1,1,1,1,1,1,1,1,0,1,0,0.0024874932132661343
1,1,0,0,0,0,1,0,0,1,0,0,0.0037559526972472668
0,1,1,0,1,0,1,0,0,0,1,0,0.0024685696698725224
0,1,1,1,1,1,1,0,1,0,1,1,0.0025327573530375957
1,1,0,0,1,1,1,0,0,0,0,1,0.0037674601189792156
0,1,1,0,1,0,0,0,1,0,1,0,0.00243163900449872
1,1,0,0,0,0,1,1,0,0,1,1,0.0038318652659654617
1,0,0,0,1,0,0,1,0,0,0,0,0.003777573350816965
0,1,0,1,0,0,1,0,1,0,0,0,0.0015862904256209731
0,0,0,1,0,1,0,0,1,1,0,0,0.00214310921728611
0,0,1,1,0,0,1,1,1,0,1,1,0.001875540940091014
0,1,1,0,1,0,0,1,0,0,0,0,0.002504645148292184
1,0,1,1,1,0,1,1,1,0,1,0,0.004101314581930637
0,1,0,1,1,1,0,1,0,0,1,1,0.0025876129511743784
0,1,0,1,0,0,0,0,1,0,0,1,0.0016922366339713335
1,1,0,1,0,0,1,0,1,1,1,0,0.004049729555845261
1,1,1,1,1,0,0,1,1,1,0,1,0.004378210753202438
0,0,0,1,0,0,0,0,1,1,1,1,0.0024234610609710217
1,1,0,0,0,1,0,1,1,0,0,0,0.003930478356778622
1,0,1,0,1,1,1,1,0,1,0,0,0.003941298462450504
1,0,0,0,0,1,0,1,0,0,0,0,0.0037426010239869356
1,0,0,1,0,1,1,0,1,0,1,1,0.003929902799427509
1,0,1,1,1,1,1,1,0,1,1,1,0.003910074010491371
1,1,1,0,1,0,0,1,1,1,1,1,0.0044210003688931465
0,1,1,1,1,1,1,1,1,1,0,0,0.003075307235121727
1,0,1,1,0,0,0,0,1,0,1,1,0.004012782126665115
1,1,0,0,0,0,0,0,1,0,1,0,0.003928971942514181
0,0,0,0,0,0,1,1,1,0,0,1,0.0016377714928239584
1,0,0,0,0,0,0,1,0,0,0,0,0.0037284374702721834
1,0,1,0,1,0,0,0,1,0,0,0,0.004139939788728952
1,1,1,0,1,1,0,1,1,1,0,1,0.004376622848212719
1,1,1,1,1,0,1,0,1,0,1,1,0.004104744177311659
1,1,1,1,0,1,0,1,0,0,1,1,0.003948419354856014
0,1,1,0,1,0,0,0,0,1,1,0,0.002850837307050824
0,1,0,1,1,1,1,1,0,1,1,0,0.0028376118279993534
0,0,0,0,1,0,0,0,0,1,0,0,0.002638483652845025
0,0,0,0,0,0,1,0,1,1,1,1,0.002383184852078557
0,1,0,1,1,0,0,1,0,0,0,1,0.002504764823243022
0,0,1,1,0,0,0,0,1,1,0,0,0.0021679734345525503
1,0,0,0,0,0,0,1,1,0,0,0,0.0038812931161373854
0,1,1,0,1,1,1,1,1,1,1,0,0.002914599608629942
1,0,1,1,1,0,1,0,1,0,0,0,0.004100116901099682
0,1,0,0,0,1,1,1,0,0,0,0,0.0006811123457737267
1,1,0,1,0,1,1,1,1,0,1,1,0.00400321651250124
0,1,0,0,0,1,0,1,1,0,0,0,0.0016680026892572641
0,1,1,1,1,0,1,1,0,1,0,0,0.0027178176678717136
1,1,1,1,1,1,0,0,1,0,1,0,0.0041475920006632805
0,1,0,0,1,0,0,0,1,1,1,0,0.002854818943887949
0,0,0,0,0,0,1,1,0,1,0,0,0.0015884205931797624
0,1,0,0,1,0,1,0,1,1,1,0,0.002819917630404234
0,1,1,0,0,0,1,0,1,1,1,0,0.0023556561209261417
1,0,1,0,0,1,1,0,0,1,1,0,0.004013518802821636
0,0,1,1,0,0,0,1,0,0,0,0,0.000525168958120048
0,1,0,0,0,0,0,1,0,1,0,0,0.0016667826566845179
0,0,1,1,1,0,0,0,1,0,1,0,0.0024155208375304937
1,0,0,0,1,1,0,1,1,1,0,0,0.004266540519893169
1,1,1,0,1,0,1,0,1,0,1,0,0.004074744880199432
1,0,1,1,1,1,0,0,1,0,1,1,0.004166519735008478
1,1,1,0,0,1,1,0,0,0,0,1,0.00373091665096581
0,0,0,0,0,0,1,0,1,1,0,0,0.0021032325457781553
0,1,1,0,0,1,0,1,0,1,0,0,0.0017326709348708391
0,0,1,1,0,0,0,0,0,1,1,0,0.00195480789989233
0,1,1,1,1,0,0,1,1,1,0,1,0.0031442190520465374
0,1,1,1,1,0,1,1,1,0,0,1,0.0025751853827387094
1,0,1,0,1,1,0,1,1,1,1,1,0.004424377344548702
1,1,0,1,1,1,1,0,1,0,1,1,0.00407677236944437
1,0,0,0,0,0,1,0,1,0,0,1,0.003827851265668869
1,1,1,1,1,1,0,1,0,0,0,1,0.003889799118041992
1,1,0,0,0,1,0,0,0,1,0,1,0.003871038556098938
0,1,1,1,1,0,0,1,1,1,1,1,0.0030518516432493925
0,0,0,1,0,0,0,0,1,0,0,1,0.0015954835107550025
1,1,1,0,1,1,1,0,0,1,1,1,0.003865524660795927
1,1,0,0,0,1,1,1,1,0,1,0,0.003934445790946484
0,1,1,0,0,0,1,0,1,1,0,1,0.0022749765776097775
1,1,1,0,1,1,1,1,1,1,0,1,0.004314386285841465
0,0,1,0,1,0,0,0,0,0,0,1,0.0024442747235298157
0,1,1,0,1,1,0,1,0,1,0,1,0.002798941917717457
1,0,1,1,1,1,1,1,0,1,0,1,0.003960498608648777
1,0,0,0,0,0,0,0,0,1,0,0,0.003798220306634903
0,0,1,0,1,1,1,0,1,1,1,0,0.0028524533845484257
1,1,1,0,1,0,1,1,1,0,0,0,0.004170623607933521
0,0,0,1,0,0,0,1,0,0,0,1,0.0004629056784324348
1,1,0,1,0,1,0,1,0,0,0,1,0.003798438934609294
0,1,0,1,0,0,1,1,0,0,0,0,0.0006142162019386888
0,1,0,0,1,0,1,0,1,0,0,0,0.002361816354095936
1,1,1,1,0,1,0,1,0,1,1,1,0.004196861293166876
1,1,0,0,1,0,0,1,0,0,1,0,0.003905331017449498
1,0,0,1,0,0,0,1,1,0,0,1,0.00392794469371438
0,0,0,1,1,0,0,0,0,0,1,0,0.0024628029204905033
1,1,0,1,1,0,0,0,1,0,0,0,0.004153319634497166
0,1,0,1,0,1,0,0,0,0,0,1,0.0005752293509431183
1,1,0,1,1,0,0,1,0,1,1,0,0.003926372621208429
0,0,1,0,0,1,0,0,0,0,0,0,0.00047680316492915154
0,0,1,1,1,1,0,1,0,0,0,0,0.0025204119738191366
0,1,1,0,0,1,1,0,1,1,0,1,0.002299210522323847
1,1,0,1,0,1,1,0,0,1,0,1,0.003817641409114003
0,1,0,0,1,1,1,1,0,1,0,1,0.0027263297233730555
0,1,0,1,1,1,0,1,1,1,0,0,0.0030665802769362926
1,0,0,0,1,0,1,1,1,1,0,1,0.004252576269209385
1,1,0,0,1,0,0,1,1,0,1,0,0.004134319722652435
0,1,0,0,0,1,1,0,0,0,0,0,0.0005996630643494427
1,1,1,0,0,1,0,0,1,1,0,0,0.003996641840785742
1,1,0,0,0,0,0,1,1,0,0,1,0.003948500845581293
1,1,0,0,1,0,1,0,0,0,0,1,0.0037551489658653736
0,1,1,1,0,0,1,0,0,1,1,1,0.002047336893156171
1,0,0,1,1,1,0,0,0,1,0,0,0.003914349712431431
1,1,1,0,1,1,0,1,0,1,0,1,0.004022253677248955
0,0,0,1,0,1,0,0,0,1,0,0,0.0015490103978663683
1,1,1,1,1,0,1,1,0,1,0,1,0.003957656677812338
1,1,1,0,0,0,0,0,1,0,1,1,0.004026147071272135
1,1,0,0,1,1,1,1,1,0,0,0,0.004143044352531433
0,0,1,1,0,0,0,0,1,0,1,1,0.0018448848277330399
0,0,0,0,1,0,1,0,0,1,1,1,0.0028008357621729374
1,1,1,0,0,1,1,1,1,0,0,1,0.003952871076762676
0,1,0,1,0,1,0,1,1,0,1,1,0.0019296861719340086
1,1,1,0,1,0,0,1,1,1,0,0,0.004336690064519644
0,0,0,0,0,1,0,1,1,0,1,1,0.0018484285101294518
0,1,1,0,0,0,0,0,0,0,1,0,0.001029268023557961
0,0,0,0,0,0,0,1,1,0,1,1,0.001827599829994142
1,0,1,0,0,1,1,0,1,1,1,1,0.00411161920055747
1,1,1,1,1,0,1,0,1,1,0,1,0.004275514744222164
1,1,1,0,0,1,1,0,1,1,0,1,0.003977122716605663
0,1,0,1,1,0,0,0,0,0,0,0,0.002432438312098384
0,0,0,1,1,1,1,1,0,0,0,0,0.0024421040434390306
0,1,0,0,1,0,0,0,1,1,0,0,0.003007394028827548
0,0,0,0,0,1,1,0,0,1,1,1,0.0019615746568888426
0,1,0,0,0,0,1,1,0,1,0,1,0.0017582665896043181
0,0,0,0,0,1,1,1,1,0,1,1,0.0018515142146497965
1,1,0,0,0,0,0,0,0,1,0,0,0.0038148313760757446
1,0,0,0,1,1,0,0,0,0,0,0,0.00374847580678761
0,0,0,0,1,1,1,1,0,0,1,0,0.002488225232809782
0,1,1,1,1,1,1,0,0,1,1,1,0.0028954283334314823
0,0,0,1,0,0,0,1,0,1,0,0,0.001604051678441465
1,0,0,1,0,0,1,0,0,0,0,1,0.003676563035696745
1,1,0,1,0,0,1,0,0,0,1,0,0.003750856500118971
0,0,1,1,0,1,1,0,1,0,0,0,0.0016162361716851592
1,0,1,0,1,0,1,1,1,1,1,1,0.004349464550614357
0,1,1,1,0,0,1,1,0,1,0,0,0.0016759211430326104
0,1,0,0,1,0,0,1,0,0,0,0,0.0024556550197303295
0,0,0,1,1,1,0,0,1,0,1,0,0.00238558417186141
1,0,0,0,0,0,0,0,1,0,1,0,0.003907380159944296
1,1,1,0,1,0,1,0,1,1,0,0,0.0042314911261200905
1,1,1,0,1,0,0,1,0,1,1,1,0.003960619680583477
0,0,1,1,1,1,1,1,1,1,1,1,0.0029562092386186123
0,0,0,0,0,1,0,1,1,1,1,0,0.002390958135947585
0,0,0,1,0,0,0,0,1,1,1,0,0.0023339439649134874
1,1,0,0,1,0,1,1,0,0,1,1,0.003861480625346303
0,0,1,1,0,1,1,0,0,1,1,1,0.0020180256105959415
1,1,0,0,0,1,1,0,0,0,1,0,0.0037536893505603075
0,1,1,1,1,0,1,1,1,1,0,0,0.003068255726248026
1,1,0,1,1,1,0,0,0,1,0,1,0.003944944124668837
1,1,0,0,0,0,1,0,1,1,1,1,0.004101971164345741
0,0,1,1,0,0,0,0,0,0,0,1,0.0005090459017083049
1,1,1,0,0,1,1,1,0,1,0,1,0.003911696840077639
0,0,1,1,1,1,0,1,1,0,1,0,0.0024665691889822483
1,1,0,0,0,1,1,1,0,0,0,0,0.0037296894006431103
0,0,1,1,0,0,0,0,1,1,1,0,0.0023820619098842144
0,0,0,0,1,1,1,1,0,1,0,1,0.00267997058108449
0,0,0,0,1,0,0,0,0,1,0,1,0.002651985501870513
0,0,1,0,0,0,0,1,0,0,1,0,0.0010052297729998827
0,0,0,1,0,0,1,0,0,0,0,0,0.0003788819594774395
1,0,0,1,1,1,0,0,1,1,0,1,0.0042828284204006195
0,0,0,0,0,1,1,0,1,1,0,0,0.002130084205418825
0,0,1,1,0,0,0,0,1,0,1,0,0.0017739252652972937
1,1,0,1,1,1,1,0,1,0,0,1,0.004126891493797302
1,0,0,0,0,1,0,0,0,0,0,1,0.0037262779660522938
0,0,1,1,0,1,1,1,1,1,0,1,0.0023038447834551334
0,0,1,1,1,1,1,0,1,1,0,0,0.002994540613144636
1,0,0,1,1,1,0,0,1,1,0,0,0.004233304411172867
1,1,1,1,0,1,0,0,1,0,0,1,0.003962589427828789
0,1,1,1,0,1,1,1,1,0,1,1,0.001978508895263076
0,1,1,0,1,0,0,0,0,0,0,0,0.002466687699779868
1,0,1,0,0,1,0,0,0,1,1,1,0.004096049349755049
0,1,1,0,0,0,0,1,1,1,1,0,0.002456876914948225
1,1,1,1,0,0,1,1,1,1,0,1,0.004025115165859461
0,0,0,1,1,1,0,1,1,0,1,0,0.0024238084442913532
1,0,0,0,0,1,0,0,1,0,0,1,0.0038863406516611576
1,1,1,0,1,0,0,0,0,1,1,1,0.003914457280188799
0,1,1,1,0,1,1,1,1,1,0,0,0.0022343702148646116
0,1,0,1,0,0,1,1,0,0,1,0,0.001047456287778914
1,1,0,1,1,0,1,1,1,1,1,1,0.00433000735938549
1,1,1,1,0,0,0,1,1,0,1,0,0.0040351394563913345
1,1,0,1,0,0,1,0,0,1,0,0,0.0037656016647815704
0,0,1,0,0,1,0,0,1,0,0,1,0.001672051497735083
1,0,0,0,0,0,1,0,0,1,0,1,0.003777178004384041
1,1,0,1,1,0,0,0,0,0,0,0,0.0037743463180959225
0,1,0,1,1,1,0,1,0,1,1,0,0.0028769532218575478
