/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv2.0/cv2.0.1/conv/Conv,/model.23/cv2.1/cv2.1.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
0,1,0,1,1,1,0,0,1,1,0,0,0.2155081331729889
0,1,1,1,1,1,1,1,0,1,1,1,0.2185196578502655
0,1,0,0,1,0,1,1,0,0,1,0,0.18380488455295563
0,0,0,1,1,1,1,1,0,1,1,1,0.20889787375926971
1,1,1,0,0,1,1,1,1,1,1,1,0.33348315954208374
0,1,0,0,1,1,0,1,0,1,0,1,0.20347125828266144
0,1,1,1,1,1,1,0,1,1,0,1,0.22054681181907654
1,0,0,1,1,0,0,1,0,1,1,1,0.30461385846138
1,0,1,0,1,1,0,0,1,1,0,0,0.3340733051300049
0,0,1,1,1,0,1,0,0,0,1,0,0.18189126253128052
0,0,0,0,0,0,1,0,0,0,0,0,0.03634943068027496
0,0,0,1,1,0,1,1,1,0,0,1,0.1754944622516632
0,1,1,1,1,1,1,0,1,1,0,0,0.21739313006401062
0,1,1,1,1,0,1,1,1,1,1,1,0.21802711486816406
0,0,0,0,1,0,0,0,1,0,1,0,0.16741086542606354
0,1,0,1,0,1,1,1,0,1,1,1,0.15764877200126648
1,1,1,1,0,1,1,1,1,0,1,1,0.31922000646591187
1,1,1,0,0,1,0,0,0,0,0,0,0.2887673079967499
1,1,0,0,0,0,0,0,1,1,0,1,0.316117525100708
0,1,1,1,1,1,1,1,1,1,1,1,0.22036802768707275
0,1,1,1,1,1,0,1,0,1,0,0,0.20866179466247559
0,0,1,1,0,1,0,1,1,1,1,0,0.1867489516735077
1,1,1,1,0,1,0,1,1,1,0,1,0.33006948232650757
0,1,1,1,0,1,0,0,0,1,1,1,0.16238369047641754
1,1,1,1,1,0,1,1,1,0,1,1,0.31758883595466614
0,0,0,0,0,0,0,0,1,0,0,0,0.10952770709991455
0,0,0,0,0,0,0,0,1,0,1,0,0.12602074444293976
0,1,0,1,1,1,0,1,0,1,0,1,0.20359942317008972
1,1,1,1,1,1,1,1,1,0,1,0,0.3177330493927002
1,1,0,1,1,1,1,1,0,1,1,0,0.3023436367511749
1,1,1,1,1,1,0,0,1,1,1,1,0.34539008140563965
1,0,1,1,1,1,0,1,1,1,1,1,0.34570246934890747
1,1,1,1,1,1,1,1,1,1,0,1,0.33556967973709106
1,0,0,1,0,0,1,0,0,0,0,0,0.2717694640159607
1,0,0,1,0,1,1,1,0,0,1,1,0.2921442985534668
1,1,1,1,1,1,1,1,1,1,0,0,0.33264589309692383
0,0,1,0,1,1,1,1,0,0,0,0,0.18639326095581055
1,0,1,0,0,1,0,0,0,0,0,0,0.28509241342544556
0,0,1,0,0,0,0,0,0,0,0,0,0.040263839066028595
0,1,0,0,0,1,0,0,0,0,1,0,0.08299241214990616
0,1,1,1,1,1,0,1,1,1,0,1,0.22896604239940643
0,0,1,0,0,1,0,0,0,1,0,1,0.1316147744655609
0,1,0,1,1,0,1,0,0,0,1,1,0.1849491447210312
0,1,0,1,0,1,1,1,1,1,1,0,0.18229229748249054
0,1,0,1,0,0,0,0,1,0,1,0,0.13593421876430511
0,1,1,1,0,1,0,1,1,1,0,1,0.18666863441467285
1,1,0,0,0,0,1,1,0,0,0,0,0.27829092741012573
0,1,1,1,1,1,0,1,0,1,1,1,0.2230938971042633
1,1,0,1,0,0,1,0,0,0,0,1,0.2780287265777588
1,1,1,1,0,1,1,1,1,1,1,1,0.3339385390281677
0,0,0,1,0,1,0,0,1,0,1,0,0.13226327300071716
1,1,0,1,1,0,0,1,1,0,0,0,0.3205036520957947
0,0,0,0,0,0,0,1,1,1,0,0,0.16167393326759338
1,1,1,1,0,0,1,1,1,1,1,0,0.3262048363685608
1,0,1,1,0,1,0,1,1,0,1,1,0.3217405676841736
0,1,1,1,1,1,1,1,1,1,0,1,0.22431793808937073
1,1,1,1,1,1,0,1,1,1,1,1,0.3493659198284149
0,0,0,0,0,0,0,0,0,0,1,1,0.0683533176779747
1,0,0,1,0,1,0,0,1,0,1,0,0.30921491980552673
1,1,1,1,1,1,1,0,1,1,1,1,0.3353307247161865
1,1,0,0,0,1,1,0,0,0,1,1,0.29041236639022827
1,0,1,1,0,1,1,0,0,1,1,0,0.30818676948547363
1,0,1,1,1,1,0,0,1,1,0,1,0.3374793827533722
0,0,1,1,1,0,1,1,0,1,0,0,0.19678153097629547
1,1,1,1,1,1,1,0,1,1,0,0,0.32879769802093506
1,1,0,0,0,1,0,1,0,1,0,1,0.3071032464504242
1,1,1,0,1,1,1,1,0,1,1,1,0.30808448791503906
0,0,0,1,1,1,1,0,0,0,1,1,0.18479803204536438
0,0,0,0,0,1,0,0,0,0,0,0,0.030400434508919716
1,1,0,1,1,0,1,1,1,1,0,0,0.32509008049964905
0,1,0,0,1,0,0,0,0,1,0,1,0.19381718337535858
0,0,0,1,0,1,0,1,0,0,0,0,0.04480915889143944
1,1,1,1,1,0,1,1,0,1,1,1,0.3048955798149109
1,0,0,0,1,0,0,0,0,0,0,1,0.28258463740348816
1,1,1,1,1,1,1,1,0,1,1,1,0.3080138564109802
0,0,1,0,0,1,0,1,0,0,1,0,0.09167897701263428
0,0,0,0,0,0,0,0,0,0,0,1,0.023046011105179787
1,0,1,1,1,1,1,1,1,1,0,1,0.3327380120754242
0,1,1,0,1,0,1,0,1,1,0,0,0.21304182708263397
0,0,0,1,0,0,0,0,1,0,0,0,0.11210542917251587
0,0,0,0,0,0,0,1,0,1,0,0,0.11450711637735367
1,1,0,0,0,1,0,0,0,0,1,1,0.29655447602272034
1,0,1,1,1,1,1,1,1,0,1,1,0.3180824816226959
0,1,1,1,0,0,0,0,0,0,1,0,0.08971180021762848
1,1,1,1,0,1,1,1,0,1,0,1,0.30476006865501404
1,1,1,1,1,1,0,1,0,1,1,0,0.31496670842170715
0,1,0,0,0,0,1,0,1,0,0,0,0.1214008554816246
0,0,1,1,0,1,1,1,1,0,1,0,0.14891012012958527
1,1,0,0,0,0,1,1,0,0,1,0,0.28562432527542114
1,0,1,0,1,1,1,0,1,0,1,0,0.31074202060699463
1,1,1,1,0,1,1,0,1,1,0,0,0.3138766884803772
0,1,0,1,0,1,0,0,0,0,1,0,0.08341410756111145
0,0,1,0,1,1,1,1,0,1,1,0,0.21070906519889832
0,1,0,0,1,1,0,0,1,0,1,1,0.1807650774717331
1,0,1,1,0,1,1,1,0,0,1,1,0.2965555787086487
0,0,0,1,0,0,0,1,0,0,0,0,0.028217073529958725
0,0,1,1,1,0,0,1,1,0,0,0,0.17726245522499084
1,1,1,1,1,1,0,0,1,1,0,0,0.33790692687034607
1,1,1,1,1,0,1,1,1,1,0,1,0.3336813747882843
1,0,1,1,0,0,1,0,0,0,0,1,0.27891045808792114
1,0,0,0,0,0,0,0,0,0,0,0,0.2746024429798126
1,1,1,1,0,0,0,1,1,1,1,1,0.3403347134590149
0,0,0,1,0,1,0,1,1,1,1,1,0.18389639258384705
0,1,0,1,1,1,1,1,0,1,0,1,0.2009085714817047
1,0,0,0,0,0,0,0,1,0,0,0,0.29569166898727417
0,1,0,1,1,1,0,1,0,0,0,1,0.18376849591732025
1,1,1,0,1,1,1,1,1,1,1,1,0.33907121419906616
0,0,1,1,0,0,1,0,0,0,0,1,0.0628511905670166
1,0,1,1,1,1,1,1,0,0,1,0,0.29407960176467896
0,0,0,0,0,1,0,0,0,1,0,0,0.11590267717838287
1,1,1,1,1,1,1,1,0,1,0,1,0.3073684871196747
1,1,0,0,0,0,0,0,0,1,0,1,0.29743561148643494
1,0,1,0,0,0,1,0,0,1,0,1,0.2911823093891144
1,1,0,1,1,1,1,0,0,0,0,1,0.28577786684036255
0,0,0,0,1,0,0,1,0,0,0,1,0.17023220658302307
0,1,0,1,1,1,1,1,1,1,1,1,0.21548262238502502
0,0,1,0,1,0,0,1,0,0,0,0,0.17866487801074982
0,1,0,0,1,0,1,0,0,0,0,1,0.1744675487279892
0,1,0,0,0,0,1,0,0,1,1,0,0.13993701338768005
1,0,1,1,1,1,1,1,1,1,1,1,0.3360516130924225
0,0,1,1,0,0,0,1,0,1,0,0,0.1272570639848709
0,0,1,1,0,0,0,0,0,0,1,0,0.07853768765926361
1,1,1,1,0,1,0,0,1,1,1,1,0.338914692401886
1,1,0,1,1,1,1,1,1,0,1,1,0.3159846067428589
0,0,0,0,1,0,0,0,0,0,0,1,0.16581997275352478
0,0,0,0,0,0,0,0,1,0,0,1,0.11507483571767807
1,1,0,1,0,0,0,0,0,1,0,1,0.2991847097873688
0,0,0,0,0,0,0,0,0,1,0,0,0.10795192420482635
1,1,1,0,1,1,0,0,0,0,0,1,0.29585859179496765
1,1,0,0,1,0,0,1,0,0,1,1,0.29533830285072327
0,0,1,1,1,1,0,1,0,1,1,1,0.21709875762462616
1,0,0,0,1,1,1,1,0,0,1,1,0.2923923432826996
1,0,1,1,0,0,0,1,1,0,0,1,0.3090532422065735
0,1,0,0,0,0,0,0,0,1,0,1,0.12529256939888
1,0,1,1,0,1,1,1,1,0,0,1,0.30767565965652466
0,1,0,0,1,1,1,1,0,1,0,0,0.19772690534591675
0,1,1,0,1,1,1,1,1,0,1,1,0.18983863294124603
1,1,0,0,1,0,1,1,1,1,1,1,0.3323274254798889
0,1,0,0,1,1,1,0,0,1,1,1,0.2099314033985138
1,0,1,1,0,0,0,0,0,1,0,1,0.2996302545070648
1,1,1,0,0,0,0,0,0,0,0,1,0.2856917977333069
0,1,0,0,0,1,0,1,0,1,1,1,0.15880994498729706
0,0,1,1,0,1,0,1,0,1,1,1,0.16043861210346222
0,1,1,0,0,0,0,1,1,0,1,0,0.1470530778169632
0,0,0,0,0,0,1,0,0,1,0,0,0.1111702173948288
1,0,0,0,0,0,0,0,0,0,0,1,0.2774856388568878
0,0,1,0,0,0,0,0,0,0,1,1,0.08134432137012482
1,0,0,0,0,0,1,1,1,1,0,0,0.3053778111934662
0,0,0,0,1,1,1,0,0,0,1,0,0.18180713057518005
1,0,0,1,0,0,0,0,0,0,0,1,0.2790820002555847
0,1,0,0,1,0,0,0,0,0,1,1,0.18336360156536102
1,0,0,1,1,0,1,1,1,1,1,1,0.3301008343696594
0,0,1,0,0,0,0,1,1,1,0,0,0.1686541885137558
1,0,0,1,1,1,1,1,0,0,0,1,0.2870756983757019
0,0,0,0,0,0,0,0,1,1,0,0,0.15682192146778107
0,0,0,0,0,0,1,0,0,0,1,0,0.07315561175346375
1,1,0,0,1,1,1,1,1,1,0,1,0.32973554730415344
1,1,1,0,0,1,1,0,1,1,1,1,0.32935649156570435
1,1,1,0,1,1,1,0,1,1,0,0,0.32867440581321716
1,0,0,1,1,1,1,0,0,0,0,0,0.27959516644477844
0,1,1,0,1,1,1,0,1,1,1,1,0.21622180938720703
1,0,0,1,1,0,1,0,0,0,1,0,0.2812940180301666
0,1,0,1,0,1,1,0,0,1,1,1,0.15216504037380219
0,0,1,1,0,1,1,1,1,1,0,0,0.17244680225849152
0,1,0,0,0,0,0,0,0,1,0,0,0.11855143308639526
1,0,1,1,1,0,0,0,1,1,0,0,0.3315483331680298
0,1,1,0,1,1,1,1,0,0,0,1,0.19171103835105896
0,0,0,1,0,1,1,0,0,0,0,0,0.05520777031779289
0,0,1,0,0,0,0,1,1,0,1,0,0.13986676931381226
0,0,0,0,1,1,0,0,0,0,0,0,0.17073173820972443
1,1,1,0,0,0,1,0,1,0,1,1,0.3102954030036926
0,0,0,1,0,0,0,0,0,1,1,1,0.14166662096977234
1,1,1,0,1,1,1,0,1,1,1,1,0.33510109782218933
0,0,0,0,1,0,0,0,1,0,1,1,0.17098596692085266
0,1,1,1,0,1,1,1,1,1,1,1,0.19546058773994446
0,1,1,0,1,0,0,0,1,1,1,1,0.2172923982143402
0,0,0,1,0,1,0,0,0,0,0,0,0.033786505460739136
0,0,0,0,0,0,1,0,0,0,0,1,0.04820974916219711
0,0,1,1,0,0,1,1,0,1,1,0,0.14892062544822693
0,0,0,1,1,0,1,0,0,0,1,1,0.17992578446865082
0,0,1,1,0,1,0,0,0,0,0,1,0.060481805354356766
1,0,1,1,1,0,0,1,1,1,1,0,0.34037989377975464
0,0,1,0,0,0,0,0,0,0,0,1,0.047955021262168884
1,0,0,0,1,1,1,1,1,1,1,1,0.3316890597343445
0,1,1,1,0,1,1,0,1,1,1,1,0.19059927761554718
1,0,0,0,0,1,1,0,0,0,0,0,0.2759101688861847
1,1,0,0,1,0,1,1,0,0,0,0,0.281980037689209
1,0,0,0,1,0,0,0,0,0,0,0,0.2787911891937256
1,0,0,1,1,0,1,1,1,1,1,0,0.32714876532554626
1,0,1,1,1,1,0,0,0,0,0,0,0.2888299226760864
1,0,0,1,1,1,1,1,0,1,0,1,0.2997252941131592
1,1,0,0,1,1,0,0,1,1,1,1,0.34071439504623413
1,1,0,1,0,0,1,1,1,1,0,0,0.31016895174980164
1,0,0,0,0,1,0,1,0,0,1,0,0.293313205242157
1,0,1,1,1,0,1,1,1,0,1,1,0.3150114119052887
1,1,0,1,1,1,1,1,0,0,1,1,0.29399755597114563
1,1,0,0,1,1,1,1,1,1,1,1,0.3348775804042816
1,1,0,0,1,1,0,0,0,0,0,1,0.29077574610710144
1,1,1,1,0,1,1,1,1,0,0,0,0.30669331550598145
1,0,0,0,1,0,1,1,1,1,1,1,0.3288605511188507
0,0,1,1,1,0,0,1,0,0,1,0,0.1870717704296112
0,1,0,0,0,1,1,1,0,0,1,0,0.09754841029644012
0,0,1,0,1,0,0,0,1,1,1,0,0.2073248326778412
1,1,1,0,1,1,0,1,0,1,1,1,0.31582313776016235
0,0,1,0,1,1,0,1,1,0,1,1,0.18420203030109406
0,0,0,0,1,0,0,1,1,0,0,0,0.16795344650745392
1,1,0,0,0,0,0,0,1,1,1,1,0.3298639953136444
1,0,1,0,1,1,1,0,1,0,1,1,0.31413325667381287
1,0,0,0,1,0,0,0,0,1,0,1,0.296578049659729
1,0,1,0,1,0,1,1,1,1,0,0,0.3261243402957916
0,1,1,1,1,1,1,1,0,1,1,0,0.21485193073749542
0,1,0,0,1,0,1,1,1,0,0,1,0.1782168298959732
1,0,1,1,0,1,0,1,1,1,1,1,0.33766189217567444
0,0,0,1,0,0,1,0,0,0,1,0,0.07513903081417084
1,0,1,0,1,0,0,1,0,0,1,1,0.29767781496047974
1,0,0,1,1,0,0,1,0,1,0,0,0.2995367646217346
0,1,1,0,1,1,1,1,1,1,1,1,0.21993176639080048
0,0,1,0,1,0,1,1,0,0,0,0,0.17980560660362244
0,1,0,1,0,0,1,1,1,1,0,0,0.16715140640735626
0,1,1,0,1,0,0,0,0,0,1,1,0.1895538866519928
0,0,0,0,1,0,1,1,0,0,1,0,0.1801920384168625
0,0,0,1,0,0,0,0,1,1,0,0,0.1588565707206726
1,0,0,0,0,0,0,1,0,1,0,0,0.29419127106666565
1,1,0,1,1,0,0,1,0,1,1,1,0.308343768119812
0,1,1,0,0,0,0,0,0,0,0,1,0.06081670522689819
0,1,1,0,0,1,0,1,1,1,1,1,0.19984588027000427
0,1,1,0,1,1,0,0,0,1,1,0,0.21495799720287323
0,1,0,0,1,1,0,0,0,1,1,0,0.20872537791728973
0,0,1,0,0,0,1,0,0,1,1,1,0.14663013815879822
0,0,1,1,1,1,0,0,0,1,0,1,0.2016928642988205
0,0,1,1,1,0,0,1,1,0,1,0,0.1782834231853485
0,0,1,0,1,0,1,0,0,1,0,1,0.19323375821113586
0,1,0,1,1,0,0,1,0,1,0,1,0.20050020515918732
1,0,1,1,1,1,1,0,1,1,1,1,0.33238279819488525
1,0,1,0,1,0,0,0,1,0,0,1,0.31987476348876953
0,0,0,0,0,0,0,0,0,1,1,1,0.1393814980983734
0,0,0,0,0,0,0,1,0,0,1,0,0.06907782703638077
1,1,0,1,1,0,1,0,1,0,1,0,0.30728721618652344
1,0,1,0,1,0,0,0,1,0,1,0,0.3139466643333435
1,1,1,1,1,1,0,1,1,0,0,1,0.3319327235221863
1,0,0,1,1,1,1,1,1,1,1,1,0.33188605308532715
1,0,0,1,1,1,1,0,1,0,1,0,0.3069874346256256
1,0,1,1,0,0,1,1,1,1,1,0,0.32161980867385864
1,0,0,0,0,0,0,0,0,1,1,1,0.3085879683494568
1,0,1,0,0,0,0,1,0,0,0,0,0.2834748327732086
0,1,0,1,1,1,1,1,1,1,1,0,0.21013998985290527
0,1,0,1,1,1,1,0,1,0,1,1,0.1826188564300537
0,0,0,1,0,0,1,1,0,0,0,1,0.05913204699754715
0,0,1,1,0,0,1,0,0,0,1,0,0.08391021192073822
1,0,0,0,1,0,1,1,1,0,0,0,0.3089660108089447
1,1,1,0,1,0,1,1,1,1,1,1,0.3362112045288086
0,0,0,0,1,0,0,1,1,0,0,1,0.1716734617948532
0,0,1,1,0,0,0,1,1,1,1,1,0.1889003962278366
0,1,0,0,0,1,1,0,0,1,0,1,0.133360356092453
0,1,1,1,1,1,1,0,1,0,0,0,0.17962273955345154
1,0,1,1,1,1,0,0,1,0,0,1,0.3244517147541046
1,1,1,1,1,1,0,1,1,1,1,0,0.34715506434440613
1,1,0,0,0,1,1,0,1,0,1,1,0.3103068172931671
0,1,1,1,1,1,0,1,1,0,1,0,0.18587422370910645
0,1,1,0,1,0,1,1,1,0,0,1,0.1838039755821228
1,0,0,1,0,0,0,0,0,1,0,0,0.2912869155406952
0,0,0,1,1,1,0,0,1,1,0,0,0.21047040820121765
1,1,0,1,1,0,1,0,1,1,1,1,0.32964104413986206
0,0,0,0,1,0,1,1,0,1,1,1,0.20403163135051727
0,1,1,0,0,1,0,1,1,0,1,1,0.15779511630535126
0,1,1,1,1,1,0,1,1,0,0,1,0.18894323706626892
1,1,1,0,1,0,1,0,1,1,1,1,0.33225035667419434
0,1,0,0,0,1,1,0,1,1,1,1,0.18430010974407196
1,1,1,1,0,1,1,0,0,1,1,1,0.31538647413253784
1,1,1,1,1,0,0,1,1,0,1,1,0.32536253333091736
0,1,0,1,1,1,1,1,1,1,0,1,0.21833667159080505
0,1,0,0,0,0,1,0,1,1,0,0,0.16094963252544403
1,1,0,0,0,0,0,1,1,1,1,0,0.3284922242164612
0,0,1,1,0,0,0,0,0,0,0,0,0.04445094242691994
0,1,0,0,1,0,1,1,0,0,1,1,0.1877286434173584
1,0,0,0,0,0,1,0,1,0,0,0,0.29112905263900757
1,1,1,1,1,0,1,1,1,1,0,0,0.330906480550766
0,0,0,1,1,0,0,0,0,0,0,1,0.16820907592773438
0,0,1,0,1,0,1,1,1,1,1,1,0.21067027747631073
1,0,0,1,1,0,0,0,1,1,1,1,0.33501937985420227
0,1,0,1,0,0,0,0,0,1,1,0,0.14440959692001343
1,0,0,0,1,0,1,0,1,1,0,1,0.3198792040348053
0,0,1,0,0,1,0,0,0,0,1,1,0.09004377573728561
0,0,0,0,1,1,0,0,0,0,0,1,0.1728106141090393
1,1,0,0,0,0,0,0,1,1,1,0,0.32415372133255005
0,1,1,1,0,0,1,1,1,1,1,1,0.19215795397758484
1,0,1,0,0,1,1,1,1,0,1,1,0.3148497939109802
0,1,1,1,1,0,0,0,0,1,0,0,0.20103728771209717
0,1,0,1,1,1,0,1,0,1,1,1,0.2175624817609787
0,1,0,0,0,1,0,0,0,1,1,1,0.15337631106376648
0,0,0,0,0,0,0,0,0,1,0,1,0.11377876996994019
1,1,0,1,1,1,1,0,0,0,1,1,0.2898559272289276
1,0,1,0,1,1,0,0,0,0,0,0,0.28878334164619446
1,1,1,1,0,1,1,0,0,0,1,1,0.2955924868583679
1,0,0,0,1,0,0,1,0,0,1,0,0.2895349860191345
1,1,1,0,1,1,1,1,1,1,1,0,0.33689504861831665
1,0,1,0,0,0,1,1,0,0,0,0,0.2788815200328827
1,1,1,0,1,1,1,0,0,0,1,1,0.2943022847175598
1,1,1,1,1,0,1,1,1,1,1,0,0.3356481194496155
0,1,1,0,1,1,0,1,1,1,0,0,0.2257951945066452
0,1,1,0,1,1,0,1,1,1,1,0,0.2202390879392624
1,0,0,1,1,1,1,1,1,0,0,1,0.3165718913078308
0,1,1,1,1,1,0,1,0,0,0,0,0.19073256850242615
0,0,1,0,1,1,1,0,1,1,0,0,0.21325674653053284
1,0,0,1,1,1,1,1,1,1,1,0,0.32898396253585815
0,0,0,0,0,1,0,0,0,0,1,1,0.0785868838429451
0,0,0,0,1,0,1,0,0,0,0,0,0.16730764508247375
0,1,0,0,1,1,0,0,0,1,0,0,0.1958838254213333
0,1,0,0,1,0,0,0,1,1,0,1,0.21432432532310486
1,1,0,0,0,0,0,0,0,0,0,0,0.2791212201118469
0,1,0,0,0,0,0,0,0,0,0,0,0.03691178560256958
0,1,1,0,0,0,0,0,0,1,0,0,0.1279701441526413
0,1,1,1,0,0,0,0,0,0,0,0,0.058360062539577484
0,0,1,1,0,1,1,1,0,0,0,0,0.07771994918584824
0,0,0,1,0,1,1,1,0,0,1,0,0.0918273776769638
0,1,0,1,1,0,1,1,0,0,1,0,0.18553945422172546
0,1,1,0,0,0,1,0,0,0,0,1,0.07103560864925385
0,0,1,1,1,1,1,1,1,0,0,1,0.1851060688495636
1,1,1,1,1,0,0,1,0,1,0,0,0.30857715010643005
1,0,1,0,0,1,0,0,0,0,0,1,0.2878377437591553
0,1,0,0,0,0,0,0,0,0,1,0,0.07494253665208817
1,0,0,1,1,1,0,1,1,1,0,0,0.33159464597702026
1,1,0,1,1,1,1,0,1,1,1,1,0.33108147978782654
0,1,1,1,1,1,1,1,1,0,1,1,0.190621480345726
0,1,1,1,0,1,0,0,0,0,0,1,0.0708099752664566
0,0,0,1,0,0,0,0,0,0,1,0,0.06569580733776093
0,0,0,1,0,1,0,0,1,0,1,1,0.13695701956748962
0,1,1,0,1,1,0,1,0,1,0,0,0.20851457118988037
0,0,0,0,1,1,0,0,0,1,1,1,0.20681047439575195
1,0,0,1,0,0,0,1,1,1,1,0,0.3255213499069214
1,0,0,0,1,0,1,1,1,0,0,1,0.31276026368141174
1,0,0,1,0,0,1,0,1,0,1,1,0.3038153350353241
1,0,1,1,0,1,1,1,1,1,0,0,0.31557705998420715
1,0,1,1,1,0,1,1,0,1,1,0,0.29929599165916443
0,0,0,1,1,0,0,0,0,0,0,0,0.16600722074508667
0,0,0,0,0,1,0,0,0,0,1,0,0.07272125780582428
0,1,1,0,1,0,0,0,1,1,1,0,0.21296541392803192
0,0,1,0,0,0,0,0,0,0,1,0,0.07562488317489624
0,1,0,0,1,1,1,1,1,1,1,0,0.20984646677970886
1,1,1,0,0,1,0,1,1,0,1,0,0.3203282058238983
1,1,0,1,1,0,1,0,1,1,1,0,0.3271133601665497
1,0,0,0,0,0,0,0,0,0,1,0,0.2828267216682434
1,1,1,0,1,0,1,0,1,1,0,1,0.32870247960090637
0,1,1,1,1,1,1,1,1,1,1,0,0.21535460650920868
1,1,0,1,0,1,0,0,0,1,0,1,0.302408367395401
0,1,1,0,0,1,1,1,1,1,1,1,0.19560857117176056
1,0,0,0,0,1,1,1,0,1,1,1,0.3106500804424286
1,1,1,1,1,0,0,1,1,1,1,1,0.3472450375556946
1,0,0,0,1,0,0,1,0,1,1,1,0.30349186062812805
1,0,1,1,0,0,0,0,0,0,0,0,0.28081101179122925
1,0,0,0,0,1,1,1,0,0,0,1,0.283267080783844
0,1,1,0,1,1,1,1,1,0,1,0,0.18469935655593872
