/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv2.0/cv2.0.1/conv/Conv,/model.23/cv2.1/cv2.1.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
0,0,0,0,0,0,0,0,1,0,1,0,1197.876220703125
0,1,0,1,1,1,0,1,0,1,0,1,1955.01953125
1,1,1,1,1,1,1,1,1,0,1,0,2915.03662109375
1,1,0,1,1,1,1,1,0,1,1,0,2730.08935546875
1,1,1,1,1,1,0,0,1,1,1,1,3100.58837890625
1,0,1,1,1,1,0,1,1,1,1,1,3123.158203125
1,1,1,1,1,1,1,1,1,1,0,1,3046.97900390625
1,0,0,1,0,0,1,0,0,0,0,0,2570.7265625
1,0,0,1,0,1,1,1,0,0,1,1,2708.24755859375
1,1,1,1,1,1,1,1,1,1,0,0,3025.26806640625
0,0,1,0,1,1,1,1,0,0,0,0,1757.6220703125
1,0,1,0,0,1,0,0,0,0,0,0,2631.078125
0,0,1,0,0,0,0,0,0,0,0,0,266.13958740234375
0,1,0,0,0,1,0,0,0,0,1,0,691.2174072265625
0,1,1,1,1,1,0,1,1,1,0,1,2223.33837890625
0,0,1,0,0,1,0,0,0,1,0,1,1195.143798828125
0,1,0,1,1,0,1,0,0,0,1,1,1761.1353759765625
0,1,0,1,0,1,1,1,1,1,1,0,1682.5775146484375
0,1,0,1,0,0,0,0,1,0,1,0,1241.680419921875
0,1,1,1,0,1,0,1,1,1,0,1,1682.241943359375
1,1,0,0,0,0,1,1,0,0,0,0,2621.18115234375
0,1,1,1,1,1,0,1,0,1,1,1,2100.420166015625
1,1,0,1,0,0,1,0,0,0,0,1,2605.91943359375
1,1,1,1,0,1,1,1,1,1,1,1,2964.950927734375
0,0,0,1,0,1,0,0,1,0,1,0,1215.061279296875
1,1,0,1,1,0,0,1,1,0,0,0,2959.553466796875
0,0,0,0,0,0,0,1,1,1,0,0,1543.6800537109375
1,1,1,1,0,0,1,1,1,1,1,0,2922.0810546875
1,0,1,1,0,1,0,1,1,0,1,1,2868.259521484375
0,1,1,1,1,1,1,1,1,1,0,1,2198.30517578125
1,1,1,1,1,1,0,1,1,1,1,1,3130.77783203125
0,0,0,0,0,0,0,0,0,0,1,1,661.3760986328125
1,0,0,1,0,1,0,0,1,0,1,0,2776.33447265625
1,1,1,1,1,1,1,0,1,1,1,1,3052.6708984375
1,1,0,0,0,1,1,0,0,0,1,1,2674.229248046875
1,0,1,1,0,1,1,0,0,1,1,0,2836.816650390625
1,0,1,1,1,1,0,0,1,1,0,1,3057.75244140625
0,0,1,1,1,0,1,1,0,1,0,0,1903.2568359375
1,1,1,1,1,1,1,0,1,1,0,0,2993.599853515625
1,1,0,0,0,1,0,1,0,1,0,1,2769.17919921875
1,1,1,0,1,1,1,1,0,1,1,1,2760.343994140625
0,0,0,1,1,1,1,0,0,0,1,1,1747.7718505859375
0,0,0,0,0,1,0,0,0,0,0,0,194.96092224121094
1,1,0,1,1,0,1,1,1,1,0,0,2990.878662109375
0,1,0,0,1,0,0,0,0,1,0,1,1906.5189208984375
0,0,0,1,0,1,0,1,0,0,0,0,303.8041076660156
1,1,1,1,1,0,1,1,0,1,1,1,2755.214111328125
1,0,0,0,1,0,0,0,0,0,0,1,2671.647705078125
1,1,1,1,1,1,1,1,0,1,1,1,2760.366455078125
0,0,1,0,0,1,0,1,0,0,1,0,737.4900512695312
0,0,0,0,0,0,0,0,0,0,0,1,208.3559112548828
1,0,1,1,1,1,1,1,1,1,0,1,3045.187744140625
0,1,1,0,1,0,1,0,1,1,0,0,2128.12939453125
0,0,0,1,0,0,0,0,1,0,0,0,1077.1368408203125
0,0,0,0,0,0,0,1,0,1,0,0,1130.5419921875
1,1,0,0,0,1,0,0,0,0,1,1,2711.40673828125
1,0,1,1,1,1,1,1,1,0,1,1,2929.070068359375
0,1,1,1,0,0,0,0,0,0,1,0,741.4776611328125
1,1,1,1,0,1,1,1,0,1,0,1,2762.360595703125
1,1,1,1,1,1,0,1,0,1,1,0,2798.572265625
0,1,0,0,0,0,1,0,1,0,0,0,1113.7178955078125
0,0,1,1,0,1,1,1,1,0,1,0,1299.85400390625
1,1,0,0,0,0,1,1,0,0,1,0,2674.890869140625
1,0,1,0,1,1,1,0,1,0,1,0,2866.162841796875
1,1,1,1,0,1,1,0,1,1,0,0,2783.555419921875
0,1,0,1,0,1,0,0,0,0,1,0,694.704345703125
0,0,1,0,1,1,1,1,0,1,1,0,2010.8583984375
0,1,0,0,1,1,0,0,1,0,1,1,1757.701416015625
1,0,1,1,0,1,1,1,0,0,1,1,2737.172607421875
0,0,0,1,0,0,0,1,0,0,0,0,250.5227813720703
0,0,1,1,1,0,0,1,1,0,0,0,1743.5133056640625
1,1,1,1,1,1,0,0,1,1,0,0,3038.24560546875
1,1,1,1,1,0,1,1,1,1,0,1,3046.34814453125
1,0,1,1,0,0,1,0,0,0,0,1,2618.2587890625
1,0,0,0,0,0,0,0,0,0,0,0,2595.69921875
1,1,1,1,0,0,0,1,1,1,1,1,3005.861572265625
0,0,0,1,0,1,0,1,1,1,1,1,1746.343994140625
0,1,0,1,1,1,1,1,0,1,0,1,1927.1689453125
1,0,0,0,0,0,0,0,1,0,0,0,2708.79443359375
0,1,0,1,1,1,0,1,0,0,0,1,1776.0152587890625
1,1,1,0,1,1,1,1,1,1,1,1,3079.299072265625
0,0,1,1,0,0,1,0,0,0,0,1,415.13836669921875
1,0,1,1,1,1,1,1,0,0,1,0,2735.708984375
0,0,0,0,0,1,0,0,0,1,0,0,1099.9796142578125
1,1,1,1,1,1,1,1,0,1,0,1,2798.75244140625
1,1,0,0,0,0,0,0,0,1,0,1,2722.69775390625
1,0,1,0,0,0,1,0,0,1,0,1,2690.557861328125
1,1,0,1,1,1,1,0,0,0,0,1,2660.095458984375
0,0,0,0,1,0,0,1,0,0,0,1,1715.5308837890625
0,1,0,1,1,1,1,1,1,1,1,1,2103.379150390625
0,0,1,0,1,0,0,1,0,0,0,0,1756.2777099609375
0,1,0,0,1,0,1,0,0,0,0,1,1710.9759521484375
0,1,0,0,0,0,1,0,0,1,1,0,1322.1448974609375
1,0,1,1,1,1,1,1,1,1,1,1,3077.540283203125
0,0,1,1,0,0,0,1,0,1,0,0,1164.2503662109375
0,0,1,1,0,0,0,0,0,0,1,0,674.0208740234375
1,1,1,1,0,1,0,0,1,1,1,1,2977.696044921875
1,1,0,1,1,1,1,1,1,0,1,1,2903.9912109375
0,0,0,0,1,0,0,0,0,0,0,1,1687.931640625
0,0,0,0,0,0,0,0,1,0,0,1,1115.7474365234375
1,1,0,1,0,0,0,0,0,1,0,1,2730.243408203125
0,0,0,0,0,0,0,0,0,1,0,0,1082.301513671875
1,1,1,0,1,1,0,0,0,0,0,1,2714.446044921875
1,1,0,0,1,0,0,1,0,0,1,1,2759.218505859375
0,0,1,1,1,1,0,1,0,1,1,1,2068.604736328125
1,0,0,0,1,1,1,1,0,0,1,1,2738.89453125
1,0,1,1,0,0,0,1,1,0,0,1,2798.228271484375
0,1,0,0,0,0,0,0,0,1,0,1,1210.399169921875
1,0,1,1,0,1,1,1,1,0,0,1,2774.728759765625
0,1,0,0,1,1,1,1,0,1,0,0,1898.9775390625
0,1,1,0,1,1,1,1,1,0,1,1,1806.6181640625
1,1,0,0,1,0,1,1,1,1,1,1,3048.5029296875
0,1,0,0,1,1,1,0,0,1,1,1,2017.612548828125
1,0,1,1,0,0,0,0,0,1,0,1,2737.61962890625
1,1,1,0,0,0,0,0,0,0,0,1,2652.486572265625
0,1,0,0,0,1,0,1,0,1,1,1,1480.601806640625
0,0,1,1,0,1,0,1,0,1,1,1,1478.830322265625
0,1,1,0,0,0,0,1,1,0,1,0,1318.4754638671875
0,0,0,0,0,0,1,0,0,1,0,0,1072.399169921875
1,0,0,0,0,0,0,0,0,0,0,1,2618.761962890625
0,0,1,0,0,0,0,0,0,0,1,1,716.8248291015625
1,0,0,0,0,0,1,1,1,1,0,0,2759.62646484375
0,0,0,0,1,1,1,0,0,0,1,0,1725.2984619140625
1,0,0,1,0,0,0,0,0,0,0,1,2626.15966796875
0,1,0,0,1,0,0,0,0,0,1,1,1773.009521484375
1,0,0,1,1,0,1,1,1,1,1,1,3050.05126953125
0,0,1,0,0,0,0,1,1,1,0,0,1563.455322265625
1,0,0,1,1,1,1,1,0,0,0,1,2681.43701171875
0,0,0,0,0,0,0,0,1,1,0,0,1503.679931640625
0,0,0,0,0,0,1,0,0,0,1,0,627.2655029296875
1,1,0,0,1,1,1,1,1,1,0,1,3008.52001953125
1,1,1,0,0,1,1,0,1,1,1,1,2925.406982421875
1,1,1,0,1,1,1,0,1,1,0,0,2989.95361328125
1,0,0,1,1,1,1,0,0,0,0,0,2615.673095703125
0,1,1,0,1,1,1,0,1,1,1,1,2098.658447265625
1,0,0,1,1,0,1,0,0,0,1,0,2671.67529296875
0,1,0,1,0,1,1,0,0,1,1,1,1419.2998046875
0,0,1,1,0,1,1,1,1,1,0,0,1561.2406005859375
0,1,0,0,0,0,0,0,0,1,0,0,1128.115234375
1,0,1,1,1,0,0,0,1,1,0,0,3019.58056640625
0,1,1,0,1,1,1,1,0,0,0,1,1787.9779052734375
0,0,0,1,0,1,1,0,0,0,0,0,355.26763916015625
0,0,1,0,0,0,0,1,1,0,1,0,1283.7647705078125
0,0,0,0,1,1,0,0,0,0,0,0,1706.635498046875
1,1,1,0,0,0,1,0,1,0,1,1,2803.60302734375
0,0,0,1,0,0,0,0,0,1,1,1,1386.567626953125
1,1,1,0,1,1,1,0,1,1,1,1,3048.754638671875
0,0,0,0,1,0,0,0,1,0,1,1,1704.020263671875
0,1,1,1,0,1,1,1,1,1,1,1,1811.171630859375
0,1,1,0,1,0,0,0,1,1,1,1,2114.20458984375
0,0,0,1,0,1,0,0,0,0,0,0,211.0400390625
0,0,0,0,0,0,1,0,0,0,0,1,323.34918212890625
0,0,1,1,0,0,1,1,0,1,1,0,1393.9664306640625
0,0,0,1,1,0,1,0,0,0,1,1,1736.3583984375
0,0,1,1,0,1,0,0,0,0,0,1,402.69219970703125
1,0,1,1,1,0,0,1,1,1,1,0,3094.061767578125
0,0,1,0,0,0,0,0,0,0,0,1,335.4893493652344
1,0,0,0,1,1,1,1,1,1,1,1,3047.07666015625
0,1,1,1,0,1,1,0,1,1,1,1,1771.8834228515625
1,0,0,0,0,1,1,0,0,0,0,0,2576.70751953125
1,1,0,0,1,0,1,1,0,0,0,0,2655.97412109375
1,0,0,0,1,0,0,0,0,0,0,0,2634.565673828125
1,0,0,1,1,0,1,1,1,1,1,0,3020.74267578125
1,0,1,1,1,1,0,0,0,0,0,0,2667.5029296875
1,0,0,1,1,1,1,1,0,1,0,1,2774.30224609375
1,1,0,0,1,1,0,0,1,1,1,1,3069.7109375
1,1,0,1,0,0,1,1,1,1,0,0,2785.7490234375
1,0,0,0,0,1,0,1,0,0,1,0,2708.10986328125
1,0,1,1,1,0,1,1,1,0,1,1,2923.5263671875
1,1,0,1,1,1,1,1,0,0,1,1,2735.94775390625
1,1,0,0,1,1,1,1,1,1,1,1,3053.138427734375
1,1,0,0,1,1,0,0,0,0,0,1,2691.3603515625
1,1,1,1,0,1,1,1,1,0,0,0,2770.801513671875
1,0,0,0,1,0,1,1,1,1,1,1,3042.73974609375
0,0,1,1,1,0,0,1,0,0,1,0,1789.7457275390625
0,1,0,0,0,1,1,1,0,0,1,0,766.852783203125
0,0,1,0,1,0,0,0,1,1,1,0,2023.8590087890625
1,1,1,0,1,1,0,1,0,1,1,1,2802.906982421875
0,0,1,0,1,1,0,1,1,0,1,1,1768.9332275390625
0,0,0,0,1,0,0,1,1,0,0,0,1692.835205078125
1,1,0,0,0,0,0,0,1,1,1,1,2936.3232421875
1,0,1,0,1,1,1,0,1,0,1,1,2896.86669921875
1,0,0,0,1,0,0,0,0,1,0,1,2767.302490234375
1,0,1,0,1,0,1,1,1,1,0,0,3001.387939453125
0,1,1,1,1,1,1,1,0,1,1,0,2026.6138916015625
0,1,0,0,1,0,1,1,1,0,0,1,1768.116455078125
1,0,1,1,0,1,0,1,1,1,1,1,2982.865966796875
0,0,0,1,0,0,1,0,0,0,1,0,638.2992553710938
1,0,1,0,1,0,0,1,0,0,1,1,2787.13134765625
1,0,0,1,1,0,0,1,0,1,0,0,2790.83251953125
0,1,1,0,1,1,1,1,1,1,1,1,2127.57763671875
0,0,1,0,1,0,1,1,0,0,0,0,1740.2691650390625
0,1,0,1,0,0,1,1,1,1,0,0,1548.7637939453125
0,1,1,0,1,0,0,0,0,0,1,1,1796.4869384765625
0,0,0,0,1,0,1,1,0,0,1,0,1738.525390625
0,0,0,1,0,0,0,0,1,1,0,0,1507.875
1,0,0,0,0,0,0,1,0,1,0,0,2715.35986328125
1,1,0,1,1,0,0,1,0,1,1,1,2777.226318359375
0,1,1,0,0,0,0,0,0,0,0,1,438.6201171875
0,1,1,0,0,1,0,1,1,1,1,1,1839.485107421875
0,1,1,0,1,1,0,0,0,1,1,0,2023.650390625
0,1,0,0,1,1,0,0,0,1,1,0,1996.757568359375
0,0,1,0,0,0,1,0,0,1,1,1,1402.1531982421875
0,0,1,1,1,1,0,0,0,1,0,1,1916.766357421875
0,0,1,1,1,0,0,1,1,0,1,0,1732.697509765625
0,0,1,0,1,0,1,0,0,1,0,1,1873.895751953125
0,1,0,1,1,0,0,1,0,1,0,1,1948.019287109375
1,0,1,1,1,1,1,0,1,1,1,1,3050.02978515625
1,0,1,0,1,0,0,0,1,0,0,1,2950.82861328125
0,0,0,0,0,0,0,0,0,1,1,1,1381.437744140625
0,0,0,0,0,0,0,1,0,0,1,0,651.9373779296875
1,1,0,1,1,0,1,0,1,0,1,0,2856.829345703125
1,0,1,0,1,0,0,0,1,0,1,0,2894.680419921875
1,1,1,1,1,1,0,1,1,0,0,1,3003.05712890625
1,0,0,1,1,1,1,1,1,1,1,1,3051.294677734375
1,0,0,1,1,1,1,0,1,0,1,0,2847.347900390625
1,0,1,1,0,0,1,1,1,1,1,0,2895.33984375
1,0,0,0,0,0,0,0,0,1,1,1,2848.31787109375
1,0,1,0,0,0,0,1,0,0,0,0,2652.225830078125
0,1,0,1,1,1,1,1,1,1,1,0,2031.1868896484375
0,1,0,1,1,1,1,0,1,0,1,1,1761.21484375
0,0,0,1,0,0,1,1,0,0,0,1,400.5936584472656
0,0,1,1,0,0,1,0,0,0,1,0,686.1602172851562
1,0,0,0,1,0,1,1,1,0,0,0,2888.159423828125
1,1,1,0,1,0,1,1,1,1,1,1,3074.11181640625
0,0,0,0,1,0,0,1,1,0,0,1,1735.8453369140625
0,0,1,1,0,0,0,1,1,1,1,1,1780.705810546875
0,1,0,0,0,1,1,0,0,1,0,1,1216.4425048828125
0,1,1,1,1,1,1,0,1,0,0,0,1720.1168212890625
1,0,1,1,1,1,0,0,1,0,0,1,2963.529296875
1,1,1,1,1,1,0,1,1,1,1,0,3116.893798828125
1,1,0,0,0,1,1,0,1,0,1,1,2784.78466796875
0,1,1,1,1,1,0,1,1,0,1,0,1765.2760009765625
0,1,1,0,1,0,1,1,1,0,0,1,1804.265380859375
1,0,0,1,0,0,0,0,0,1,0,0,2687.30908203125
0,0,0,1,1,1,0,0,1,1,0,0,2105.406005859375
1,1,0,1,1,0,1,0,1,1,1,1,3024.947509765625
0,0,0,0,1,0,1,1,0,1,1,1,2005.710693359375
0,1,1,0,0,1,0,1,1,0,1,1,1402.856689453125
0,1,1,1,1,1,0,1,1,0,0,1,1834.399169921875
1,1,1,0,1,0,1,0,1,1,1,1,3044.4580078125
0,1,0,0,0,1,1,0,1,1,1,1,1740.155029296875
1,1,1,1,0,1,1,0,0,1,1,1,2878.379638671875
1,1,1,1,1,0,0,1,1,0,1,1,2964.56787109375
0,1,0,1,1,1,1,1,1,1,0,1,2166.265380859375
0,1,0,0,0,0,1,0,1,1,0,0,1505.523193359375
1,1,0,0,0,0,0,1,1,1,1,0,2924.87646484375
0,0,1,1,0,0,0,0,0,0,0,0,296.71844482421875
0,1,0,0,1,0,1,1,0,0,1,1,1784.993896484375
1,0,0,0,0,0,1,0,1,0,0,0,2678.20849609375
1,1,1,1,1,0,1,1,1,1,0,0,3024.77685546875
0,0,0,1,1,0,0,0,0,0,0,1,1700.227294921875
0,0,1,0,1,0,1,1,1,1,1,1,2071.27294921875
1,0,0,1,1,0,0,0,1,1,1,1,3065.73388671875
0,1,0,1,0,0,0,0,0,1,1,0,1353.768310546875
1,0,0,0,1,0,1,0,1,1,0,1,2972.159912109375
0,0,1,0,0,1,0,0,0,0,1,1,745.658203125
0,0,0,0,1,1,0,0,0,0,0,1,1705.644287109375
1,1,0,0,0,0,0,0,1,1,1,0,2890.66650390625
0,1,1,1,0,0,1,1,1,1,1,1,1802.736572265625
1,0,1,0,0,1,1,1,1,0,1,1,2827.048828125
0,1,1,1,1,0,0,0,0,1,0,0,1918.831298828125
0,1,0,1,1,1,0,1,0,1,1,1,2075.56298828125
0,1,0,0,0,1,0,0,0,1,1,1,1439.73828125
0,0,0,0,0,0,0,0,0,1,0,1,1145.1650390625
1,1,0,1,1,1,1,0,0,0,1,1,2704.335205078125
1,0,1,0,1,1,0,0,0,0,0,0,2666.02880859375
1,1,1,1,0,1,1,0,0,0,1,1,2710.822998046875
1,0,0,0,1,0,0,1,0,0,1,0,2732.3056640625
1,1,1,0,1,1,1,1,1,1,1,0,3066.299560546875
1,0,1,0,0,0,1,1,0,0,0,0,2622.065185546875
1,1,1,0,1,1,1,0,0,0,1,1,2726.212890625
1,1,1,1,1,0,1,1,1,1,1,0,3069.501953125
0,1,1,0,1,1,0,1,1,1,0,0,2191.931396484375
0,1,1,0,1,1,0,1,1,1,1,0,2083.23486328125
1,0,0,1,1,1,1,1,1,0,0,1,2932.415283203125
0,1,1,1,1,1,0,1,0,0,0,0,1789.2288818359375
0,0,1,0,1,1,1,0,1,1,0,0,2107.020263671875
1,0,0,1,1,1,1,1,1,1,1,0,3022.4248046875
0,0,0,0,0,1,0,0,0,0,1,1,691.7706298828125
0,0,0,0,1,0,1,0,0,0,0,0,1677.0888671875
0,1,0,0,1,1,0,0,0,1,0,0,1897.0380859375
0,1,0,0,1,0,0,0,1,1,0,1,2147.914794921875
1,1,0,0,0,0,0,0,0,0,0,0,2618.978271484375
0,1,0,0,0,0,0,0,0,0,0,0,282.968017578125
0,1,1,0,0,0,0,0,0,1,0,0,1158.911376953125
0,1,1,1,0,0,0,0,0,0,0,0,409.20294189453125
0,0,1,1,0,1,1,1,0,0,0,0,491.07421875
0,0,0,1,0,1,1,1,0,0,1,0,725.3399658203125
0,1,0,1,1,0,1,1,0,0,1,0,1759.0576171875
0,1,1,0,0,0,1,0,0,0,0,1,481.976806640625
0,0,1,1,1,1,1,1,1,0,0,1,1785.020263671875
1,1,1,1,1,0,0,1,0,1,0,0,2826.20068359375
1,0,1,0,0,1,0,0,0,0,0,1,2653.66259765625
0,1,0,0,0,0,0,0,0,0,1,0,665.9688720703125
1,0,0,1,1,1,0,1,1,1,0,0,3015.14892578125
1,1,0,1,1,1,1,0,1,1,1,1,3025.328125
0,1,1,1,1,1,1,1,1,0,1,1,1814.8502197265625
0,1,1,1,0,1,0,0,0,0,0,1,487.30743408203125
0,0,0,1,0,0,0,0,0,0,1,0,613.7389526367188
0,0,0,1,0,1,0,0,1,0,1,1,1268.37451171875
0,1,1,0,1,1,0,1,0,1,0,0,1952.469970703125
0,0,0,0,1,1,0,0,0,1,1,1,2010.739013671875
1,0,0,1,0,0,0,1,1,1,1,0,2908.0185546875
1,0,0,0,1,0,1,1,1,0,0,1,2921.51220703125
1,0,0,1,0,0,1,0,1,0,1,1,2766.521484375
1,0,1,1,0,1,1,1,1,1,0,0,2802.612548828125
1,0,1,1,1,0,1,1,0,1,1,0,2727.18212890625
0,0,0,1,1,0,0,0,0,0,0,0,1700.282470703125
0,0,0,0,0,1,0,0,0,0,1,0,629.5851440429688
0,1,1,0,1,0,0,0,1,1,1,0,2046.127685546875
0,0,1,0,0,0,0,0,0,0,1,0,656.806396484375
0,1,0,0,1,1,1,1,1,1,1,0,2028.6015625
1,1,1,0,0,1,0,1,1,0,1,0,2844.59814453125
1,1,0,1,1,0,1,0,1,1,1,0,3009.55419921875
1,0,0,0,0,0,0,0,0,0,1,0,2656.7421875
1,1,1,0,1,0,1,0,1,1,0,1,3010.2685546875
0,1,1,1,1,1,1,1,1,1,1,0,2060.74072265625
1,1,0,1,0,1,0,0,0,1,0,1,2734.53564453125
0,1,1,0,0,1,1,1,1,1,1,1,1814.5166015625
1,0,0,0,0,1,1,1,0,1,1,1,2854.347412109375
1,1,1,1,1,0,0,1,1,1,1,1,3128.56298828125
1,0,0,0,1,0,0,1,0,1,1,1,2763.318359375
1,0,1,1,0,0,0,0,0,0,0,0,2626.93115234375
1,0,0,0,0,1,1,1,0,0,0,1,2634.56982421875
0,1,1,0,1,1,1,1,1,0,1,0,1745.904296875
0,0,0,0,0,0,1,1,1,0,1,1,1279.590576171875
0,1,0,1,0,0,0,1,1,1,1,0,1705.3941650390625
1,0,0,1,1,1,1,0,1,1,0,1,2980.647216796875
0,1,0,0,0,0,0,0,0,0,0,1,356.15545654296875
0,0,0,1,1,0,1,0,0,0,0,1,1684.978759765625
1,1,1,1,0,0,1,0,0,0,0,1,2628.391845703125
0,0,1,0,1,1,1,0,0,1,1,1,2010.8385009765625
0,1,0,1,1,1,0,0,1,0,1,0,1708.106201171875
0,0,1,1,1,1,0,0,1,0,1,1,1753.195556640625
1,1,1,0,0,0,1,1,0,0,1,0,2703.31494140625
0,1,0,0,0,1,1,0,1,1,0,0,1524.24462890625
0,1,1,0,1,1,0,0,1,0,0,1,1797.034423828125
