/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
1,0,0,0,1,0,0,0,0,0,1,0,258.1651916503906,2.034874439239502
1,1,0,1,1,1,1,1,0,0,0,0,260.94110107421875,2.1358180046081543
0,1,1,0,0,0,1,1,0,0,0,0,46.96516036987305,0.6980200409889221
1,1,1,1,0,0,0,0,0,1,0,1,256.4962158203125,2.08674693107605
0,1,0,1,0,1,0,0,0,1,0,1,101.61024475097656,0.6118215322494507
0,1,0,1,0,1,1,1,1,1,0,0,105.16064453125,0.7727352976799011
1,0,1,1,1,1,0,1,1,1,1,0,257.0970764160156,2.1246020793914795
0,1,1,1,1,0,0,0,0,1,0,0,108.6672134399414,0.526981770992279
1,0,0,1,0,1,1,1,0,1,1,0,257.55682373046875,2.089277744293213
1,0,1,0,0,0,1,0,0,1,1,1,262.153564453125,2.0623440742492676
1,1,0,0,1,0,0,0,1,1,1,0,260.156005859375,2.1278200149536133
0,1,0,1,0,0,0,1,0,1,0,0,105.16064453125,0.5896378755569458
1,0,0,0,0,0,0,0,0,1,0,0,259.768310546875,2.0329229831695557
0,1,0,1,0,0,0,1,1,1,0,1,101.61024475097656,0.7058376669883728
0,0,0,0,1,0,1,1,1,0,0,0,19.396028518676758,0.5504148602485657
0,0,0,0,1,0,1,0,0,1,0,0,56.10223388671875,0.4701240062713623
0,0,1,1,1,0,0,1,0,1,1,1,107.99217224121094,0.5531609058380127
1,1,1,0,1,0,1,0,0,0,0,0,256.82281494140625,2.0493545532226562
0,0,1,1,1,0,1,0,1,0,1,0,87.86072540283203,0.5353671312332153
1,0,0,1,1,0,0,0,0,0,1,1,262.87261962890625,2.113917827606201
1,0,0,1,1,1,1,0,0,1,0,1,258.0232849121094,2.0590503215789795
1,0,1,1,1,0,1,0,1,0,0,1,258.38165283203125,2.1028614044189453
1,1,1,0,0,0,1,0,0,1,0,0,257.1016540527344,2.070742130279541
1,0,1,0,1,0,0,1,1,1,0,0,256.54571533203125,2.1270341873168945
1,1,1,1,0,1,0,0,0,1,0,0,255.24142456054688,2.0808229446411133
0,1,1,1,1,1,1,1,0,1,0,1,101.61167907714844,0.7633358240127563
0,1,0,1,1,1,1,1,1,0,0,1,85.12053680419922,0.7843085527420044
0,1,1,1,1,1,1,0,1,0,1,0,99.6163101196289,0.7189651727676392
1,1,0,1,0,1,0,0,1,0,0,0,260.94110107421875,2.171204090118408
0,0,1,1,1,1,1,1,1,0,0,1,77.85044860839844,0.6448780298233032
0,1,0,0,0,0,0,0,0,1,0,1,86.76036071777344,0.5493661761283875
1,1,1,1,0,1,0,1,1,0,1,1,263.72442626953125,2.232494831085205
1,1,1,0,1,1,0,0,0,0,1,1,261.6656799316406,2.066347599029541
0,0,1,1,0,1,0,1,0,0,1,1,92.48139953613281,0.520104706287384
1,0,0,1,1,0,0,1,1,1,1,1,260.0220031738281,2.1316752433776855
1,0,0,1,0,1,1,0,0,1,0,0,255.99853515625,2.055664539337158
1,0,0,1,0,1,1,1,1,1,0,1,258.0232849121094,2.106523036956787
1,0,0,1,0,0,1,1,0,1,1,1,260.0220031738281,2.080751895904541
0,1,1,1,0,0,0,1,0,0,0,0,83.47805786132812,0.54069983959198
1,0,0,1,0,1,0,0,0,0,1,1,262.87261962890625,2.113917827606201
0,1,1,1,1,1,0,0,0,1,0,1,101.61167907714844,0.6118215322494507
1,1,1,1,0,0,1,1,1,0,1,1,263.72442626953125,2.190089702606201
1,0,0,1,0,1,0,1,1,0,0,1,259.3421325683594,2.173327922821045
0,1,0,0,0,0,0,0,1,1,0,1,86.76036071777344,0.5866357684135437
0,0,0,0,0,0,0,1,0,0,0,1,69.31320190429688,0.3982298970222473
1,1,0,1,1,0,0,0,1,0,0,1,261.41229248046875,2.1601269245147705
1,1,1,0,0,0,1,0,0,0,0,0,256.82281494140625,2.0493545532226562
1,0,0,1,0,0,0,1,0,0,0,1,259.3421325683594,2.1149449348449707
1,1,0,1,1,1,1,0,1,0,1,0,261.3968811035156,2.1601030826568604
0,0,1,1,0,0,1,1,1,1,1,0,100.0103759765625,0.6184448003768921
1,1,1,1,1,0,1,0,0,1,0,0,255.24142456054688,2.0702662467956543
0,1,0,1,0,1,0,0,1,1,1,1,108.76228332519531,0.6274940967559814
