/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
0,1,0,1,0,1,0,0,0,1,0,1,0.0006241241353563964,6.494320405181497e-05
0,1,0,1,0,1,1,1,1,1,0,0,0.0005168305360712111,7.794547855155542e-05
1,0,1,1,1,1,0,1,1,1,1,0,0.002647420857101679,0.0002503497526049614
0,1,1,1,1,0,0,0,0,1,0,0,0.000802423048298806,5.578791751759127e-05
1,0,0,1,0,1,1,1,0,1,1,0,0.0025601608213037252,0.00025144655955955386
1,0,1,0,0,0,1,0,0,1,1,1,0.0027101985178887844,0.00025435484712943435
1,1,0,0,1,0,0,0,1,1,1,0,0.002726974431425333,0.00025069486582651734
0,1,0,1,0,0,0,1,0,1,0,0,0.0005167681374587119,6.163636862765998e-05
1,0,0,0,0,0,0,0,0,1,0,0,0.0025814296677708626,0.0002457964583300054
0,1,0,1,0,0,0,1,1,1,0,1,0.0006240776856429875,7.411657861666754e-05
0,0,0,0,1,0,1,1,1,0,0,0,0.0005453003104776144,5.4263458878267556e-05
0,0,0,0,1,0,1,0,0,1,0,0,0.0006296237115748227,4.760264346259646e-05
0,0,1,1,1,0,0,1,0,1,1,1,0.0008222887408919632,5.4516782256541774e-05
1,1,1,0,1,0,1,0,0,0,0,0,0.0026687353383749723,0.0002479683607816696
0,0,1,1,1,0,1,0,1,0,1,0,0.0006971462862566113,5.5150925618363544e-05
1,0,0,1,1,0,0,0,0,0,1,1,0.0027721324004232883,0.00025081264902837574
1,0,0,1,1,1,1,0,0,1,0,1,0.002696109237149358,0.00025135892792604864
1,0,1,1,1,0,1,0,1,0,0,1,0.002731198212131858,0.00025348953204229474
1,1,1,0,0,0,1,0,0,1,0,0,0.002621991327032447,0.0002513491199351847
1,0,1,0,1,0,0,1,1,1,0,0,0.0026676286943256855,0.00025049070245586336
1,1,1,1,0,1,0,0,0,1,0,0,0.0025923035573214293,0.00024638738250359893
0,1,1,1,1,1,1,1,0,1,0,1,0.000848955474793911,8.158445416484028e-05
0,1,0,1,1,1,1,1,1,0,0,1,0.0007691160426475108,8.099948900053278e-05
0,1,1,1,1,1,1,0,1,0,1,0,0.0007547982968389988,7.182097033364698e-05
1,1,0,1,0,1,0,0,1,0,0,0,0.0026272174436599016,0.0002508547913748771
0,0,1,1,1,1,1,1,1,0,0,1,0.0007348530343733728,6.661028601229191e-05
0,1,0,0,0,0,0,0,0,1,0,1,0.0005520349950529635,5.9478326875250787e-05
1,1,1,1,0,1,0,1,1,0,1,1,0.002726099919527769,0.0002562372828833759
1,1,1,0,1,1,0,0,0,0,1,1,0.0027367654256522655,0.00024697044864296913
0,0,1,1,0,1,0,1,0,0,1,1,0.0005328633124008775,4.9088208470493555e-05
1,0,0,1,1,0,0,1,1,1,1,1,0.0027080245781689882,0.00025204222765751183
1,0,0,1,0,1,1,0,0,1,0,0,0.002558307023718953,0.0002492424682714045
1,0,0,1,0,1,1,1,1,1,0,1,0.00262145115993917,0.0002540153218433261
1,0,0,1,0,0,1,1,0,1,1,1,0.002632568124681711,0.0002530142664909363
0,1,1,1,0,0,0,1,0,0,0,0,0.0004582334659062326,5.683137715095654e-05
1,0,0,1,0,1,0,0,0,0,1,1,0.00269239186309278,0.00025081264902837574
0,1,1,1,1,1,0,0,0,1,0,1,0.000848955474793911,6.494320405181497e-05
1,1,1,1,0,0,1,1,1,0,1,1,0.0027260822243988514,0.00025812091189436615
1,0,0,1,0,1,0,1,1,0,0,1,0.00264996150508523,0.000253251229878515
0,1,0,0,0,0,0,0,1,1,0,1,0.0005520349950529635,6.46018743282184e-05
0,0,0,0,0,0,0,1,0,0,0,1,0.00038270774530246854,4.036893369629979e-05
1,1,0,1,1,0,0,0,1,0,0,1,0.002771347062662244,0.0002527938922867179
1,1,1,0,0,0,1,0,0,0,0,0,0.0025844890624284744,0.0002479683607816696
1,0,0,1,0,0,0,1,0,0,0,1,0.002649941947311163,0.0002502719289623201
1,1,0,1,1,1,1,0,1,0,1,0,0.0027234763838350773,0.00025420566089451313
0,0,1,1,0,0,1,1,1,1,1,0,0.0004828725359402597,6.477066926890984e-05
1,1,1,1,1,0,1,0,0,1,0,0,0.0026747556403279305,0.00025041765184141695
0,1,0,1,0,1,0,0,1,1,1,1,0.0006420021527446806,7.022051431704313e-05
0,1,0,1,0,0,0,1,1,0,0,0,0.0004280411230865866,6.152353307697922e-05
0,1,1,1,0,1,1,1,0,0,0,0,0.0004583061090670526,7.080489012878388e-05
1,0,0,0,0,0,0,0,0,0,0,1,0.0026442105881869793,0.00024562227190472186
1,1,0,1,0,0,0,1,1,0,1,0,0.0026345120277255774,0.00025375798577442765
1,0,0,0,0,0,0,0,1,0,0,1,0.0026442105881869793,0.00024863777798600495
1,0,1,0,0,1,1,0,1,0,0,1,0.0026444769464433193,0.0002506666351109743
1,1,0,1,0,1,1,1,1,0,1,0,0.0026345320511609316,0.0002556928666308522
1,1,1,0,1,0,1,0,0,0,1,0,0.002661550184711814,0.0002485293080098927
1,1,0,0,1,0,0,1,1,0,0,1,0.002759124618023634,0.0002518331748433411
0,0,1,1,0,0,1,1,0,1,0,1,0.0005923400749452412,6.742635741829872e-05
0,1,0,1,0,0,1,0,0,0,0,1,0.0005401638336479664,7.311241643037647e-05
1,1,1,0,1,1,1,1,0,1,1,0,0.0027262065559625626,0.0002534196828491986
1,1,0,0,0,1,1,1,1,1,1,0,0.0026414175517857075,0.00025435275165364146
1,1,0,0,0,1,1,1,1,1,1,1,0.0027358424849808216,0.0002579934080131352
0,1,0,1,1,1,1,0,1,0,0,0,0.000721020856872201,7.008857210166752e-05
1,1,1,0,0,0,0,0,0,1,0,0,0.002621991327032447,0.0002470549661666155
0,1,1,0,1,1,0,1,0,1,1,1,0.0008203365723602474,6.792751810280606e-05
0,0,1,1,0,1,1,1,1,0,0,1,0.0004929146962240338,6.661028601229191e-05
0,0,1,0,1,0,1,1,1,0,0,0,0.0005656320136040449,5.4263458878267556e-05
0,0,0,0,1,1,0,0,0,1,0,0,0.0006296817446127534,2.3031288947095163e-05
1,0,1,1,0,1,1,1,1,1,0,1,0.0026243177708238363,0.0002540153218433261
0,1,0,1,0,0,1,1,1,0,1,1,0.0005739255575463176,8.252809493569657e-05
0,1,0,0,1,0,0,0,0,1,0,1,0.0007659251568838954,5.9478326875250787e-05
0,1,1,1,0,0,1,1,1,1,1,0,0.0005551483482122421,7.907123654149473e-05
1,0,0,1,0,1,0,0,0,1,0,1,0.00262145115993917,0.00024737801868468523
0,1,0,0,1,0,1,0,1,0,1,0,0.0006581908091902733,6.736499926773831e-05
1,1,0,1,1,0,0,0,0,0,1,1,0.0028055186849087477,0.0002513655344955623
0,0,1,1,1,1,0,1,0,1,0,1,0.0008000388625077903,5.341626092558727e-05
0,0,0,1,1,0,1,1,1,0,0,1,0.000718653027433902,6.661028601229191e-05
0,0,0,0,1,0,1,0,0,0,0,1,0.0006396943936124444,5.1194114348618314e-05
0,0,1,0,0,1,0,0,0,0,0,0,0.00014574479428119957,0.0
1,1,1,1,1,0,1,1,1,1,0,0,0.0026747556403279305,0.00025312366778962314
1,0,1,0,1,1,0,1,0,1,0,1,0.002753462176769972,0.0002514273510314524
0,1,1,1,1,1,1,0,0,0,0,0,0.0007395126158371568,6.595940794795752e-05
0,1,0,0,1,0,1,1,0,0,0,0,0.0006293166661635041,6.630302232224494e-05
1,1,0,0,0,0,1,0,0,1,1,1,0.002735825488343835,0.00025541934883221984
1,1,0,1,0,0,1,1,0,0,1,0,0.0026345120277255774,0.0002547066251281649
1,0,0,0,0,0,1,1,1,1,1,1,0.0027092453092336655,0.0002568851923570037
1,0,1,1,0,1,0,0,1,1,0,1,0.0026243177708238363,0.0002504749281797558
1,0,0,1,1,1,0,1,0,1,0,1,0.002696109237149358,0.00024919945280998945
0,1,1,0,1,0,0,0,1,1,0,1,0.0007797728758305311,6.46018743282184e-05
0,0,0,1,1,1,0,0,1,1,0,0,0.000718620780389756,3.935702989110723e-05
1,0,0,1,0,0,0,1,1,1,0,0,0.002558285603299737,0.0002500289701856673
0,1,0,1,1,1,0,0,0,1,1,1,0.000843243848066777,6.564718933077529e-05
0,1,1,0,1,1,0,1,1,1,0,0,0.0007141249370761216,6.175322050694376e-05
1,1,0,0,0,1,0,1,1,1,0,0,0.002622233470901847,0.0002517830871511251
0,1,0,0,1,1,1,1,1,0,1,1,0.0007181876571848989,7.849242683732882e-05
0,1,0,1,0,1,1,0,0,0,0,0,0.00042811897583305836,6.595940794795752e-05
0,1,1,1,0,0,0,0,1,1,1,0,0.0005551483482122421,6.208009290276095e-05
1,0,0,0,1,0,1,1,1,0,0,0,0.002626925241202116,0.0002493477950338274
1,0,0,1,0,0,0,0,1,0,1,1,0.002692372305318713,0.0002539291454013437
