/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
1,0,0,0,1,1,1,0,1,0,1,0,29.923294067382812,12.199840545654297
0,0,0,0,0,0,0,0,1,0,0,0,196.87791442871094,31.501317977905273
1,1,1,1,1,1,1,0,0,1,0,0,29.572463989257812,11.904202461242676
0,0,0,1,1,1,0,1,1,0,1,1,38.30543518066406,23.593217849731445
0,1,1,0,1,1,0,0,0,0,1,1,38.27000427246094,23.520771026611328
0,0,1,0,1,0,0,1,0,0,1,0,40.13771057128906,27.737201690673828
0,0,0,0,1,1,1,0,0,0,0,1,39.531349182128906,24.258710861206055
1,0,0,1,0,1,1,1,1,1,1,0,30.71612548828125,11.905702590942383
0,0,1,0,0,1,1,0,1,1,1,0,45.62376403808594,23.377153396606445
0,0,1,0,0,0,1,1,1,0,1,0,50.59029006958008,23.097875595092773
1,1,0,0,1,0,1,1,0,1,0,0,29.6004581451416,11.744638442993164
0,0,0,0,0,1,1,0,0,1,0,1,43.983551025390625,23.3955078125
1,0,1,0,1,1,0,0,0,0,0,1,29.776199340820312,12.603033065795898
1,0,0,0,0,0,1,1,1,0,0,0,30.976892471313477,12.0839204788208
1,0,1,1,1,1,1,1,1,1,1,0,29.730566024780273,11.905702590942383
1,0,0,0,1,0,0,0,1,1,0,0,29.814605712890625,12.430465698242188
0,0,1,0,1,1,0,1,0,0,0,1,39.31385040283203,26.01705551147461
0,1,1,1,1,0,1,1,1,0,1,0,38.05389404296875,20.71101188659668
0,1,0,0,0,0,0,0,1,0,1,1,42.84673309326172,22.679059982299805
1,1,0,0,1,0,0,0,1,1,0,1,29.475732803344727,11.868009567260742
0,0,1,0,0,1,1,1,1,1,1,0,45.62376403808594,22.348819732666016
1,1,0,0,0,1,1,0,1,0,1,0,30.669057846069336,11.917013168334961
0,1,1,0,0,1,0,1,1,1,0,0,43.66924285888672,22.36534309387207
0,0,0,1,1,1,0,1,0,0,0,0,39.271156311035156,26.765625
0,1,1,1,0,0,1,0,0,1,0,1,40.91720962524414,20.721385955810547
0,0,1,1,0,0,1,0,0,0,0,0,47.427696228027344,24.675996780395508
0,1,1,0,1,1,0,0,1,1,0,1,37.879940032958984,22.20301055908203
1,0,1,0,0,1,0,1,1,0,0,0,30.922882080078125,12.41476821899414
1,0,0,0,0,0,1,1,0,0,1,1,30.724340438842773,11.968690872192383
0,0,1,1,0,1,1,1,0,1,0,0,44.52226257324219,22.668703079223633
0,0,1,0,0,1,1,0,1,1,1,1,42.66999053955078,22.242816925048828
0,0,1,1,0,0,1,1,0,0,0,0,47.427696228027344,23.293167114257812
1,1,1,1,1,1,1,1,1,0,0,0,29.549631118774414,11.695699691772461
1,0,0,0,1,1,0,0,0,1,0,1,29.63228988647461,12.382341384887695
0,0,0,0,0,0,1,1,0,0,1,0,51.76603317260742,23.76449203491211
0,1,1,0,0,0,1,0,0,0,0,0,45.74415969848633,22.951271057128906
1,0,0,0,1,0,1,0,0,0,1,0,29.953372955322266,12.307296752929688
0,1,0,1,1,1,0,1,1,1,1,0,37.591583251953125,21.639328002929688
1,0,1,1,1,0,1,0,0,1,1,0,29.758804321289062,12.163131713867188
0,0,1,1,0,1,1,0,1,1,1,0,43.98080062866211,22.848194122314453
0,0,1,1,1,1,1,1,1,0,1,1,38.182838439941406,21.5322265625
1,0,1,1,1,0,0,1,0,1,0,1,29.704776763916016,12.206767082214355
1,1,0,1,0,1,1,0,0,1,0,1,30.376794815063477,11.750765800476074
0,0,1,0,0,0,1,0,0,0,1,0,50.59029006958008,25.345813751220703
0,0,1,1,1,1,1,1,0,1,1,1,37.672489166259766,21.532909393310547
1,1,1,1,0,1,1,0,1,1,1,1,30.325725555419922,11.64299488067627
1,0,0,0,1,0,0,0,0,0,1,0,29.953372955322266,12.751996040344238
1,1,0,1,1,1,1,1,0,0,0,0,29.563156127929688,11.784302711486816
0,1,1,0,0,0,1,1,0,0,0,0,45.74415969848633,21.983957290649414
1,1,1,1,0,0,0,0,0,1,0,1,30.385488510131836,12.062137603759766
0,1,0,1,0,1,0,0,0,1,0,1,41.023983001708984,22.21411895751953
0,1,0,1,0,1,1,1,1,1,0,0,42.5435905456543,20.47482681274414
1,0,1,1,1,1,0,1,1,1,1,0,29.730566024780273,12.201131820678711
0,1,1,1,1,0,0,0,0,1,0,0,37.647499084472656,23.439510345458984
1,0,0,1,0,1,1,1,0,1,1,0,30.71612548828125,11.993460655212402
1,0,1,0,0,0,1,0,0,1,1,1,30.421253204345703,11.960014343261719
1,1,0,0,1,0,0,0,1,1,1,0,29.554759979248047,12.044093132019043
0,1,0,1,0,0,0,1,0,1,0,0,42.702354431152344,22.38317108154297
1,0,0,0,0,0,0,0,0,1,0,0,30.764541625976562,12.603633880615234
0,1,0,1,0,0,0,1,1,1,0,1,41.13727569580078,20.865575790405273
0,0,0,0,1,0,1,1,1,0,0,0,41.81550979614258,23.4849853515625
0,0,0,0,1,0,1,0,0,1,0,0,39.81482696533203,24.8039493560791
0,0,1,1,1,0,0,1,0,1,1,1,37.785438537597656,23.567407608032227
1,1,1,0,1,0,1,0,0,0,0,0,29.741138458251953,12.05462646484375
0,0,1,1,1,0,1,0,1,0,1,0,38.91397476196289,23.45595932006836
1,0,0,1,1,0,0,0,0,0,1,1,29.619709014892578,12.382745742797852
1,0,0,1,1,1,1,0,0,1,0,1,29.695873260498047,12.040573120117188
1,0,1,1,1,0,1,0,1,0,0,1,29.699451446533203,11.970516204833984
1,1,1,0,0,0,1,0,0,1,0,0,30.498525619506836,11.883373260498047
1,0,1,0,1,0,0,1,1,1,0,0,29.799259185791016,12.232121467590332
1,1,1,1,0,1,0,0,0,1,0,0,30.504322052001953,12.231952667236328
0,1,1,1,1,1,1,1,0,1,0,1,37.19380187988281,20.126977920532227
0,1,0,1,1,1,1,1,1,0,0,1,37.86885070800781,20.184139251708984
0,1,1,1,1,1,1,0,1,0,1,0,37.95319747924805,21.362646102905273
1,1,0,1,0,1,0,0,1,0,0,0,30.520458221435547,12.115610122680664
0,0,1,1,1,1,1,1,1,0,0,1,38.40521240234375,21.750545501708984
0,1,0,0,0,0,0,0,0,1,0,1,42.2086296081543,22.97736930847168
1,1,1,1,0,1,0,1,1,0,1,1,30.283279418945312,11.746682167053223
1,1,1,0,1,1,0,0,0,0,1,1,29.620670318603516,12.21220874786377
0,0,1,1,0,1,0,1,0,0,1,1,43.15072250366211,24.440113067626953
1,0,0,1,1,0,0,1,1,1,1,1,29.676137924194336,12.044925689697266
1,0,0,1,0,1,1,0,0,1,0,0,30.75712013244629,12.201620101928711
1,0,0,1,0,1,1,1,1,1,0,1,30.57442283630371,11.788076400756836
1,0,0,1,0,0,1,1,0,1,1,1,30.5516357421875,11.858020782470703
0,1,1,1,0,0,0,1,0,0,0,0,43.708580017089844,23.064603805541992
1,0,0,1,0,1,0,0,0,0,1,1,30.491092681884766,12.382745742797852
0,1,1,1,1,1,0,0,0,1,0,1,37.19380187988281,22.21411895751953
1,1,1,1,0,0,1,1,1,0,1,1,30.307910919189453,11.501057624816895
1,0,0,1,0,1,0,1,1,0,0,1,30.6009521484375,12.112363815307617
0,1,0,0,0,0,0,0,1,1,0,1,42.2086296081543,22.20301055908203
0,0,0,0,0,0,0,1,0,0,0,1,46.803733825683594,26.01705551147461
1,1,0,1,1,0,0,0,1,0,0,1,29.5206356048584,11.9597749710083
1,1,1,0,0,0,1,0,0,0,0,0,30.696849822998047,12.05462646484375
1,0,0,1,0,0,0,1,0,0,0,1,30.63080406188965,12.260454177856445
1,1,0,1,1,1,1,0,1,0,1,0,29.51961898803711,11.775945663452148
0,0,1,1,0,0,1,1,1,1,1,0,44.27947998046875,21.92035675048828
1,1,1,1,1,0,1,0,0,1,0,0,29.596508026123047,11.904202461242676
0,1,0,1,0,1,0,0,1,1,1,1,40.83781051635742,21.48038673400879
0,1,0,1,0,0,0,1,1,0,0,0,44.13231658935547,22.376352310180664
0,1,1,1,0,1,1,1,0,0,0,0,43.512245178222656,21.348857879638672
1,0,0,0,0,0,0,0,0,0,0,1,30.714914321899414,12.603033065795898
1,1,0,1,0,0,0,1,1,0,1,0,30.507122039794922,11.909268379211426
1,0,0,0,0,0,0,0,1,0,0,1,30.714914321899414,12.422658920288086
1,0,1,0,0,1,1,0,1,0,0,1,30.6700439453125,12.07839584350586
