/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
0,1,0,1,0,0,1,1,0,0,0,0,42540.78515625,35409.6796875
0,0,0,1,0,1,0,1,0,0,1,1,46942.6328125,24830.13671875
0,1,1,0,1,0,0,0,1,0,1,0,77362.8515625,26171.09375
0,1,0,1,1,1,0,1,1,1,0,0,88713.828125,33670.16015625
0,1,1,0,1,1,0,1,1,1,0,1,87256.078125,35168.03125
1,0,0,1,1,1,0,0,0,1,1,1,227756.53125,101636.1640625
1,1,1,0,1,1,0,0,0,0,0,0,226239.46875,101228.1796875
0,1,0,1,1,1,1,0,1,1,1,1,94141.8125,40407.2265625
0,0,0,1,1,1,1,1,0,0,1,1,83353.0625,32739.375
0,1,0,1,1,0,1,1,1,1,1,0,89477.4765625,39712.79296875
0,0,0,0,1,1,1,0,1,0,1,1,75499.328125,29153.87890625
1,1,1,1,1,0,1,0,0,0,1,1,233538.828125,109045.328125
0,1,0,1,1,0,1,1,0,0,0,1,86593.0234375,38649.9921875
0,1,1,1,0,0,0,0,0,0,0,1,54020.76953125,29234.224609375
0,0,0,0,1,0,0,0,0,0,0,0,55774.3359375,0.0
1,1,1,0,1,0,1,1,0,0,1,0,225860.828125,107253.9375
1,1,0,0,1,0,0,0,0,0,1,0,225491.28125,101490.171875
1,0,0,0,0,1,0,0,1,0,0,0,198229.21875,99063.390625
0,1,1,0,0,1,0,0,1,1,1,0,48461.33203125,29369.349609375
1,1,0,1,0,0,1,1,0,1,0,0,206739.546875,108694.6484375
0,0,1,1,1,0,0,1,0,0,0,1,80967.8984375,23606.82421875
1,1,1,0,1,1,1,1,1,1,1,1,234175.046875,111960.703125
0,0,0,1,1,1,0,0,0,0,0,0,74512.25,11261.630859375
1,0,1,0,0,1,0,0,1,0,0,1,204055.703125,101203.8203125
0,1,1,0,1,1,0,1,0,1,0,0,82515.3203125,29006.078125
0,1,0,1,0,0,1,0,0,0,1,0,45159.5234375,33212.55078125
1,1,1,0,1,0,1,1,1,0,0,1,228634.40625,109812.3984375
1,0,0,1,0,1,1,0,1,0,0,1,205682.46875,106283.0
1,1,1,1,0,0,1,0,1,0,0,1,210244.96875,109562.078125
0,0,1,0,1,1,0,1,1,1,1,1,85166.4296875,28440.19140625
0,0,0,1,1,1,1,1,0,1,1,1,88324.734375,34668.609375
1,0,1,0,1,1,0,0,1,0,1,0,221606.875,99621.984375
0,0,1,0,0,1,0,1,1,1,1,1,50623.33203125,28440.19140625
1,0,1,1,0,1,1,1,0,1,1,0,203394.4375,106061.7734375
0,1,0,1,0,1,0,1,0,0,0,1,53251.9453125,32718.275390625
1,1,0,0,1,0,0,1,1,0,1,1,227616.328125,107037.2734375
0,1,0,0,1,0,0,1,1,1,0,1,85169.640625,35168.03125
1,0,0,1,1,0,0,1,1,0,1,1,228782.625,105615.9375
0,1,1,1,0,1,0,0,0,0,1,0,47756.640625,26124.39453125
0,0,0,0,0,0,0,1,1,0,0,1,31875.837890625,23638.51953125
0,0,1,1,0,1,0,0,0,0,0,0,31103.171875,11261.630859375
1,0,1,1,0,0,0,1,1,1,0,0,201984.21875,103464.0
0,1,1,1,1,1,1,0,0,0,1,1,90231.3359375,36507.91015625
0,0,1,1,0,1,1,1,0,1,1,0,43447.5234375,31243.0625
1,0,1,1,0,1,1,0,1,1,1,0,203394.4375,105278.0234375
0,1,0,1,0,1,1,1,1,1,0,1,61014.4609375,42507.7578125
0,0,0,1,1,1,1,0,0,1,0,0,80586.03125,26553.82421875
1,0,0,0,1,0,1,1,1,1,1,1,229513.421875,109081.0625
1,0,0,1,1,0,1,1,1,1,1,1,227142.53125,108623.046875
1,0,1,1,1,0,0,0,1,1,1,1,227563.46875,103441.234375
0,0,1,0,0,0,0,0,1,0,1,0,20244.87109375,13802.869140625
1,1,1,1,1,0,1,1,0,0,0,1,231496.203125,109990.453125
0,0,0,1,0,0,0,0,0,0,1,1,45635.421875,19286.4765625
1,0,0,0,1,1,1,1,1,1,1,1,230119.78125,109081.0625
0,0,1,0,1,0,1,1,0,1,1,0,76584.859375,29522.755859375
1,0,0,0,0,0,1,1,1,0,0,1,203065.015625,106766.9609375
0,0,0,0,0,0,0,0,1,1,0,1,42329.5390625,21848.81640625
1,1,0,0,0,0,0,0,1,1,1,0,208237.78125,105231.171875
0,1,1,1,0,0,1,1,0,1,1,0,53520.8125,37875.31640625
0,0,1,0,1,0,1,0,0,0,1,0,67440.984375,22393.287109375
0,0,1,1,1,0,1,1,1,1,1,0,83486.828125,33158.0546875
0,0,0,1,0,1,1,0,0,1,0,1,51851.1640625,30743.224609375
1,0,1,0,0,0,0,0,1,0,1,1,203167.171875,101706.75
0,1,1,1,1,1,1,1,1,1,0,1,94524.1875,42507.7578125
0,1,0,1,0,0,0,1,0,1,0,1,60249.92578125,35310.9921875
0,1,0,0,0,1,0,0,1,0,0,0,33561.45703125,25013.6171875
1,0,0,1,1,0,1,0,0,1,0,0,224021.46875,103790.328125
1,0,1,0,0,1,0,1,0,1,1,1,210030.90625,104021.375
0,0,1,1,1,1,1,1,1,0,1,0,79253.859375,31367.458984375
0,0,0,1,0,0,1,0,1,0,0,1,41258.51953125,30447.421875
0,0,1,0,1,1,1,1,0,0,1,0,69514.4765625,26823.15625
0,0,0,1,1,0,0,0,0,1,1,1,87184.140625,22621.767578125
0,0,0,0,1,1,0,1,0,1,0,1,79601.609375,23895.9765625
1,0,0,0,0,0,1,0,0,0,1,0,198096.28125,102439.2890625
1,0,0,0,1,0,0,0,1,1,1,0,225619.703125,101596.671875
0,1,1,0,0,1,0,1,1,0,1,0,39693.40625,29821.45703125
1,0,1,0,0,0,1,0,0,0,0,1,203420.578125,103764.53125
1,1,1,0,1,0,1,0,0,0,0,1,228634.40625,107098.1015625
0,0,1,0,1,0,0,1,0,1,1,1,83942.6328125,25860.416015625
1,0,0,0,1,1,1,0,1,0,1,0,221196.453125,103613.1484375
0,0,0,0,0,0,0,0,1,0,0,0,0.0,11016.41015625
1,1,1,1,1,1,1,0,0,1,0,0,229806.828125,107084.0859375
0,0,0,1,1,1,0,1,1,0,1,1,83353.0625,27361.41796875
0,1,1,0,1,1,0,0,0,0,1,1,83411.328125,27580.275390625
0,0,1,0,1,0,0,1,0,0,1,0,67440.984375,16946.205078125
0,0,0,0,1,1,1,0,0,0,0,1,72336.1875,25383.666015625
1,0,0,1,0,1,1,1,1,1,1,0,203022.3125,107061.0390625
0,0,1,0,0,1,1,0,1,1,1,0,36070.44921875,28044.994140625
0,0,1,0,0,0,1,1,1,0,1,0,20244.87109375,28981.6875
1,1,0,0,1,0,1,1,0,1,0,0,229124.15625,108763.6875
0,0,0,0,0,1,1,0,0,1,0,1,43641.015625,28031.494140625
1,0,1,0,1,1,0,0,0,0,0,1,224786.40625,99280.9609375
1,0,0,0,0,0,1,1,1,0,0,0,197508.828125,104935.328125
1,0,1,1,1,1,1,1,1,1,1,0,225906.421875,107061.0390625
1,0,0,0,1,0,0,0,1,1,0,0,223919.15625,101149.5
0,0,1,0,1,1,0,1,0,0,0,1,74134.921875,20717.9140625
0,1,1,1,1,0,1,1,1,0,1,0,85514.8828125,38120.7265625
0,1,0,0,0,0,0,0,1,0,1,1,49351.9765625,30391.046875
1,1,0,0,1,0,0,0,1,1,0,1,232210.078125,107338.6484375
0,0,1,0,0,1,1,1,1,1,1,0,36070.44921875,31545.04296875
1,1,0,0,0,1,1,0,1,0,1,0,203836.15625,106743.453125
0,1,1,0,0,1,0,1,1,1,0,0,44868.89453125,31461.806640625
0,0,0,1,1,1,0,1,0,0,0,0,74512.25,18956.40234375
0,1,1,1,0,0,1,0,0,1,0,1,61776.5390625,38092.66796875
0,0,1,1,0,0,1,0,0,0,0,0,29298.38671875,24133.791015625
0,1,1,0,1,1,0,0,1,1,0,1,87256.078125,32111.994140625
1,0,1,0,0,1,0,1,1,0,0,0,198653.6875,101338.375
1,0,0,0,0,0,1,1,0,0,1,1,202788.1875,106183.5625
0,0,1,1,0,1,1,1,0,1,0,0,40907.54296875,30398.443359375
0,0,1,0,0,1,1,0,1,1,1,1,50623.33203125,31997.66015625
0,0,1,1,0,0,1,1,0,0,0,0,29298.38671875,28281.802734375
1,1,1,1,1,1,1,1,1,0,0,0,230553.421875,109477.4140625
1,0,0,0,1,1,0,0,0,1,0,1,228343.75,101609.5390625
0,0,0,0,0,0,1,1,0,0,1,0,17730.92578125,26823.15625
0,1,1,0,0,0,1,0,0,0,0,0,35253.8671875,29523.80859375
1,0,0,0,1,0,1,0,0,0,1,0,220480.046875,102439.2890625
0,1,0,1,1,1,0,1,1,1,1,0,90379.234375,34217.8984375
1,0,1,1,1,0,1,0,0,1,1,0,225213.703125,104153.703125
0,0,1,1,0,1,1,0,1,1,1,0,43447.5234375,29825.02734375
0,0,1,1,1,1,1,1,1,0,1,1,84520.1796875,34664.5078125
1,0,1,1,1,0,0,1,0,1,0,1,226650.953125,103748.1796875
1,1,0,1,0,1,1,0,0,1,0,1,210721.46875,108875.609375
0,0,1,0,0,0,1,0,0,0,1,0,20244.87109375,22393.287109375
0,0,1,1,1,1,1,1,0,1,1,1,89604.1953125,34668.609375
1,1,1,1,0,1,1,0,1,1,1,1,211752.53125,110047.3125
1,0,0,0,1,0,0,0,0,0,1,0,220480.046875,97746.6484375
1,1,0,1,1,1,1,1,0,0,0,0,230193.21875,108443.078125
0,1,1,0,0,0,1,1,0,0,0,0,35253.8671875,32953.0234375
1,1,1,1,0,0,0,0,0,1,0,1,210575.453125,105320.875
0,1,0,1,0,1,0,0,0,1,0,1,61014.4609375,32088.44140625
0,1,0,1,0,1,1,1,1,1,0,0,51134.9921875,39161.3828125
1,0,1,1,1,1,0,1,1,1,1,0,225906.421875,103763.5234375
0,1,1,1,1,0,0,0,0,1,0,0,89742.1484375,27837.65625
1,0,0,1,0,1,1,1,0,1,1,0,203022.3125,106061.7734375
1,0,1,0,0,0,1,0,0,1,1,1,209424.546875,106199.0234375
1,1,0,0,1,0,0,0,1,1,1,0,230268.90625,105231.171875
0,1,0,1,0,0,0,1,0,1,0,0,50233.484375,31416.525390625
1,0,0,0,0,0,0,0,0,1,0,0,201901.734375,99294.9609375
0,1,0,1,0,0,0,1,1,1,0,1,60249.92578125,37440.10546875
0,0,0,0,1,0,1,1,1,0,0,0,55774.3359375,27715.23046875
0,0,0,0,1,0,1,0,0,1,0,0,70217.8125,23789.796875
0,0,1,1,1,0,0,1,0,1,1,1,88463.609375,27473.19140625
1,1,1,0,1,0,1,0,0,0,0,0,225627.828125,105234.359375
0,0,1,1,1,0,1,0,1,0,1,0,77587.140625,27820.837890625
1,0,0,1,1,0,0,0,0,0,1,1,228782.625,101690.234375
1,0,0,1,1,1,1,0,0,1,0,1,226829.71875,105585.1015625
1,0,1,1,1,0,1,0,1,0,0,1,226857.34375,106283.0
1,1,1,0,0,0,1,0,0,1,0,0,207618.703125,107148.1640625
1,0,1,0,1,0,0,1,1,1,0,0,224304.796875,103297.8046875
1,1,1,1,0,1,0,0,0,1,0,0,207731.65625,103417.953125
0,1,1,1,1,1,1,1,0,1,0,1,94524.1875,40761.7109375
0,1,0,1,1,1,1,1,1,0,0,1,87446.625,40485.74609375
0,1,1,1,1,1,1,0,1,0,1,0,86500.734375,35392.1015625
1,1,0,1,0,1,0,0,1,0,0,0,207332.8125,104703.8671875
0,0,1,1,1,1,1,1,1,0,0,1,82367.6328125,33804.29296875
0,1,0,0,0,0,0,0,0,1,0,1,53223.39453125,29378.494140625
1,1,1,1,0,1,0,1,1,0,1,1,212703.78125,108802.6875
1,1,1,0,1,1,0,0,0,0,1,1,228551.21875,103399.5625
0,0,1,1,0,1,0,1,0,0,1,1,48109.74609375,24830.13671875
1,0,0,1,1,0,0,1,1,1,1,1,227142.53125,105454.0625
1,0,0,1,0,1,1,0,0,1,0,0,202273.984375,103790.328125
1,0,0,1,0,1,1,1,1,1,0,1,206392.515625,108471.171875
1,0,0,1,0,0,1,1,0,1,1,1,206609.15625,107570.953125
0,1,1,1,0,0,0,1,0,0,0,0,44636.97265625,29040.384765625
1,0,0,1,0,1,0,0,0,0,1,1,208059.8125,101690.234375
0,1,1,1,1,1,0,0,0,1,0,1,94524.1875,32088.44140625
1,1,1,1,0,0,1,1,1,0,1,1,212147.453125,111699.453125
1,0,0,1,0,1,0,1,1,0,0,1,205682.46875,104721.5
0,1,0,0,0,0,0,0,1,1,0,1,53223.39453125,32111.994140625
0,0,0,0,0,0,0,1,0,0,0,1,31875.837890625,20717.9140625
1,1,0,1,1,0,0,0,1,0,0,1,231213.625,106422.5
1,1,1,0,0,0,1,0,0,0,0,0,203319.46875,105234.359375
1,0,0,1,0,0,0,1,0,0,0,1,205029.890625,103058.8359375
1,1,0,1,1,1,1,0,1,0,1,0,231229.25,108497.4140625
0,0,1,1,0,0,1,1,1,1,1,0,42011.2578125,33158.0546875
1,1,1,1,1,0,1,0,0,1,0,0,229213.203125,107084.0859375
0,1,0,1,0,1,0,0,1,1,1,1,62330.98828125,34891.59375
0,1,0,1,0,0,0,1,1,0,0,0,42540.78515625,31436.36328125
0,1,1,1,0,1,1,1,0,0,0,0,45638.1484375,35409.6796875
1,0,0,0,0,0,0,0,0,0,0,1,203065.015625,99280.9609375
1,1,0,1,0,0,0,1,1,0,1,0,207543.5625,106982.375
1,0,0,0,0,0,0,0,1,0,0,1,203065.015625,101203.8203125
1,0,1,0,0,1,1,0,1,0,0,1,204055.703125,104944.9375
1,1,0,1,0,1,1,1,1,0,1,0,208166.78125,110033.9765625
1,1,1,0,1,0,1,0,0,0,1,0,225860.828125,105576.828125
1,1,0,0,1,0,0,1,1,0,0,1,228264.28125,106868.6875
0,0,1,1,0,0,1,1,0,1,0,1,52193.4765625,34192.88671875
0,1,0,1,0,0,1,0,0,0,0,1,52398.3515625,35808.28125
1,1,1,0,1,1,1,1,0,1,1,0,231150.875,108923.0390625
1,1,0,0,0,1,1,1,1,1,1,0,208831.171875,109999.2734375
1,1,0,0,0,1,1,1,1,1,1,1,213384.046875,111960.703125
0,1,0,1,1,1,1,0,1,0,0,0,82959.5390625,34567.69140625
1,1,1,0,0,0,0,0,0,1,0,0,207618.703125,103214.65625
0,1,1,0,1,1,0,1,0,1,1,1,91080.1640625,34270.21875
0,0,1,1,0,1,1,1,1,0,0,1,44223.9921875,33804.29296875
0,0,1,0,1,0,1,1,1,0,0,0,62593.59375,27715.23046875
0,0,0,0,1,1,0,0,0,1,0,0,71991.890625,11116.6083984375
1,0,1,1,0,1,1,1,1,1,0,1,206831.203125,108471.171875
0,1,0,1,0,0,1,1,1,0,1,1,55180.98046875,41139.4296875
0,1,0,0,1,0,0,0,0,1,0,1,85169.640625,29378.494140625
0,1,1,1,0,0,1,1,1,1,1,0,53520.8125,39712.79296875
1,0,0,1,0,1,0,0,0,1,0,1,206392.515625,101538.609375
0,1,0,0,1,0,1,0,1,0,1,0,75340.0859375,32941.0078125
1,1,0,1,1,0,0,0,0,0,1,1,233230.203125,105246.7265625
0,0,1,1,1,1,0,1,0,1,0,1,88056.140625,26903.734375
0,0,0,1,1,0,1,1,1,0,0,1,79402.1640625,33804.29296875
0,0,0,0,1,0,1,0,0,0,0,1,70735.796875,25383.666015625
0,0,1,0,0,1,0,0,0,0,0,0,9714.609375,0.0
1,1,1,1,1,0,1,1,1,1,0,0,229213.203125,109767.265625
1,0,1,0,1,1,0,1,0,1,0,1,228557.421875,103815.9765625
0,1,1,1,1,1,1,0,0,0,0,0,85055.734375,32307.65234375
0,1,0,0,1,0,1,1,0,0,0,0,72582.2265625,32953.0234375
1,1,0,0,0,0,1,0,0,1,1,1,212855.625,109306.75
1,1,0,1,0,0,1,1,0,0,1,0,207543.5625,108990.984375
1,0,0,0,0,0,1,1,1,1,1,1,209178.75,109081.0625
1,0,1,1,0,1,0,0,1,1,0,1,206831.203125,103325.9375
1,0,0,1,1,1,0,1,0,1,0,1,226829.71875,103748.1796875
0,1,1,0,1,0,0,0,1,1,0,1,86457.0,32111.994140625
0,0,0,1,1,1,0,0,1,1,0,0,80586.03125,19641.43359375
1,0,0,1,0,0,0,1,1,1,0,0,201584.515625,103464.0
0,1,0,1,1,1,0,0,0,1,1,1,94141.8125,32423.3125
0,1,1,0,1,1,0,1,1,1,0,0,82515.3203125,31461.806640625
1,1,0,0,0,1,0,1,1,1,0,0,207872.3125,106779.1484375
0,1,0,0,1,1,1,1,1,0,1,1,82054.109375,39147.23828125
0,1,0,1,0,1,1,0,0,0,0,0,43541.9609375,32307.65234375
0,1,1,1,0,0,0,0,1,1,1,0,53520.8125,31095.21484375
1,0,0,0,1,0,1,1,1,0,0,0,220041.75,104935.328125
1,0,0,1,0,0,0,0,1,0,1,1,207418.328125,103537.6484375
0,1,1,1,0,1,1,0,0,0,1,1,57234.01171875,36507.91015625
1,0,1,0,0,0,1,0,1,0,1,0,198506.703125,103613.1484375
1,1,0,0,1,0,0,1,0,1,1,0,230268.90625,105148.3984375
1,0,0,0,0,0,0,1,1,1,0,1,207365.125,105555.828125
0,1,0,1,0,0,1,0,0,1,1,1,61579.98828125,38425.16796875
0,0,0,1,0,1,0,0,0,1,1,0,41783.6953125,17330.93359375
0,1,1,0,1,0,1,1,1,1,0,1,86457.0,40330.3671875
0,0,0,0,0,0,1,0,1,0,0,1,31875.837890625,27875.19140625
1,1,1,0,1,1,1,1,1,0,0,0,226239.46875,107987.046875
1,0,0,0,1,1,1,0,1,1,0,0,224606.09375,104937.9609375
0,1,1,1,0,0,1,1,1,1,0,0,52163.3203125,39161.3828125
0,0,1,1,1,1,0,0,0,0,1,0,79253.859375,13441.736328125
0,1,0,0,0,0,1,1,1,0,0,0,32467.953125,34990.2890625
0,1,0,1,0,0,1,0,0,1,1,0,51874.51171875,35020.234375
0,0,1,0,0,1,0,0,0,0,1,0,22318.353515625,7831.74853515625
1,0,0,1,1,0,0,1,1,0,0,0,224228.875,102997.4296875
1,0,0,0,0,1,1,1,0,1,1,0,204323.625,106170.7734375
0,1,0,1,0,0,0,0,1,1,1,1,61579.98828125,34891.59375
0,0,1,0,1,1,1,1,1,0,1,0,69514.4765625,28981.6875
1,0,1,0,1,1,1,0,0,1,0,1,228557.421875,105915.421875
0,0,1,0,1,0,0,0,1,0,1,1,75349.84375,19984.01171875
0,1,1,0,1,1,0,1,1,0,0,0,76461.640625,28799.84375
1,1,1,0,0,1,1,1,0,0,1,0,204205.75,107253.9375
1,0,0,1,1,0,1,1,1,0,1,1,228782.625,108912.8359375
1,1,1,0,0,1,1,0,0,1,0,1,212401.953125,109201.2109375
1,1,0,1,0,0,0,0,0,0,1,1,211838.796875,105246.7265625
0,0,1,1,1,1,0,1,1,1,0,1,88056.140625,29225.515625
1,1,1,0,0,0,0,1,1,0,1,0,203590.5625,105147.0390625
1,0,0,0,0,0,1,1,1,1,0,1,207365.125,108834.5234375
1,0,0,0,0,1,0,1,0,1,1,0,204323.625,102052.828125
0,0,0,1,0,0,0,1,1,0,0,1,41258.51953125,26224.98046875
1,0,1,1,1,1,1,1,0,1,1,0,225906.421875,106061.7734375
1,0,1,0,1,1,0,1,1,0,1,1,224301.171875,103828.640625
0,1,0,1,1,1,0,0,0,0,0,1,87446.625,29234.224609375
0,1,0,0,0,0,0,1,1,0,0,0,32467.953125,28799.84375
1,1,0,1,0,0,0,0,0,1,1,0,207524.15625,103538.203125
1,1,0,0,1,1,1,0,1,0,0,0,225838.875,106399.125
0,0,1,0,0,1,0,1,0,0,0,1,35274.96875,20717.9140625
0,1,0,0,0,0,1,0,1,1,0,0,42138.5078125,34275.2578125
0,0,1,0,0,1,0,0,0,0,0,1,35274.96875,13595.8955078125
1,0,1,1,0,1,1,0,1,0,0,0,202078.96875,104639.671875
1,1,1,0,1,0,0,1,1,1,0,0,229458.671875,106779.1484375
1,0,0,0,1,1,1,1,0,0,0,0,220762.171875,103907.6171875
0,1,1,0,0,1,1,0,0,0,0,0,36347.37109375,29523.80859375
0,0,1,0,0,1,0,0,1,1,1,0,36070.44921875,18601.697265625
1,1,0,1,1,0,1,0,0,1,1,1,231554.625,108887.875
1,0,1,0,1,0,1,0,0,0,1,0,220890.453125,102439.2890625
0,1,0,0,0,1,1,1,0,1,1,0,47203.71875,36283.55859375
1,1,1,1,1,1,0,0,1,0,1,1,234095.15625,107129.5234375
0,0,0,1,1,0,0,0,1,1,0,1,85341.328125,24909.5703125
0,0,0,0,0,1,0,1,0,1,0,0,27684.75390625,18867.044921875
1,0,1,1,0,1,1,1,0,0,0,0,202078.96875,105486.4375
1,0,1,0,1,0,1,0,0,1,1,1,229759.21875,106199.0234375
1,0,1,1,0,1,0,0,1,1,0,0,202673.6875,101323.328125
1,0,0,1,0,0,0,0,1,1,1,1,206609.15625,103441.234375
0,1,1,0,0,0,1,0,0,0,1,1,50709.17578125,34280.6875
0,1,0,0,1,0,0,0,0,0,1,0,75340.0859375,23053.158203125
1,1,1,1,1,1,1,0,1,1,0,0,229806.828125,108240.5234375
0,0,0,0,1,1,0,0,1,0,1,1,75499.328125,19984.01171875
0,1,0,1,1,1,1,0,1,1,0,1,92997.578125,40063.55859375
0,0,0,0,1,1,1,0,0,1,1,1,84237.359375,29775.16796875
1,0,1,1,0,1,0,1,0,0,1,1,208362.53125,103936.3125
1,1,1,0,1,1,0,0,1,0,0,0,226239.46875,103099.859375
1,1,1,0,0,1,0,0,0,1,0,0,208206.875,103214.65625
1,0,1,1,0,0,0,0,0,1,1,0,202701.6875,99934.0390625
0,1,1,1,1,0,0,0,0,0,0,0,84054.5546875,25160.029296875
0,0,1,0,0,0,0,1,0,0,1,1,39191.7890625,22260.923828125
0,0,1,1,1,0,0,1,0,0,1,0,77587.140625,20338.8515625
1,0,1,0,1,0,1,0,1,0,0,0,220466.21875,103030.078125
0,1,0,0,0,0,0,0,1,0,0,1,45767.0,29359.19140625
1,0,1,0,1,1,0,0,1,1,1,0,226657.703125,101596.671875
0,1,1,1,0,1,1,0,1,1,1,0,54422.55078125,37120.20703125
1,0,1,0,0,1,0,1,1,1,1,0,204677.78125,103704.1484375
1,1,1,0,0,0,1,0,1,0,1,1,207281.703125,108524.5234375
1,0,0,0,0,0,1,1,1,0,1,1,202788.1875,107254.8125
0,1,0,0,0,1,0,1,1,1,0,0,43092.140625,31461.806640625
0,1,0,1,0,0,0,1,1,0,0,1,52398.3515625,35019.48828125
1,1,1,0,0,1,0,1,0,0,0,1,208487.734375,105089.9765625
0,1,0,1,1,1,0,1,1,0,1,1,89013.34375,35789.89453125
0,1,0,0,0,0,0,0,1,0,0,0,32467.953125,25013.6171875
1,1,1,1,0,0,1,0,1,1,0,0,207138.015625,108240.5234375
0,1,1,1,1,1,0,1,0,1,1,1,95554.3984375,35602.28125
1,1,1,0,1,1,0,1,0,1,1,0,231150.875,105148.3984375
0,1,1,1,1,0,0,0,0,1,1,0,91123.7734375,28461.98828125
1,0,1,0,1,0,0,0,0,0,1,0,220890.453125,97746.6484375
0,0,0,1,1,0,0,1,1,0,1,0,75891.4140625,23164.98046875
1,1,0,0,0,0,0,1,1,1,0,0,207284.15625,106779.1484375
0,0,1,1,0,1,0,0,0,1,1,0,43447.5234375,17330.93359375
0,0,0,1,1,1,0,1,0,0,1,1,83353.0625,24830.13671875
1,0,1,0,1,1,1,1,1,1,0,0,224991.78125,106751.828125
0,1,1,1,1,0,0,1,1,0,1,1,89396.296875,35789.89453125
0,1,0,0,1,1,0,1,0,1,0,0,80738.5625,29006.078125
0,1,0,0,1,1,1,1,1,1,1,0,84734.7890625,38201.7578125
1,1,1,1,1,0,1,0,1,1,0,0,229213.203125,108240.5234375
0,1,0,1,1,0,0,1,0,1,0,0,87812.3203125,31416.525390625
0,1,1,1,1,0,1,0,1,0,0,1,88215.4453125,37911.9453125
1,1,0,0,1,1,0,0,0,1,1,0,230862.328125,103346.046875
1,0,1,1,0,0,1,1,1,0,1,1,207721.078125,108912.8359375
0,1,1,1,1,0,1,0,0,1,1,1,94803.40625,38425.16796875
1,0,0,1,0,1,1,1,0,0,0,0,201717.140625,105486.4375
0,1,0,0,1,0,0,0,1,0,0,1,79401.140625,29359.19140625
0,1,1,1,1,0,0,1,0,0,0,1,88215.4453125,32718.275390625
0,1,1,1,1,1,0,1,0,1,1,0,92025.53125,31962.978515625
0,1,1,1,0,0,1,1,0,1,0,1,61776.5390625,40761.7109375
0,1,1,1,0,0,1,1,0,1,1,1,62992.58203125,41066.09375
1,0,1,0,0,1,0,0,1,1,0,1,208186.796875,103517.7421875
0,1,1,0,1,0,1,1,1,0,1,0,77362.8515625,35905.9609375
1,1,0,0,1,1,0,1,0,1,0,1,232734.828125,107179.859375
0,1,0,0,1,0,0,0,1,1,1,1,89300.828125,33573.3203125
1,0,1,1,0,0,0,0,1,1,0,1,206213.75,103325.9375
