/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
0,0,1,1,1,0,0,1,0,0,1,0,679.29931640625,31.925939559936523
1,0,1,0,1,0,1,0,1,0,0,0,2561.13134765625,202.81021118164062
0,1,0,0,0,0,0,0,1,0,0,1,455.2250061035156,48.44016647338867
1,0,1,0,1,1,0,0,1,1,1,0,2630.0771484375,204.59683227539062
0,1,1,1,0,1,1,0,1,1,1,0,540.9942626953125,61.4273567199707
1,0,1,0,0,1,0,1,1,1,1,0,2547.74267578125,206.0076446533203
1,1,1,0,0,0,1,0,1,0,1,1,2591.76904296875,206.796875
1,0,0,0,0,0,1,1,1,0,1,1,2564.03271484375,207.43991088867188
0,1,0,0,0,1,0,1,1,1,0,0,403.9425048828125,50.58824157714844
0,1,0,1,0,0,0,1,1,0,0,1,526.335693359375,56.752098083496094
1,1,1,0,0,1,0,1,0,0,0,1,2614.61572265625,203.68142700195312
0,1,0,1,1,1,0,1,1,0,1,1,768.9906005859375,58.09608840942383
0,1,0,0,0,0,0,0,1,0,0,0,290.4772033691406,41.042633056640625
1,1,1,1,0,0,1,0,1,1,0,0,2525.922119140625,206.09536743164062
0,1,1,1,1,1,0,1,0,1,1,1,839.6383056640625,57.908050537109375
1,1,1,0,1,1,0,1,0,1,1,0,2656.415771484375,204.0608367919922
0,1,1,1,1,0,0,0,0,1,1,0,790.0543212890625,46.768775939941406
1,0,1,0,1,0,0,0,0,0,1,0,2563.65283203125,199.4094696044922
0,0,0,1,1,0,0,1,1,0,1,0,665.367919921875,36.43461227416992
1,1,0,0,0,0,0,1,1,1,0,0,2555.08544921875,206.2606964111328
0,0,1,1,0,1,0,0,0,1,1,0,470.5857849121094,29.0927791595459
0,0,0,1,1,1,0,1,0,0,1,1,727.7887573242188,40.21305465698242
1,0,1,0,1,1,1,1,1,1,0,0,2599.357666015625,206.87496948242188
0,1,1,1,1,0,0,1,1,0,1,1,780.2728881835938,58.09608840942383
0,1,0,0,1,1,0,1,0,1,0,0,681.3377075195312,46.62509536743164
0,1,0,0,1,1,1,1,1,1,1,0,725.99365234375,62.46754837036133
1,1,1,1,1,0,1,0,1,1,0,0,2606.281982421875,206.09536743164062
0,1,0,1,1,0,0,1,0,1,0,0,762.1427612304688,50.492523193359375
0,1,1,1,1,0,1,0,1,0,0,1,765.5995483398438,63.043487548828125
1,1,0,0,1,1,0,0,0,1,1,0,2657.181884765625,202.729248046875
1,0,1,1,0,0,1,1,1,0,1,1,2625.66748046875,210.94082641601562
0,1,1,1,1,0,1,0,0,1,1,1,839.60595703125,64.01768493652344
1,0,0,1,0,1,1,1,0,0,0,0,2519.550537109375,206.85391235351562
0,1,0,0,1,0,0,0,1,0,0,1,681.7119140625,48.44016647338867
0,1,1,1,1,0,0,1,0,0,0,1,765.5995483398438,53.14802169799805
0,1,1,1,1,1,0,1,0,1,1,0,790.0934448242188,51.450523376464844
0,1,1,1,0,0,1,1,0,1,0,1,631.2530517578125,66.83396911621094
0,1,1,1,0,0,1,1,0,1,1,1,648.4952392578125,67.38496398925781
1,0,1,0,0,1,0,0,1,1,0,1,2607.302978515625,207.0164031982422
0,1,1,0,1,0,1,1,1,0,1,0,656.4925537109375,58.97319793701172
1,1,0,0,1,1,0,1,0,1,0,1,2721.428466796875,206.9627227783203
0,1,0,0,1,0,0,0,1,1,1,1,789.0654296875,55.30421829223633
1,0,1,1,0,0,0,0,1,1,0,1,2557.11669921875,205.1890869140625
1,1,0,1,0,1,1,0,0,1,1,1,2595.39892578125,206.7478790283203
1,1,0,0,1,0,1,1,0,0,1,0,2592.89599609375,204.9191436767578
0,0,1,1,0,1,1,1,1,1,0,1,577.2320556640625,58.09834671020508
0,1,1,1,1,0,0,0,1,1,0,0,781.8810424804688,49.8364143371582
0,0,1,1,1,1,1,1,1,1,1,0,738.68017578125,53.06013107299805
1,1,0,0,0,0,0,1,1,0,1,0,2509.98583984375,203.87489318847656
0,0,1,0,1,0,1,0,1,0,1,1,666.764892578125,47.78832244873047
0,1,1,0,0,1,1,0,0,0,0,1,481.8204040527344,56.097862243652344
1,1,1,0,1,1,1,0,0,0,1,0,2593.43310546875,203.59523010253906
1,1,1,0,1,1,1,0,0,1,0,0,2637.87060546875,205.90518188476562
0,1,0,0,1,1,0,0,1,0,1,1,699.8020629882812,50.13178253173828
1,0,1,1,0,1,0,0,1,0,1,0,2536.173095703125,206.038818359375
0,0,0,1,0,0,1,1,0,0,0,0,303.99017333984375,45.164764404296875
0,0,0,1,0,0,0,0,0,0,0,0,303.99017333984375,19.05874252319336
0,0,1,1,0,0,1,0,1,0,1,0,378.0462646484375,45.17963790893555
0,0,0,1,1,0,0,1,1,0,0,1,700.2554931640625,42.32843780517578
1,1,1,0,1,0,0,1,1,0,1,1,2666.68798828125,206.29074096679688
1,1,1,0,0,0,1,0,0,1,1,0,2573.095703125,206.3240509033203
1,0,1,1,1,0,1,0,1,0,0,0,2605.815185546875,206.14437866210938
1,0,1,1,0,1,0,0,0,0,0,0,2521.047607421875,202.08132934570312
1,0,1,1,1,1,1,0,1,0,1,0,2622.015380859375,207.6898651123047
0,0,0,1,1,0,0,0,1,0,1,1,727.7442016601562,38.066993713378906
1,1,1,0,1,0,1,1,0,1,1,1,2741.1650390625,210.5111541748047
0,1,1,0,1,0,0,1,0,1,0,1,759.8106689453125,53.25981903076172
1,1,1,0,1,0,0,1,1,0,1,0,2593.414794921875,203.87489318847656
0,0,0,1,1,1,1,1,1,1,0,0,700.22412109375,51.754920959472656
0,0,0,1,0,0,1,1,1,0,1,1,502.24267578125,55.96503448486328
1,0,0,1,1,1,0,0,1,0,0,0,2604.502685546875,204.5017852783203
0,0,1,1,0,0,0,0,0,0,0,0,339.3288879394531,19.05874252319336
0,1,0,0,1,1,0,1,0,1,1,0,725.99365234375,48.67906951904297
0,1,1,0,0,0,0,0,1,1,1,0,474.2416076660156,48.11001205444336
0,0,1,0,0,0,1,0,1,0,1,1,445.4498596191406,47.78832244873047
0,0,0,1,1,0,1,1,0,0,1,1,727.7442016601562,52.9179801940918
1,1,1,0,0,0,0,1,0,1,1,1,2663.902587890625,206.893310546875
1,0,0,0,1,0,1,0,0,1,0,1,2684.3525390625,207.90286254882812
0,0,1,0,0,1,0,1,0,0,1,1,445.52301025390625,35.53702163696289
1,0,1,1,1,0,1,1,1,0,0,0,2605.815185546875,207.5196075439453
0,0,1,0,1,1,1,1,0,0,0,1,640.1627197265625,47.46609878540039
1,0,1,1,1,0,0,1,1,0,0,1,2661.279541015625,207.46340942382812
0,0,1,0,1,0,0,0,0,1,1,1,762.1282958984375,34.9663200378418
1,0,0,0,1,1,0,0,1,0,0,0,2559.69580078125,201.01296997070312
1,1,1,0,0,0,1,0,0,1,1,1,2663.902587890625,209.23953247070312
1,0,0,1,0,0,1,1,0,1,1,0,2494.599609375,205.98501586914062
1,1,0,1,1,0,1,0,0,0,1,1,2733.697509765625,209.3441925048828
1,0,1,0,1,1,0,0,1,1,1,1,2716.94775390625,207.40707397460938
1,1,0,0,1,0,1,1,1,0,1,1,2666.100830078125,208.05294799804688
0,0,0,0,0,1,1,0,0,0,1,1,427.3340759277344,44.09497833251953
1,0,1,0,0,1,0,0,1,0,0,0,2479.8154296875,201.01296997070312
1,1,1,1,1,1,0,0,0,1,1,0,2612.9794921875,201.82888793945312
1,0,0,1,1,1,1,1,1,0,0,0,2604.502685546875,207.5196075439453
1,0,1,1,0,0,0,1,1,0,1,1,2625.66748046875,209.404296875
1,1,1,0,1,1,1,1,0,1,0,1,2718.833984375,210.4041748046875
1,1,1,1,1,1,0,0,0,0,0,1,2699.923095703125,204.4442596435547
0,1,1,0,0,1,0,0,1,1,0,0,427.016357421875,45.98832702636719
1,0,0,1,0,1,1,0,0,1,0,1,2554.341552734375,205.9132080078125
0,0,0,0,0,0,1,1,0,0,0,1,372.9104309082031,47.46609878540039
1,1,1,0,1,0,0,0,0,0,1,0,2593.414794921875,199.94485473632812
1,0,1,1,0,1,0,1,1,1,1,1,2568.564697265625,206.4729766845703
0,0,0,1,0,1,0,1,1,0,0,0,304.1099548339844,34.313018798828125
1,0,1,0,0,0,1,0,0,0,1,1,2565.524169921875,205.28173828125
1,0,0,1,0,0,0,1,0,0,1,1,2623.44775390625,206.9191131591797
0,0,0,0,1,0,0,1,0,1,1,0,666.0779418945312,32.92563247680664
0,1,0,0,0,1,1,1,1,0,1,0,342.5138244628906,58.97319793701172
1,0,1,0,0,1,1,0,1,0,0,0,2479.8154296875,202.81021118164062
1,1,0,0,0,1,0,1,0,1,0,0,2555.1044921875,203.74256896972656
0,0,0,0,1,1,0,0,1,1,0,1,697.584228515625,36.281272888183594
0,0,0,0,0,0,0,1,0,0,1,1,427.25787353515625,35.53702163696289
0,0,1,1,0,1,0,1,0,1,1,1,603.2913818359375,44.66014862060547
1,0,0,1,1,1,0,1,1,1,0,1,2627.0888671875,206.604736328125
0,0,0,1,1,1,0,0,1,1,1,1,786.3125610351562,42.85013198852539
1,0,1,1,1,0,0,1,1,0,1,0,2621.99462890625,207.4352569580078
0,1,0,0,1,0,1,0,1,1,1,1,789.0654296875,64.92738342285156
0,0,1,1,0,1,0,0,1,0,1,1,519.2220458984375,38.066993713378906
1,0,1,1,0,0,1,0,1,0,0,0,2521.0263671875,206.14437866210938
1,1,0,1,0,1,0,0,1,0,0,1,2621.91259765625,207.08877563476562
0,0,0,0,0,0,1,0,0,1,1,0,376.1025390625,41.74675750732422
1,1,1,1,0,1,0,1,1,1,0,1,2587.16650390625,207.7380828857422
1,0,0,0,0,1,1,1,1,0,0,1,2576.537353515625,206.771484375
1,1,1,1,0,0,1,0,1,0,0,0,2561.520263671875,207.1455078125
0,0,1,0,1,1,1,1,0,0,0,0,551.2154541015625,40.86502456665039
0,1,1,0,1,0,0,0,1,0,1,1,713.1640014648438,50.13178253173828
1,0,0,1,1,0,0,1,1,1,0,0,2573.9287109375,204.82369995117188
1,0,0,1,0,0,0,1,1,0,0,0,2519.52978515625,205.9375
0,1,0,0,0,0,1,1,1,0,1,0,342.42108154296875,58.97319793701172
0,0,0,1,0,0,1,1,1,1,1,1,583.6416015625,58.8765754699707
1,1,0,0,1,1,0,0,1,1,1,1,2743.116943359375,208.3035430908203
1,1,1,1,0,0,1,1,0,0,1,1,2656.29443359375,210.59323120117188
0,1,0,1,1,0,1,0,1,0,0,1,749.38916015625,63.043487548828125
1,1,1,1,1,0,0,0,0,1,1,0,2612.9609375,201.82888793945312
1,0,0,0,0,1,1,0,1,1,0,0,2515.36572265625,205.48263549804688
0,0,1,0,0,0,0,1,1,1,0,1,493.6227111816406,42.53582000732422
1,0,1,1,1,0,0,0,0,1,0,0,2575.30517578125,200.91732788085938
0,0,1,1,0,1,1,1,0,0,1,0,378.14190673828125,46.8627815246582
1,0,0,0,0,1,0,0,1,0,0,1,2576.537353515625,203.68405151367188
1,1,1,1,0,0,0,1,0,1,1,0,2529.404296875,203.1735382080078
1,1,1,0,1,0,1,0,0,1,1,1,2741.1650390625,209.23953247070312
1,1,1,0,1,1,1,0,0,0,0,1,2688.16943359375,205.7620391845703
1,1,0,1,0,0,0,0,1,1,1,0,2526.302001953125,204.47991943359375
1,0,0,1,0,0,1,1,1,1,1,1,2565.17431640625,208.0885467529297
0,1,1,1,1,0,0,1,1,1,1,0,790.0543212890625,55.03858184814453
0,0,1,0,1,0,1,1,0,1,0,1,709.9017333984375,51.151832580566406
0,0,0,0,1,0,0,0,1,0,0,0,531.3406372070312,17.87057876586914
1,0,0,0,1,1,1,1,1,0,0,1,2649.795166015625,206.771484375
0,0,0,1,0,0,1,1,1,0,0,1,456.745361328125,54.56714630126953
0,1,0,0,0,0,1,1,1,1,0,1,537.9029541015625,66.1748046875
0,1,1,1,0,0,0,0,1,0,1,0,468.5267028808594,47.34102249145508
1,0,1,1,1,0,0,0,0,0,1,0,2621.99462890625,203.59678649902344
1,1,0,1,1,1,1,0,1,0,0,0,2645.00830078125,207.1455078125
0,0,1,0,1,1,1,1,1,0,0,0,551.2154541015625,44.45262145996094
1,0,1,0,1,1,1,1,1,0,0,0,2561.15185546875,204.2657012939453
0,1,0,0,0,0,1,0,1,0,0,1,455.2250061035156,59.39238739013672
1,1,1,1,0,1,1,0,1,1,0,1,2587.16650390625,208.03274536132812
0,1,1,0,1,0,0,1,1,0,1,0,656.4925537109375,47.934730529785156
1,0,1,0,1,0,1,1,0,1,0,1,2682.955810546875,209.3109588623047
1,0,0,0,0,0,0,1,0,1,1,1,2639.888671875,206.3135223388672
1,1,1,0,0,1,1,1,0,1,1,1,2663.919189453125,210.5111541748047
1,1,0,0,0,0,1,1,0,0,0,1,2614.8251953125,207.0808563232422
0,1,1,0,0,1,0,1,1,0,0,0,327.90087890625,46.235172271728516
1,1,1,0,1,0,1,0,1,0,0,1,2688.153564453125,206.59524536132812
1,1,1,1,0,0,0,1,1,0,1,1,2656.29443359375,209.9095916748047
0,1,1,1,0,1,0,1,1,0,0,1,548.9962768554688,56.752098083496094
1,0,0,0,0,1,1,0,0,1,0,1,2608.641357421875,207.90286254882812
0,1,0,1,0,1,1,1,0,1,1,0,516.500244140625,61.93938446044922
1,1,0,1,0,1,0,0,0,1,1,1,2595.39892578125,203.32351684570312
0,1,1,0,1,1,1,1,1,1,0,1,759.84619140625,66.1748046875
0,1,0,1,0,0,0,0,1,1,1,0,516.4398803710938,50.856014251708984
1,0,1,0,1,0,1,0,0,0,0,0,2561.13134765625,202.13478088378906
1,1,1,1,0,0,0,1,0,0,0,0,2561.520263671875,204.265625
1,1,1,0,0,0,1,1,0,0,1,1,2591.76904296875,207.20986938476562
0,0,0,0,0,1,1,0,0,1,1,0,376.1962585449219,41.74675750732422
1,1,0,1,0,1,1,0,0,0,0,1,2621.91259765625,207.8979949951172
0,1,1,1,1,1,1,1,0,0,0,0,720.5811767578125,58.00336456298828
0,1,0,0,1,1,0,0,1,1,1,0,725.99365234375,48.11001205444336
0,1,1,1,1,1,1,1,0,1,1,0,790.0934448242188,61.93938446044922
0,1,0,0,1,1,1,0,1,1,1,0,725.99365234375,58.98535919189453
0,0,1,0,1,1,1,0,1,0,0,1,640.1627197265625,45.76228332519531
1,0,0,1,0,0,1,1,0,1,0,1,2554.323486328125,207.3349609375
1,1,0,0,1,1,1,0,0,1,0,1,2721.428466796875,209.10916137695312
0,0,1,0,1,0,1,0,1,1,1,1,762.1282958984375,52.310211181640625
1,0,1,1,0,1,1,0,1,0,0,1,2583.053466796875,207.6586151123047
1,0,0,0,0,0,0,0,1,1,0,0,2515.344970703125,203.76846313476562
1,0,1,1,1,0,1,1,1,0,1,1,2703.18994140625,210.94082641601562
1,0,0,0,1,0,0,0,0,1,1,1,2716.12451171875,204.8444366455078
1,0,0,1,1,0,0,1,0,0,1,0,2618.459716796875,205.07943725585938
0,0,1,1,0,0,1,1,1,0,1,1,519.1580810546875,55.96503448486328
1,1,1,1,1,0,1,0,1,0,1,1,2734.252197265625,210.2491455078125
0,1,0,0,1,1,1,1,1,1,1,1,789.101318359375,68.15230560302734
0,0,0,0,1,1,1,1,0,0,0,0,531.4068603515625,40.86502456665039
0,0,1,0,0,0,1,1,0,0,1,0,231.5008544921875,42.94928741455078
0,1,1,1,1,1,1,0,0,1,0,0,781.9196166992188,57.250457763671875
1,0,0,1,0,0,1,1,1,0,0,1,2582.103515625,209.02761840820312
1,0,1,1,1,1,1,0,1,1,0,0,2575.324951171875,204.94046020507812
1,0,0,1,0,1,0,0,0,0,1,0,2532.39990234375,203.59678649902344
1,1,1,0,1,0,0,1,0,1,1,1,2741.1650390625,206.893310546875
1,0,1,0,1,0,1,1,1,0,0,1,2649.88525390625,206.771484375
1,0,1,0,0,1,1,0,0,0,1,1,2565.54248046875,205.28173828125
1,1,0,1,1,0,1,1,0,0,1,1,2733.697509765625,210.59323120117188
0,1,1,1,1,0,1,0,0,1,0,1,827.189453125,63.423179626464844
1,0,0,0,0,1,1,1,0,0,0,0,2478.21240234375,203.64830017089844
1,1,1,0,0,1,1,1,1,0,1,0,2510.627197265625,205.6966094970703
0,1,1,1,1,0,1,1,1,1,1,1,839.60595703125,70.065185546875
0,0,0,0,1,1,0,0,1,1,1,0,666.1302490234375,30.341503143310547
0,0,0,1,1,1,0,1,1,1,1,1,786.3125610351562,48.254146575927734
0,1,0,1,0,0,1,1,0,1,1,1,625.5230712890625,67.38496398925781
1,0,1,0,0,1,1,1,1,0,0,1,2576.778076171875,206.771484375
0,0,0,0,0,0,1,1,0,1,1,0,376.1025390625,47.15241622924805
1,0,0,0,0,0,1,1,1,0,1,0,2481.268310546875,205.19384765625
0,0,1,1,1,1,1,0,0,0,0,0,655.6371459960938,39.41779708862305
1,0,1,1,0,1,0,0,1,0,0,1,2583.053466796875,206.04666137695312
0,1,0,1,0,1,0,1,1,1,0,0,503.5997009277344,54.1070671081543
1,0,0,0,1,1,0,0,0,1,1,1,2716.142333984375,204.8444366455078
1,0,0,0,0,0,1,0,1,1,0,0,2515.344970703125,205.48263549804688
0,0,1,0,1,1,1,0,1,0,1,0,584.1251831054688,40.955745697021484
1,0,1,0,1,1,1,0,1,0,0,0,2561.15185546875,202.81021118164062
1,0,1,1,1,0,1,0,1,1,0,1,2629.716796875,206.70654296875
1,0,0,1,0,1,1,0,1,1,1,1,2565.193115234375,206.72146606445312
0,0,0,0,1,0,0,1,1,0,1,1,654.7462158203125,39.9445915222168
1,0,0,0,0,1,0,1,1,0,0,1,2576.537353515625,205.1613311767578
0,1,0,1,1,0,1,1,0,0,0,0,702.5184936523438,58.00336456298828
1,0,0,1,1,1,1,0,1,1,1,1,2638.71728515625,206.72146606445312
0,0,0,1,1,1,0,1,0,0,1,0,665.4208984375,31.925939559936523
0,1,1,0,0,0,1,1,0,1,0,0,426.94500732421875,57.73070526123047
0,0,0,0,1,0,1,0,1,1,1,1,751.219970703125,52.310211181640625
1,0,0,1,0,1,1,0,0,0,0,1,2582.123046875,206.91525268554688
1,0,1,0,1,1,1,1,1,1,1,1,2716.94775390625,210.44033813476562
0,0,1,0,0,0,0,0,0,1,0,0,318.10601806640625,18.867231369018555
0,0,1,1,0,0,0,0,0,1,1,1,603.2386474609375,38.51530456542969
1,1,0,0,1,1,1,1,1,0,0,1,2688.507080078125,207.8578338623047
1,1,0,1,1,0,0,1,1,1,1,1,2670.407958984375,207.3414764404297
1,0,0,1,1,1,1,1,1,0,1,1,2701.18408203125,210.94082641601562
1,0,0,1,1,1,1,0,1,0,1,0,2618.480224609375,207.6898651123047
0,1,1,1,0,1,0,1,0,0,1,0,468.59466552734375,48.088565826416016
1,1,0,1,0,1,1,1,1,0,0,0,2559.96044921875,208.3922576904297
1,0,1,1,1,1,1,0,1,1,1,1,2641.9189453125,206.72146606445312
1,0,1,1,1,1,1,0,1,0,1,1,2703.20849609375,209.6188201904297
1,0,1,1,0,0,1,0,1,1,0,0,2494.28564453125,204.94046020507812
1,0,1,1,1,1,0,0,1,1,1,0,2579.646728515625,203.65261840820312
0,0,0,1,0,1,0,1,0,0,1,0,353.0472412109375,31.925939559936523
0,0,0,0,1,1,0,1,0,0,1,1,654.7950439453125,35.53702163696289
1,1,1,0,0,1,1,1,0,1,0,1,2642.46240234375,210.4041748046875
0,0,1,1,1,1,0,1,1,1,1,0,738.68017578125,40.84187316894531
1,0,1,1,0,0,0,1,1,1,0,1,2557.11669921875,206.604736328125
0,1,0,1,1,0,1,0,0,0,0,0,702.5184936523438,54.0339469909668
1,0,1,1,1,0,1,1,0,1,0,1,2629.716796875,207.3349609375
1,0,1,1,0,0,1,1,0,0,1,0,2536.151611328125,208.3489990234375
1,1,1,1,1,1,1,1,0,1,1,0,2612.9794921875,206.5184326171875
1,0,0,0,0,1,1,1,1,1,0,0,2515.36572265625,206.87496948242188
1,1,0,0,0,0,0,0,0,1,1,0,2573.77783203125,202.729248046875
0,1,0,1,1,1,0,1,0,1,0,1,809.3702392578125,57.3918342590332
0,1,0,0,0,1,1,0,1,0,0,0,290.584716796875,53.553436279296875
1,1,1,1,1,0,0,1,1,0,0,1,2699.906005859375,208.39041137695312
1,1,0,0,0,0,1,1,1,0,1,0,2509.98583984375,205.6966094970703
0,1,1,0,0,0,1,0,1,1,0,0,426.94500732421875,57.168182373046875
0,0,1,0,1,0,0,1,1,0,1,1,666.764892578125,39.9445915222168
0,0,1,0,0,0,0,1,1,0,0,0,141.76004028320312,28.554546356201172
0,1,1,0,0,1,0,0,1,0,1,1,507.8448181152344,50.13178253173828
0,1,0,0,1,0,0,0,0,1,1,0,725.9508666992188,43.686012268066406
1,0,1,0,1,0,0,0,0,0,1,1,2638.20849609375,201.77731323242188
1,0,1,1,1,1,0,1,1,0,0,0,2605.83544921875,205.9375
1,1,1,1,1,0,1,0,1,0,0,1,2699.906005859375,208.77114868164062
1,1,1,0,1,0,0,0,0,0,0,1,2688.153564453125,202.29147338867188
1,0,1,0,1,0,0,0,1,1,0,1,2682.955810546875,207.0164031982422
0,0,0,0,1,0,1,1,0,0,1,1,654.7462158203125,49.355384826660156
1,1,1,0,1,1,1,1,0,0,1,1,2666.7041015625,207.20986938476562
0,1,1,1,0,1,0,1,1,1,1,0,540.9942626953125,55.03858184814453
0,1,0,0,0,1,0,1,0,1,1,0,461.54498291015625,48.67906951904297
1,1,1,1,0,0,1,1,1,0,0,1,2621.497802734375,210.01504516601562
0,0,1,1,0,0,1,0,0,1,1,0,470.510986328125,44.92377471923828
1,1,0,0,1,0,0,0,1,0,0,1,2688.49072265625,204.97705078125
1,0,0,0,0,1,1,1,1,0,1,0,2481.2890625,205.19384765625
0,1,0,0,0,1,0,0,1,1,0,0,403.9425048828125,45.98832702636719
0,1,1,0,0,0,1,1,0,1,1,0,474.2416076660156,59.554603576660156
0,0,1,1,0,0,1,1,1,0,0,0,339.3288879394531,48.52680587768555
0,0,1,1,1,0,0,1,0,1,0,0,718.8272705078125,35.086544036865234
0,1,0,1,1,0,1,1,0,1,0,0,762.1427612304688,60.970298767089844
0,0,1,1,1,0,1,1,0,0,1,0,679.29931640625,46.8627815246582
1,0,0,1,0,1,1,1,0,1,0,0,2492.814208984375,205.61532592773438
1,0,0,1,1,1,0,1,1,1,1,1,2638.71728515625,206.4729766845703
0,1,0,0,0,0,1,1,0,0,1,1,489.10211181640625,61.41663360595703
1,0,1,1,1,1,0,0,0,1,1,1,2641.9189453125,202.48489379882812
0,0,1,0,1,1,0,0,0,0,1,1,666.8128662109375,27.278783798217773
1,0,0,1,1,0,1,0,0,1,0,1,2627.07080078125,205.9132080078125
0,0,1,1,0,0,1,1,1,0,1,0,378.0462646484375,50.11528015136719
1,0,1,0,1,0,1,0,1,1,1,0,2630.05712890625,206.36190795898438
0,0,1,1,0,1,1,0,0,0,1,0,378.14190673828125,41.34559631347656
1,1,0,1,1,1,1,1,1,0,1,1,2733.71435546875,211.45266723632812
1,1,0,0,0,1,0,1,0,1,1,0,2573.796875,204.0608367919922
0,1,0,1,0,1,0,0,0,1,1,0,516.500244140625,46.768775939941406
1,0,1,1,0,1,0,1,1,1,0,1,2557.1357421875,206.604736328125
1,1,1,0,1,0,0,1,1,1,1,1,2741.1650390625,209.5756378173828
0,1,1,1,0,0,1,0,0,1,0,0,532.000732421875,57.250457763671875
0,1,0,1,0,0,0,0,1,1,0,1,608.1014404296875,56.92207717895508
0,0,1,1,0,1,0,1,0,1,0,0,450.1021423339844,35.086544036865234
1,0,0,1,1,0,0,0,0,0,1,0,2618.459716796875,203.59678649902344
1,0,1,1,1,1,0,1,1,0,1,1,2703.20849609375,209.404296875
1,1,1,1,0,1,0,0,1,0,0,0,2561.53955078125,205.500244140625
0,1,1,0,1,0,0,0,0,0,1,1,713.1640014648438,45.81502151489258
0,1,0,0,1,1,1,1,1,0,0,1,681.7533569335938,62.97125244140625
1,0,0,1,0,0,1,0,0,0,1,0,2532.37841796875,206.9720458984375
1,0,1,1,0,1,1,1,0,0,0,1,2583.053466796875,208.3238983154297
0,1,0,0,0,0,1,1,0,1,0,0,403.86724853515625,57.73070526123047
0,0,1,1,0,1,1,0,0,0,0,0,339.43572998046875,39.41779708862305
0,1,0,0,0,0,0,1,0,1,1,1,586.8660888671875,55.646217346191406
1,0,0,1,1,1,0,1,0,1,0,0,2573.947998046875,202.44285583496094
0,1,1,0,0,1,1,0,0,1,0,0,427.016357421875,53.7883415222168
1,0,0,1,0,1,1,0,1,0,1,1,2623.466552734375,209.6188201904297
0,0,0,0,1,0,0,0,0,0,0,1,623.3182983398438,23.881359100341797
0,1,0,1,1,0,1,0,0,0,1,1,768.9539794921875,61.26374053955078
0,1,1,1,0,0,1,0,0,0,1,1,574.3804321289062,61.26374053955078
0,0,1,0,1,1,1,0,0,0,1,1,666.8128662109375,44.09497833251953
0,0,1,1,1,0,1,0,1,1,0,0,718.8272705078125,46.998741149902344
1,0,0,0,0,1,1,0,1,1,1,0,2546.51220703125,206.36190795898438
0,0,1,1,0,0,0,0,1,0,1,1,519.1580810546875,38.066993713378906
0,0,1,0,1,1,1,0,0,0,0,0,551.2154541015625,34.29319381713867
0,0,0,0,0,0,1,1,1,0,0,1,372.9104309082031,50.73466873168945
0,0,0,0,1,0,1,0,1,0,1,0,569.3597412109375,40.955745697021484
0,1,1,0,1,1,1,1,1,0,1,0,656.540283203125,58.97319793701172
1,0,1,1,0,0,0,0,0,1,0,0,2494.28564453125,200.91732788085938
1,0,1,0,1,1,1,1,0,0,1,1,2638.226318359375,206.7070770263672
1,0,1,1,1,0,0,0,1,0,1,0,2621.99462890625,206.038818359375
0,1,0,1,1,0,0,0,0,0,0,0,702.5184936523438,41.281455993652344
0,0,1,0,0,1,0,0,0,1,1,1,558.454833984375,34.9663200378418
1,0,1,1,1,1,0,1,0,0,1,0,2622.015380859375,205.07943725585938
1,1,0,1,0,0,0,0,1,1,0,0,2524.66357421875,204.46470642089844
1,0,0,0,1,1,0,0,0,0,0,1,2649.795166015625,201.2137908935547
0,1,0,1,0,0,1,1,0,1,1,0,516.4398803710938,61.93938446044922
1,0,0,1,0,1,1,0,0,1,1,0,2494.62060546875,204.59117126464844
1,1,1,0,1,0,0,0,1,1,0,1,2718.81787109375,208.34817504882812
0,0,1,0,1,1,1,1,0,1,1,1,762.1702270507812,53.635292053222656
1,1,0,1,0,1,1,0,1,1,1,0,2526.321044921875,206.15652465820312
0,1,0,0,1,0,1,1,1,0,1,1,699.7618408203125,64.30099487304688
1,0,0,0,0,0,0,1,1,0,1,0,2481.268310546875,203.2924346923828
1,1,1,1,1,1,0,0,1,1,0,0,2606.2998046875,204.46470642089844
1,1,1,1,1,0,1,1,0,1,1,1,2672.46923828125,208.00137329101562
1,0,1,1,1,1,0,1,1,0,0,1,2661.298095703125,207.46340942382812
1,0,0,1,0,0,0,1,1,0,1,1,2623.44775390625,209.404296875
1,0,1,1,1,1,0,1,0,0,0,0,2605.83544921875,203.58255004882812
1,0,1,0,1,0,1,1,1,0,0,0,2561.13134765625,204.2657012939453
1,1,0,0,0,0,0,1,1,0,0,1,2614.8251953125,206.3017120361328
0,0,1,0,0,1,1,1,0,0,0,1,400.22808837890625,47.46609878540039
0,0,1,0,0,1,0,1,1,1,0,0,318.21624755859375,34.40061569213867
1,1,0,0,0,1,1,0,0,0,0,0,2518.01904296875,203.13571166992188
1,1,0,0,0,0,1,1,1,0,0,0,2518.00048828125,205.1920928955078
0,1,0,1,1,1,0,0,1,1,1,0,773.0755615234375,50.856014251708984
