/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv2.0/cv2.0.1/conv/Conv,/model.23/cv2.1/cv2.1.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0,output1
1,1,1,0,1,1,0,0,0,0,0,0,0.16493718326091766,0.0927058607339859
0,1,0,1,1,1,1,0,1,1,1,1,0.0963188037276268,0.06608124077320099
0,0,0,1,1,1,1,1,0,0,1,1,0.04760248214006424,0.04789482802152634
0,1,0,1,1,0,1,1,1,1,1,0,0.09457626938819885,0.07127735763788223
0,0,0,0,1,1,1,0,1,0,1,1,0.0410354807972908,0.042072854936122894
1,1,1,1,1,0,1,0,0,0,1,1,0.16787244379520416,0.10362231731414795
0,1,0,1,1,0,1,1,0,0,0,1,0.05592036247253418,0.055772192776203156
0,1,1,1,0,0,0,0,0,0,0,1,0.05933444947004318,0.03213045373558998
0,0,0,0,1,0,0,0,0,0,0,0,0.009641021490097046,0.0
1,1,1,0,1,0,1,1,0,0,1,0,0.16578848659992218,0.10798226296901703
1,1,0,0,1,0,0,0,0,0,1,0,0.16015855967998505,0.09420516341924667
1,0,0,0,0,1,0,0,1,0,0,0,0.148787260055542,0.08727778494358063
0,1,1,0,0,1,0,0,1,1,1,0,0.09611864387989044,0.05240793898701668
1,1,0,1,0,0,1,1,0,1,0,0,0.17436066269874573,0.1106158047914505
0,0,1,1,1,0,0,1,0,0,0,1,0.04440698400139809,0.026533346623182297
1,1,1,0,1,1,1,1,1,1,1,1,0.17153623700141907,0.10810389369726181
0,0,0,1,1,1,0,0,0,0,0,0,0.028089558705687523,0.0
1,0,1,0,0,1,0,0,1,0,0,1,0.15612468123435974,0.08744706958532333
0,1,1,0,1,1,0,1,0,1,0,0,0.09335760772228241,0.053923100233078
0,1,0,1,0,0,1,0,0,0,1,0,0.057852812111377716,0.05222892761230469
1,1,1,0,1,0,1,1,1,0,0,1,0.16458693146705627,0.10753554105758667
1,0,0,1,0,1,1,0,1,0,0,1,0.15267516672611237,0.09613208472728729
1,1,1,1,0,0,1,0,1,0,0,1,0.16546976566314697,0.10339544713497162
0,0,1,0,1,1,0,1,1,1,1,1,0.08627770841121674,0.049678951501846313
0,0,0,1,1,1,1,1,0,1,1,1,0.0819849893450737,0.060833144932985306
1,0,1,0,1,1,0,0,1,0,1,0,0.15994903445243835,0.089090995490551
0,0,1,0,0,1,0,1,1,1,1,1,0.08308769017457962,0.049678951501846313
1,0,1,1,0,1,1,1,0,1,1,0,0.16740518808364868,0.10034818947315216
0,1,0,1,0,1,0,1,0,0,0,1,0.052343785762786865,0.04138347506523132
1,1,0,0,1,0,0,1,1,0,1,1,0.15939491987228394,0.09979982674121857
0,1,0,0,1,0,0,1,1,1,0,1,0.08376750349998474,0.05559851974248886
1,0,0,1,1,0,0,1,1,0,1,1,0.15543979406356812,0.09342055022716522
0,1,1,1,0,1,0,0,0,0,1,0,0.066471166908741,0.03576451167464256
0,0,0,0,0,0,0,1,1,0,0,1,0.015307662077248096,0.029577478766441345
0,0,1,1,0,1,0,0,0,0,0,0,0.032197535037994385,0.0
1,0,1,1,0,0,0,1,1,1,0,0,0.1743851900100708,0.09661335498094559
0,1,1,1,1,1,1,0,0,0,1,1,0.07210428267717361,0.05263112112879753
0,0,1,1,0,1,1,1,0,1,1,0,0.08669649809598923,0.06042402982711792
1,0,1,1,0,1,1,0,1,1,1,0,0.16740518808364868,0.09705540537834167
0,1,0,1,0,1,1,1,1,1,0,1,0.08398548513650894,0.0680309385061264
0,0,0,1,1,1,1,0,0,1,0,0,0.07256743311882019,0.049339570105075836
1,0,0,0,1,0,1,1,1,1,1,1,0.15839751064777374,0.10122521221637726
1,0,0,1,1,0,1,1,1,1,1,1,0.16198137402534485,0.10122521221637726
1,0,1,1,1,0,0,0,1,1,1,1,0.168600395321846,0.08913426846265793
0,0,1,0,0,0,0,0,1,0,1,0,0.045447248965501785,0.02310946397483349
1,1,1,1,1,0,1,1,0,0,0,1,0.16744548082351685,0.10679805278778076
0,0,0,1,0,0,0,0,0,0,1,1,0.04171429201960564,0.019581910222768784
1,0,0,0,1,1,1,1,1,1,1,1,0.15870824456214905,0.10122521221637726
0,0,1,0,1,0,1,1,0,1,1,0,0.08487443625926971,0.06042402982711792
1,0,0,0,0,0,1,1,1,0,0,1,0.1487261950969696,0.10044602304697037
0,0,0,0,0,0,0,0,1,1,0,1,0.060663096606731415,0.03605664521455765
1,1,0,0,0,0,0,0,1,1,1,0,0.16366665065288544,0.09550755470991135
0,1,1,1,0,0,1,1,0,1,1,0,0.09842996299266815,0.07026306539773941
0,0,1,0,1,0,1,0,0,0,1,0,0.05023433640599251,0.03959495574235916
0,0,1,1,1,0,1,1,1,1,1,0,0.08922833949327469,0.06166042014956474
0,0,0,1,0,1,1,0,0,1,0,1,0.06733771413564682,0.049275659024715424
1,0,1,0,0,0,0,0,1,0,1,1,0.15682967007160187,0.08896386623382568
0,1,1,1,1,1,1,1,1,1,0,1,0.09556041657924652,0.0680309385061264
0,1,0,1,0,0,0,1,0,1,0,1,0.08317013084888458,0.05384223908185959
0,1,0,0,0,1,0,0,1,0,0,0,0.04527398198843002,0.033493079245090485
1,0,0,1,1,0,1,0,0,1,0,0,0.16911093890666962,0.09913580119609833
1,0,1,0,0,1,0,1,0,1,1,1,0.16362273693084717,0.09222040325403214
0,0,1,1,1,1,1,1,1,0,1,0,0.056395940482616425,0.04895804449915886
0,0,0,1,0,0,1,0,1,0,0,1,0.02531728707253933,0.03676987066864967
0,0,1,0,1,1,1,1,0,0,1,0,0.05171357840299606,0.04750394448637962
0,0,0,1,1,0,0,0,0,1,1,1,0.08116409182548523,0.038673896342515945
0,0,0,0,1,1,0,1,0,1,0,1,0.06569673866033554,0.042624566704034805
1,0,0,0,0,0,1,0,0,0,1,0,0.15108026564121246,0.09657901525497437
1,0,0,0,1,0,0,0,1,1,1,0,0.15822678804397583,0.08902332186698914
0,1,1,0,0,1,0,1,1,0,1,0,0.06359205394983292,0.046313993632793427
1,0,1,0,0,0,1,0,0,0,0,1,0.15568315982818604,0.09503515064716339
1,1,1,0,1,0,1,0,0,0,0,1,0.16458693146705627,0.10249843448400497
0,0,1,0,1,0,0,1,0,1,1,1,0.08545680344104767,0.04764317348599434
1,0,0,0,1,1,1,0,1,0,1,0,0.1532878428697586,0.09759730100631714
0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.013514568097889423
1,1,1,1,1,1,1,0,0,1,0,0,0.18248096108436584,0.10649087280035019
0,0,0,1,1,1,0,1,1,0,1,1,0.04760248214006424,0.03473212569952011
0,1,1,0,1,1,0,0,0,0,1,1,0.0693989247083664,0.03658270835876465
0,0,1,0,1,0,0,1,0,0,1,0,0.05023433640599251,0.0314515084028244
0,0,0,0,1,1,1,0,0,0,0,1,0.023832600563764572,0.0342857725918293
1,0,0,1,0,1,1,1,1,1,1,0,0.16059595346450806,0.1011868491768837
0,0,1,0,0,1,1,0,1,1,1,0,0.08234259486198425,0.05529116466641426
0,0,1,0,0,0,1,1,1,0,1,0,0.045447248965501785,0.04895804449915886
1,1,0,0,1,0,1,1,0,1,0,0,0.17300425469875336,0.1106158047914505
0,0,0,0,0,1,1,0,0,1,0,1,0.06172986701130867,0.049275659024715424
1,0,1,0,1,1,0,0,0,0,0,1,0.15799956023693085,0.08568713068962097
1,0,0,0,0,0,1,1,1,0,0,0,0.148330420255661,0.10040054470300674
1,0,1,1,1,1,1,1,1,1,1,0,0.16893744468688965,0.1011868491768837
1,0,0,0,1,0,0,0,1,1,0,0,0.16543950140476227,0.09221702069044113
0,0,1,0,1,1,0,1,0,0,0,1,0.04159899055957794,0.026533346623182297
0,1,1,1,1,0,1,1,1,0,1,0,0.06981225311756134,0.0600627176463604
0,1,0,0,0,0,0,0,1,0,1,1,0.0562516450881958,0.03913472965359688
1,1,0,0,1,0,0,0,1,1,0,1,0.17402540147304535,0.0988590344786644
0,0,1,0,0,1,1,1,1,1,1,0,0.08234259486198425,0.06166042014956474
1,1,0,0,0,1,1,0,1,0,1,0,0.15865816175937653,0.10458127409219742
0,1,1,0,0,1,0,1,1,1,0,0,0.08939646184444427,0.055698223412036896
0,0,0,1,1,1,0,1,0,0,0,0,0.028089558705687523,0.024534262716770172
0,1,1,1,0,0,1,0,0,1,0,1,0.09096262603998184,0.060668181627988815
0,0,1,1,0,0,1,0,0,0,0,0,0.029274895787239075,0.032846417278051376
0,1,1,0,1,1,0,0,1,1,0,1,0.09274423867464066,0.04856892675161362
1,0,1,0,0,1,0,1,1,0,0,0,0.155837744474411,0.09196247160434723
1,0,0,0,0,0,1,1,0,0,1,1,0.15014997124671936,0.10074292123317719
0,0,1,1,0,1,1,1,0,1,0,0,0.07831187546253204,0.05660984665155411
0,0,1,0,0,1,1,0,1,1,1,1,0.08308769017457962,0.05581970140337944
0,0,1,1,0,0,1,1,0,0,0,0,0.029274895787239075,0.04193505272269249
1,1,1,1,1,1,1,1,1,0,0,0,0.16788074374198914,0.1074715256690979
1,0,0,0,1,1,0,0,0,1,0,1,0.16671575605869293,0.0905093103647232
0,0,0,0,0,0,1,1,0,0,1,0,0.03280799835920334,0.04750394448637962
0,1,1,0,0,0,1,0,0,0,0,0,0.05334784463047981,0.047612398862838745
1,0,0,0,1,0,1,0,0,0,1,0,0.152886763215065,0.09657901525497437
0,1,0,1,1,1,0,1,1,1,1,0,0.09526839852333069,0.059079281985759735
1,0,1,1,1,0,1,0,0,1,1,0,0.168608158826828,0.09601092338562012
0,0,1,1,0,1,1,0,1,1,1,0,0.08669649809598923,0.05529116466641426
0,0,1,1,1,1,1,1,1,0,1,1,0.0574839785695076,0.0493912398815155
1,0,1,1,1,0,0,1,0,1,0,1,0.17671941220760345,0.09516673535108566
1,1,0,1,0,1,1,0,0,1,0,1,0.1756598800420761,0.10635868459939957
0,0,1,0,0,0,1,0,0,0,1,0,0.045447248965501785,0.03959495574235916
0,0,1,1,1,1,1,1,0,1,1,1,0.09050966054201126,0.060833144932985306
1,1,1,1,0,1,1,0,1,1,1,1,0.17296478152275085,0.10410407930612564
1,0,0,0,1,0,0,0,0,0,1,0,0.152886763215065,0.0874374732375145
1,1,0,1,1,1,1,1,0,0,0,0,0.16173869371414185,0.106728196144104
0,1,1,0,0,0,1,1,0,0,0,0,0.05334784463047981,0.054902128875255585
1,1,1,1,0,0,0,0,0,1,0,1,0.1813656985759735,0.09749329835176468
0,1,0,1,0,1,0,0,0,1,0,1,0.08398548513650894,0.04623452574014664
0,1,0,1,0,1,1,1,1,1,0,0,0.08456431329250336,0.06813474744558334
1,0,1,1,1,1,0,1,1,1,1,0,0.16893744468688965,0.09339584410190582
0,1,1,1,1,0,0,0,0,1,0,0,0.09545402973890305,0.046223632991313934
1,0,0,1,0,1,1,1,0,1,1,0,0.16059595346450806,0.10034818947315216
1,0,1,0,0,0,1,0,0,1,1,1,0.16331198811531067,0.09606896340847015
1,1,0,0,1,0,0,0,1,1,1,0,0.16532710194587708,0.09550755470991135
0,1,0,1,0,0,0,1,0,1,0,0,0.08373004198074341,0.053923100233078
1,0,0,0,0,0,0,0,0,1,0,0,0.16387349367141724,0.09063218533992767
0,1,0,1,0,0,0,1,1,1,0,1,0.08317013084888458,0.05559851974248886
0,0,0,0,1,0,1,1,1,0,0,0,0.009641021490097046,0.04370763897895813
0,0,0,0,1,0,1,0,0,1,0,0,0.0656340941786766,0.049339570105075836
0,0,1,1,1,0,0,1,0,1,1,1,0.0896887555718422,0.04764317348599434
1,1,1,0,1,0,1,0,0,0,0,0,0.1644887626171112,0.102410688996315
0,0,1,1,1,0,1,0,1,0,1,0,0.05491669103503227,0.04155128449201584
1,0,0,1,1,0,0,0,0,0,1,1,0.15543979406356812,0.08727951347827911
1,0,0,1,1,1,1,0,0,1,0,1,0.17023244500160217,0.0989987850189209
1,0,1,1,1,0,1,0,1,0,0,1,0.16110317409038544,0.09613208472728729
1,1,1,0,0,0,1,0,0,1,0,0,0.1772206425666809,0.10649087280035019
1,0,1,0,1,0,0,1,1,1,0,0,0.1721835732460022,0.09661335498094559
1,1,1,1,0,1,0,0,0,1,0,0,0.18084077537059784,0.09761683642864227
0,1,1,1,1,1,1,1,0,1,0,1,0.09556041657924652,0.06693331152200699
0,1,0,1,1,1,1,1,1,0,0,1,0.05718015879392624,0.05701509118080139
0,1,1,1,1,1,1,0,1,0,1,0,0.0708712562918663,0.05361383035778999
1,1,0,1,0,1,0,0,1,0,0,0,0.15970751643180847,0.09418895095586777
0,0,1,1,1,1,1,1,1,0,0,1,0.046552713960409164,0.04484780505299568
0,1,0,0,0,0,0,0,0,1,0,1,0.07998506724834442,0.04623452574014664
1,1,1,1,0,1,0,1,1,0,1,1,0.1664840579032898,0.09979982674121857
1,1,1,0,1,1,0,0,0,0,1,1,0.16534921526908875,0.09416476637125015
0,0,1,1,0,1,0,1,0,0,1,1,0.053042925894260406,0.03219687193632126
1,0,0,1,1,0,0,1,1,1,1,1,0.16198137402534485,0.09348443150520325
1,0,0,1,0,1,1,0,0,1,0,0,0.16791802644729614,0.09913580119609833
1,0,0,1,0,1,1,1,1,1,0,1,0.1687176525592804,0.10416869074106216
1,0,0,1,0,0,1,1,0,1,1,1,0.16045020520687103,0.10036778450012207
0,1,1,1,0,0,0,1,0,0,0,0,0.056202393025159836,0.04006892442703247
1,0,0,1,0,1,0,0,0,0,1,1,0.15413576364517212,0.08727951347827911
0,1,1,1,1,1,0,0,0,1,0,1,0.09556041657924652,0.04623452574014664
1,1,1,1,0,0,1,1,1,0,1,1,0.16607508063316345,0.10859821736812592
1,0,0,1,0,1,0,1,1,0,0,1,0.15267516672611237,0.09209086000919342
0,1,0,0,0,0,0,0,1,1,0,1,0.07998506724834442,0.04856892675161362
0,0,0,0,0,0,0,1,0,0,0,1,0.015307662077248096,0.026533346623182297
1,1,0,1,1,0,0,0,1,0,0,1,0.1615922749042511,0.09429986774921417
1,1,1,0,0,0,1,0,0,0,0,0,0.16245755553245544,0.102410688996315
1,0,0,1,0,0,0,1,0,0,0,1,0.15223363041877747,0.09069667756557465
1,1,0,1,1,1,1,0,1,0,1,0,0.1633703112602234,0.10458127409219742
0,0,1,1,0,0,1,1,1,1,1,0,0.08585240691900253,0.06166042014956474
1,1,1,1,1,0,1,0,0,1,0,0,0.18210628628730774,0.10649087280035019
0,1,0,1,0,1,0,0,1,1,1,1,0.0931171327829361,0.05312841385602951
0,1,0,1,0,0,0,1,1,0,0,0,0.047556303441524506,0.04217803105711937
0,1,1,1,0,1,1,1,0,0,0,0,0.0574817955493927,0.054902128875255585
1,0,0,0,0,0,0,0,0,0,0,1,0.1487261950969696,0.08568713068962097
1,1,0,1,0,0,0,1,1,0,1,0,0.16106374561786652,0.09987635910511017
1,0,0,0,0,0,0,0,1,0,0,1,0.1487261950969696,0.08744706958532333
1,0,1,0,0,1,1,0,1,0,0,1,0.15612468123435974,0.09613208472728729
1,1,0,1,0,1,1,1,1,0,1,0,0.1614668369293213,0.10865853726863861
1,1,1,0,1,0,1,0,0,0,1,0,0.16578848659992218,0.10374695062637329
1,1,0,0,1,0,0,1,1,0,0,1,0.15879037976264954,0.0986814871430397
0,0,1,1,0,0,1,1,0,1,0,1,0.0760040283203125,0.05646897107362747
0,1,0,1,0,0,1,0,0,0,0,1,0.051083993166685104,0.04860746115446091
1,1,1,0,1,1,1,1,0,1,1,0,0.17145244777202606,0.10741493850946426
1,1,0,0,0,1,1,1,1,1,1,0,0.16401049494743347,0.10807818174362183
1,1,0,0,0,1,1,1,1,1,1,1,0.1641612946987152,0.10810389369726181
0,1,0,1,1,1,1,0,1,0,0,0,0.05422054976224899,0.049262888729572296
1,1,1,0,0,0,0,0,0,1,0,0,0.1772206425666809,0.09761683642864227
0,1,1,0,1,1,0,1,0,1,1,1,0.10052493959665298,0.05804835632443428
0,0,1,1,0,1,1,1,1,0,0,1,0.04017350450158119,0.04484780505299568
0,0,1,0,1,0,1,1,1,0,0,0,0.033502303063869476,0.04370763897895813
0,0,0,0,1,1,0,0,0,1,0,0,0.06673962622880936,0.03195778653025627
1,0,1,1,0,1,1,1,1,1,0,1,0.17556209862232208,0.10416869074106216
0,1,0,1,0,0,1,1,1,0,1,1,0.05953511595726013,0.060459982603788376
0,1,0,0,1,0,0,0,0,1,0,1,0.08376750349998474,0.04623452574014664
0,1,1,1,0,0,1,1,1,1,1,0,0.09842996299266815,0.07127735763788223
1,0,0,1,0,1,0,0,0,1,0,1,0.1687176525592804,0.0905093103647232
0,1,0,0,1,0,1,0,1,0,1,0,0.058849699795246124,0.05361383035778999
1,1,0,1,1,0,0,0,0,0,1,1,0.16211797297000885,0.09416476637125015
0,0,1,1,1,1,0,1,0,1,0,1,0.08103767037391663,0.042624566704034805
0,0,0,1,1,0,1,1,1,0,0,1,0.03169650211930275,0.04484780505299568
0,0,0,0,1,0,1,0,0,0,0,1,0.021686863154172897,0.0342857725918293
0,0,1,0,0,1,0,0,0,0,0,0,0.02678392268717289,0.0
1,1,1,1,1,0,1,1,1,1,0,0,0.18210628628730774,0.11136937141418457
1,0,1,0,1,1,0,1,0,1,0,1,0.17331990599632263,0.09516673535108566
0,1,1,1,1,1,1,0,0,0,0,0,0.06286664307117462,0.047612398862838745
0,1,0,0,1,0,1,1,0,0,0,0,0.04937943071126938,0.054902128875255585
1,1,0,0,0,0,1,0,0,1,1,1,0.16382355988025665,0.10323186963796616
1,1,0,1,0,0,1,1,0,0,1,0,0.16106374561786652,0.10798226296901703
1,0,0,0,0,0,1,1,1,1,1,1,0.15686634182929993,0.10122521221637726
1,0,1,1,0,1,0,0,1,1,0,1,0.17556209862232208,0.09209111332893372
1,0,0,1,1,1,0,1,0,1,0,1,0.17023244500160217,0.09516673535108566
0,1,1,0,1,0,0,0,1,1,0,1,0.0919288843870163,0.04856892675161362
0,0,0,1,1,1,0,0,1,1,0,0,0.07256743311882019,0.035850394517183304
1,0,0,1,0,0,0,1,1,1,0,0,0.16754493117332458,0.09661335498094559
0,1,0,1,1,1,0,0,0,1,1,1,0.0963188037276268,0.05099891498684883
0,1,1,0,1,1,0,1,1,1,0,0,0.09335760772228241,0.055698223412036896
1,1,0,0,0,1,0,1,1,1,0,0,0.17173875868320465,0.10314062982797623
0,1,0,0,1,1,1,1,1,0,1,1,0.06158730387687683,0.060459982603788376
0,1,0,1,0,1,1,0,0,0,0,0,0.04883570224046707,0.047612398862838745
0,1,1,1,0,0,0,0,1,1,1,0,0.09842996299266815,0.05240793898701668
1,0,0,0,1,0,1,1,1,0,0,0,0.15029600262641907,0.10040054470300674
1,0,0,1,0,0,0,0,1,0,1,1,0.15373817086219788,0.08896386623382568
0,1,1,1,0,1,1,0,0,0,1,1,0.06783349066972733,0.05263112112879753
1,0,1,0,0,0,1,0,1,0,1,0,0.15774144232273102,0.09759730100631714
1,1,0,0,1,0,0,1,0,1,1,0,0.16532710194587708,0.0985698252916336
1,0,0,0,0,0,0,1,1,1,0,1,0.16484352946281433,0.09646190702915192
0,1,0,1,0,0,1,0,0,1,1,1,0.0924273133277893,0.06484995037317276
0,0,0,1,0,1,0,0,0,1,1,0,0.07787688076496124,0.03772256523370743
0,1,1,0,1,0,1,1,1,1,0,1,0.0919288843870163,0.0680309385061264
0,0,0,0,0,0,1,0,1,0,0,1,0.015307662077248096,0.03676987066864967
1,1,1,0,1,1,1,1,1,0,0,0,0.16493718326091766,0.1074715256690979
1,0,0,0,1,1,1,0,1,1,0,0,0.16581256687641144,0.1002042144536972
0,1,1,1,0,0,1,1,1,1,0,0,0.09149289131164551,0.06813474744558334
0,0,1,1,1,1,0,0,0,0,1,0,0.056395940482616425,0.01814659684896469
0,1,0,0,0,0,1,1,1,0,0,0,0.04399458318948746,0.056133609265089035
0,1,0,1,0,0,1,0,0,1,1,0,0.09124726802110672,0.06427484005689621
0,0,1,0,0,1,0,0,0,0,1,0,0.04692649096250534,0.01814659684896469
1,0,0,1,1,0,0,1,1,0,0,0,0.15377463400363922,0.09196247160434723
1,0,0,0,0,1,1,1,0,1,1,0,0.1570238173007965,0.10034818947315216
0,1,0,1,0,0,0,0,1,1,1,1,0.0924273133277893,0.05312841385602951
0,0,1,0,1,1,1,1,1,0,1,0,0.05171357840299606,0.04895804449915886
1,0,1,0,1,1,1,0,0,1,0,1,0.17331990599632263,0.0989987850189209
0,0,1,0,1,0,0,0,1,0,1,1,0.051602803170681,0.024241764098405838
0,1,1,0,1,1,0,1,1,0,0,0,0.0600120909512043,0.04217803105711937
1,1,1,0,0,1,1,1,0,0,1,0,0.16428808867931366,0.10798226296901703
1,0,0,1,1,0,1,1,1,0,1,1,0.15543979406356812,0.10161396116018295
1,1,1,0,0,1,1,0,0,1,0,1,0.17853371798992157,0.10635868459939957
1,1,0,1,0,0,0,0,0,0,1,1,0.16032059490680695,0.09416476637125015
0,0,1,1,1,1,0,1,1,1,0,1,0.08103767037391663,0.04491313174366951
1,1,1,0,0,0,0,1,1,0,1,0,0.16388501226902008,0.09987635910511017
1,0,0,0,0,0,1,1,1,1,0,1,0.16484352946281433,0.10416869074106216
1,0,0,0,0,1,0,1,0,1,1,0,0.1570238173007965,0.09212477505207062
0,0,0,1,0,0,0,1,1,0,0,1,0.02531728707253933,0.029577478766441345
1,0,1,1,1,1,1,1,0,1,1,0,0.16893744468688965,0.10034818947315216
1,0,1,0,1,1,0,1,1,0,1,1,0.15892894566059113,0.09342055022716522
0,1,0,1,1,1,0,0,0,0,0,1,0.05718015879392624,0.03213045373558998
0,1,0,0,0,0,0,1,1,0,0,0,0.04399458318948746,0.04217803105711937
1,1,0,1,0,0,0,0,0,1,1,0,0.16668877005577087,0.09417781978845596
1,1,0,0,1,1,1,0,1,0,0,0,0.158966064453125,0.10331539064645767
0,0,1,0,0,1,0,1,0,0,0,1,0.03521978110074997,0.026533346623182297
0,1,0,0,0,0,1,0,1,1,0,0,0.080400750041008,0.06215209886431694
0,0,1,0,0,1,0,0,0,0,0,1,0.03521978110074997,0.009272636845707893
1,0,1,1,0,1,1,0,1,0,0,0,0.15942662954330444,0.09604887664318085
1,1,1,0,1,0,0,1,1,1,0,0,0.1788608431816101,0.10314062982797623
1,0,0,0,1,1,1,1,0,0,0,0,0.15075285732746124,0.09951033443212509
0,1,1,0,0,1,1,0,0,0,0,0,0.05462723970413208,0.047612398862838745
0,0,1,0,0,1,0,0,1,1,1,0,0.08234259486198425,0.040932197123765945
1,1,0,1,1,0,1,0,0,1,1,1,0.16846755146980286,0.10323186963796616
1,0,1,0,1,0,1,0,0,0,1,0,0.15954793989658356,0.09657901525497437
0,1,0,0,0,1,1,1,0,1,1,0,0.08865407109260559,0.07026306539773941
1,1,1,1,1,1,0,0,1,0,1,1,0.1682814359664917,0.09556646645069122
0,0,0,1,1,0,0,0,1,1,0,1,0.07023781538009644,0.03605664521455765
0,0,0,0,0,1,0,1,0,1,0,0,0.0625360906124115,0.042606987059116364
1,0,1,1,0,1,1,1,0,0,0,0,0.15942662954330444,0.09951033443212509
1,0,1,0,1,0,1,0,0,1,1,1,0.16484315693378448,0.09606896340847015
1,0,1,1,0,1,0,0,1,1,0,0,0.17475828528404236,0.09221702069044113
1,0,0,1,0,0,0,0,1,1,1,1,0.16045020520687103,0.08913426846265793
0,1,1,0,0,0,1,0,0,0,1,1,0.06406326591968536,0.05263112112879753
0,1,0,0,1,0,0,0,0,0,1,0,0.058849699795246124,0.03576451167464256
1,1,1,1,1,1,1,0,1,1,0,0,0.18248096108436584,0.10738159716129303
0,0,0,0,1,1,0,0,1,0,1,1,0.0410354807972908,0.024241764098405838
0,1,0,1,1,1,1,0,1,1,0,1,0.08776792883872986,0.062069009989500046
0,0,0,0,1,1,1,0,0,1,1,1,0.0770067423582077,0.05416025593876839
1,0,1,1,0,1,0,1,0,0,1,1,0.16080635786056519,0.09209392964839935
1,1,1,0,1,1,0,0,1,0,0,0,0.16493718326091766,0.09418895095586777
1,1,1,0,0,1,0,0,0,1,0,0,0.1775953322649002,0.09761683642864227
1,0,1,1,0,0,0,0,0,1,1,0,0.16707590222358704,0.08745492994785309
