/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv2.0/cv2.0.1/conv/Conv,/model.23/cv2.1/cv2.1.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0,output1
0,0,1,0,1,0,0,1,0,1,1,1,0.0009394606458954513,8.352809527423233e-05
1,0,0,0,1,1,1,0,1,0,1,0,0.0019384421175345778,0.00018157994782086462
0,0,0,0,0,0,0,0,1,0,0,0,0.0,2.3279688321053982e-05
1,1,1,1,1,1,1,0,0,1,0,0,0.0020955572836101055,0.00019355495169293135
0,0,0,1,1,1,0,1,1,0,1,1,0.0005141146248206496,5.786496330983937e-05
0,1,1,0,1,1,0,0,0,0,1,1,0.0006462024757638574,6.238683999981731e-05
0,0,1,0,1,0,0,1,0,0,1,0,0.000523813592735678,5.211369716562331e-05
0,0,0,0,1,1,1,0,0,0,0,1,0.0002819201326929033,5.741248605772853e-05
1,0,0,1,0,1,1,1,1,1,1,0,0.001959738554432988,0.0001817684678826481
0,0,1,0,0,1,1,0,1,1,1,0,0.0009076452115550637,9.468647476751357e-05
0,0,1,0,0,0,1,1,1,0,1,0,0.000480601389426738,8.074713696260005e-05
1,1,0,0,1,0,1,1,0,1,0,0,0.0020583332516252995,0.00019866132060997188
0,0,0,0,0,1,1,0,0,1,0,1,0.0007402802584692836,8.448954031337053e-05
1,0,1,0,1,1,0,0,0,0,0,1,0.0019314347300678492,0.00016842203331179917
1,0,0,0,0,0,1,1,1,0,0,0,0.0019063480431213975,0.0001850324624683708
1,0,1,1,1,1,1,1,1,1,1,0,0.001992439152672887,0.0001817684678826481
1,0,0,0,1,0,0,0,1,1,0,0,0.0020298357121646404,0.0001772946707205847
0,0,1,0,1,1,0,1,0,0,0,1,0.00036210843245498836,4.344890112406574e-05
0,1,1,1,1,0,1,1,1,0,1,0,0.0006474886322394013,9.99668482108973e-05
0,1,0,0,0,0,0,0,1,0,1,1,0.0005628514918498695,6.638938066316769e-05
1,1,0,0,1,0,0,0,1,1,0,1,0.002058065729215741,0.0001837760501075536
0,0,1,0,0,1,1,1,1,1,1,0,0.0009076452115550637,0.00010382182517787442
1,1,0,0,0,1,1,0,1,0,1,0,0.0019572072196751833,0.00019027323287446052
0,1,1,0,0,1,0,1,1,1,0,0,0.0009185949456878006,9.496897109784186e-05
0,0,0,1,1,1,0,1,0,0,0,0,0.0002444815472699702,3.997945168521255e-05
0,1,1,1,0,0,1,0,0,1,0,1,0.0009104096097871661,0.0001028698607115075
0,0,1,1,0,0,1,0,0,0,0,0,0.0002763855445664376,5.485633300850168e-05
0,1,1,0,1,1,0,0,1,1,0,1,0.0009197916951961815,8.437211363343522e-05
1,0,1,0,0,1,0,1,1,0,0,0,0.0019269350450485945,0.00017531882622279227
1,0,0,0,0,0,1,1,0,0,1,1,0.00190092867705971,0.00018491168157197535
0,0,1,1,0,1,1,1,0,1,0,0,0.0008395068580284715,9.553616837365553e-05
0,0,1,0,0,1,1,0,1,1,1,1,0.0009182199719361961,9.555048018228263e-05
0,0,1,1,0,0,1,1,0,0,0,0,0.0002763855445664376,6.937068974366412e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.0019846137147396803,0.00019393381080590189
1,0,0,0,1,1,0,0,0,1,0,1,0.002030649222433567,0.0001746143534546718
0,0,0,0,0,0,1,1,0,0,1,0,0.000431413936894387,7.838460442144424e-05
0,1,1,0,0,0,1,0,0,0,0,0,0.0004558610380627215,8.018947846721858e-05
1,0,0,0,1,0,1,0,0,0,1,0,0.0019384414190426469,0.00018022452422883362
0,1,0,1,1,1,0,1,1,1,1,0,0.0009899984579533339,0.00010079407365992665
1,0,1,1,1,0,1,0,0,1,1,0,0.001992439152672887,0.0001753537799231708
0,0,1,1,0,1,1,0,1,1,1,0,0.000930103356949985,9.468647476751357e-05
0,0,1,1,1,1,1,1,1,0,1,1,0.0005581831210292876,8.165390318026766e-05
1,0,1,1,1,0,0,1,0,1,0,1,0.0020691235549747944,0.00017941088299266994
1,1,0,1,0,1,1,0,0,1,0,1,0.002064194530248642,0.00019290669297333807
0,0,1,0,0,0,1,0,0,0,1,0,0.000480601389426738,6.578468310181051e-05
0,0,1,1,1,1,1,1,0,1,1,1,0.0009598939795978367,0.0001026871832436882
1,1,1,1,0,1,1,0,1,1,1,1,0.0019972119480371475,0.00018576422007754445
1,0,0,0,1,0,0,0,0,0,1,0,0.0019384414190426469,0.0001704619062365964
1,1,0,1,1,1,1,1,0,0,0,0,0.0019616452045738697,0.00019293272634968162
0,1,1,0,0,0,1,1,0,0,0,0,0.0004558610380627215,9.154569124802947e-05
1,1,1,1,0,0,0,0,0,1,0,1,0.002087779575958848,0.00018210135749541223
0,1,0,1,0,1,0,0,0,1,0,1,0.0008630377124063671,8.091877680271864e-05
0,1,0,1,0,1,1,1,1,1,0,0,0.0008885855786502361,0.00011422245006542653
1,0,1,1,1,1,0,1,1,1,1,0,0.001992439152672887,0.00017238283180631697
0,1,1,1,1,0,0,0,0,1,0,0,0.0009595769224688411,8.164506289176643e-05
1,0,0,1,0,1,1,1,0,1,1,0,0.001959738554432988,0.00018063970492221415
1,0,1,0,0,0,1,0,0,1,1,1,0.0019614126067608595,0.00017502396076451987
1,1,0,0,1,0,0,0,1,1,1,0,0.0019720213022083044,0.00017509465396869928
0,1,0,1,0,0,0,1,0,1,0,0,0.0008885523420758545,9.225687972502783e-05
1,0,0,0,0,0,0,0,0,1,0,0,0.0020237702410668135,0.00017549330368638039
0,1,0,1,0,0,0,1,1,1,0,1,0.0008630045922473073,9.434982348466292e-05
0,0,0,0,1,0,1,1,1,0,0,0,0.00019477843306958675,7.223240390885621e-05
0,0,0,0,1,0,1,0,0,1,0,0,0.0008011971367523074,8.510820771334693e-05
0,0,1,1,1,0,0,1,0,1,1,1,0.000959874305408448,8.352809527423233e-05
1,1,1,0,1,0,1,0,0,0,0,0,0.001970697892829776,0.0001876702590379864
0,0,1,1,1,0,1,0,1,0,1,0,0.0005474581848829985,6.894321268191561e-05
1,0,0,1,1,0,0,0,0,0,1,1,0.001921862130984664,0.00017010084411595017
1,0,0,1,1,1,1,0,0,1,0,1,0.0020457529462873936,0.00018367999291513115
1,0,1,1,1,0,1,0,1,0,0,1,0.0019473603460937738,0.00017976283561438322
1,1,1,0,0,0,1,0,0,1,0,0,0.002073565497994423,0.00019355495169293135
1,0,1,0,1,0,0,1,1,1,0,0,0.0020507241133600473,0.00018188856483902782
1,1,1,1,0,1,0,0,0,1,0,0,0.00208979076705873,0.00018282546079717577
0,1,1,1,1,1,1,1,0,1,0,1,0.0009348234161734581,0.00011216987331863493
0,1,0,1,1,1,1,1,1,0,0,1,0.0004962903913110495,9.492916433373466e-05
0,1,1,1,1,1,1,0,1,0,1,0,0.0006475431728176773,8.98863872862421e-05
1,1,0,1,0,1,0,0,1,0,0,0,0.0019513510633260012,0.0001776563294697553
0,0,1,1,1,1,1,1,1,0,0,1,0.0003931576502509415,7.419967005262151e-05
0,1,0,0,0,0,0,0,0,1,0,1,0.0008474827045574784,8.091877680271864e-05
1,1,1,1,0,1,0,1,1,0,1,1,0.0019638005178421736,0.00018396276573184878
1,1,1,0,1,1,0,0,0,0,1,1,0.0019581331871449947,0.0001773862459231168
0,0,1,1,0,1,0,1,0,0,1,1,0.0005201210733503103,5.354048334993422e-05
1,0,0,1,1,0,0,1,1,1,1,1,0.0019629376474767923,0.00017204349569510669
1,0,0,1,0,1,1,0,0,1,0,0,0.002039514249190688,0.00018450692004989833
1,0,0,1,0,1,1,1,1,1,0,1,0.002040484454482794,0.0001898390764836222
1,0,0,1,0,0,1,1,0,1,1,1,0.001954874023795128,0.00018031385843642056
0,1,1,1,0,0,0,1,0,0,0,0,0.0004760121810249984,6.633241719100624e-05
1,0,0,1,0,1,0,0,0,0,1,1,0.001914404914714396,0.00017010084411595017
0,1,1,1,1,1,0,0,0,1,0,1,0.0009348234161734581,8.091877680271864e-05
1,1,1,1,0,0,1,1,1,0,1,1,0.001963797491043806,0.00019525976676959544
1,0,0,1,0,1,0,1,1,0,0,1,0.0019161521922796965,0.0001751002564560622
0,1,0,0,0,0,0,0,1,1,0,1,0.0008474827045574784,8.437211363343522e-05
0,0,0,0,0,0,0,1,0,0,0,1,0.00020266507635824382,4.344890112406574e-05
1,1,0,1,1,0,0,0,1,0,0,1,0.0019583418034017086,0.0001775179844116792
1,1,1,0,0,0,1,0,0,0,0,0,0.001960451016202569,0.0001876702590379864
1,0,0,1,0,0,0,1,0,0,0,1,0.0019161503296345472,0.00017337431199848652
1,1,0,1,1,1,1,0,1,0,1,0,0.0019779892172664404,0.00019027323287446052
0,0,1,1,0,0,1,1,1,1,1,0,0.0009300826350226998,0.00010382182517787442
1,1,1,1,1,0,1,0,0,1,0,0,0.0020955572836101055,0.00019355495169293135
0,1,0,1,0,1,0,0,1,1,1,1,0.0009811419295147061,9.262523235520348e-05
0,1,0,1,0,0,0,1,1,0,0,0,0.0004055339959450066,6.985587242525071e-05
0,1,1,1,0,1,1,1,0,0,0,0,0.00047609838657081127,9.154569124802947e-05
1,0,0,0,0,0,0,0,0,0,0,1,0.0019022331107407808,0.00016842203331179917
1,1,0,1,0,0,0,1,1,0,1,0,0.001969370525330305,0.00018410084885545075
1,0,0,0,0,0,0,0,1,0,0,1,0.0019022331107407808,0.000170387007528916
1,0,1,0,0,1,1,0,1,0,0,1,0.0019228061428293586,0.00017976283561438322
1,1,0,1,0,1,1,1,1,0,1,0,0.001969372620806098,0.0001953514729393646
1,1,1,0,1,0,1,0,0,0,1,0,0.0019859331659972668,0.00018917759007308632
1,1,0,0,1,0,0,1,1,0,0,1,0.001946285367012024,0.00018247091793455184
0,0,1,1,0,0,1,1,0,1,0,1,0.0008083193679340184,9.493283141637221e-05
0,1,0,1,0,0,1,0,0,0,0,1,0.00045307824620977044,8.192125824280083e-05
1,1,1,0,1,1,1,1,0,1,1,0,0.0019936668686568737,0.00019030357361771166
1,1,0,0,0,1,1,1,1,1,1,0,0.0019637621007859707,0.00019115806207992136
1,1,0,0,0,1,1,1,1,1,1,1,0.001960068941116333,0.00019094625895377249
0,1,0,1,1,1,1,0,1,0,0,0,0.0004546081181615591,8.264290954684839e-05
1,1,1,0,0,0,0,0,0,1,0,0,0.002073565497994423,0.00018282546079717577
0,1,1,0,1,1,0,1,0,1,1,1,0.0010267018806189299,9.925443737301975e-05
0,0,1,1,0,1,1,1,1,0,0,1,0.00034200362279079854,7.419967005262151e-05
0,0,1,0,1,0,1,1,1,0,0,0,0.00029971898766234517,7.223240390885621e-05
0,0,0,0,1,1,0,0,0,1,0,0,0.0008012298494577408,6.220901559572667e-05
1,0,1,1,0,1,1,1,1,1,0,1,0.002063903957605362,0.0001898390764836222
0,1,0,1,0,0,1,1,1,0,1,1,0.000578894279897213,0.00010078489867737517
0,1,0,0,1,0,0,0,0,1,0,1,0.0008741160854697227,8.091877680271864e-05
0,1,1,1,0,0,1,1,1,1,1,0,0.0010092122247442603,0.00011946157610509545
1,0,0,1,0,1,0,0,0,1,0,1,0.002040484454482794,0.0001746143534546718
0,1,0,0,1,0,1,0,1,0,1,0,0.000585856381803751,8.98863872862421e-05
1,1,0,1,1,0,0,0,0,0,1,1,0.0019501831848174334,0.0001773862459231168
0,0,1,1,1,1,0,1,0,1,0,1,0.0008344907546415925,7.43639247957617e-05
0,0,0,1,1,0,1,1,1,0,0,1,0.00031738606048747897,7.419967005262151e-05
0,0,0,0,1,0,1,0,0,0,0,1,0.00028178273350931704,5.741248605772853e-05
0,0,1,0,0,1,0,0,0,0,0,0,0.00022721613640896976,0.0
1,1,1,1,1,0,1,1,1,1,0,0,0.0020955572836101055,0.000199601287022233
1,0,1,0,1,1,0,1,0,1,0,1,0.0020510442554950714,0.00017941088299266994
0,1,1,1,1,1,1,0,0,0,0,0,0.0005182909080758691,8.018947846721858e-05
0,1,0,0,1,0,1,1,0,0,0,0,0.00043340021511539817,9.154569124802947e-05
1,1,0,0,0,0,1,0,0,1,1,1,0.001960067544132471,0.00018468653433956206
1,1,0,1,0,0,1,1,0,0,1,0,0.001969370525330305,0.00019443643395788968
1,0,0,0,0,0,1,1,1,1,1,1,0.001940121641382575,0.00018144874775316566
1,0,1,1,0,1,0,0,1,1,0,1,0.002063903957605362,0.00017643238243181258
1,0,0,1,1,1,0,1,0,1,0,1,0.0020457529462873936,0.00017941088299266994
0,1,1,0,1,0,0,0,1,1,0,1,0.0009197614854201674,8.437211363343522e-05
0,0,0,1,1,1,0,0,1,1,0,0,0.0008214195258915424,6.694401236018166e-05
1,0,0,1,0,0,0,1,1,1,0,0,0.0020395158790051937,0.00018188856483902782
0,1,0,1,1,1,0,0,0,1,1,1,0.0010021853959187865,8.956876990851015e-05
0,1,1,0,1,1,0,1,1,1,0,0,0.0009438122506253421,9.496897109784186e-05
1,1,0,0,0,1,0,1,1,1,0,0,0.0020524600986391306,0.00018923079187516123
0,1,0,0,1,1,1,1,1,0,1,1,0.0006022464949637651,0.00010078489867737517
0,1,0,1,0,1,1,0,0,0,0,0,0.0004056353063788265,8.018947846721858e-05
0,1,1,1,0,0,0,0,1,1,1,0,0.0010092122247442603,9.153816063189879e-05
1,0,0,0,1,0,1,1,1,0,0,0,0.0019156908383592963,0.0001850324624683708
1,0,0,1,0,0,0,0,1,0,1,1,0.0019144037505611777,0.00017199300054926425
0,1,1,1,0,1,1,0,0,0,1,1,0.0006250344449654222,8.87269270606339e-05
1,0,1,0,0,0,1,0,1,0,1,0,0.001950234523974359,0.00018157994782086462
1,1,0,0,1,0,0,1,0,1,1,0,0.0019720213022083044,0.00017857887723948807
1,0,0,0,0,0,0,1,1,1,0,1,0.0020253430120646954,0.0001810280664358288
0,1,0,1,0,0,1,0,0,1,1,1,0.0009811187628656626,0.00011018215445801616
0,0,0,1,0,1,0,0,0,1,1,0,0.0008900829707272351,7.135452324291691e-05
0,1,1,0,1,0,1,1,1,1,0,1,0.0009197614854201674,0.0001137776198447682
0,0,0,0,0,0,1,0,1,0,0,1,0.00020266507635824382,6.129940447863191e-05
1,1,1,0,1,1,1,1,1,0,0,0,0.0019707013852894306,0.00019393381080590189
1,0,0,0,1,1,1,0,1,1,0,0,0.002029833849519491,0.00018587005615700036
0,1,1,1,0,0,1,1,1,1,0,0,0.0009349128231406212,0.00011422245006542653
0,0,1,1,1,1,0,0,0,0,1,0,0.0005475146463140845,3.272785397712141e-05
0,1,0,0,0,0,1,1,1,0,0,0,0.0003816267126239836,9.338948439108208e-05
0,1,0,1,0,0,1,0,0,1,1,0,0.0009683161042630672,0.00010920794738922268
0,0,1,0,0,1,0,0,0,0,1,0,0.0004806664364878088,3.272785397712141e-05
1,0,0,1,1,0,0,1,1,0,0,0,0.001929079182446003,0.00017531882622279227
1,0,0,0,0,1,1,1,0,1,1,0,0.0019446794176474214,0.00018063970492221415
0,1,0,1,0,0,0,0,1,1,1,1,0.0009811187628656626,9.262523235520348e-05
0,0,1,0,1,1,1,1,1,0,1,0,0.000523872789926827,8.074713696260005e-05
1,0,1,0,1,1,1,0,0,1,0,1,0.0020510442554950714,0.00018367999291513115
0,0,1,0,1,0,0,0,1,0,1,1,0.0005362889496609569,4.2000228859251365e-05
0,1,1,0,1,1,0,1,1,0,0,0,0.0004999830271117389,6.985587242525071e-05
1,1,1,0,0,1,1,1,0,0,1,0,0.0019773526582866907,0.00019443643395788968
1,0,0,1,1,0,1,1,1,0,1,1,0.001921862130984664,0.00018610303231980652
1,1,1,0,0,1,1,0,0,1,0,1,0.002071961760520935,0.00019290669297333807
1,1,0,1,0,0,0,0,0,0,1,1,0.001941873924806714,0.0001773862459231168
0,0,1,1,1,1,0,1,1,1,0,1,0.0008344907546415925,7.78777030063793e-05
1,1,1,0,0,0,0,1,1,0,1,0,0.001977350562810898,0.00018410084885545075
1,0,0,0,0,0,1,1,1,1,0,1,0.0020253430120646954,0.0001898390764836222
1,0,0,0,0,1,0,1,0,1,1,0,0.0019446794176474214,0.00017065092106349766
0,0,0,1,0,0,0,1,1,0,0,1,0.00025042769266292453,4.8836365749593824e-05
1,0,1,1,1,1,1,1,0,1,1,0,0.001992439152672887,0.00018063970492221415
1,0,1,0,1,1,0,1,1,0,1,1,0.0019286470487713814,0.00017662890604697168
0,1,0,1,1,1,0,0,0,0,0,1,0.0004962903913110495,5.4163352615432814e-05
0,1,0,0,0,0,0,1,1,0,0,0,0.0003816267126239836,6.985587242525071e-05
1,1,0,1,0,0,0,0,0,1,1,0,0.001977065810933709,0.0001733982062432915
1,1,0,0,1,1,1,0,1,0,0,0,0.0019498306792229414,0.00018884328892454505
0,0,1,0,0,1,0,1,0,0,0,1,0.0003055985434912145,4.344890112406574e-05
0,1,0,0,0,0,1,0,1,1,0,0,0.0008723990176804364,0.00010539333743508905
0,0,1,0,0,1,0,0,0,0,0,1,0.0003055985434912145,1.6670212062308565e-05
1,0,1,1,0,1,1,0,1,0,0,0,0.0019432127010077238,0.0001800328609533608
1,1,1,0,1,0,0,1,1,1,0,0,0.002079382073134184,0.00018923079187516123
1,0,0,0,1,1,1,1,0,0,0,0,0.00191569235175848,0.00018378213280811906
