/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv2.0/cv2.0.1/conv/Conv,/model.23/cv2.1/cv2.1.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0,output1
1,1,1,0,1,1,0,1,0,0,0,0,32.67355728149414,16.136423110961914
0,0,0,0,1,1,0,1,0,1,1,1,39.26728439331055,22.208879470825195
0,0,0,1,0,0,1,0,0,0,1,0,44.842254638671875,23.709964752197266
1,1,0,1,1,0,1,1,1,1,0,0,32.12094497680664,14.87732982635498
1,1,0,0,0,0,0,0,1,0,0,1,33.13981628417969,16.437053680419922
1,0,0,1,1,1,0,0,1,1,1,0,32.84607696533203,16.90078353881836
1,1,0,1,0,0,1,1,0,1,0,1,32.15641784667969,14.942912101745605
1,0,1,1,1,1,1,1,1,1,0,1,32.06256103515625,15.478726387023926
1,1,1,0,1,0,0,0,0,0,1,1,32.65277862548828,16.433313369750977
0,0,1,0,1,1,0,1,1,1,1,0,38.28306198120117,21.933456420898438
1,0,0,1,1,1,0,0,1,1,0,1,32.42782974243164,16.65894889831543
1,0,1,1,1,0,0,0,1,1,0,1,32.08329391479492,16.65894889831543
0,0,0,0,0,1,0,1,1,1,0,1,41.299522399902344,22.728103637695312
0,1,1,0,1,1,1,0,1,1,0,1,37.59278869628906,19.85179901123047
0,1,0,1,0,1,1,0,1,1,0,0,38.44527053833008,19.842601776123047
1,1,0,0,1,1,1,1,1,1,0,1,32.19938659667969,14.882107734680176
0,1,0,1,0,0,0,1,0,0,0,0,43.24732971191406,23.596532821655273
0,1,1,1,1,1,0,0,1,0,0,0,40.84113311767578,25.16017723083496
0,0,1,1,0,0,1,0,1,1,1,0,38.273216247558594,20.874767303466797
0,1,0,0,0,0,0,0,0,1,1,1,37.955562591552734,21.607662200927734
1,1,1,0,0,0,0,1,1,0,0,1,32.800716400146484,16.005369186401367
1,0,0,0,1,0,1,0,0,0,0,0,33.548683166503906,16.364604949951172
1,1,1,0,0,1,1,0,1,0,0,1,32.7750129699707,15.560823440551758
0,0,1,1,0,1,1,1,1,1,0,0,39.120704650878906,20.434114456176758
1,1,1,1,1,0,0,0,1,1,1,0,32.17436218261719,16.23969078063965
0,0,0,0,1,0,1,0,0,1,0,1,40.873355865478516,21.899038314819336
0,0,0,0,0,1,0,0,0,1,0,1,41.299522399902344,25.787738800048828
1,0,1,1,0,0,0,0,1,0,0,0,33.027259826660156,17.194454193115234
1,1,0,1,0,1,0,1,0,1,0,0,32.185977935791016,15.704545974731445
1,1,0,0,0,0,0,0,1,0,0,0,33.164039611816406,16.454010009765625
1,1,0,0,1,0,1,1,0,0,1,1,32.97015380859375,15.161134719848633
1,0,1,0,0,1,0,1,1,0,1,1,33.09855651855469,16.507625579833984
1,1,0,0,1,0,1,1,0,1,1,0,32.65668869018555,15.155324935913086
1,0,0,1,0,0,1,0,0,1,0,1,32.533504486083984,15.956666946411133
1,0,1,1,0,0,0,0,0,0,1,0,32.87065124511719,17.153858184814453
0,1,1,1,0,1,0,0,0,1,1,1,36.89679718017578,21.607662200927734
1,0,1,1,0,1,1,0,1,0,1,1,32.895843505859375,16.105409622192383
0,1,0,1,1,0,0,1,1,1,1,0,37.426937103271484,20.284461975097656
0,1,0,1,1,0,1,0,1,0,1,0,40.91887664794922,21.07198715209961
1,1,0,0,1,1,0,0,1,1,0,1,32.19938659667969,15.981695175170898
1,0,1,0,0,1,0,1,0,1,0,1,32.33679962158203,16.34101104736328
1,1,0,1,1,1,0,0,1,0,1,0,32.75121307373047,16.293277740478516
0,1,1,0,1,0,1,0,0,0,1,1,40.11990737915039,21.245159149169922
1,0,1,1,1,1,0,0,0,0,0,1,32.877769470214844,17.365947723388672
0,0,0,0,0,0,0,0,1,0,0,1,53.19728469848633,31.154754638671875
1,1,0,1,0,0,1,1,0,0,1,1,32.91768264770508,15.161134719848633
0,0,0,0,0,1,0,0,0,1,1,1,39.66073226928711,24.12400245666504
0,0,0,0,1,1,0,1,0,0,0,0,54.87299346923828,27.84952163696289
1,0,1,0,1,0,0,1,1,0,1,0,32.974639892578125,16.493995666503906
1,1,1,0,0,0,0,0,1,1,0,1,32.00055694580078,15.981695175170898
1,0,0,0,1,1,0,0,0,0,0,0,33.517784118652344,17.39364242553711
1,1,0,0,1,1,0,1,1,0,1,1,32.94493103027344,15.88525104522705
0,0,0,0,1,0,1,0,1,1,0,1,40.873355865478516,21.553699493408203
1,1,0,1,1,1,0,1,1,1,1,1,32.466590881347656,15.83582878112793
0,1,1,0,0,0,0,0,1,1,1,1,37.230010986328125,21.238548278808594
0,1,0,0,0,0,1,0,0,1,0,0,38.915626525878906,20.044206619262695
1,1,0,1,0,1,0,0,0,1,0,1,32.135475158691406,16.11357307434082
0,0,0,0,0,1,0,1,0,0,1,1,45.65834045410156,25.51052474975586
1,0,1,0,1,1,1,0,1,1,0,1,32.25555419921875,15.85760498046875
1,1,0,0,0,0,1,0,1,1,1,1,32.74201202392578,15.434440612792969
1,0,0,0,1,0,1,1,1,1,1,0,33.0722770690918,15.69488525390625
1,0,1,1,0,1,0,1,1,1,0,0,32.18791198730469,16.21712875366211
1,1,0,0,0,1,1,0,1,1,1,0,32.729026794433594,15.44134521484375
0,1,0,1,0,0,0,1,1,1,1,0,37.7494010925293,20.284461975097656
0,1,1,1,1,1,1,1,0,1,1,1,36.61752700805664,18.691120147705078
1,0,1,1,1,1,1,1,1,0,1,1,32.799400329589844,15.709141731262207
1,1,1,0,1,1,1,1,0,1,0,0,31.944686889648438,14.941487312316895
0,1,0,1,1,0,0,0,1,1,0,1,38.18181228637695,22.03427505493164
0,1,1,0,0,1,1,1,0,1,1,0,37.27328109741211,18.754796981811523
1,1,0,1,1,0,1,0,0,0,0,1,32.86524200439453,15.644885063171387
1,0,0,0,0,0,1,1,1,1,0,0,32.787452697753906,15.478212356567383
1,1,0,0,1,1,1,1,0,0,0,1,32.99755859375,15.262064933776855
1,1,1,1,1,0,1,1,0,1,0,1,31.759124755859375,14.942912101745605
0,0,1,1,1,1,1,1,0,0,0,1,43.4752082824707,22.97952651977539
1,1,0,0,1,0,1,0,0,1,1,1,32.64645004272461,15.513460159301758
1,0,0,1,1,1,1,1,1,1,0,0,32.47540283203125,15.478212356567383
0,0,0,1,1,0,1,1,0,0,0,0,48.81840133666992,23.209081649780273
1,0,1,0,1,0,0,0,1,0,0,1,33.104793548583984,17.165246963500977
0,0,1,0,0,1,1,1,0,1,1,0,38.6482048034668,20.083576202392578
1,0,0,0,0,0,1,1,0,1,1,1,33.15363311767578,15.769027709960938
1,0,0,0,0,1,0,0,1,1,1,0,33.14289474487305,16.90078353881836
0,1,1,0,1,0,1,1,1,1,1,1,36.938560485839844,18.571857452392578
0,1,0,1,0,0,1,0,1,1,0,1,38.58424377441406,19.85179901123047
1,0,0,0,0,0,1,0,0,1,0,0,32.787452697753906,15.960821151733398
0,0,1,0,0,0,1,1,0,1,0,0,39.80956268310547,20.663972854614258
1,1,0,1,1,1,1,1,1,0,1,0,32.75121307373047,15.091702461242676
0,1,1,0,1,1,0,0,1,1,0,0,37.5458984375,22.037527084350586
1,0,0,0,1,0,0,1,1,0,0,1,33.52901077270508,16.66079330444336
0,1,1,1,0,0,0,1,1,1,0,0,37.730289459228516,20.81077003479004
1,0,0,1,1,0,0,1,0,1,0,0,32.4982795715332,16.344970703125
0,0,1,1,1,1,0,1,0,0,1,0,41.7884635925293,25.704952239990234
1,1,0,0,1,1,1,1,0,0,1,1,32.94493103027344,15.161134719848633
0,1,0,0,1,1,1,0,0,0,1,1,41.02941131591797,21.245159149169922
1,1,0,0,0,0,1,0,0,0,1,1,33.0743522644043,15.529983520507812
1,0,1,0,0,0,0,1,0,0,0,0,33.23346710205078,16.82815170288086
1,1,0,0,1,0,0,0,1,1,0,0,32.27528381347656,15.986579895019531
1,1,0,1,0,1,1,1,1,1,1,0,32.56446075439453,15.096742630004883
1,1,0,0,1,0,0,1,1,1,1,1,32.64645004272461,15.83582878112793
0,0,0,1,0,0,1,0,1,0,1,1,44.492210388183594,23.190866470336914
0,1,0,0,1,0,1,0,0,1,0,1,38.52277374267578,20.055572509765625
0,0,1,0,0,0,0,0,0,0,1,1,43.381507873535156,29.936279296875
0,0,1,0,1,0,0,0,0,1,0,1,39.39777374267578,25.787738800048828
0,0,1,1,1,1,1,1,0,0,1,0,41.7884635925293,22.11835289001465
1,1,0,0,1,1,0,1,0,0,0,0,33.01714324951172,16.136423110961914
0,1,0,0,1,1,0,0,1,1,0,0,38.37912368774414,22.037527084350586
0,0,0,1,1,1,1,0,1,1,1,0,38.772499084472656,20.874767303466797
0,0,0,1,1,0,0,1,1,1,0,1,40.095218658447266,22.728103637695312
1,1,0,0,0,1,0,1,0,0,1,0,33.02088928222656,15.98753547668457
1,1,0,1,1,1,1,0,0,1,0,0,32.09969711303711,15.29401969909668
1,1,0,1,1,0,1,1,1,1,0,1,32.07054901123047,14.882107734680176
0,0,1,1,1,0,1,0,1,1,1,0,37.92514419555664,20.874767303466797
1,0,1,0,0,1,1,1,0,0,1,0,33.053871154785156,15.7698392868042
0,1,0,1,1,1,0,1,1,0,0,0,42.11719512939453,23.149913787841797
1,1,1,0,0,0,0,0,1,0,1,1,32.75265884399414,16.294071197509766
1,0,1,1,0,0,1,0,1,1,1,0,32.575904846191406,16.079750061035156
0,0,0,0,1,0,0,1,0,0,1,0,45.360450744628906,25.704952239990234
0,1,0,1,0,0,0,0,0,0,1,0,41.558082580566406,24.594179153442383
0,1,0,1,1,0,1,0,1,1,1,1,37.32897186279297,19.299457550048828
0,1,0,0,1,0,1,0,0,0,1,0,41.41034698486328,21.301666259765625
0,0,1,1,1,1,1,0,1,0,0,0,44.41148376464844,24.697589874267578
0,0,0,1,0,1,0,0,0,0,0,1,48.03740692138672,36.382591247558594
1,0,0,0,1,0,1,0,1,0,0,0,33.548683166503906,16.25520133972168
1,0,1,1,1,0,0,1,1,1,1,1,32.49025344848633,16.435699462890625
1,1,1,0,0,1,0,1,0,1,0,1,31.980127334594727,15.701777458190918
0,0,0,0,0,1,0,1,0,1,1,1,39.66073226928711,22.208879470825195
1,1,0,1,0,0,1,0,1,0,1,1,32.91768264770508,15.44617748260498
1,0,0,0,1,1,0,1,1,1,1,1,33.04070281982422,16.435699462890625
0,0,0,0,1,0,1,0,1,0,0,1,50.142520904541016,24.36666488647461
1,1,1,1,0,0,0,0,0,1,0,0,31.888076782226562,16.118671417236328
1,0,0,1,0,1,0,1,0,1,0,1,32.51133346557617,16.34101104736328
1,1,0,1,1,1,1,1,0,0,0,1,32.83926773071289,15.262064933776855
1,0,1,0,0,0,0,1,1,1,0,0,32.40708541870117,16.21712875366211
1,0,0,0,0,1,0,1,0,0,1,1,33.504207611083984,16.64505386352539
0,0,0,1,1,0,1,1,1,1,1,1,38.78479766845703,19.840585708618164
0,0,1,1,0,1,1,0,1,0,0,0,46.67436981201172,24.697589874267578
1,1,1,1,1,0,1,0,0,0,0,0,32.54069519042969,15.654025077819824
1,0,1,0,1,0,0,1,0,1,0,0,32.32263946533203,16.344970703125
1,0,0,0,1,1,1,1,0,0,0,1,33.499229431152344,15.91362190246582
1,0,1,0,0,0,0,0,1,1,1,1,32.77906036376953,16.886613845825195
1,1,0,1,1,1,1,1,1,1,0,0,32.09969711303711,14.87732982635498
0,0,0,0,0,0,1,1,1,1,1,0,39.93266296386719,19.903751373291016
0,1,1,0,0,0,1,1,1,1,0,1,38.05203628540039,19.038850784301758
1,1,0,1,1,1,0,1,1,0,0,1,32.83926773071289,16.005369186401367
1,0,1,0,1,1,1,0,0,0,0,0,33.087371826171875,16.364604949951172
0,1,1,1,1,0,0,1,0,1,1,1,36.6805305480957,20.445741653442383
1,0,1,1,1,0,1,1,0,1,1,1,32.49025344848633,15.769027709960938
0,1,0,1,0,1,0,1,0,1,0,1,38.49091339111328,21.109460830688477
0,1,1,1,1,1,0,0,1,1,1,1,36.61752700805664,21.238548278808594
0,1,0,0,0,0,0,0,1,1,1,1,37.955562591552734,21.238548278808594
1,0,1,1,1,0,0,1,0,1,0,0,32.12739181518555,16.344970703125
1,0,0,0,1,0,0,1,1,1,1,0,33.0722770690918,16.44707679748535
1,0,1,1,0,0,1,0,0,0,0,0,33.027259826660156,16.364604949951172
0,0,0,0,0,0,1,0,1,0,0,0,196.7636260986328,24.697589874267578
0,1,0,1,1,1,0,0,1,0,0,0,42.11719512939453,25.16017723083496
1,0,0,1,0,0,0,1,1,0,0,1,33.432281494140625,16.66079330444336
0,1,0,1,1,1,0,0,1,0,1,1,40.57589340209961,23.817808151245117
0,1,1,0,0,1,1,1,1,1,0,0,37.936065673828125,19.027347564697266
0,1,0,0,1,0,0,0,1,0,1,0,41.41034698486328,23.985553741455078
1,0,0,1,1,0,0,1,1,0,1,0,33.16014862060547,16.493995666503906
0,0,1,1,1,1,1,1,1,1,1,1,37.784767150878906,19.840585708618164
1,0,1,1,1,0,1,1,1,1,0,1,32.08329391479492,15.478726387023926
0,0,1,0,1,0,1,1,0,1,1,1,38.30805206298828,20.024633407592773
1,0,0,1,0,1,0,1,1,1,1,0,32.936424255371094,16.44707679748535
0,1,0,0,0,0,0,1,0,0,1,1,41.822792053222656,22.579626083374023
1,0,1,0,1,1,1,1,0,1,0,0,32.30042266845703,15.557706832885742
0,1,1,1,0,1,0,0,1,1,1,1,36.89679718017578,21.238548278808594
0,0,0,0,1,1,0,1,1,1,1,0,39.389930725097656,21.933456420898438
0,1,0,0,0,1,0,1,0,1,1,1,37.88112258911133,20.445741653442383
0,0,0,1,1,0,1,0,0,0,0,1,46.81081008911133,24.986087799072266
1,1,0,1,1,1,0,1,1,1,1,0,32.47296905517578,15.842824935913086
0,1,0,1,0,0,0,0,1,1,0,0,38.54065704345703,22.037527084350586
0,0,1,1,1,1,1,1,1,1,0,1,38.77758026123047,20.453311920166016
1,1,0,1,0,0,0,1,1,0,1,1,32.91768264770508,15.88525104522705
1,0,1,0,1,1,0,1,1,1,0,1,32.25555419921875,16.212265014648438
0,1,1,0,0,0,0,1,1,1,0,1,38.05203628540039,20.82186508178711
0,0,0,0,0,0,1,1,1,1,0,0,41.4298210144043,20.434114456176758
1,1,1,1,1,1,0,0,0,1,0,0,31.784841537475586,16.118671417236328
1,0,0,1,1,1,1,0,0,0,0,0,33.308746337890625,16.364604949951172
1,0,1,1,0,1,1,0,0,0,0,0,32.998443603515625,16.364604949951172
0,0,0,0,0,0,1,0,0,1,0,0,41.4298210144043,21.896465301513672
1,0,0,1,1,1,1,0,1,1,0,1,32.42782974243164,15.85760498046875
1,1,0,1,0,0,0,1,0,1,0,1,32.15641784667969,15.701777458190918
0,1,0,1,1,1,0,1,0,0,1,1,40.57589340209961,22.579626083374023
0,0,0,0,0,0,1,0,0,1,1,1,39.7718620300293,21.060396194458008
1,1,0,1,0,0,0,1,0,0,1,1,32.91768264770508,15.995285034179688
1,0,0,0,1,0,0,0,1,0,1,1,33.426918029785156,16.980003356933594
1,0,0,1,0,0,1,0,1,1,0,0,32.585086822509766,15.85875415802002
0,0,1,1,1,0,1,0,1,0,0,0,45.05125427246094,24.697589874267578
1,1,1,0,1,0,1,0,1,0,1,1,32.65277862548828,15.44617748260498
1,0,0,0,0,1,0,1,1,0,1,1,33.504207611083984,16.507625579833984
1,0,0,0,1,0,1,1,0,1,0,1,32.64092254638672,15.555320739746094
1,0,1,1,1,0,1,1,1,0,0,1,32.905113220214844,15.827776908874512
1,1,1,1,0,0,1,0,0,1,0,1,31.841381072998047,15.292739868164062
0,0,1,0,0,1,0,0,0,1,0,0,39.662235260009766,25.925067901611328
1,0,0,1,1,0,1,0,1,0,0,0,33.33881759643555,16.25520133972168
0,1,1,1,1,0,1,0,0,1,1,0,36.76658630371094,19.543235778808594
0,0,1,1,0,0,0,1,1,1,0,1,39.36064910888672,22.728103637695312
1,1,1,0,1,1,1,0,0,0,0,0,32.67355728149414,15.654025077819824
1,0,0,0,0,0,1,1,0,0,1,0,33.485538482666016,15.7698392868042
1,0,1,1,0,1,0,1,0,1,1,1,32.555885314941406,16.563404083251953
1,1,1,0,0,1,0,1,0,1,0,0,32.02900695800781,15.704545974731445
0,0,0,0,0,0,0,0,1,1,0,0,41.4298210144043,24.8214168548584
1,0,1,1,1,0,0,0,1,1,1,0,32.489784240722656,16.90078353881836
1,0,0,1,0,1,0,1,0,0,0,1,33.402793884277344,16.808000564575195
1,0,0,1,1,1,1,1,0,0,1,1,33.18878936767578,15.79078483581543
1,1,0,0,1,1,1,0,1,1,1,0,32.63551712036133,15.44134521484375
1,1,0,1,0,0,1,1,1,1,0,1,32.15641784667969,14.882107734680176
1,1,1,1,1,0,1,1,0,1,0,0,31.805150985717773,14.941487312316895
0,1,0,0,1,1,0,0,0,1,0,0,38.37912368774414,22.4927921295166
0,0,0,1,1,1,0,0,0,0,1,1,43.31058120727539,29.936279296875
1,0,1,1,0,0,0,1,0,0,0,0,33.027259826660156,16.82815170288086
1,1,0,0,0,0,1,0,1,0,0,1,33.13981628417969,15.560823440551758
1,1,0,0,1,1,0,1,0,1,1,0,32.63551712036133,15.946619987487793
1,0,1,1,1,0,1,1,1,1,1,0,32.489784240722656,15.69488525390625
0,1,0,1,0,0,0,1,0,0,0,1,42.62751770019531,23.316131591796875
1,1,0,1,0,1,0,1,1,1,0,0,32.185977935791016,15.5986967086792
0,0,0,1,1,0,1,1,0,1,1,0,38.87458038330078,20.083576202392578
0,0,0,1,1,0,0,0,0,0,1,1,43.589500427246094,29.936279296875
0,1,1,0,0,1,1,1,1,0,0,1,41.538333892822266,20.540449142456055
0,1,1,1,1,1,1,0,1,1,0,0,37.268577575683594,19.842601776123047
0,1,0,0,1,0,0,0,1,0,1,1,41.183799743652344,23.817808151245117
0,1,0,1,0,1,1,1,1,1,1,1,37.56434631347656,18.571857452392578
0,0,0,0,0,1,1,0,1,1,1,0,39.81477355957031,20.874767303466797
0,0,0,1,0,1,0,0,1,1,0,1,40.47857666015625,24.746273040771484
1,1,0,1,0,0,1,1,1,1,1,1,32.58043670654297,15.090978622436523
1,0,0,0,0,0,1,1,1,1,1,0,33.165489196777344,15.69488525390625
1,0,1,0,1,0,0,0,0,0,0,0,33.116397857666016,17.39364242553711
1,1,0,1,0,1,0,1,1,0,0,0,32.97510528564453,16.019882202148438
1,1,1,0,1,1,0,0,1,0,1,0,32.5914192199707,16.293277740478516
0,1,1,1,0,1,1,0,0,0,1,0,40.346824645996094,21.301666259765625
1,1,0,1,1,0,0,1,0,1,0,0,32.12094497680664,15.704545974731445
0,0,1,1,1,0,1,0,1,0,1,1,41.88224411010742,23.190866470336914
0,1,1,0,0,0,0,1,1,0,1,0,40.87554168701172,22.33687400817871
0,0,0,0,1,1,1,1,1,1,0,0,40.61827087402344,20.434114456176758
1,0,0,0,0,0,0,0,0,1,0,1,32.72681427001953,16.8270263671875
1,0,0,1,0,0,0,0,0,0,1,0,33.2681884765625,17.153858184814453
0,0,0,1,1,1,0,0,0,0,1,0,43.54399871826172,30.582271575927734
0,1,0,0,0,1,0,0,0,0,0,1,42.9913330078125,25.523534774780273
1,0,0,0,0,1,1,1,1,1,1,0,33.14289474487305,15.69488525390625
0,0,1,0,0,0,0,0,1,1,0,1,39.88677215576172,24.746273040771484
1,0,0,1,1,1,0,0,1,1,1,1,32.83666229248047,16.886613845825195
1,0,0,1,0,0,1,0,0,1,1,0,32.95836639404297,16.181482315063477
1,0,0,0,1,1,0,1,0,0,0,0,33.517784118652344,16.82815170288086
0,0,0,0,0,0,1,0,0,0,0,1,53.19728469848633,24.986087799072266
1,1,0,0,0,1,0,1,0,0,1,1,33.04874038696289,15.995285034179688
0,0,1,1,0,0,0,1,0,1,1,0,38.273216247558594,22.322200775146484
0,0,0,0,0,0,1,1,1,0,0,0,196.7636260986328,22.84619140625
0,1,1,0,1,1,1,1,0,1,0,1,37.59278869628906,19.183317184448242
0,1,1,1,1,1,0,1,1,0,0,0,40.84113311767578,23.149913787841797
1,1,0,0,1,0,1,0,1,1,0,1,32.220436096191406,15.217109680175781
1,1,1,1,1,1,0,1,1,0,1,0,32.42743682861328,15.8798246383667
0,0,0,1,0,0,0,1,0,1,1,1,39.15322494506836,22.208879470825195
0,1,1,0,0,1,1,0,1,0,1,1,40.535057067871094,21.009525299072266
0,1,1,0,1,1,0,0,0,0,1,0,40.14756774902344,24.594179153442383
0,0,1,1,1,1,1,0,0,0,1,1,41.654014587402344,23.61503791809082
1,0,1,0,1,0,0,0,0,1,0,0,32.32263946533203,16.837007522583008
1,0,1,0,0,1,0,0,1,1,1,0,32.75735855102539,16.90078353881836
0,1,1,1,1,1,1,1,0,0,0,1,40.491661071777344,20.734928131103516
0,1,0,1,1,1,0,0,0,1,0,0,38.028785705566406,22.4927921295166
0,0,1,0,1,1,1,1,1,0,0,1,44.443565368652344,22.627185821533203
1,1,1,1,1,1,0,1,0,1,0,1,31.739370346069336,15.701777458190918
1,0,0,1,1,1,0,1,1,0,1,0,33.13396453857422,16.493995666503906
0,0,0,1,0,1,0,0,1,0,1,0,44.51414108276367,28.41573715209961
0,1,1,1,0,1,1,0,1,0,0,0,41.6075439453125,21.815221786499023
0,0,1,0,0,1,1,0,1,1,0,1,39.745277404785156,21.553699493408203
1,0,0,0,0,1,1,0,0,1,0,0,32.76359939575195,15.960821151733398
1,0,1,1,0,0,0,0,0,1,1,1,32.575538635253906,17.05253028869629
1,0,1,0,0,0,0,1,1,1,1,0,32.77867889404297,16.44707679748535
0,0,0,0,0,1,1,0,0,1,0,0,41.24589157104492,21.896465301513672
1,1,0,1,1,1,1,1,1,1,1,0,32.47296905517578,15.096742630004883
1,1,1,1,1,1,0,1,0,0,1,0,32.42743682861328,15.98753547668457
1,0,0,0,1,1,0,0,0,1,0,0,32.67493438720703,16.837007522583008
1,0,1,0,1,1,0,0,1,0,0,1,33.0767707824707,17.165246963500977
0,0,1,1,0,1,0,1,1,0,1,1,42.360965728759766,24.84731674194336
1,1,1,1,1,1,1,1,0,0,1,1,32.47096633911133,15.161134719848633
1,0,0,0,0,1,1,1,1,1,0,1,32.704078674316406,15.478726387023926
0,1,0,1,0,0,1,1,1,1,0,0,38.54065704345703,19.027347564697266
0,1,0,1,1,0,1,1,1,0,0,1,41.85105895996094,20.540449142456055
1,0,0,1,1,0,1,0,1,1,0,0,32.4982795715332,15.85875415802002
1,0,1,1,0,1,0,1,1,0,1,1,32.895843505859375,16.507625579833984
0,1,1,0,1,1,0,0,0,1,1,1,36.873390197753906,21.607662200927734
1,0,0,1,1,1,0,0,0,1,1,0,32.84607696533203,17.070816040039062
0,0,0,1,1,1,0,0,0,1,0,1,39.94940948486328,25.787738800048828
1,1,1,0,0,0,0,1,1,1,0,0,32.050018310546875,15.5986967086792
1,1,0,0,0,1,0,0,0,0,1,0,33.02088928222656,16.43218421936035
0,1,0,1,0,0,1,1,0,1,0,0,38.54065704345703,19.16858673095703
0,1,1,0,0,0,0,1,0,0,0,1,41.73009490966797,23.316131591796875
0,1,1,1,1,1,1,0,0,1,1,0,36.702754974365234,19.543235778808594
1,1,1,0,1,0,0,1,1,0,0,0,32.69993591308594,16.019882202148438
0,0,0,0,1,1,1,0,0,0,1,1,44.628116607666016,23.61503791809082
0,0,1,1,0,0,0,1,1,0,1,1,42.60962677001953,24.84731674194336
0,1,0,1,0,1,0,0,0,0,0,0,43.01581954956055,25.989639282226562
1,1,0,1,1,1,1,0,1,1,0,1,32.049903869628906,15.217109680175781
0,0,0,0,0,0,1,1,1,1,1,1,39.7718620300293,19.840585708618164
0,1,0,0,1,0,1,0,0,0,1,1,41.183799743652344,21.245159149169922
1,0,1,1,0,1,0,1,0,1,0,1,32.14189910888672,16.34101104736328
0,1,1,0,1,1,1,0,0,1,1,1,36.873390197753906,19.466915130615234
1,1,1,0,1,0,1,1,0,1,0,0,31.965404510498047,14.941487312316895
0,1,0,1,0,1,0,0,1,0,0,1,42.41498565673828,24.762876510620117
1,0,1,1,1,1,0,0,1,0,0,0,32.88469696044922,17.194454193115234
0,1,1,1,0,1,1,0,0,1,0,1,37.68318557739258,20.055572509765625
0,0,0,0,0,0,1,0,0,1,0,1,41.4739875793457,21.899038314819336
0,0,0,0,0,0,0,1,0,1,1,1,39.7718620300293,22.208879470825195
0,1,1,0,0,0,0,1,1,0,0,1,41.73009490966797,22.88945198059082
0,1,1,0,1,0,0,0,1,1,1,1,36.938560485839844,21.238548278808594
0,0,0,1,1,0,0,0,1,0,0,1,46.81081008911133,31.154754638671875
0,1,1,1,1,1,0,1,1,1,0,1,37.32414627075195,20.82186508178711
0,1,0,0,0,1,0,0,1,1,0,1,38.84627914428711,22.03427505493164
0,1,0,0,0,0,1,0,0,1,1,0,38.088443756103516,19.543235778808594
0,0,0,0,1,1,0,1,1,0,0,1,49.30309295654297,26.227209091186523
1,1,0,1,0,0,0,1,0,0,0,0,33.0026969909668,16.136423110961914
0,1,0,1,1,0,0,1,1,1,1,1,37.32897186279297,20.199235916137695
1,1,1,1,0,1,1,1,0,1,0,0,31.867483139038086,14.941487312316895
0,0,0,1,1,0,1,1,1,1,0,1,40.095218658447266,20.453311920166016
1,1,0,1,0,0,0,1,0,1,0,0,32.2075309753418,15.704545974731445
0,1,0,1,1,0,1,0,0,1,0,0,38.119075775146484,20.044206619262695
1,0,0,0,1,0,1,1,0,0,1,1,33.426918029785156,15.79078483581543
0,0,1,0,1,1,1,0,0,1,1,1,38.21654510498047,21.060396194458008
1,0,1,1,0,1,0,1,1,0,1,0,32.84548568725586,16.493995666503906
1,0,0,1,1,1,1,0,1,1,1,0,32.84607696533203,16.079750061035156
0,1,1,1,1,0,1,1,1,0,1,1,39.78773880004883,20.02932357788086
1,1,0,0,1,1,1,0,0,0,1,0,32.91112518310547,15.52087116241455
0,1,1,0,1,1,1,1,1,0,1,1,39.98379135131836,20.02932357788086
1,0,1,1,0,0,0,1,1,0,1,0,32.87065124511719,16.493995666503906
0,0,1,0,1,0,0,0,0,0,1,1,42.588932037353516,29.936279296875
1,0,1,1,0,1,0,0,0,1,1,0,32.55512619018555,17.070816040039062
1,0,0,0,0,0,1,0,1,1,0,1,32.72681427001953,15.85760498046875
0,1,0,0,0,0,1,1,0,0,0,1,43.21882247924805,20.734928131103516
0,0,0,0,0,1,1,1,0,1,1,0,39.81477355957031,20.083576202392578
1,0,0,1,1,1,1,0,1,1,0,0,32.47540283203125,15.85875415802002
1,0,0,0,1,0,1,0,0,1,1,1,33.06169509887695,16.173078536987305
1,1,1,0,0,1,1,0,1,1,1,0,32.40959548950195,15.44134521484375
1,1,0,0,0,1,1,0,0,0,1,1,33.04874038696289,15.529983520507812
1,1,0,1,0,1,0,0,1,1,0,1,32.135475158691406,15.981695175170898
1,1,1,1,1,1,0,0,1,0,0,1,32.5113639831543,16.437053680419922
0,0,1,0,0,1,1,1,1,1,0,0,39.662235260009766,20.434114456176758
1,1,0,0,1,0,1,0,0,1,1,0,32.65668869018555,15.517170906066895
0,1,1,0,1,0,1,0,0,1,0,1,37.675846099853516,20.055572509765625
1,0,1,1,1,1,0,0,1,1,0,1,32.06256103515625,16.65894889831543
0,1,0,1,1,1,0,0,1,1,0,1,38.093143463134766,22.03427505493164
0,1,1,1,1,0,1,1,0,1,1,0,36.76658630371094,18.754796981811523
0,1,1,1,1,0,0,0,0,0,0,1,40.661460876464844,25.523534774780273
0,0,1,0,1,1,1,0,0,1,0,0,39.15211868286133,21.896465301513672
0,1,1,1,1,1,0,0,0,0,0,0,40.84113311767578,25.989639282226562
