/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv2.0/cv2.0.1/conv/Conv,/model.23/cv2.1/cv2.1.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0,output1
0,0,0,0,0,1,0,1,1,1,0,1,721.3291625976562,63.79742431640625
0,1,1,0,1,1,1,0,1,1,0,1,896.2449951171875,85.94226837158203
0,1,0,1,0,1,1,0,1,1,0,0,865.8377075195312,86.33821868896484
1,1,0,0,1,1,1,1,1,1,0,1,2005.379150390625,162.90750122070312
0,1,0,1,0,0,0,1,0,0,0,0,395.1523132324219,54.339515686035156
0,1,1,1,1,1,0,0,1,0,0,0,505.02264404296875,46.17733383178711
0,0,1,1,0,0,1,0,1,1,1,0,906.2724609375,77.56715393066406
0,1,0,0,0,0,0,0,0,1,1,1,941.6572265625,73.37474060058594
1,1,1,0,0,0,0,1,1,0,0,1,1906.9072265625,149.48016357421875
1,0,0,0,1,0,1,0,0,0,0,0,1866.6490478515625,146.31068420410156
1,1,1,0,0,1,1,0,1,0,0,1,1906.910888671875,154.49815368652344
0,0,1,1,0,1,1,1,1,1,0,0,818.0154418945312,80.11491394042969
1,1,1,1,1,0,0,0,1,1,1,0,1958.0689697265625,143.43756103515625
0,0,0,0,1,0,1,0,0,1,0,1,749.857666015625,69.21383666992188
0,0,0,0,0,1,0,0,0,1,0,1,721.3291625976562,50.36858367919922
1,0,1,1,0,0,0,0,1,0,0,0,1893.4652099609375,139.7757568359375
1,1,0,1,0,1,0,1,0,1,0,0,2013.3255615234375,153.81068420410156
1,1,0,0,0,0,0,0,1,0,0,0,1889.817626953125,145.5360870361328
1,1,0,0,1,0,1,1,0,0,1,1,1888.697021484375,159.11331176757812
1,0,1,0,0,1,0,1,1,0,1,1,1872.025146484375,144.6944122314453
1,1,0,0,1,0,1,1,0,1,1,0,1921.5377197265625,155.89666748046875
1,0,0,1,0,0,1,0,0,1,0,1,1988.2496337890625,150.47064208984375
1,0,1,1,0,0,0,0,0,0,1,0,1916.520263671875,139.64239501953125
0,1,1,1,0,1,0,0,0,1,1,1,995.44580078125,73.37474060058594
1,0,1,1,0,1,1,0,1,0,1,1,1887.5472412109375,148.404296875
0,1,0,1,1,0,0,1,1,1,1,0,964.6331176757812,82.57050323486328
0,1,0,1,1,0,1,0,1,0,1,0,586.417236328125,73.63493347167969
1,1,0,0,1,1,0,0,1,1,0,1,2005.379150390625,150.54933166503906
1,0,1,0,0,1,0,1,0,1,0,1,1993.408447265625,146.97341918945312
1,1,0,1,1,1,0,0,1,0,1,0,1927.3529052734375,146.80923461914062
0,1,1,0,1,0,1,0,0,0,1,1,629.6038818359375,72.68510437011719
1,0,1,1,1,1,0,0,0,0,0,1,1897.5093994140625,137.97134399414062
0,0,0,0,0,0,0,0,1,0,0,1,197.47686767578125,23.55483627319336
1,1,0,1,0,0,1,1,0,0,1,1,1892.161865234375,159.11331176757812
0,0,0,0,0,1,0,0,0,1,1,1,859.9850463867188,59.372886657714844
0,0,0,0,1,1,0,1,0,0,0,0,189.9791259765625,32.75117111206055
1,0,1,0,1,0,0,1,1,0,1,0,1908.018798828125,144.99571228027344
1,1,1,0,0,0,0,0,1,1,0,1,2018.9189453125,150.54933166503906
1,0,0,0,1,1,0,0,0,0,0,0,1866.650634765625,138.17933654785156
1,1,0,0,1,1,0,1,1,0,1,1,1888.699951171875,150.70230102539062
0,0,0,0,1,0,1,0,1,1,0,1,749.857666015625,71.50055694580078
1,1,0,1,1,1,0,1,1,1,1,1,1931.2327880859375,147.2725830078125
0,1,1,0,0,0,0,0,1,1,1,1,980.4942626953125,75.87858581542969
0,1,0,0,0,0,1,0,0,1,0,0,850.0656127929688,84.72542572021484
1,1,0,1,0,1,0,0,0,1,0,1,2011.3509521484375,149.1774444580078
0,0,0,0,0,1,0,1,0,0,1,1,437.7754821777344,43.86035919189453
1,0,1,0,1,1,1,0,1,1,0,1,1998.5377197265625,151.52264404296875
1,1,0,0,0,0,1,0,1,1,1,1,1909.889892578125,152.1780548095703
1,0,0,0,1,0,1,1,1,1,1,0,1902.8994140625,148.90472412109375
1,0,1,1,0,1,0,1,1,1,0,0,2009.9232177734375,149.00311279296875
1,1,0,0,0,1,1,0,1,1,1,0,1913.4898681640625,152.3633575439453
0,1,0,1,0,0,0,1,1,1,1,0,943.5272216796875,82.57050323486328
0,1,1,1,1,1,1,1,0,1,1,1,1014.9522705078125,97.41068267822266
1,0,1,1,1,1,1,1,1,0,1,1,1894.7509765625,152.45559692382812
1,1,1,0,1,1,1,1,0,1,0,0,2026.149658203125,162.74337768554688
0,1,0,1,1,0,0,0,1,1,0,1,866.2811279296875,69.11764526367188
0,1,1,0,0,1,1,1,0,1,1,0,967.59912109375,96.66031646728516
1,1,0,1,1,0,1,0,0,0,0,1,1908.208251953125,153.5965576171875
1,0,0,0,0,0,1,1,1,1,0,0,1971.9615478515625,156.24545288085938
1,1,0,0,1,1,1,1,0,0,0,1,1896.464111328125,157.9303436279297
1,1,1,1,1,0,1,1,0,1,0,1,2041.1275634765625,162.19705200195312
0,0,1,1,1,1,1,1,0,0,0,1,383.09283447265625,58.49817657470703
1,1,0,0,1,0,1,0,0,1,1,1,1918.5501708984375,151.2952117919922
1,0,0,1,1,1,1,1,1,1,0,0,1993.1666259765625,156.24545288085938
0,0,0,1,1,0,1,1,0,0,0,0,238.0758056640625,56.8284797668457
1,0,1,0,1,0,0,0,1,0,0,1,1881.988037109375,139.58102416992188
0,0,1,0,0,1,1,1,0,1,1,0,884.4094848632812,83.50480651855469
1,0,0,0,0,0,1,1,0,1,1,1,1890.4544677734375,147.71310424804688
1,0,0,0,0,1,0,0,1,1,1,0,1894.8955078125,137.231201171875
0,1,1,0,1,0,1,1,1,1,1,1,1000.3972778320312,98.54911041259766
0,1,0,1,0,0,1,0,1,1,0,1,840.91162109375,85.94226837158203
1,0,0,0,0,0,1,0,0,1,0,0,1971.9615478515625,151.1480712890625
0,0,1,0,0,0,1,1,0,1,0,0,794.61572265625,78.26322937011719
1,1,0,1,1,1,1,1,1,0,1,0,1927.3529052734375,160.03192138671875
0,1,1,0,1,1,0,0,1,1,0,0,919.6506958007812,69.64310455322266
1,0,0,0,1,0,0,1,1,0,0,1,1862.0238037109375,143.442138671875
0,1,1,1,0,0,0,1,1,1,0,0,910.97900390625,77.798583984375
1,0,0,1,1,0,0,1,0,1,0,0,1993.16796875,147.702880859375
0,0,1,1,1,1,0,1,0,0,1,0,533.498291015625,42.69153594970703
1,1,0,0,1,1,1,1,0,0,1,1,1888.699951171875,159.11331176757812
0,1,0,0,1,1,1,0,0,0,1,1,586.8289794921875,72.68510437011719
1,1,0,0,0,0,1,0,0,0,1,1,1880.556884765625,154.8199462890625
1,0,1,0,0,0,0,1,0,0,0,0,1877.6038818359375,142.1946258544922
1,1,0,0,1,0,0,0,1,1,0,0,2005.639892578125,151.12808227539062
1,1,0,1,0,1,1,1,1,1,1,0,1926.4541015625,156.59671020507812
1,1,0,0,1,0,0,1,1,1,1,1,1918.5501708984375,147.2725830078125
0,0,0,1,0,0,1,0,1,0,1,1,459.93377685546875,57.356788635253906
0,1,0,0,1,0,1,0,0,1,0,1,851.7386474609375,84.27100372314453
0,0,1,0,0,0,0,0,0,0,1,1,483.80010986328125,28.690881729125977
0,0,1,0,1,0,0,0,0,1,0,1,791.8260498046875,50.36858367919922
0,0,1,1,1,1,1,1,0,0,1,0,533.498291015625,64.21266174316406
1,1,0,0,1,1,0,1,0,0,0,0,1899.9150390625,148.25411987304688
0,1,0,0,1,1,0,0,1,1,0,0,876.2974853515625,69.64310455322266
0,0,0,1,1,1,1,0,1,1,1,0,889.4461059570312,77.56715393066406
0,0,0,1,1,0,0,1,1,1,0,1,769.0142822265625,63.79742431640625
1,1,0,0,0,1,0,1,0,0,1,0,1907.102783203125,149.59951782226562
1,1,0,1,1,1,1,0,0,1,0,0,2019.005126953125,158.5602264404297
1,1,0,1,1,0,1,1,1,1,0,1,2018.224853515625,162.90750122070312
0,0,1,1,1,0,1,0,1,1,1,0,927.1432495117188,77.56715393066406
1,0,1,0,0,1,1,1,0,0,1,0,1900.3089599609375,151.82186889648438
0,1,0,1,1,1,0,1,1,0,0,0,442.9701232910156,57.225929260253906
1,1,1,0,0,0,0,0,1,0,1,1,1899.9359130859375,146.74021911621094
1,0,1,1,0,0,1,0,1,1,1,0,1933.5736083984375,144.77456665039062
0,0,0,0,1,0,0,1,0,0,1,0,467.4842224121094,42.69153594970703
0,1,0,1,0,0,0,0,0,0,1,0,546.8853149414062,49.98932647705078
0,1,0,1,1,0,1,0,1,1,1,1,976.5076904296875,91.71998596191406
0,1,0,0,1,0,1,0,0,0,1,0,570.8585205078125,71.96100616455078
0,0,1,1,1,1,1,0,1,0,0,0,329.9730529785156,48.26527404785156
0,0,0,1,0,1,0,0,0,0,0,1,244.1658477783203,13.65623664855957
1,0,0,0,1,0,1,0,1,0,0,0,1866.6490478515625,147.48291015625
1,0,1,1,1,0,0,1,1,1,1,1,1936.2523193359375,140.9380340576172
1,1,1,0,0,1,0,1,0,1,0,1,2018.9193115234375,153.23895263671875
0,0,0,0,0,1,0,1,0,1,1,1,859.9850463867188,68.42622375488281
1,1,0,1,0,0,1,0,1,0,1,1,1892.161865234375,155.81478881835938
1,0,0,0,1,1,0,1,1,1,1,1,1898.3675537109375,140.9380340576172
0,0,0,0,1,0,1,0,1,0,0,1,274.5691223144531,50.21646499633789
1,1,1,1,0,0,0,0,0,1,0,0,2036.292236328125,149.77061462402344
1,0,0,1,0,1,0,1,0,1,0,1,1988.248046875,146.97341918945312
1,1,0,1,1,1,1,1,0,0,0,1,1908.2119140625,157.9303436279297
1,0,1,0,0,0,0,1,1,1,0,0,1992.3626708984375,149.00311279296875
1,0,0,0,0,1,0,1,0,0,1,1,1852.2659912109375,143.34600830078125
0,0,0,1,1,0,1,1,1,1,1,1,899.0960083007812,85.70561218261719
0,0,1,1,0,1,1,0,1,0,0,0,269.43914794921875,48.26527404785156
1,1,1,1,1,0,1,0,0,0,0,0,1933.803955078125,153.73948669433594
1,0,1,0,1,0,0,1,0,1,0,0,1998.2252197265625,147.702880859375
1,0,0,0,1,1,1,1,0,0,0,1,1862.025390625,150.35330200195312
1,0,1,0,0,0,0,0,1,1,1,1,1911.200439453125,136.94161987304688
1,1,0,1,1,1,1,1,1,1,0,0,2019.005126953125,163.51339721679688
0,0,0,0,0,0,1,1,1,1,1,0,848.1783447265625,85.05082702636719
0,1,1,0,0,0,1,1,1,1,0,1,871.9304809570312,93.20661926269531
1,1,0,1,1,1,0,1,1,0,0,1,1908.2119140625,149.48016357421875
1,0,1,0,1,1,1,0,0,0,0,0,1886.599853515625,146.31068420410156
0,1,1,1,1,0,0,1,0,1,1,1,1014.9317626953125,81.3092269897461
1,0,1,1,1,0,1,1,0,1,1,1,1936.2523193359375,147.71310424804688
0,1,0,1,0,1,0,1,0,1,0,1,840.9439697265625,75.03063201904297
0,1,1,1,1,1,0,0,1,1,1,1,1014.9522705078125,75.87858581542969
0,1,0,0,0,0,0,0,1,1,1,1,941.6572265625,75.87858581542969
1,0,1,1,1,0,0,1,0,1,0,0,2015.7392578125,147.702880859375
1,0,0,0,1,0,0,1,1,1,1,0,1902.8994140625,141.21603393554688
1,0,1,1,0,0,1,0,0,0,0,0,1893.4652099609375,146.31068420410156
0,0,0,0,0,0,1,0,1,0,0,0,0.0,48.26527404785156
0,1,0,1,1,1,0,0,1,0,0,0,442.9701232910156,46.17733383178711
1,0,0,1,0,0,0,1,1,0,0,1,1867.0972900390625,143.442138671875
0,1,0,1,1,1,0,0,1,0,1,1,601.42333984375,54.38618087768555
0,1,1,0,0,1,1,1,1,1,0,0,895.0789184570312,93.57102966308594
0,1,0,0,1,0,0,0,1,0,1,0,570.8585205078125,53.31572341918945
1,0,0,1,1,0,0,1,1,0,1,0,1902.335205078125,144.99571228027344
0,0,1,1,1,1,1,1,1,1,1,1,935.3206176757812,85.70561218261719
1,0,1,1,1,0,1,1,1,1,0,1,2016.154296875,155.5161895751953
0,0,1,0,1,0,1,1,0,1,1,1,915.4105224609375,84.12134552001953
1,0,0,1,0,1,0,1,1,1,1,0,1909.569091796875,141.21603393554688
0,1,0,0,0,0,0,1,0,0,1,1,548.4424438476562,61.65690994262695
1,0,1,0,1,1,1,1,0,1,0,0,1998.223876953125,155.28341674804688
0,1,1,1,0,1,0,0,1,1,1,1,995.44580078125,75.87858581542969
0,0,0,0,1,1,0,1,1,1,1,0,871.0443115234375,70.23448944091797
0,1,0,0,0,1,0,1,0,1,1,1,941.6802978515625,81.3092269897461
0,0,0,1,1,0,1,0,0,0,0,1,309.2609558105469,47.03230667114258
1,1,0,1,1,1,0,1,1,1,1,0,1934.445068359375,147.53778076171875
0,1,0,1,0,0,0,0,1,1,0,0,865.8054809570312,69.64310455322266
0,0,1,1,1,1,1,1,1,1,0,1,813.1278076171875,79.57725524902344
1,1,0,1,0,0,0,1,1,0,1,1,1892.161865234375,150.70230102539062
1,0,1,0,1,1,0,1,1,1,0,1,1998.5377197265625,148.29820251464844
0,1,1,0,0,0,0,1,1,1,0,1,871.9304809570312,77.2913818359375
0,0,0,0,0,0,1,1,1,1,0,0,751.5020751953125,80.11491394042969
1,1,1,1,1,1,0,0,0,1,0,0,2041.9107666015625,149.77061462402344
1,0,0,1,1,1,1,0,0,0,0,0,1879.696044921875,146.31068420410156
1,0,1,1,0,1,1,0,0,0,0,0,1893.4664306640625,146.31068420410156
0,0,0,0,0,0,1,0,0,1,0,0,751.5020751953125,69.72065734863281
1,0,0,1,1,1,1,0,1,1,0,1,1993.3818359375,151.52264404296875
1,1,0,1,0,0,0,1,0,1,0,1,2011.3505859375,153.23895263671875
0,1,0,1,1,1,0,1,0,0,1,1,601.42333984375,61.65690994262695
0,0,0,0,0,0,1,0,0,1,1,1,859.9630737304688,76.28546905517578
1,1,0,1,0,0,0,1,0,0,1,1,1892.161865234375,149.44448852539062
1,0,0,0,1,0,0,0,1,0,1,1,1859.5745849609375,140.89666748046875
1,0,0,1,0,0,1,0,1,1,0,0,1987.3043212890625,152.26473999023438
0,0,1,1,1,0,1,0,1,0,0,0,329.8671875,48.26527404785156
1,1,1,0,1,0,1,0,1,0,1,1,1908.001953125,155.81478881835938
1,0,0,0,0,1,0,1,1,0,1,1,1852.2659912109375,144.6944122314453
1,0,0,0,1,0,1,1,0,1,0,1,1978.665771484375,154.61923217773438
1,0,1,1,1,0,1,1,1,0,0,1,1897.5078125,151.3603973388672
1,1,1,1,0,0,1,0,0,1,0,1,2034.3326416015625,158.02915954589844
0,0,1,0,0,1,0,0,0,1,0,0,794.6466064453125,50.96162796020508
1,0,0,1,1,0,1,0,1,0,0,0,1879.6947021484375,147.48291015625
0,1,1,1,1,0,1,0,0,1,1,0,1003.4307861328125,89.46315002441406
0,0,1,1,0,0,0,1,1,1,0,1,787.6262817382812,63.79742431640625
1,1,1,0,1,1,1,0,0,0,0,0,1920.2515869140625,153.73948669433594
1,0,0,0,0,0,1,1,0,0,1,0,1881.0472412109375,151.82186889648438
1,0,1,1,0,1,0,1,0,1,1,1,1928.4609375,139.56491088867188
1,1,1,0,0,1,0,1,0,1,0,0,2020.4820556640625,153.81068420410156
0,0,0,0,0,0,0,0,1,1,0,0,751.5020751953125,54.840538024902344
1,0,1,1,1,0,0,0,1,1,1,0,1941.4326171875,137.231201171875
1,0,0,1,0,1,0,1,0,0,0,1,1867.098388671875,142.02822875976562
1,0,0,1,1,1,1,1,0,0,1,1,1872.6636962890625,151.4796600341797
1,1,0,0,1,1,1,0,1,1,1,0,1921.5390625,152.3633575439453
1,1,0,1,0,0,1,1,1,1,0,1,2011.3505859375,162.90750122070312
1,1,1,1,1,0,1,1,0,1,0,0,2041.910888671875,162.74337768554688
0,1,0,0,1,1,0,0,0,1,0,0,876.2974853515625,66.8836441040039
0,0,0,1,1,1,0,0,0,0,1,1,500.95330810546875,28.690881729125977
1,0,1,1,0,0,0,1,0,0,0,0,1893.4652099609375,142.1946258544922
1,1,0,0,0,0,1,0,1,0,0,1,1886.7646484375,154.49815368652344
1,1,0,0,1,1,0,1,0,1,1,0,1921.5390625,146.29183959960938
1,0,1,1,1,0,1,1,1,1,1,0,1941.4326171875,148.90472412109375
0,1,0,1,0,0,0,1,0,0,0,1,441.47943115234375,56.12067794799805
1,1,0,1,0,1,0,1,1,1,0,0,2013.3255615234375,155.0178680419922
0,0,0,1,1,0,1,1,0,1,1,0,889.42529296875,83.50480651855469
0,0,0,1,1,0,0,0,0,0,1,1,500.89013671875,28.690881729125977
0,1,1,0,0,1,1,1,1,0,0,1,485.97430419921875,77.76597595214844
0,1,1,1,1,1,1,0,1,1,0,0,935.0404052734375,86.33821868896484
0,1,0,0,1,0,0,0,1,0,1,1,586.7686767578125,54.38618087768555
0,1,0,1,0,1,1,1,1,1,1,1,956.0245971679688,98.54911041259766
0,0,0,0,0,1,1,0,1,1,1,0,848.2010498046875,77.56715393066406
0,0,0,1,0,1,0,0,1,1,0,1,741.4827880859375,54.27998733520508
1,1,0,1,0,0,1,1,1,1,1,1,1922.6292724609375,156.42318725585938
1,0,0,0,0,0,1,1,1,1,1,0,1894.895751953125,148.90472412109375
1,0,1,0,1,0,0,0,0,0,0,0,1886.598388671875,138.17933654785156
1,1,0,1,0,1,0,1,1,0,0,0,1901.3968505859375,149.56381225585938
1,1,1,0,1,1,0,0,1,0,1,0,1935.0953369140625,146.80923461914062
0,1,1,1,0,1,1,0,0,0,1,0,594.6088256835938,71.96100616455078
1,1,0,1,1,0,0,1,0,1,0,0,2019.0052490234375,153.81068420410156
0,0,1,1,1,0,1,0,1,0,1,1,543.8359375,57.356788635253906
0,1,1,0,0,0,0,1,1,0,1,0,577.6710205078125,63.24769973754883
0,0,0,0,1,1,1,1,1,1,0,0,780.7183227539062,80.11491394042969
1,0,0,0,0,0,0,0,0,1,0,1,1973.4945068359375,143.04408264160156
1,0,0,1,0,0,0,0,0,0,1,0,1894.6099853515625,139.64239501953125
0,0,0,1,1,1,0,0,0,0,1,0,488.96728515625,26.810657501220703
0,1,0,0,0,1,0,0,0,0,0,1,421.98785400390625,44.37062072753906
1,0,0,0,0,1,1,1,1,1,1,0,1894.8955078125,148.90472412109375
0,0,1,0,0,0,0,0,1,1,0,1,765.4346923828125,54.27998733520508
1,0,0,1,1,1,0,0,1,1,1,1,1912.6861572265625,136.94161987304688
1,0,0,1,0,0,1,0,0,1,1,0,1909.5693359375,143.64981079101562
1,0,0,0,1,1,0,1,0,0,0,0,1866.650634765625,142.1946258544922
0,0,0,0,0,0,1,0,0,0,0,1,197.47686767578125,47.03230667114258
1,1,0,0,0,1,0,1,0,0,1,1,1880.559814453125,149.44448852539062
0,0,1,1,0,0,0,1,0,1,1,0,906.2724609375,67.68818664550781
0,0,0,0,0,0,1,1,1,0,0,0,0.0,59.17279815673828
0,1,1,0,1,1,1,1,0,1,0,1,896.2449951171875,91.88955688476562
0,1,1,1,1,1,0,1,1,0,0,0,505.02264404296875,57.225929260253906
1,1,0,0,1,0,1,0,1,1,0,1,2005.379150390625,158.87405395507812
1,1,1,1,1,1,0,1,1,0,1,0,1949.181396484375,150.8154296875
0,0,0,1,0,0,0,1,0,1,1,1,877.8572998046875,68.42622375488281
0,1,1,0,0,1,1,0,1,0,1,1,594.2481689453125,74.3832015991211
0,1,1,0,1,1,0,0,0,0,1,0,615.1461791992188,49.98932647705078
0,0,1,1,1,1,1,0,0,0,1,1,543.8935546875,54.791404724121094
1,0,1,0,1,0,0,0,0,1,0,0,1998.2252197265625,143.7641143798828
1,0,1,0,0,1,0,0,1,1,1,0,1916.318359375,137.231201171875
0,1,1,1,1,1,1,1,0,0,0,1,540.1761474609375,76.25575256347656
0,1,0,1,1,1,0,0,0,1,0,0,891.4420166015625,66.8836441040039
0,0,1,0,1,1,1,1,1,0,0,1,352.83843994140625,60.78436279296875
1,1,1,1,1,1,0,1,0,1,0,1,2041.127685546875,153.23895263671875
1,0,0,1,1,1,0,1,1,0,1,0,1902.3359375,144.99571228027344
0,0,0,1,0,1,0,0,1,0,1,0,444.4210510253906,32.798622131347656
0,1,1,1,0,1,1,0,1,0,0,0,463.9102478027344,67.7010726928711
0,0,1,0,0,1,1,0,1,1,0,1,765.4666748046875,71.50055694580078
1,0,0,0,0,1,1,0,0,1,0,0,1971.9603271484375,151.1480712890625
1,0,1,1,0,0,0,0,0,1,1,1,1928.4609375,135.42250061035156
1,0,1,0,0,0,0,1,1,1,1,0,1916.318603515625,141.21603393554688
0,0,0,0,0,1,1,0,0,1,0,0,751.536376953125,69.72065734863281
1,1,0,1,1,1,1,1,1,1,1,0,1934.445068359375,156.59671020507812
1,1,1,1,1,1,0,1,0,0,1,0,1949.181396484375,149.59951782226562
1,0,0,0,1,1,0,0,0,1,0,0,1977.870361328125,143.7641143798828
1,0,1,0,1,1,0,0,1,0,0,1,1881.9898681640625,139.58102416992188
0,0,1,1,0,1,0,1,1,0,1,1,506.8059997558594,47.40298080444336
1,1,1,1,1,1,1,1,0,0,1,1,1921.549072265625,159.11331176757812
1,0,0,0,0,1,1,1,1,1,0,1,1973.4931640625,155.5161895751953
0,1,0,1,0,0,1,1,1,1,0,0,865.8054809570312,93.57102966308594
0,1,0,1,1,0,1,1,1,0,0,1,483.50274658203125,77.76597595214844
1,0,0,1,1,0,1,0,1,1,0,0,1993.16796875,152.26473999023438
1,0,1,1,0,1,0,1,1,0,1,1,1887.5472412109375,144.6944122314453
0,1,1,0,1,1,0,0,0,1,1,1,1000.4182739257812,73.37474060058594
1,0,0,1,1,1,0,0,0,1,1,0,1917.5101318359375,135.65615844726562
0,0,0,1,1,1,0,0,0,1,0,1,769.046142578125,50.36858367919922
1,1,1,0,0,0,0,1,1,1,0,0,2020.4820556640625,155.0178680419922
1,1,0,0,0,1,0,0,0,0,1,0,1907.102783203125,145.42251586914062
0,1,0,1,0,0,1,1,0,1,0,0,865.8054809570312,92.29713439941406
0,1,1,0,0,0,0,1,0,0,0,1,485.89227294921875,56.12067794799805
0,1,1,1,1,1,1,0,0,1,1,0,1003.4508056640625,89.46315002441406
1,1,1,0,1,0,0,1,1,0,0,0,1920.248046875,149.56381225585938
0,0,0,0,1,1,1,0,0,0,1,1,480.7901306152344,54.791404724121094
0,0,1,1,0,0,0,1,1,0,1,1,506.74365234375,47.40298080444336
0,1,0,1,0,1,0,0,0,0,0,0,395.2509765625,42.15298080444336
1,1,0,1,1,1,1,0,1,1,0,1,2018.224609375,158.87405395507812
0,0,0,0,0,0,1,1,1,1,1,1,859.9630737304688,85.70561218261719
0,1,0,0,1,0,1,0,0,0,1,1,586.7686767578125,72.68510437011719
1,0,1,1,0,1,0,1,0,1,0,1,2011.0679931640625,146.97341918945312
0,1,1,0,1,1,1,0,0,1,1,1,1000.4182739257812,90.26121520996094
1,1,1,0,1,0,1,1,0,1,0,0,2026.149658203125,162.74337768554688
0,1,0,1,0,1,0,0,1,0,0,1,441.56982421875,48.2509880065918
1,0,1,1,1,1,0,0,1,0,0,0,1902.3814697265625,139.7757568359375
0,1,1,1,0,1,1,0,0,1,0,1,887.1331176757812,84.27100372314453
0,0,0,0,0,0,1,0,0,1,0,1,721.2938232421875,69.21383666992188
0,0,0,0,0,0,0,1,0,1,1,1,859.9630737304688,68.42622375488281
0,1,1,0,0,0,0,1,1,0,0,1,485.89227294921875,58.975616455078125
0,1,1,0,1,0,0,0,1,1,1,1,1000.3972778320312,75.87858581542969
0,0,0,1,1,0,0,0,1,0,0,1,309.2609558105469,23.55483627319336
0,1,1,1,1,1,0,1,1,1,0,1,910.8919677734375,77.2913818359375
0,1,0,0,0,1,0,0,1,1,0,1,825.8203125,69.11764526367188
0,1,0,0,0,0,1,0,0,1,1,0,928.189453125,89.46315002441406
0,0,0,0,1,1,0,1,1,0,0,1,274.70294189453125,40.006752014160156
1,1,0,1,0,0,0,1,0,0,0,0,1901.3929443359375,148.25411987304688
0,1,0,1,1,0,0,1,1,1,1,1,976.5076904296875,83.34510803222656
1,1,1,1,0,1,1,1,0,1,0,0,2036.291748046875,162.74337768554688
0,0,0,1,1,0,1,1,1,1,0,1,769.0142822265625,79.57725524902344
1,1,0,1,0,0,0,1,0,1,0,0,2013.3258056640625,153.81068420410156
0,1,0,1,1,0,1,0,0,1,0,0,891.4110107421875,84.72542572021484
1,0,0,0,1,0,1,1,0,0,1,1,1859.5745849609375,151.4796600341797
0,0,1,0,1,1,1,0,0,1,1,1,915.4302978515625,76.28546905517578
1,0,1,1,0,1,0,1,1,0,1,0,1916.5208740234375,144.99571228027344
1,0,0,1,1,1,1,0,1,1,1,0,1917.5101318359375,144.77456665039062
0,1,1,1,1,0,1,1,1,0,1,1,643.5553588867188,82.56300354003906
1,1,0,0,1,1,1,0,0,0,1,0,1915.545166015625,154.97427368164062
0,1,1,0,1,1,1,1,1,0,1,1,629.65966796875,82.56300354003906
1,0,1,1,0,0,0,1,1,0,1,0,1916.520263671875,144.99571228027344
0,0,1,0,1,0,0,0,0,0,1,1,522.5599365234375,28.690881729125977
1,0,1,1,0,1,0,0,0,1,1,0,1933.573486328125,135.65615844726562
1,0,0,0,0,0,1,0,1,1,0,1,1973.4945068359375,151.52264404296875
0,1,0,0,0,0,1,1,0,0,0,1,421.89312744140625,76.25575256347656
0,0,0,0,0,1,1,1,0,1,1,0,848.2010498046875,83.50480651855469
1,0,0,1,1,1,1,0,1,1,0,0,1993.1666259765625,152.26473999023438
1,0,0,0,1,0,1,0,0,1,1,1,1898.3675537109375,143.379638671875
1,1,1,0,0,1,1,0,1,1,1,0,1934.664306640625,152.3633575439453
1,1,0,0,0,1,1,0,0,0,1,1,1880.559814453125,154.8199462890625
1,1,0,1,0,1,0,0,1,1,0,1,2011.3509521484375,150.54933166503906
1,1,1,1,1,1,0,0,1,0,0,1,1929.6328125,145.4227294921875
0,0,1,0,0,1,1,1,1,1,0,0,794.6466064453125,80.11491394042969
1,1,0,0,1,0,1,0,0,1,1,0,1921.5377197265625,151.51084899902344
0,1,1,0,1,0,1,0,0,1,0,1,896.2155151367188,84.27100372314453
1,0,1,1,1,1,0,0,1,1,0,1,2016.1527099609375,144.53341674804688
0,1,0,1,1,1,0,0,1,1,0,1,866.3121337890625,69.11764526367188
0,1,1,1,1,0,1,1,0,1,1,0,1003.4307861328125,96.66031646728516
0,1,1,1,1,0,0,0,0,0,0,1,540.1022338867188,44.37062072753906
0,0,1,0,1,1,1,0,0,1,0,0,821.5418701171875,69.72065734863281
0,1,1,1,1,1,0,0,0,0,0,0,505.02264404296875,42.15298080444336
0,1,1,1,1,1,1,1,0,0,1,0,630.9660034179688,80.63900756835938
0,1,1,1,0,1,0,1,0,1,0,0,911.0089721679688,75.57683563232422
1,1,1,1,0,0,0,0,1,1,0,1,2034.3326416015625,150.54933166503906
0,0,0,0,1,1,1,1,1,1,1,0,871.0443115234375,85.05082702636719
0,0,0,1,1,0,1,1,1,0,0,0,238.0758056640625,59.17279815673828
0,0,1,1,1,0,0,0,0,0,1,1,543.8359375,28.690881729125977
1,1,1,1,0,1,0,0,0,0,0,0,1923.892822265625,144.04241943359375
1,0,1,0,0,0,1,0,1,0,0,1,1873.5810546875,147.26170349121094
0,0,0,1,0,1,1,0,0,0,1,0,444.4210510253906,53.89080810546875
1,0,1,0,0,0,1,0,0,0,1,0,1900.3082275390625,147.6399383544922
1,0,0,0,1,1,0,0,1,1,1,1,1898.3675537109375,136.94161987304688
