/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv2.0/cv2.0.1/conv/Conv,/model.23/cv2.1/cv2.1.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
1,0,0,0,0,0,1,1,1,0,0,0,2708.09130859375
1,0,1,1,1,1,1,1,1,1,1,0,3071.56689453125
1,0,0,0,1,0,0,0,1,1,0,0,2978.85986328125
0,0,1,0,1,1,0,1,0,0,0,1,1775.443603515625
0,1,1,1,1,0,1,1,1,0,1,0,1750.0406494140625
0,1,0,0,0,0,0,0,1,0,1,1,1287.770263671875
1,1,0,0,1,0,0,0,1,1,0,1,3027.02783203125
0,0,1,0,0,1,1,1,1,1,1,0,1691.1019287109375
1,1,0,0,0,1,1,0,1,0,1,0,2747.5615234375
0,1,1,0,0,1,0,1,1,1,0,0,1603.3409423828125
0,0,0,1,1,1,0,1,0,0,0,0,1734.543212890625
0,1,1,1,0,0,1,0,0,1,0,1,1177.8218994140625
0,0,1,1,0,0,1,0,0,0,0,0,360.97119140625
0,1,1,0,1,1,0,0,1,1,0,1,2177.00537109375
1,0,1,0,0,1,0,1,1,0,0,0,2774.26123046875
1,0,0,0,0,0,1,1,0,0,1,1,2695.15771484375
0,0,1,1,0,1,1,1,0,1,0,0,1159.3720703125
0,0,1,0,0,1,1,0,1,1,1,1,1712.203125
0,0,1,1,0,0,1,1,0,0,0,0,421.51580810546875
1,1,1,1,1,1,1,1,1,0,0,0,2951.676025390625
1,0,0,0,1,1,0,0,0,1,0,1,2781.4189453125
0,0,0,0,0,0,1,1,0,0,1,0,688.7086791992188
0,1,1,0,0,0,1,0,0,0,0,0,431.5022888183594
1,0,0,0,1,0,1,0,0,0,1,0,2670.60595703125
0,1,0,1,1,1,0,1,1,1,1,0,2059.922119140625
1,0,1,1,1,0,1,0,0,1,1,0,2706.25439453125
0,0,1,1,0,1,1,0,1,1,1,0,1653.069580078125
0,0,1,1,1,1,1,1,1,0,1,1,1767.2435302734375
1,0,1,1,1,0,0,1,0,1,0,1,2828.54345703125
1,1,0,1,0,1,1,0,0,1,0,1,2680.0576171875
0,0,1,0,0,0,1,0,0,0,1,0,692.4349365234375
0,0,1,1,1,1,1,1,0,1,1,1,2031.7109375
1,1,1,1,0,1,1,0,1,1,1,1,2911.3876953125
1,0,0,0,1,0,0,0,0,0,1,0,2703.396240234375
1,1,0,1,1,1,1,1,0,0,0,0,2663.36083984375
0,1,1,0,0,0,1,1,0,0,0,0,486.72344970703125
1,1,1,1,0,0,0,0,0,1,0,1,2744.474853515625
0,1,0,1,0,1,0,0,0,1,0,1,1182.5186767578125
0,1,0,1,0,1,1,1,1,1,0,0,1565.519775390625
1,0,1,1,1,1,0,1,1,1,1,0,3116.977783203125
0,1,1,1,1,0,0,0,0,1,0,0,1910.223876953125
1,0,0,1,0,1,1,1,0,1,1,0,2876.35595703125
1,0,1,0,0,0,1,0,0,1,1,1,2882.228271484375
1,1,0,0,1,0,0,0,1,1,1,0,3066.41943359375
0,1,0,1,0,0,0,1,0,1,0,0,1162.571533203125
1,0,0,0,0,0,0,0,0,1,0,0,2679.42724609375
0,1,0,1,0,0,0,1,1,1,0,1,1612.635009765625
0,0,0,0,1,0,1,1,1,0,0,0,1689.5250244140625
0,0,0,0,1,0,1,0,0,1,0,0,1838.5120849609375
0,0,1,1,1,0,0,1,0,1,1,1,2044.055908203125
1,1,1,0,1,0,1,0,0,0,0,0,2642.711669921875
0,0,1,1,1,0,1,0,1,0,1,0,1694.6177978515625
1,0,0,1,1,0,0,0,0,0,1,1,2723.250732421875
1,0,0,1,1,1,1,0,0,1,0,1,2745.085205078125
1,0,1,1,1,0,1,0,1,0,0,1,2913.990478515625
1,1,1,0,0,0,1,0,0,1,0,0,2681.465576171875
1,0,1,0,1,0,0,1,1,1,0,0,3046.44677734375
1,1,1,1,0,1,0,0,0,1,0,0,2734.792724609375
0,1,1,1,1,1,1,1,0,1,0,1,1939.8990478515625
0,1,0,1,1,1,1,1,1,0,0,1,1759.9378662109375
0,1,1,1,1,1,1,0,1,0,1,0,1732.060546875
1,1,0,1,0,1,0,0,1,0,0,0,2745.14111328125
0,0,1,1,1,1,1,1,1,0,0,1,1780.863037109375
0,1,0,0,0,0,0,0,0,1,0,1,1178.118408203125
1,1,1,1,0,1,0,1,1,0,1,1,2885.987548828125
1,1,1,0,1,1,0,0,0,0,1,1,2773.040771484375
0,0,1,1,0,1,0,1,0,0,1,1,800.7452392578125
1,0,0,1,1,0,0,1,1,1,1,1,3103.751953125
1,0,0,1,0,1,1,0,0,1,0,0,2653.28271484375
1,0,0,1,0,1,1,1,1,1,0,1,2796.598388671875
1,0,0,1,0,0,1,1,0,1,1,1,2891.85498046875
0,1,1,1,0,0,0,1,0,0,0,0,460.0433044433594
1,0,0,1,0,1,0,0,0,0,1,1,2707.312744140625
0,1,1,1,1,1,0,0,0,1,0,1,1939.822265625
1,1,1,1,0,0,1,1,1,0,1,1,2839.63232421875
1,0,0,1,0,1,0,1,1,0,0,1,2771.405517578125
0,1,0,0,0,0,0,0,1,1,0,1,1577.3927001953125
0,0,0,0,0,0,0,1,0,0,0,1,286.2589416503906
1,1,0,1,1,0,0,0,1,0,0,1,2948.39501953125
1,1,1,0,0,0,1,0,0,0,0,0,2605.11279296875
1,0,0,1,0,0,0,1,0,0,0,1,2651.860107421875
1,1,0,1,1,1,1,0,1,0,1,0,2859.0546875
0,0,1,1,0,0,1,1,1,1,1,0,1675.9345703125
1,1,1,1,1,0,1,0,0,1,0,0,2753.386962890625
0,1,0,1,0,1,0,0,1,1,1,1,1731.468994140625
0,1,0,1,0,0,0,1,1,0,0,0,1168.53857421875
0,1,1,1,0,1,1,1,0,0,0,0,548.7562255859375
1,0,0,0,0,0,0,0,0,0,0,1,2612.82080078125
1,1,0,1,0,0,0,1,1,0,1,0,2814.287353515625
1,0,0,0,0,0,0,0,1,0,0,1,2723.60595703125
1,0,1,0,0,1,1,0,1,0,0,1,2726.7919921875
1,1,0,1,0,1,1,1,1,0,1,0,2785.83935546875
1,1,1,0,1,0,1,0,0,0,1,0,2719.921630859375
1,1,0,0,1,0,0,1,1,0,0,1,2975.17138671875
0,0,1,1,0,0,1,1,0,1,0,1,1184.5675048828125
0,1,0,1,0,0,1,0,0,0,0,1,406.5651550292969
1,1,1,0,1,1,1,1,0,1,1,0,2771.446533203125
1,1,0,0,0,1,1,1,1,1,1,0,2870.66748046875
1,1,0,0,0,1,1,1,1,1,1,1,2910.473388671875
0,1,0,1,1,1,1,0,1,0,0,0,1688.7203369140625
1,1,1,0,0,0,0,0,0,1,0,0,2720.56396484375
0,1,1,0,1,1,0,1,0,1,1,1,2072.71630859375
0,0,1,1,0,1,1,1,1,0,0,1,1214.10205078125
0,0,1,0,1,0,1,1,1,0,0,0,1727.3804931640625
0,0,0,0,1,1,0,0,0,1,0,0,1874.7183837890625
1,0,1,1,0,1,1,1,1,1,0,1,2823.07177734375
0,1,0,1,0,0,1,1,1,0,1,1,1311.358154296875
0,1,0,0,1,0,0,0,0,1,0,1,1894.1644287109375
0,1,1,1,0,0,1,1,1,1,1,0,1689.267822265625
1,0,0,1,0,1,0,0,0,1,0,1,2711.94091796875
0,1,0,0,1,0,1,0,1,0,1,0,1673.0599365234375
1,1,0,1,1,0,0,0,0,0,1,1,2741.447265625
0,0,1,1,1,1,0,1,0,1,0,1,1949.8785400390625
0,0,0,1,1,0,1,1,1,0,0,1,1733.0927734375
0,0,0,0,1,0,1,0,0,0,0,1,1677.26953125
0,0,1,0,0,1,0,0,0,0,0,0,333.64715576171875
1,1,1,1,1,0,1,1,1,1,0,0,3032.55224609375
1,0,1,0,1,1,0,1,0,1,0,1,2839.56201171875
0,1,1,1,1,1,1,0,0,0,0,0,1736.33984375
0,1,0,0,1,0,1,1,0,0,0,0,1714.197509765625
1,1,0,0,0,0,1,0,0,1,1,1,2872.78515625
1,1,0,1,0,0,1,1,0,0,1,0,2682.44189453125
1,0,0,0,0,0,1,1,1,1,1,1,2883.78466796875
1,0,1,1,0,1,0,0,1,1,0,1,2830.037353515625
1,0,0,1,1,1,0,1,0,1,0,1,2816.446533203125
0,1,1,0,1,0,0,0,1,1,0,1,2166.382080078125
0,0,0,1,1,1,0,0,1,1,0,0,2104.271240234375
1,0,0,1,0,0,0,1,1,1,0,0,2798.69970703125
0,1,0,1,1,1,0,0,0,1,1,1,2020.145263671875
0,1,1,0,1,1,0,1,1,1,0,0,2187.833984375
1,1,0,0,0,1,0,1,1,1,0,0,2820.34228515625
0,1,0,0,1,1,1,1,1,0,1,1,1745.0836181640625
0,1,0,1,0,1,1,0,0,0,0,0,428.93353271484375
0,1,1,1,0,0,0,0,1,1,1,0,1684.0859375
1,0,0,0,1,0,1,1,1,0,0,0,2889.300537109375
1,0,0,1,0,0,0,0,1,0,1,1,2801.00830078125
0,1,1,1,0,1,1,0,0,0,1,1,818.2156372070312
1,0,1,0,0,0,1,0,1,0,1,0,2758.226806640625
1,1,0,0,1,0,0,1,0,1,1,0,2784.090576171875
1,0,0,0,0,0,0,1,1,1,0,1,2818.687255859375
0,1,0,1,0,0,1,0,0,1,1,1,1371.147705078125
0,0,0,1,0,1,0,0,0,1,1,0,1337.6802978515625
0,1,1,0,1,0,1,1,1,1,0,1,2168.02880859375
0,0,0,0,0,0,1,0,1,0,0,1,1110.624755859375
1,1,1,0,1,1,1,1,1,0,0,0,2949.04443359375
1,0,0,0,1,1,1,0,1,1,0,0,2943.290283203125
0,1,1,1,0,0,1,1,1,1,0,0,1565.4498291015625
0,0,1,1,1,1,0,0,0,0,1,0,1768.3046875
0,1,0,0,0,0,1,1,1,0,0,0,1160.8946533203125
0,1,0,1,0,0,1,0,0,1,1,0,1320.660888671875
0,0,1,0,0,1,0,0,0,0,1,0,708.2340087890625
1,0,0,1,1,0,0,1,1,0,0,0,2924.99560546875
1,0,0,0,0,1,1,1,0,1,1,0,2876.409912109375
0,1,0,1,0,0,0,0,1,1,1,1,1724.763427734375
0,0,1,0,1,1,1,1,1,0,1,0,1723.6138916015625
1,0,1,0,1,1,1,0,0,1,0,1,2766.343505859375
0,0,1,0,1,0,0,0,1,0,1,1,1726.5335693359375
0,1,1,0,1,1,0,1,1,0,0,0,1757.8980712890625
1,1,1,0,0,1,1,1,0,0,1,0,2712.4736328125
1,0,0,1,1,0,1,1,1,0,1,1,2906.29248046875
1,1,1,0,0,1,1,0,0,1,0,1,2711.79443359375
1,1,0,1,0,0,0,0,0,0,1,1,2711.10986328125
0,0,1,1,1,1,0,1,1,1,0,1,2180.06689453125
1,1,1,0,0,0,0,1,1,0,1,0,2837.74560546875
1,0,0,0,0,0,1,1,1,1,0,1,2784.123046875
1,0,0,0,0,1,0,1,0,1,1,0,2918.2373046875
0,0,0,1,0,0,0,1,1,0,0,1,1151.924560546875
1,0,1,1,1,1,1,1,0,1,1,0,2748.9921875
1,0,1,0,1,1,0,1,1,0,1,1,2971.07958984375
0,1,0,1,1,1,0,0,0,0,0,1,1721.738037109375
0,1,0,0,0,0,0,1,1,0,0,0,1168.6990966796875
1,1,0,1,0,0,0,0,0,1,1,0,2898.44775390625
1,1,0,0,1,1,1,0,1,0,0,0,2891.272216796875
0,0,1,0,0,1,0,1,0,0,0,1,442.82965087890625
0,1,0,0,0,0,1,0,1,1,0,0,1512.847900390625
0,0,1,0,0,1,0,0,0,0,0,1,383.1464538574219
1,0,1,1,0,1,1,0,1,0,0,0,2717.91259765625
1,1,1,0,1,0,0,1,1,1,0,0,3069.146728515625
1,0,0,0,1,1,1,1,0,0,0,0,2641.162353515625
0,1,1,0,0,1,1,0,0,0,0,0,492.3006286621094
0,0,1,0,0,1,0,0,1,1,1,0,1673.9173583984375
1,1,0,1,1,0,1,0,0,1,1,1,2730.875244140625
1,0,1,0,1,0,1,0,0,0,1,0,2695.84814453125
0,1,0,0,0,1,1,1,0,1,1,0,1381.9119873046875
1,1,1,1,1,1,0,0,1,0,1,1,2958.215576171875
0,0,0,1,1,0,0,0,1,1,0,1,2112.07568359375
0,0,0,0,0,1,0,1,0,1,0,0,1131.639404296875
1,0,1,1,0,1,1,1,0,0,0,0,2635.384521484375
1,0,1,0,1,0,1,0,0,1,1,1,2729.73193359375
1,0,1,1,0,1,0,0,1,1,0,0,2807.1552734375
1,0,0,1,0,0,0,0,1,1,1,1,2891.749755859375
0,1,1,0,0,0,1,0,0,0,1,1,777.8563232421875
0,1,0,0,1,0,0,0,0,0,1,0,1727.4654541015625
1,1,1,1,1,1,1,0,1,1,0,0,2999.316650390625
0,0,0,0,1,1,0,0,1,0,1,1,1697.0513916015625
0,1,0,1,1,1,1,0,1,1,0,1,2124.854736328125
0,0,0,0,1,1,1,0,0,1,1,1,1975.5074462890625
1,0,1,1,0,1,0,1,0,0,1,1,2767.746337890625
1,1,1,0,1,1,0,0,1,0,0,0,2954.97509765625
1,1,1,0,0,1,0,0,0,1,0,0,2732.39111328125
1,0,1,1,0,0,0,0,0,1,1,0,2906.42431640625
0,1,1,1,1,0,0,0,0,0,0,0,1743.162841796875
0,0,1,0,0,0,0,1,0,0,1,1,767.1759033203125
0,0,1,1,1,0,0,1,0,0,1,0,1780.3040771484375
1,0,1,0,1,0,1,0,1,0,0,0,2884.503662109375
0,1,0,0,0,0,0,0,1,0,0,1,1172.3575439453125
1,0,1,0,1,1,0,0,1,1,1,0,3081.37255859375
0,1,1,1,0,1,1,0,1,1,1,0,1664.5247802734375
1,0,1,0,0,1,0,1,1,1,1,0,2928.35791015625
1,1,1,0,0,0,1,0,1,0,1,1,2799.5341796875
1,0,0,0,0,0,1,1,1,0,1,1,2796.920166015625
0,1,0,0,0,1,0,1,1,1,0,0,1585.384033203125
0,1,0,1,0,0,0,1,1,0,0,1,1213.22314453125
1,1,1,0,0,1,0,1,0,0,0,1,2707.19140625
0,1,0,1,1,1,0,1,1,0,1,1,1764.2015380859375
0,1,0,0,0,0,0,0,1,0,0,0,1130.708740234375
1,1,1,1,0,0,1,0,1,1,0,0,2771.7783203125
0,1,1,1,1,1,0,1,0,1,1,1,2075.20458984375
1,1,1,0,1,1,0,1,0,1,1,0,2814.6767578125
0,1,1,1,1,0,0,0,0,1,1,0,2007.8929443359375
1,0,1,0,1,0,0,0,0,0,1,0,2728.360107421875
0,0,0,1,1,0,0,1,1,0,1,0,1688.109619140625
1,1,0,0,0,0,0,1,1,1,0,0,2810.154296875
0,0,1,1,0,1,0,0,0,1,1,0,1378.6781005859375
0,0,0,1,1,1,0,1,0,0,1,1,1773.8375244140625
1,0,1,0,1,1,1,1,1,1,0,0,3011.00830078125
0,1,1,1,1,0,0,1,1,0,1,1,1792.708251953125
0,1,0,0,1,1,0,1,0,1,0,0,1922.5150146484375
0,1,0,0,1,1,1,1,1,1,1,0,2029.061767578125
1,1,1,1,1,0,1,0,1,1,0,0,2998.08935546875
0,1,0,1,1,0,0,1,0,1,0,0,1912.8701171875
0,1,1,1,1,0,1,0,1,0,0,1,1761.4566650390625
1,1,0,0,1,1,0,0,0,1,1,0,2755.17041015625
1,0,1,1,0,0,1,1,1,0,1,1,2824.93896484375
0,1,1,1,1,0,1,0,0,1,1,1,2008.0494384765625
1,0,0,1,0,1,1,1,0,0,0,0,2611.51806640625
0,1,0,0,1,0,0,0,1,0,0,1,1723.704833984375
0,1,1,1,1,0,0,1,0,0,0,1,1775.105712890625
0,1,1,1,1,1,0,1,0,1,1,0,2049.30810546875
0,1,1,1,0,0,1,1,0,1,0,1,1224.93359375
0,1,1,1,0,0,1,1,0,1,1,1,1446.9412841796875
1,0,1,0,0,1,0,0,1,1,0,1,2824.57958984375
0,1,1,0,1,0,1,1,1,0,1,0,1739.192626953125
1,1,0,0,1,1,0,1,0,1,0,1,2830.90771484375
0,1,0,0,1,0,0,0,1,1,1,1,2052.7958984375
1,0,1,1,0,0,0,0,1,1,0,1,2817.481689453125
1,1,0,1,0,1,1,0,0,1,1,1,2878.4619140625
1,1,0,0,1,0,1,1,0,0,1,0,2731.873046875
0,0,1,1,0,1,1,1,1,1,0,1,1606.4053955078125
0,1,1,1,1,0,0,0,1,1,0,0,2156.0126953125
0,0,1,1,1,1,1,1,1,1,1,0,2047.5025634765625
1,1,0,0,0,0,0,1,1,0,1,0,2809.63525390625
0,0,1,0,1,0,1,0,1,0,1,1,1719.2288818359375
0,1,1,0,0,1,1,0,0,0,0,1,526.0967407226562
1,1,1,0,1,1,1,0,0,0,1,0,2727.09716796875
1,1,1,0,1,1,1,0,0,1,0,0,2761.4833984375
0,1,0,0,1,1,0,0,1,0,1,1,1727.7054443359375
1,0,1,1,0,1,0,0,1,0,1,0,2810.55859375
0,0,0,1,0,0,1,1,0,0,0,0,335.33746337890625
0,0,0,1,0,0,0,0,0,0,0,0,88.65374755859375
0,0,1,1,0,0,1,0,1,0,1,0,1244.1075439453125
0,0,0,1,1,0,0,1,1,0,0,1,1738.157958984375
1,1,1,0,1,0,0,1,1,0,1,1,2977.085693359375
1,1,1,0,0,0,1,0,0,1,1,0,2885.87744140625
1,0,1,1,1,0,1,0,1,0,0,0,2889.50439453125
1,0,1,1,0,1,0,0,0,0,0,0,2629.913330078125
1,0,1,1,1,1,1,0,1,0,1,0,2872.24755859375
0,0,0,1,1,0,0,0,1,0,1,1,1694.43359375
1,1,1,0,1,0,1,1,0,1,1,1,2790.837158203125
0,1,1,0,1,0,0,1,0,1,0,1,1949.4388427734375
1,1,1,0,1,0,0,1,1,0,1,0,2945.62255859375
0,0,0,1,1,1,1,1,1,1,0,0,2108.7841796875
0,0,0,1,0,0,1,1,1,0,1,1,1286.14501953125
1,0,0,1,1,1,0,0,1,0,0,0,2903.43994140625
0,0,1,1,0,0,0,0,0,0,0,0,285.733642578125
0,1,0,0,1,1,0,1,0,1,1,0,2020.6588134765625
0,1,1,0,0,0,0,0,1,1,1,0,1685.949951171875
0,0,1,0,0,0,1,0,1,0,1,1,1279.6795654296875
0,0,0,1,1,0,1,1,0,0,1,1,1742.8509521484375
1,1,1,0,0,0,0,1,0,1,1,1,2993.79833984375
1,0,0,0,1,0,1,0,0,1,0,1,2736.49755859375
0,0,1,0,0,1,0,1,0,0,1,1,793.6368408203125
1,0,1,1,1,0,1,1,1,0,0,0,2919.723876953125
0,0,1,0,1,1,1,1,0,0,0,1,1757.64453125
1,0,1,1,1,0,0,1,1,0,0,1,2978.095947265625
0,0,1,0,1,0,0,0,0,1,1,1,2010.6533203125
1,0,0,0,1,1,0,0,1,0,0,0,2898.96435546875
1,1,1,0,0,0,1,0,0,1,1,1,2906.723388671875
1,0,0,1,0,0,1,1,0,1,1,0,2871.45068359375
1,1,0,1,1,0,1,0,0,0,1,1,2706.858154296875
1,0,1,0,1,1,0,0,1,1,1,1,3108.705322265625
1,1,0,0,1,0,1,1,1,0,1,1,2914.459228515625
0,0,0,0,0,1,1,0,0,0,1,1,720.7672119140625
1,0,1,0,0,1,0,0,1,0,0,0,2744.22119140625
1,1,1,1,1,1,0,0,0,1,1,0,2778.39013671875
1,0,0,1,1,1,1,1,1,0,0,0,2898.39306640625
1,0,1,1,0,0,0,1,1,0,1,1,2857.25048828125
1,1,1,0,1,1,1,1,0,1,0,1,2816.688720703125
1,1,1,1,1,1,0,0,0,0,0,1,2716.970458984375
0,1,1,0,0,1,0,0,1,1,0,0,1564.16748046875
1,0,0,1,0,1,1,0,0,1,0,1,2673.0146484375
