/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
0,1,0,1,0,1,0,0,0,0,1,0,752.3350830078125
0,0,1,0,1,1,1,1,0,1,1,0,801.363525390625
0,1,0,0,1,1,0,0,1,0,1,1,783.979248046875
1,0,1,1,0,1,1,1,0,0,1,1,2895.126953125
0,0,0,1,0,0,0,1,0,0,0,0,935.6218872070312
0,0,1,1,1,0,0,1,1,0,0,0,1026.3353271484375
1,1,1,1,1,1,0,0,1,1,0,0,2618.41552734375
1,1,1,1,1,0,1,1,1,1,0,1,2801.32568359375
1,0,1,1,0,0,1,0,0,0,0,1,2621.32080078125
1,0,0,0,0,0,0,0,0,0,0,0,2485.396240234375
1,1,1,1,0,0,0,1,1,1,1,1,2898.947998046875
0,0,0,1,0,1,0,1,1,1,1,1,1128.2550048828125
0,1,0,1,1,1,1,1,0,1,0,1,1088.700927734375
1,0,0,0,0,0,0,0,1,0,0,0,2558.641357421875
0,1,0,1,1,1,0,1,0,0,0,1,1063.53515625
1,1,1,0,1,1,1,1,1,1,1,1,2709.44921875
0,0,1,1,0,0,1,0,0,0,0,1,601.1598510742188
1,0,1,1,1,1,1,1,0,0,1,0,2879.19677734375
0,0,0,0,0,1,0,0,0,1,0,0,369.0330505371094
1,1,1,1,1,1,1,1,0,1,0,1,2820.940185546875
1,1,0,0,0,0,0,0,0,1,0,1,2507.59326171875
1,0,1,0,0,0,1,0,0,1,0,1,2509.590087890625
1,1,0,1,1,1,1,0,0,0,0,1,2670.66064453125
0,0,0,0,1,0,0,1,0,0,0,1,613.7438354492188
0,1,0,1,1,1,1,1,1,1,1,1,1184.0093994140625
0,0,1,0,1,0,0,1,0,0,0,0,635.9420776367188
0,1,0,0,1,0,1,0,0,0,0,1,547.89306640625
0,1,0,0,0,0,1,0,0,1,1,0,582.6837768554688
1,0,1,1,1,1,1,1,1,1,1,1,2816.56982421875
0,0,1,1,0,0,0,1,0,1,0,0,990.1112060546875
0,0,1,1,0,0,0,0,0,0,1,0,616.7156372070312
1,1,1,1,0,1,0,0,1,1,1,1,2718.29931640625
1,1,0,1,1,1,1,1,1,0,1,1,2823.894775390625
0,0,0,0,1,0,0,0,0,0,0,1,344.97100830078125
0,0,0,0,0,0,0,0,1,0,0,1,410.290283203125
1,1,0,1,0,0,0,0,0,1,0,1,2597.77392578125
0,0,0,0,0,0,0,0,0,1,0,0,194.15245056152344
1,1,1,0,1,1,0,0,0,0,0,1,2614.17236328125
1,1,0,0,1,0,0,1,0,0,1,1,2690.57763671875
0,0,1,1,1,1,0,1,0,1,1,1,1123.61083984375
1,0,0,0,1,1,1,1,0,0,1,1,2706.705322265625
1,0,1,1,0,0,0,1,1,0,0,1,2815.19921875
