/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
1,1,0,0,0,1,0,1,0,1,0,1,263.36578369140625
1,1,1,0,1,1,1,1,0,1,1,1,266.4143981933594
0,0,0,1,1,1,1,0,0,0,1,1,95.82402038574219
0,0,0,0,0,1,0,0,0,0,0,0,65.99896240234375
1,1,0,1,1,0,1,1,1,1,0,0,262.90338134765625
0,1,0,0,1,0,0,0,0,1,0,1,106.3283462524414
0,0,0,1,0,1,0,1,0,0,0,0,69.44094848632812
1,1,1,1,1,0,1,1,0,1,1,1,266.5767517089844
1,0,0,0,1,0,0,0,0,0,0,1,257.2319030761719
1,1,1,1,1,1,1,1,0,1,1,1,266.62982177734375
0,0,1,0,0,1,0,1,0,0,1,0,90.54344177246094
0,0,0,0,0,0,0,0,0,0,0,1,51.530601501464844
1,0,1,1,1,1,1,1,1,1,0,1,257.8151550292969
0,1,1,0,1,0,1,0,1,1,0,0,118.26629638671875
0,0,0,1,0,0,0,0,1,0,0,0,63.570648193359375
0,0,0,0,0,0,0,1,0,1,0,0,46.85319137573242
1,1,0,0,0,1,0,0,0,0,1,1,265.5143127441406
1,0,1,1,1,1,1,1,1,0,1,1,257.53875732421875
0,1,1,1,0,0,0,0,0,0,1,0,103.42572021484375
1,1,1,1,0,1,1,1,0,1,0,1,265.43109130859375
1,1,1,1,1,1,0,1,0,1,1,0,266.1288757324219
0,1,0,0,0,0,1,0,1,0,0,0,101.66656494140625
0,0,1,1,0,1,1,1,1,0,1,0,98.70402526855469
1,1,0,0,0,0,1,1,0,0,1,0,267.1473693847656
1,0,1,0,1,1,1,0,1,0,1,0,260.4690856933594
1,1,1,1,0,1,1,0,1,1,0,0,260.39154052734375
0,1,0,1,0,1,0,0,0,0,1,0,114.79695892333984
0,0,1,0,1,1,1,1,0,1,1,0,110.6193618774414
0,1,0,0,1,1,0,0,1,0,1,1,119.39774322509766
1,0,1,1,0,1,1,1,0,0,1,1,266.42669677734375
0,0,0,1,0,0,0,1,0,0,0,0,36.81104278564453
0,0,1,1,1,0,0,1,1,0,0,0,71.44214630126953
1,1,1,1,1,1,0,0,1,1,0,0,259.78759765625
1,1,1,1,1,0,1,1,1,1,0,1,264.20947265625
1,0,1,1,0,0,1,0,0,0,0,1,260.33880615234375
1,0,0,0,0,0,0,0,0,0,0,0,258.5416564941406
1,1,1,1,0,0,0,1,1,1,1,1,270.18731689453125
0,0,0,1,0,1,0,1,1,1,1,1,115.3602066040039
0,1,0,1,1,1,1,1,0,1,0,1,121.62702941894531
1,0,0,0,0,0,0,0,1,0,0,0,261.91925048828125
0,1,0,1,1,1,0,1,0,0,0,1,112.3089599609375
1,1,1,0,1,1,1,1,1,1,1,1,262.0975341796875
0,0,1,1,0,0,1,0,0,0,0,1,68.86582946777344
1,0,1,1,1,1,1,1,0,0,1,0,264.9679260253906
0,0,0,0,0,1,0,0,0,1,0,0,87.97474670410156
1,1,1,1,1,1,1,1,0,1,0,1,261.08599853515625
1,1,0,0,0,0,0,0,0,1,0,1,263.626953125
1,0,1,0,0,0,1,0,0,1,0,1,259.5357971191406
1,1,0,1,1,1,1,0,0,0,0,1,265.0011901855469
0,0,0,0,1,0,0,1,0,0,0,1,58.0682487487793
