/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
1,0,0,1,0,0,0,1,0,0,0,1,236842.671875,122782.0234375
1,1,0,1,1,1,1,0,1,0,1,0,249244.125,128186.875
0,0,1,1,0,0,1,1,1,1,1,0,53820.08203125,32866.1328125
1,1,1,1,1,0,1,0,0,1,0,0,249189.671875,126039.140625
0,1,0,1,0,1,0,0,1,1,1,1,75308.2890625,35376.86328125
0,1,0,1,0,0,0,1,1,0,0,0,52092.7890625,29482.177734375
0,1,1,1,0,1,1,1,0,0,0,0,56279.4921875,31163.64453125
1,0,0,0,0,0,0,0,0,0,0,1,236392.25,121136.4375
1,1,0,1,0,0,0,1,1,0,1,0,242948.28125,128783.6640625
1,0,0,0,0,0,0,0,1,0,0,1,236392.25,122981.953125
1,0,1,0,0,1,1,0,1,0,0,1,237659.875,123448.5234375
1,1,0,1,0,1,1,1,1,0,1,0,243345.546875,129068.6015625
1,1,1,0,1,0,1,0,0,0,1,0,249271.84375,126051.625
1,1,0,0,1,0,0,1,1,0,0,1,246348.84375,126688.9375
0,0,1,1,0,0,1,1,0,1,0,1,46902.0546875,29356.33984375
0,1,0,1,0,0,1,0,0,0,0,1,54700.9453125,29643.07421875
1,1,1,0,1,1,1,1,0,1,1,0,252197.203125,128165.015625
1,1,0,0,0,1,1,1,1,1,1,0,244324.15625,129547.25
1,1,0,0,0,1,1,1,1,1,1,1,244060.03125,129437.109375
0,1,0,1,1,1,1,0,1,0,0,0,75485.96875,30187.25390625
1,1,1,0,0,0,0,0,0,1,0,0,242324.25,124793.5
0,1,1,0,1,1,0,1,0,1,1,1,93696.8984375,33476.41796875
0,0,1,1,0,1,1,1,1,0,0,1,37247.66796875,26677.125
0,0,1,0,1,0,1,1,1,0,0,0,42273.8984375,20395.65234375
0,0,0,0,1,1,0,0,0,1,0,0,60886.6328125,15569.9765625
1,0,1,1,0,1,1,1,1,1,0,1,238873.421875,125795.2265625
0,1,0,1,0,0,1,1,1,0,1,1,67861.609375,37532.9453125
0,1,0,0,1,0,0,0,0,1,0,1,79032.4453125,26672.265625
0,1,1,1,0,0,1,1,1,1,1,0,75603.046875,39442.78125
1,0,0,1,0,1,0,0,0,1,0,1,237907.40625,122531.671875
0,1,0,0,1,0,1,0,1,0,1,0,77310.265625,30662.90625
1,1,0,1,1,0,0,0,0,0,1,1,249450.71875,126024.828125
0,0,1,1,1,1,0,1,0,1,0,1,72066.2890625,24445.904296875
0,0,0,1,1,0,1,1,1,0,0,1,58527.6171875,26677.125
0,0,0,0,1,0,1,0,0,0,0,1,43639.34375,16501.16015625
0,0,1,0,0,1,0,0,0,0,0,0,9130.0791015625,0.0
1,1,1,1,1,0,1,1,1,1,0,0,249189.671875,128254.3515625
1,0,1,0,1,1,0,1,0,1,0,1,245316.03125,123082.875
0,1,1,1,1,1,1,0,0,0,0,0,78797.21875,28641.17578125
0,1,0,0,1,0,1,1,0,0,0,0,63461.2890625,26937.59375
1,1,0,0,0,0,1,0,0,1,1,1,243692.953125,127118.6875
1,1,0,1,0,0,1,1,0,0,1,0,242948.28125,127645.8515625
1,0,0,0,0,0,1,1,1,1,1,1,238575.90625,126459.1015625
1,0,1,1,0,1,0,0,1,1,0,1,238873.421875,124339.875
1,0,0,1,1,1,0,1,0,1,0,1,244581.875,123606.625
0,1,1,0,1,0,0,0,1,1,0,1,81728.3046875,29185.849609375
0,0,0,1,1,1,0,0,1,1,0,0,67898.09375,22769.68359375
1,0,0,1,0,0,0,1,1,1,0,0,236938.171875,125182.4609375
0,1,0,1,1,1,0,0,0,1,1,1,96224.359375,32908.5390625
0,1,1,0,1,1,0,1,1,1,0,0,80351.640625,30665.0625
1,1,0,0,0,1,0,1,1,1,0,0,241415.65625,127605.265625
0,1,0,0,1,1,1,1,1,0,1,1,81352.1171875,34380.30859375
0,1,0,1,0,1,1,0,0,0,0,0,52968.2421875,28641.17578125
0,1,1,1,0,0,0,0,1,1,1,0,75603.046875,34587.796875
1,0,0,0,1,0,1,1,1,0,0,0,241833.75,124593.671875
1,0,0,1,0,0,0,0,1,0,1,1,238689.96875,125075.5234375
0,1,1,1,0,1,1,0,0,0,1,1,71860.2109375,33879.05078125
1,0,1,0,0,0,1,0,1,0,1,0,238277.40625,124492.4140625
1,1,0,0,1,0,0,1,0,1,1,0,250507.71875,127305.421875
1,0,0,0,0,0,0,1,1,1,0,1,237465.65625,124772.0859375
0,1,0,1,0,0,1,0,0,1,1,1,74589.875,36621.8359375
0,0,0,1,0,1,0,0,0,1,1,0,52649.71875,23206.22265625
0,1,1,0,1,0,1,1,1,1,0,1,81728.3046875,34503.41015625
0,0,0,0,0,0,1,0,1,0,0,1,13907.6064453125,18815.9140625
1,1,1,0,1,1,1,1,1,0,0,0,247659.078125,127080.0
1,0,0,0,1,1,1,0,1,1,0,0,243920.75,124409.25
0,1,1,1,0,0,1,1,1,1,0,0,63866.73828125,36215.2421875
0,0,1,1,1,1,0,0,0,0,1,0,69061.1796875,18683.369140625
0,1,0,0,0,0,1,1,1,0,0,0,39382.02734375,28438.38671875
0,1,0,1,0,0,1,0,0,1,1,0,72517.375,35921.59765625
0,0,1,0,0,1,0,0,0,0,1,0,31702.087890625,12723.759765625
1,0,0,1,1,0,0,1,1,0,0,0,242200.578125,124521.5625
1,0,0,0,0,1,1,1,0,1,1,0,239105.21875,125342.9375
0,1,0,1,0,0,0,0,1,1,1,1,74589.875,35376.86328125
0,0,1,0,1,1,1,1,1,0,1,0,57887.16796875,25084.943359375
1,0,1,0,1,1,1,0,0,1,0,1,245316.03125,123059.328125
0,0,1,0,1,0,0,0,1,0,1,1,60873.03125,19752.228515625
0,1,1,0,1,1,0,1,1,0,0,0,68173.6328125,25124.095703125
1,1,1,0,0,1,1,1,0,0,1,0,243824.65625,126998.1875
1,0,0,1,1,0,1,1,1,0,1,1,244432.453125,126326.3515625
1,1,1,0,0,1,1,0,0,1,0,1,243077.53125,125609.5390625
1,1,0,1,0,0,0,0,0,0,1,1,243552.40625,126024.828125
0,0,1,1,1,1,0,1,1,1,0,1,72066.2890625,26971.93359375
1,1,1,0,0,0,0,1,1,0,1,0,243428.671875,128154.484375
1,0,0,0,0,0,1,1,1,1,0,1,237465.65625,125219.296875
1,0,0,0,0,1,0,1,0,1,1,0,239105.21875,124404.953125
0,0,0,1,0,0,0,1,1,0,0,1,33281.45703125,22582.5234375
1,0,1,1,1,1,1,1,0,1,1,0,246500.34375,125506.9140625
1,0,1,0,1,1,0,1,1,0,1,1,244271.296875,125072.765625
0,1,0,1,1,1,0,0,0,0,0,1,77876.40625,25276.890625
0,1,0,0,0,0,0,1,1,0,0,0,39382.02734375,25124.095703125
1,1,0,1,0,0,0,0,0,1,1,0,243627.40625,126493.6640625
1,1,0,0,1,1,1,0,1,0,0,0,246372.828125,126137.25
0,0,1,0,0,1,0,1,0,0,0,1,19359.404296875,13882.9638671875
0,1,0,0,0,0,1,0,1,1,0,0,54087.8984375,31369.166015625
0,0,1,0,0,1,0,0,0,0,0,1,19359.404296875,6723.5400390625
1,0,1,1,0,1,1,0,1,0,0,0,237535.65625,123996.171875
1,1,1,0,1,0,0,1,1,1,0,0,248954.828125,127605.265625
1,0,0,0,1,1,1,1,0,0,0,0,242160.0,123408.7890625
0,1,1,0,0,1,1,0,0,0,0,0,44094.37109375,24121.853515625
0,0,1,0,0,1,0,0,1,1,1,0,47344.59375,24030.611328125
1,1,0,1,1,0,1,0,0,1,1,1,250631.65625,127455.1640625
1,0,1,0,1,0,1,0,0,0,1,0,243789.296875,123131.578125
0,1,0,0,0,1,1,1,0,1,1,0,67001.6328125,35876.08984375
1,1,1,1,1,1,0,0,1,0,1,1,251222.421875,128136.9765625
0,0,0,1,1,0,0,0,1,1,0,1,68903.640625,23865.44140625
0,0,0,0,0,1,0,1,0,1,0,0,35248.7734375,20311.76171875
1,0,1,1,0,1,1,1,0,0,0,0,237535.65625,123761.796875
1,0,1,0,1,0,1,0,0,1,1,1,245924.75,124217.578125
1,0,1,1,0,1,0,0,1,1,0,0,238172.59375,124200.7734375
1,0,0,1,0,0,0,0,1,1,1,1,239004.953125,125526.390625
0,1,1,0,0,0,1,0,0,0,1,1,61974.38671875,30480.724609375
0,1,0,0,1,0,0,0,0,0,1,0,77310.265625,24628.013671875
1,1,1,1,1,1,1,0,1,1,0,0,249542.84375,127330.546875
0,0,0,0,1,1,0,0,1,0,1,1,59530.82421875,19752.228515625
0,1,0,1,1,1,1,0,1,1,0,1,85814.578125,34905.1875
0,0,0,0,1,1,1,0,0,1,1,1,71952.5625,27373.453125
