/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
0,0,1,1,1,1,0,1,1,1,0,1,39.70539093017578,23.327274322509766
1,1,1,0,0,0,0,1,1,0,1,0,29.238052368164062,9.891143798828125
1,0,0,0,0,0,1,1,1,1,0,1,29.470382690429688,10.094400405883789
1,0,0,0,0,1,0,1,0,1,1,0,29.40569496154785,10.167318344116211
0,0,0,1,0,0,0,1,1,0,0,1,46.64080047607422,24.801740646362305
1,0,1,1,1,1,1,1,0,1,1,0,29.087316513061523,10.070907592773438
1,0,1,0,1,1,0,1,1,0,1,1,29.174560546875,10.118826866149902
0,1,0,1,1,1,0,0,0,0,0,1,38.989707946777344,23.822546005249023
0,1,0,0,0,0,0,1,1,0,0,0,44.96214294433594,23.85117530822754
1,1,0,1,0,0,0,0,0,1,1,0,29.22393798828125,10.009866714477539
1,1,0,0,1,1,1,0,1,0,0,0,29.093149185180664,10.025556564331055
0,0,1,0,0,1,0,1,0,0,0,1,51.18672561645508,29.00381088256836
0,1,0,0,0,0,1,0,1,1,0,0,42.32958984375,21.937728881835938
0,0,1,0,0,1,0,0,0,0,0,1,51.18672561645508,35.435813903808594
1,0,1,1,0,1,1,0,1,0,0,0,29.459924697875977,10.181394577026367
1,1,1,0,1,0,0,1,1,1,0,0,29.0044002532959,9.932389259338379
1,0,0,0,1,1,1,1,0,0,0,0,29.249408721923828,10.224480628967285
0,1,1,0,0,1,1,0,0,0,0,0,43.96931457519531,24.208959579467773
0,0,1,0,0,1,0,0,1,1,1,0,43.629634857177734,24.363080978393555
1,1,0,1,1,0,1,0,0,1,1,1,28.935495376586914,9.928009033203125
1,0,1,0,1,0,1,0,0,0,1,0,29.192453384399414,10.25053882598877
0,1,0,0,0,1,1,1,0,1,1,0,40.48568344116211,20.78514289855957
1,1,1,1,1,1,0,0,1,0,1,1,28.91371726989746,9.889188766479492
0,0,0,1,1,0,0,0,1,1,0,1,40.11050033569336,24.44526481628418
0,0,0,0,0,1,0,1,0,1,0,0,46.261966705322266,25.800018310546875
1,0,1,1,0,1,1,1,0,0,0,0,29.459924697875977,10.194104194641113
1,0,1,0,1,0,1,0,0,1,1,1,29.1156063079834,10.172962188720703
1,0,1,1,0,1,0,0,1,1,0,0,29.43817710876465,10.18310260772705
1,0,0,1,0,0,0,0,1,1,1,1,29.40285873413086,10.087091445922852
0,1,1,0,0,0,1,0,0,0,1,1,41.09319305419922,22.18718147277832
0,1,0,0,1,0,0,0,0,0,1,0,39.0567512512207,24.04166603088379
1,1,1,1,1,1,1,0,1,1,0,0,28.9787540435791,9.938158988952637
0,0,0,0,1,1,0,0,1,0,1,1,41.338043212890625,25.97611427307129
0,1,0,1,1,1,1,0,1,1,0,1,38.16761016845703,21.026945114135742
0,0,0,0,1,1,1,0,0,1,1,1,39.72626876831055,23.18990707397461
1,0,1,1,0,1,0,1,0,0,1,1,29.364665985107422,10.18522834777832
1,1,1,0,1,1,0,0,1,0,0,0,29.047903060913086,10.06062126159668
1,1,1,0,0,1,0,0,0,1,0,0,29.270404815673828,10.137328147888184
1,0,1,1,0,0,0,0,0,1,1,0,29.380542755126953,10.233683586120605
0,1,1,1,1,0,0,0,0,0,0,0,38.98693084716797,24.223840713500977
0,0,1,0,0,0,0,1,0,0,1,1,46.040061950683594,25.92269515991211
0,0,1,1,1,0,0,1,0,0,1,0,40.19768142700195,24.839366912841797
1,0,1,0,1,0,1,0,1,0,0,0,29.22836685180664,10.213650703430176
0,1,0,0,0,0,0,0,1,0,0,1,44.256771087646484,24.338212966918945
1,0,1,0,1,1,0,0,1,1,1,0,29.098770141601562,10.109561920166016
0,1,1,1,0,1,1,0,1,1,1,0,39.31238555908203,20.41973114013672
1,0,1,0,0,1,0,1,1,1,1,0,29.369083404541016,10.036453247070312
1,1,1,0,0,0,1,0,1,0,1,1,29.24661636352539,9.931458473205566
1,0,0,0,0,0,1,1,1,0,1,1,29.47408676147461,10.08370590209961
0,1,0,0,0,1,0,1,1,1,0,0,42.187801361083984,22.136180877685547
