/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
1,1,1,0,1,0,1,0,0,0,0,1,3064.94384765625,238.84445190429688
0,0,1,0,1,0,0,1,0,1,1,1,652.3759155273438,45.344154357910156
1,0,0,0,1,1,1,0,1,0,1,0,3032.38134765625,240.0846405029297
0,0,0,0,0,0,0,0,1,0,0,0,0.0,16.367807388305664
1,1,1,1,1,1,1,0,0,1,0,0,3053.46533203125,241.471435546875
0,0,0,1,1,1,0,1,1,0,1,1,604.6798095703125,45.176692962646484
0,1,1,0,1,1,0,0,0,0,1,1,754.6266479492188,44.60206604003906
0,0,1,0,1,0,0,1,0,0,1,0,484.60382080078125,29.24074363708496
0,0,0,0,1,1,1,0,0,0,0,1,376.1609802246094,26.62799644470215
1,0,0,1,0,1,1,1,1,1,1,0,3045.81787109375,243.25369262695312
0,0,1,0,0,1,1,0,1,1,1,0,496.46051025390625,47.20656967163086
0,0,1,0,0,0,1,1,1,0,1,0,326.1390686035156,39.628395080566406
1,1,0,0,1,0,1,1,0,1,0,0,3048.16796875,241.33767700195312
0,0,0,0,0,1,1,0,0,1,0,1,398.9652404785156,39.62212371826172
1,0,1,0,1,1,0,0,0,0,0,1,3049.685546875,236.95980834960938
1,0,0,0,0,0,1,1,1,0,0,0,3046.87939453125,239.35824584960938
1,0,1,1,1,1,1,1,1,1,1,0,3051.95166015625,243.25369262695312
1,0,0,0,1,0,0,0,1,1,0,0,3036.250244140625,241.59707641601562
0,0,1,0,1,1,0,1,0,0,0,1,408.28924560546875,22.432735443115234
0,1,1,1,1,0,1,1,1,0,1,0,811.3748168945312,58.3880615234375
0,1,0,0,0,0,0,0,1,0,1,1,593.3157958984375,48.92107391357422
1,1,0,0,1,0,0,0,1,1,0,1,3055.101806640625,243.4727783203125
0,0,1,0,0,1,1,1,1,1,1,0,496.46051025390625,50.36058044433594
1,1,0,0,0,1,1,0,1,0,1,0,3063.5439453125,242.98501586914062
0,1,1,0,0,1,0,1,1,1,0,0,587.647705078125,49.7524299621582
0,0,0,1,1,1,0,1,0,0,0,0,484.2813415527344,30.189422607421875
0,1,1,1,0,0,1,0,0,1,0,1,690.8870239257812,55.593727111816406
0,0,1,1,0,0,1,0,0,0,0,0,366.50616455078125,33.78850173950195
0,1,1,0,1,1,0,0,1,1,0,1,732.8668823242188,48.32505416870117
1,0,1,0,0,1,0,1,1,0,0,0,3066.545654296875,240.73641967773438
1,0,0,0,0,0,1,1,0,0,1,1,3045.911865234375,237.97366333007812
0,0,1,1,0,1,1,1,0,1,0,0,487.85833740234375,47.04121398925781
0,0,1,0,0,1,1,0,1,1,1,1,531.328857421875,49.913875579833984
0,0,1,1,0,0,1,1,0,0,0,0,366.50616455078125,38.18138122558594
1,1,1,1,1,1,1,1,1,0,0,0,3040.17919921875,242.1476287841797
1,0,0,0,1,1,0,0,0,1,0,1,3044.05908203125,238.4461212158203
0,0,0,0,0,0,1,1,0,0,1,0,292.7427673339844,36.85813522338867
0,1,1,0,0,0,1,0,0,0,0,0,447.32147216796875,38.152042388916016
1,0,0,0,1,0,1,0,0,0,1,0,3032.37744140625,238.0359649658203
0,1,0,1,1,1,0,1,1,1,1,0,842.5685424804688,61.0887336730957
1,0,1,1,1,0,1,0,0,1,1,0,3051.947021484375,240.74661254882812
0,0,1,1,0,1,1,0,1,1,1,0,583.2919921875,51.579437255859375
0,0,1,1,1,1,1,1,1,0,1,1,630.5880737304688,49.44607162475586
1,0,1,1,1,0,0,1,0,1,0,1,3046.6826171875,240.1290740966797
1,1,0,1,0,1,1,0,0,1,0,1,3053.831298828125,241.620849609375
0,0,1,0,0,0,1,0,0,0,1,0,326.1390686035156,32.38718032836914
0,0,1,1,1,1,1,1,0,1,1,1,720.4030151367188,53.73448944091797
1,1,1,1,0,1,1,0,1,1,1,1,3086.731689453125,245.50082397460938
1,0,0,0,1,0,0,0,0,0,1,0,3032.37744140625,238.68887329101562
1,1,0,1,1,1,1,1,0,0,0,0,3018.93896484375,240.12765502929688
0,1,1,0,0,0,1,1,0,0,0,0,447.32147216796875,42.119144439697266
1,1,1,1,0,0,0,0,0,1,0,1,3076.244873046875,241.9883575439453
0,1,0,1,0,1,0,0,0,1,0,1,648.7276000976562,50.22341537475586
0,1,0,1,0,1,1,1,1,1,0,0,626.2808837890625,58.460052490234375
1,0,1,1,1,1,0,1,1,1,1,0,3051.95166015625,244.5256805419922
0,1,1,1,1,0,0,0,0,1,0,0,778.010986328125,48.192604064941406
1,0,0,1,0,1,1,1,0,1,1,0,3045.81787109375,241.1958465576172
1,0,1,0,0,0,1,0,0,1,1,1,3087.995849609375,240.04452514648438
1,1,0,0,1,0,0,0,1,1,1,0,3081.052001953125,246.74697875976562
0,1,0,1,0,0,0,1,0,1,0,0,626.23828125,51.3976936340332
1,0,0,0,0,0,0,0,0,1,0,0,3052.154296875,238.97970581054688
0,1,0,1,0,0,0,1,1,1,0,1,648.6864013671875,56.260986328125
0,0,0,0,1,0,1,1,1,0,0,0,338.9899597167969,31.34000015258789
0,0,0,0,1,0,1,0,0,1,0,0,523.3881225585938,37.82755661010742
0,0,1,1,1,0,0,1,0,1,1,1,720.3738403320312,48.31806182861328
1,1,1,0,1,0,1,0,0,0,0,0,3063.737548828125,239.39944458007812
0,0,1,1,1,0,1,0,1,0,1,0,600.1189575195312,43.57817077636719
1,0,0,1,1,0,0,0,0,0,1,1,3028.31298828125,239.35354614257812
1,0,0,1,1,1,1,0,0,1,0,1,3027.075927734375,239.19155883789062
1,0,1,1,1,0,1,0,1,0,0,1,3036.914794921875,238.8236846923828
1,1,1,0,0,0,1,0,0,1,0,0,3081.147216796875,240.84640502929688
1,0,1,0,1,0,0,1,1,1,0,0,3054.978271484375,242.009521484375
1,1,1,1,0,1,0,0,0,1,0,0,3065.37939453125,241.8082733154297
0,1,1,1,1,1,1,1,0,1,0,1,797.8678588867188,58.4540901184082
0,1,0,1,1,1,1,1,1,0,0,1,677.3588256835938,53.414215087890625
0,1,1,1,1,1,1,0,1,0,1,0,811.41015625,55.587745666503906
1,1,0,1,0,1,0,0,1,0,0,0,3032.525634765625,242.8670196533203
0,0,1,1,1,1,1,1,1,0,0,1,540.8248291015625,42.55302810668945
0,1,0,0,0,0,0,0,0,1,0,1,574.8250732421875,44.8874397277832
1,1,1,1,0,1,0,1,1,0,1,1,3082.18896484375,245.30783081054688
1,1,1,0,1,1,0,0,0,0,1,1,3067.367919921875,240.8711700439453
0,0,1,1,0,1,0,1,0,0,1,1,512.4862670898438,41.17713165283203
1,0,0,1,1,0,0,1,1,1,1,1,3038.212890625,244.48617553710938
1,0,0,1,0,1,1,0,0,1,0,0,3032.333984375,239.08364868164062
1,0,0,1,0,1,1,1,1,1,0,1,3042.103515625,241.5574493408203
1,0,0,1,0,0,1,1,0,1,1,1,3052.134521484375,241.1534881591797
0,1,1,1,0,0,0,1,0,0,0,0,576.465087890625,43.66054916381836
1,0,0,1,0,1,0,0,0,0,1,1,3045.615234375,239.35354614257812
0,1,1,1,1,1,0,0,0,1,0,1,797.8678588867188,50.22341537475586
1,1,1,1,0,0,1,1,1,0,1,1,3082.181884765625,243.99563598632812
1,0,0,1,0,1,0,1,1,0,0,1,3034.59814453125,240.6496124267578
0,1,0,0,0,0,0,0,1,1,0,1,574.8250732421875,48.32505416870117
0,0,0,0,0,0,0,1,0,0,0,1,153.8684539794922,22.432735443115234
1,1,0,1,1,0,0,0,1,0,0,1,3028.39990234375,242.67434692382812
1,1,1,0,0,0,1,0,0,0,0,0,3078.9365234375,239.39944458007812
1,0,0,1,0,0,0,1,0,0,0,1,3034.59375,237.9370574951172
1,1,0,1,1,1,1,0,1,0,1,0,3041.37109375,243.5120391845703
0,0,1,1,0,0,1,1,1,1,1,0,583.2537231445312,54.545982360839844
1,1,1,1,1,0,1,0,0,1,0,0,3053.4599609375,241.471435546875
0,1,0,1,0,1,0,0,1,1,1,1,766.6088256835938,59.7486572265625
0,1,0,1,0,0,0,1,1,0,0,0,525.7734985351562,47.30571746826172
0,1,1,1,0,1,1,1,0,0,0,0,576.5140991210938,49.53722381591797
1,0,0,0,0,0,0,0,0,0,0,1,3048.46728515625,236.95980834960938
1,1,0,1,0,0,0,1,1,0,1,0,3054.28466796875,245.2230224609375
1,0,0,0,0,0,0,0,1,0,0,1,3048.46728515625,239.65243530273438
1,0,1,0,0,1,1,0,1,0,0,1,3068.03955078125,238.3019561767578
1,1,0,1,0,1,1,1,1,0,1,0,3054.291748046875,243.9742431640625
1,1,1,0,1,0,1,0,0,0,1,0,3071.8701171875,240.8726806640625
1,1,0,0,1,0,0,1,1,0,0,1,3041.96337890625,242.5385284423828
0,0,1,1,0,0,1,1,0,1,0,1,518.068603515625,48.89911651611328
0,1,0,1,0,0,1,0,0,0,0,1,556.6820678710938,48.14824295043945
1,1,1,0,1,1,1,1,0,1,1,0,3102.839599609375,243.8140106201172
1,1,0,0,0,1,1,1,1,1,1,0,3091.574462890625,245.9223175048828
1,1,0,0,0,1,1,1,1,1,1,1,3088.263427734375,245.37332153320312
0,1,0,1,1,1,1,0,1,0,0,0,651.1785888671875,48.392757415771484
1,1,1,0,0,0,0,0,0,1,0,0,3081.147216796875,241.27548217773438
0,1,1,0,1,1,0,1,0,1,1,1,843.1978759765625,56.54164505004883
0,0,1,1,0,1,1,1,1,0,0,1,404.3379821777344,42.55302810668945
0,0,1,0,1,0,1,1,1,0,0,0,368.1396179199219,31.34000015258789
0,0,0,0,1,1,0,0,0,1,0,0,523.4290771484375,29.76718521118164
1,0,1,1,0,1,1,1,1,1,0,1,3061.6533203125,241.5574493408203
0,1,0,1,0,0,1,1,1,0,1,1,689.8101806640625,60.439292907714844
0,1,0,0,1,0,0,0,0,1,0,1,697.9529418945312,44.8874397277832
0,1,1,1,0,0,1,1,1,1,1,0,783.3638916015625,64.54171752929688
1,0,0,1,0,1,0,0,0,1,0,1,3042.103515625,239.68838500976562
0,1,0,0,1,0,1,0,1,0,1,0,677.9243774414062,49.2050666809082
1,1,0,1,1,0,0,0,0,0,1,1,3045.31201171875,241.83682250976562
0,0,1,1,1,1,0,1,0,1,0,1,640.5479125976562,42.678627014160156
0,0,0,1,1,0,1,1,1,0,0,1,508.1915588378906,42.55302810668945
0,0,0,0,1,0,1,0,0,0,0,1,376.0978698730469,26.62799644470215
0,0,1,0,0,1,0,0,0,0,0,0,137.7017059326172,0.0
1,1,1,1,1,0,1,1,1,1,0,0,3053.4599609375,243.9716033935547
1,0,1,0,1,1,0,1,0,1,0,1,3063.016357421875,238.89266967773438
0,1,1,1,1,1,1,0,0,0,0,0,692.9860229492188,46.15715408325195
0,1,0,0,1,0,1,1,0,0,0,0,543.3690795898438,42.119144439697266
1,1,0,0,0,0,1,0,0,1,1,1,3088.257568359375,242.81600952148438
1,1,0,1,0,0,1,1,0,0,1,0,3054.28466796875,241.798828125
1,0,0,0,0,0,1,1,1,1,1,1,3068.38427734375,242.4451904296875
1,0,1,1,0,1,0,0,1,1,0,1,3061.6533203125,242.358642578125
1,0,0,1,1,1,0,1,0,1,0,1,3027.075927734375,240.1290740966797
0,1,1,0,1,0,0,0,1,1,0,1,732.8323974609375,48.32505416870117
0,0,0,1,1,1,0,0,1,1,0,0,593.32763671875,40.001651763916016
1,0,0,1,0,0,0,1,1,1,0,0,3032.330322265625,242.6582489013672
0,1,0,1,1,1,0,0,0,1,1,1,867.2738037109375,56.26829147338867
0,1,1,0,1,1,0,1,1,1,0,0,706.7869873046875,49.7524299621582
1,1,0,0,0,1,0,1,1,1,0,0,3060.185546875,244.44580078125
0,1,0,0,1,1,1,1,1,0,1,1,711.9651489257812,55.391082763671875
0,1,0,1,0,1,1,0,0,0,0,0,525.8275756835938,46.15715408325195
0,1,1,1,0,0,0,0,1,1,1,0,783.3638916015625,58.512794494628906
1,0,0,0,1,0,1,1,1,0,0,0,3027.8955078125,239.35824584960938
1,0,0,1,0,0,0,0,1,0,1,1,3045.6103515625,242.25723266601562
0,1,1,1,0,1,1,0,0,0,1,1,737.3773803710938,55.353370666503906
1,0,1,0,0,0,1,0,1,0,1,0,3069.96533203125,240.0846405029297
1,1,0,0,1,0,0,1,0,1,1,0,3081.052001953125,244.25357055664062
1,0,0,0,0,0,0,1,1,1,0,1,3059.70263671875,241.4647979736328
0,1,0,1,0,0,1,0,0,1,1,1,766.5745849609375,60.94392013549805
0,0,0,1,0,1,0,0,0,1,1,0,555.3207397460938,43.3780517578125
0,1,1,0,1,0,1,1,1,1,0,1,732.8323974609375,55.397117614746094
0,0,0,0,0,0,1,0,1,0,0,1,153.8684539794922,29.87485694885254
1,1,1,0,1,1,1,1,1,0,0,0,3063.743408203125,241.8508758544922
1,0,0,0,1,1,1,0,1,1,0,0,3036.253662109375,240.2725067138672
0,1,1,1,0,0,1,1,1,1,0,0,668.918701171875,58.460052490234375
0,0,1,1,1,1,0,0,0,0,1,0,600.158447265625,33.79031753540039
0,1,0,0,0,0,1,1,1,0,0,0,392.1548767089844,44.46144104003906
0,1,0,1,0,0,1,0,0,1,1,0,738.22412109375,59.86479568481445
0,0,1,0,0,1,0,0,0,0,1,0,326.2142333984375,23.398094177246094
1,0,0,1,1,0,0,1,1,0,0,0,3008.50927734375,240.8557586669922
1,0,0,0,0,1,1,1,0,1,1,0,3072.05712890625,241.03939819335938
0,1,0,1,0,0,0,0,1,1,1,1,766.5745849609375,59.7486572265625
0,0,1,0,1,1,1,1,1,0,1,0,484.652099609375,39.628395080566406
1,0,1,0,1,1,1,0,0,1,0,1,3063.016357421875,237.8649139404297
0,0,1,0,1,0,0,0,1,0,1,1,528.9063720703125,34.67000198364258
0,1,1,0,1,1,0,1,1,0,0,0,585.1782836914062,39.56803512573242
1,1,1,0,0,1,1,1,0,0,1,0,3085.1328125,241.35824584960938
1,0,0,1,1,0,1,1,1,0,1,1,3028.31298828125,241.179931640625
1,1,1,0,0,1,1,0,0,1,0,1,3088.19775390625,240.3075714111328
1,1,0,1,0,0,0,0,0,0,1,1,3058.42919921875,241.83682250976562
0,0,1,1,1,1,0,1,1,1,0,1,640.5479125976562,45.750694274902344
1,1,1,0,0,0,0,1,1,0,1,0,3085.1259765625,244.77780151367188
1,0,0,0,0,0,1,1,1,1,0,1,3059.70263671875,240.1768341064453
1,0,0,0,0,1,0,1,0,1,1,0,3072.05712890625,241.63037109375
0,0,0,1,0,0,0,1,1,0,0,1,359.94842529296875,36.99922561645508
1,0,1,1,1,1,1,1,0,1,1,0,3051.95166015625,241.1958465576172
1,0,1,0,1,1,0,1,1,0,1,1,3048.078369140625,241.49203491210938
0,1,0,1,1,1,0,0,0,0,0,1,677.3588256835938,42.18782043457031
0,1,0,0,0,0,0,1,1,0,0,0,392.1548767089844,39.56803512573242
1,1,0,1,0,0,0,0,0,1,1,0,3060.232177734375,243.7855224609375
1,1,0,0,1,1,1,0,1,0,0,0,3041.172607421875,241.38400268554688
0,0,1,0,0,1,0,1,0,0,0,1,218.1923828125,22.432735443115234
0,1,0,0,0,0,1,0,1,1,0,0,547.7406616210938,50.983863830566406
0,0,1,0,0,1,0,0,0,0,0,1,218.1923828125,14.0637845993042
1,0,1,1,0,1,1,0,1,0,0,0,3045.4140625,239.0732879638672
1,1,1,0,1,0,0,1,1,1,0,0,3069.19189453125,244.44580078125
1,0,0,0,1,1,1,1,0,0,0,0,3027.899169921875,237.45028686523438
0,1,1,0,0,1,1,0,0,0,0,0,447.3844299316406,38.152042388916016
0,0,1,0,0,1,0,0,1,1,1,0,496.46051025390625,42.52684783935547
1,1,0,1,1,0,1,0,0,1,1,1,3054.4990234375,243.31729125976562
1,0,1,0,1,0,1,0,0,0,1,0,3052.013427734375,238.0359649658203
0,1,0,0,0,1,1,1,0,1,1,0,667.8570556640625,58.66520309448242
1,1,1,1,1,1,0,0,1,0,1,1,3069.15185546875,244.889892578125
0,0,0,1,1,0,0,0,1,1,0,1,614.0138549804688,42.286502838134766
0,0,0,0,0,1,0,1,0,1,0,0,369.4902648925781,34.629947662353516
1,0,1,1,0,1,1,1,0,0,0,0,3045.4140625,237.5775909423828
1,0,1,0,1,0,1,0,0,1,1,1,3073.390625,240.04452514648438
1,0,1,1,0,1,0,0,1,1,0,0,3051.034423828125,242.264404296875
1,0,0,1,0,0,0,0,1,1,1,1,3052.134521484375,244.08749389648438
0,1,1,0,0,0,1,0,0,0,1,1,643.9317626953125,49.907108306884766
0,1,0,0,1,0,0,0,0,0,1,0,677.9243774414062,40.68227767944336
1,1,1,1,1,1,1,0,1,1,0,0,3053.46533203125,243.5086669921875
0,0,0,0,1,1,0,0,1,0,1,1,504.98199462890625,34.67000198364258
0,1,0,1,1,1,1,0,1,1,0,1,761.6962280273438,57.42042922973633
0,0,0,0,1,1,1,0,0,1,1,1,637.8207397460938,47.672691345214844
1,0,1,1,0,1,0,1,0,0,1,1,3065.46875,239.7752685546875
1,1,1,0,1,1,0,0,1,0,0,0,3063.743408203125,242.666015625
1,1,1,0,0,1,0,0,0,1,0,0,3081.152587890625,241.27548217773438
1,0,1,1,0,0,0,0,0,1,1,0,3065.66259765625,241.31982421875
0,1,1,1,1,0,0,0,0,0,0,0,692.9461669921875,39.876766204833984
0,0,1,0,0,0,0,1,0,0,1,1,384.9774169921875,34.16208267211914
0,0,1,1,1,0,0,1,0,0,1,0,600.1189575195312,38.23980712890625
1,0,1,0,1,0,1,0,1,0,0,0,3047.645751953125,238.9180908203125
0,1,0,0,0,0,0,0,1,0,0,1,431.38311767578125,38.5560417175293
1,0,1,0,1,1,0,0,1,1,1,0,3077.3017578125,243.9580535888672
0,1,1,1,0,1,1,0,1,1,1,0,783.3978271484375,62.002601623535156
1,0,1,0,0,1,0,1,1,1,1,0,3091.994384765625,244.33908081054688
1,1,1,0,0,0,1,0,1,0,1,1,3080.06396484375,242.5004425048828
1,0,0,0,0,0,1,1,1,0,1,1,3045.911865234375,240.00341796875
0,1,0,0,0,1,0,1,1,1,0,0,547.7889404296875,49.7524299621582
0,1,0,1,0,0,0,1,1,0,0,1,556.6820678710938,49.32100296020508
1,1,1,0,0,1,0,1,0,0,0,1,3079.9189453125,239.7482147216797
0,1,0,1,1,1,0,1,1,0,1,1,794.2767333984375,57.173744201660156
0,1,0,0,0,0,0,0,1,0,0,0,392.1548767089844,35.55795669555664
1,1,1,1,0,0,1,0,1,1,0,0,3065.373779296875,243.5086669921875
0,1,1,1,1,1,0,1,0,1,1,1,907.1052856445312,59.03449249267578
1,1,1,0,1,1,0,1,0,1,1,0,3102.839599609375,244.25357055664062
