/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
0,1,0,1,1,0,1,1,1,1,1,0,112.37166595458984,1.1565992832183838
0,0,0,0,1,1,1,0,1,0,1,1,62.10371017456055,0.8506549596786499
1,1,1,1,1,0,1,0,0,0,1,1,334.21624755859375,2.648484230041504
0,1,0,1,1,0,1,1,0,0,0,1,97.74028015136719,0.8360703587532043
0,1,1,1,0,0,0,0,0,0,0,1,105.19294738769531,0.801496684551239
0,0,0,0,1,0,0,0,0,0,0,0,12.557229995727539,0.0
1,1,1,0,1,0,1,1,0,0,1,0,334.7945861816406,2.6500020027160645
1,1,0,0,1,0,0,0,0,0,1,0,334.3985595703125,2.640758991241455
1,0,0,0,0,1,0,0,1,0,0,0,334.6908264160156,2.6550893783569336
0,1,1,0,0,1,0,0,1,1,1,0,104.48289489746094,1.1183431148529053
1,1,0,1,0,0,1,1,0,1,0,0,333.54608154296875,2.668630599975586
0,0,1,1,1,0,0,1,0,0,0,1,70.77091217041016,0.7103109359741211
1,1,1,0,1,1,1,1,1,1,1,1,335.6327209472656,2.703146457672119
0,0,0,1,1,1,0,0,0,0,0,0,59.308448791503906,0.6266950368881226
1,0,1,0,0,1,0,0,1,0,0,1,334.6772766113281,2.651087760925293
0,1,1,0,1,1,0,1,0,1,0,0,95.16130065917969,0.9091909527778625
0,1,0,1,0,0,1,0,0,0,1,0,101.45344543457031,0.8044519424438477
1,1,1,0,1,0,1,1,1,0,0,1,334.90045166015625,2.6686079502105713
1,0,0,1,0,1,1,0,1,0,0,1,333.7106628417969,2.638317584991455
1,1,1,1,0,0,1,0,1,0,0,1,334.0039367675781,2.649111032485962
0,0,1,0,1,1,0,1,1,1,1,1,91.40821838378906,1.1189558506011963
0,0,0,1,1,1,1,1,0,1,1,1,90.76317596435547,1.0105037689208984
1,0,1,0,1,1,0,0,1,0,1,0,335.77471923828125,2.647960662841797
0,0,1,0,0,1,0,1,1,1,1,1,91.40821838378906,1.1189558506011963
1,0,1,1,0,1,1,1,0,1,1,0,334.5475158691406,2.681119203567505
0,1,0,1,0,1,0,1,0,0,0,1,96.95988464355469,0.8098856806755066
1,1,0,0,1,0,0,1,1,0,1,1,334.1291198730469,2.6534998416900635
0,1,0,0,1,0,0,1,1,1,0,1,94.66148376464844,0.880484938621521
1,0,0,1,1,0,0,1,1,0,1,1,334.06134033203125,2.651007652282715
0,1,1,1,0,1,0,0,0,0,1,0,108.60139465332031,0.7939106822013855
0,0,0,0,0,0,0,1,1,0,0,1,28.526935577392578,0.5137249827384949
0,0,1,1,0,1,0,0,0,0,0,0,68.18913269042969,0.6266950368881226
1,0,1,1,0,0,0,1,1,1,0,0,333.9043884277344,2.6809535026550293
0,1,1,1,1,1,1,0,0,0,1,1,112.8608627319336,0.9742633104324341
0,0,1,1,0,1,1,1,0,1,1,0,85.95010375976562,1.0554064512252808
1,0,1,1,0,1,1,0,1,1,1,0,334.5475158691406,2.6815717220306396
0,1,0,1,0,1,1,1,1,1,0,1,102.20679473876953,1.0989737510681152
0,0,0,1,1,1,1,0,0,1,0,0,69.03886413574219,0.8382957577705383
